geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 daf2_d15_01,log2 daf2_d15_02,log2 daf2_d15_03,log2 daf2_d15_04,log2 daf2_d5_01,log2 daf2_d5_02,log2 daf2_d5_03,log2 daf2_d5_04, -Log.p.value,Student's T-test q-value daf2_d15_daf2_d5,log2FC,Student's T-test Test statistic daf2_d15_daf2_d5,Sign p-val: 0.05 
"CELE_H29C22,1",-0.850555,1.14462,A2V8C8,Uncharacterized protein,17.4455,18.0514,18.6233,18.8419,18.7345,18.6543,19.4117,19.5639,1.14462,0.034007,-0.850555,-2.18388,+
"CELE_F07G6,10",-1.05157,3.67792,A3FPJ3,Uncharacterized protein,12.3149,12.0044,11.7213,12.0181,13.0614,13.2118,12.962,13.0299,3.67792,0.000384743,-1.05157,-7.95498,+
ttr-34,4.25957,6.29853,A3FPK9,TransThyretin-Related family domain,17.5609,17.4753,17.0124,16.7951,12.9425,12.8395,13.0623,12.961,6.29853,0,4.25957,22.5114,+
"CELE_Y49E10,29",-0.191573,0.458058,A3FPL3,Uncharacterized protein,12.606,12.878,12.2253,12.7557,12.7177,12.988,12.4982,13.0275,0.458058,0.206681,-0.191573,-1.01724,
cnnm-1,1.45362,1.84209,A3QM97,Metal transporter cnnm-1,15.029,14.6224,13.6074,13.6828,12.7167,13.3943,12.2106,12.8055,1.84209,0.00857719,1.45362,3.40625,+
col-138,4.13318,4.31555,A3QM98,COLlagen,16.6624,16.6246,18.0332,17.0774,13.0527,13.4347,13.0455,12.332,4.31555,0.000753247,4.13318,10.321,+
oac-59,-1.05994,2.52831,A3QMB6,O-ACyltransferase homolog,12.2956,11.8041,11.475,11.9343,13.1444,13.2048,12.6314,12.7681,2.52831,0.00213316,-1.05994,-4.81248,+
"C42C1,8",-1.04729,0.962071,A3QMB7,Uncharacterized protein,13.5636,12.2958,13.6018,14.0679,13.6985,15.0083,13.7606,15.2508,0.962071,0.0529161,-1.04729,-1.88019,
"C42C1,11;AP-1",0.22181,0.673478,A3QMC2;G5EFT4,Uncharacterized protein;Aminopeptidase-1,15.5672,15.6467,15.3658,15.2903,15.1091,15.6009,14.9778,15.2949,0.673478,0.111228,0.22181,1.39632,
rpl-34,0.0146046,0.0158959,A3QMC5,"Ribosomal Protein, Large subunit",17.512,17.0712,17.28,17.8638,17.1285,16.8625,17.655,18.0225,0.0158959,0.940926,0.0146046,0.0469717,
erl-1,-1.13723,2.68551,A3QMC6,ERLin (ER lipid raft associated protein) homolog,14.8115,15.3765,14.7938,14.8954,15.6124,16.4046,16.1948,16.2143,2.68551,0.00193368,-1.13723,-5.1757,+
tag-335,-0.433142,1.49682,A3QMC8,Mannose-1-phosphate guanyltransferase beta,14.6081,14.7759,14.6536,14.6401,15.3179,15.1994,15.238,14.655,1.49682,0.0159299,-0.433142,-2.78336,+
fbxa-6,-1.62801,3.89273,A4F303,F-box A protein,12.2935,12.0843,11.7668,11.9464,14.0005,13.6527,13.2647,13.6851,3.89273,0.000481328,-1.62801,-8.69241,+
"CELE_cTel55X,1",2.47756,4.64521,A4F305;H2KY55,Uncharacterized protein,15.3395,15.1347,15.7461,15.1258,12.8093,13.302,12.6293,12.6953,4.64521,0.00025,2.47756,11.777,+
"C44C10,9",0.12791,0.159084,A4UVK2,Uncharacterized protein,14.5494,14.6214,13.5333,14.217,14.3795,14.4339,13.9266,13.6695,0.159084,0.548749,0.12791,0.413962,
"CELE_F14D7,12",-0.86938,3.21965,A4UVK9,Uncharacterized protein,12.105,12.051,11.7079,12.1104,12.7957,13.016,12.6351,13.0049,3.21965,0.000819709,-0.86938,-6.55574,+
"CELE_D1086,17",-1.29952,2.60452,A4UVL1,Uncharacterized protein,12.2267,11.5243,11.189,12.0329,13.0042,13.3308,13.0335,12.8024,2.60452,0.00198759,-1.29952,-4.98637,+
"CELE_W06G6,15;CELE_Y70C5B,2",1.22125,3.62492,A4UVL9;G5EG48,Uncharacterized protein,14.4207,13.799,14.3348,14.2994,12.9708,13.156,12.8178,13.0243,3.62492,0.000368254,1.22125,7.78152,+
"CELE_Y71F9AR,4",0.71876,1.10573,A4UZ35,Uncharacterized protein,13.8391,13.9435,13.2652,12.8191,12.5769,13.3474,12.3411,12.7264,1.10573,0.0375256,0.71876,2.119,+
"CELE_Y47G6A,33",1.1324,1.1754,A5A8P5,Uncharacterized protein,17.2311,16.5109,18.7434,17.6686,16.7815,16.182,15.9714,16.6896,1.1754,0.0315122,1.1324,2.23536,+
"CELE_ZK813,7",-1.87918,2.99433,A5HU91,Uncharacterized protein,18.5853,17.9223,18.8035,18.8608,19.9388,20.1218,20.893,20.7351,2.99433,0.00144673,-1.87918,-5.94397,+
"CELE_T28A11,2",1.89139,4.49862,A5HU97,Uncharacterized protein,18.5305,18.4795,18.2691,18.7642,16.3293,16.4814,16.7128,16.9541,4.49862,0.000728745,1.89139,11.1078,+
guk-1,-0.271747,0.576068,A5HU98;P91425,GUanylate Kinase,16.2173,16.4049,16.3813,16.8139,16.2039,16.8,16.8613,17.0391,0.576068,0.143871,-0.271747,-1.22803,
"CELE_Y53C10A,6",-0.973487,3.26048,A5HWA4;Q9XW51,Uncharacterized protein,12.2577,11.7809,11.7758,11.8512,12.6442,12.8762,13.0543,12.9848,3.26048,0.000723502,-0.973487,-6.67164,+
"CELE_Y48C3A,18",-0.954749,2.50343,A5HWA9;G2HK06;Q9NAF8,Uncharacterized protein,11.3154,11.9978,11.6782,11.8088,12.4206,12.429,12.9918,12.7778,2.50343,0.00231903,-0.954749,-4.75657,+
"CELE_Y39B6A,3",-0.862282,0.960313,A5HWB2;Q9NES9,Uncharacterized protein,13.6777,14.5074,13.2002,12.8784,13.722,14.2463,15.0963,14.6482,0.960313,0.0530823,-0.862282,-1.87727,
dab-1,-0.604098,0.848871,A5JYR4;Q8I4G9;Q8I4H0;Q9U3A6,DAB (Drosophila disabled) homolog,14.6595,15.1608,14.8982,15.1911,15.0229,15.5429,16.5326,15.2277,0.848871,0.0704446,-0.604098,-1.69186,
"CELE_F25H8,1",0.659725,0.881091,A5JYS8;Q19789,Uncharacterized protein,14.3939,12.651,13.7199,14.0018,13.0852,13.171,12.9509,12.9207,0.881091,0.0643941,0.659725,1.74556,
swsn-9,-0.955203,1.56492,A5JYT2;Q17581,SWI/SNF nucleosome remodeling complex component,14.8536,15.5236,14.7472,15.1124,16.1223,16.7127,15.3695,15.853,1.56492,0.0142434,-0.955203,-2.90288,+
"CELE_ZC434,7",-1.39271,3.06707,A5JYU1,Uncharacterized protein,13.8901,14.4191,13.8698,13.8172,15.0436,15.5575,15.1552,15.8105,3.06707,0.00109742,-1.39271,-6.13645,+
rad-50,-1.27628,3.51576,A5JYU5;O44199,Uncharacterized protein;DNA repair protein rad-50,11.9391,11.6458,11.429,12.101,12.9569,13.3048,12.9959,12.9625,3.51576,0.00041954,-1.27628,-7.43422,+
"C25F9,11",2.16277,3.42562,A5JYW3,Uncharacterized protein,16.2772,16.1224,16.2639,16.5886,13.5509,14.9179,14.1587,13.9736,3.42562,0.000476573,2.16277,7.15726,+
sin-3,-1.01196,2.48565,A5JYW9,Paired amphipathic helix protein sin-3,12.2229,11.8124,11.7175,11.7053,12.8229,13.3883,12.6937,12.601,2.48565,0.0025303,-1.01196,-4.71688,+
hmp-1,0.695175,0.212873,A5JYX3;I7J4D2;I7K4K5;I7LFF2;P90947,HuMPback (Dorsal lumps);HuMPback (Dorsal lumps);HuMPback (Dorsal lumps);HuMPback (Dorsal lumps);Alpha-catenin-like protein hmp-1,17.3748,13.4242,18.5821,17.4359,15.0407,14.7433,17.0032,17.2491,0.212873,0.454391,0.695175,0.534012,
dhs-3,-0.634613,2.91908,A5JYX4,"DeHydrogenases, Short chain",16.9128,16.6235,16.857,17.0926,17.5699,17.4296,17.4031,17.6217,2.91908,0.00159507,-0.634613,-5.74965,+
nra-2,-0.500543,2.38972,A5JYX8;O18033,Nicalin,14.8733,14.8367,14.5416,14.6556,15.1105,15.4396,15.1025,15.2569,2.38972,0.00292363,-0.500543,-4.50631,+
"CELE_Y37H2A,14",-3.66608,5.81157,A5PEY0,Uncharacterized protein,11.7999,11.6419,11.7698,11.7881,15.321,15.9662,15.3175,15.0593,5.81157,0,-3.66608,-18.6304,+
"CELE_F27E5,7",-1.3684,1.51466,A5Z2S2,Uncharacterized protein,14.4255,14.2048,14.1811,14.5446,16.0243,16.7885,14.5097,15.507,1.51466,0.0155288,-1.3684,-2.81453,+
saps-1,-0.109458,0.0980023,A5Z2S4;B2D6K9;Q18696,SAPS (Phosphatase associated) domain protein,14.9972,14.5366,14.3054,15.2929,14.2699,14.7796,14.6508,15.8696,0.0980023,0.687858,-0.109458,-0.26757,
"CELE_ZK809,8",-1.03911,2.33945,A5Z2S9,Uncharacterized protein,12.2053,12.4081,11.6583,11.705,12.9802,13.4272,12.719,13.0068,2.33945,0.00305014,-1.03911,-4.39831,+
"CELE_D1081,7",-1.13735,3.52727,A5Z2T6,Uncharacterized protein,12.2964,11.7691,11.7578,11.9621,13.1119,13.2847,12.8668,13.0715,3.52727,0.000423188,-1.13735,-7.47023,+
aph-2,0.177292,0.122033,A5Z2T7;Q23316,Uncharacterized protein;Nicastrin,12.5345,14.8785,12.7149,13.0568,13.0445,13.3234,13.0667,13.0411,0.122033,0.631696,0.177292,0.326639,
"CELE_F15B9,10",-0.765586,0.624395,A5Z2T9;I2HA81,Uncharacterized protein,15.3191,15.6358,14.5398,14.6891,14.5628,17.1171,15.6987,15.8676,0.624395,0.126148,-0.765586,-1.31203,
"C27A7,5",1.7722,3.02472,A5Z2U5;A5Z2U6;P90758;Q9U3P0,Uncharacterized protein,14.3292,14.0998,15.1131,14.8261,13.1401,12.9968,12.8392,12.3034,3.02472,0.0014029,1.7722,6.02384,+
"CELE_F30A10,13",-0.55909,0.752543,A5Z2U8;Q2XMZ1,Uncharacterized protein,15.6714,15.8957,15.0674,15.243,16.5538,16.5783,15.4204,15.5615,0.752543,0.0899425,-0.55909,-1.53041,
"CELE_F30A10,14",-0.356773,0.444366,A5Z2U9,Uncharacterized protein,17.894,18.0955,16.8228,16.9758,17.3493,17.8046,17.959,18.1023,0.444366,0.215994,-0.356773,-0.992125,
"C04H5,7",1.1327,1.62239,A5Z2V2,Uncharacterized protein,13.642,14.4742,13.2415,14.477,13.142,13.2514,12.4691,12.4414,1.62239,0.0129485,1.1327,3.0049,+
"C13B4,1",-4.50883,6.12158,A5Z2V3;O45247,Uncharacterized protein,12.243,11.7716,11.5276,11.9632,16.483,16.7528,16.2636,16.0414,6.12158,0,-4.50883,-21.0176,+
"CELE_F02E9,10",0.0316153,0.0481892,A5Z2V7,Uncharacterized protein,15.5466,14.894,14.7668,15.0814,14.8329,15.3626,14.7295,15.2374,0.0481892,0.832762,0.0316153,0.13771,
"CELE_R13H4,2",2.15223,4.0139,A5Z2W3,Uncharacterized protein,16.9431,16.8232,17.2015,17.5917,15.3467,14.5551,15.0076,15.0411,4.0139,0.000542056,2.15223,9.13398,+
"CELE_ZK228,4",2.38535,4.36102,A5Z2W6;K8FDY8;O46010,Uncharacterized protein,15.5987,15.7233,14.8575,15.5995,12.9336,13.3772,12.8842,13.0426,4.36102,0.00062069,2.38535,10.5116,+
"CELE_K02B7,3",1.20046,4.88976,A5Z2W7;O45637,Uncharacterized protein,18.2381,18.2884,18.3855,18.4874,16.9592,17.3141,17.1982,17.1259,4.88976,0.000319018,1.20046,12.9774,+
nuo-3,-2.42087,1.6695,A5Z2X2,NADH Ubiquinone Oxidoreductase,15.2404,13.5892,11.8615,13.1784,16.1672,16.4317,14.8305,16.1235,1.6695,0.0119338,-2.42087,-3.0894,+
"C44E4,5",0.0387015,0.0204527,A6PVA1,Uncharacterized protein,14.7417,12.2599,14.0417,14.0236,13.1601,13.0714,14.5676,14.113,0.0204527,0.924819,0.0387015,0.0601396,
"CELE_F49E2,2",-0.454675,0.316384,A6ZJ46;Q20621,Uncharacterized protein,15.3063,16.9573,14.8622,15.3846,16.1032,17.0594,15.1026,16.064,0.316384,0.323959,-0.454675,-0.748188,
"T07A5,7",-0.987476,3.21606,A6ZJ55,"Uncharacterized protein T07A5,7",12.2225,12.0746,11.6707,12.0115,13.1318,13.1353,12.736,12.926,3.21606,0.000816964,-0.987476,-6.54562,+
"CELE_T04F8,7",-1.11986,2.22368,A6ZJ59;Q22166,Uncharacterized protein,12.31,12.0494,11.1482,12.0599,12.9389,13.2706,12.9413,12.8962,2.22368,0.00402583,-1.11986,-4.15543,+
"gpb5;CELE_T23B12,8",-1.45068,2.43102,A7DT38;G5EEJ3,Putative glycoprotein hormone-beta5;Glycoprotein hormone beta 5,12.1924,11.9816,11.7117,11.8277,12.7291,13.6358,14.0757,13.0755,2.43102,0.00271638,-1.45068,-4.59623,+
"CELE_F49D11,10",-1.35537,1.45191,A7DT40,Uncharacterized protein,15.1597,15.9936,14.0412,14.3802,16.8063,16.5166,15.9331,15.74,1.45191,0.0174444,-1.35537,-2.70532,+
oxy-5,0.00550556,0.00755982,A7DT45,Uncharacterized protein,18.8682,19.045,18.3888,18.6401,18.813,19.1901,18.2274,18.6896,0.00755982,0.971139,0.00550556,0.022546,
mrg-1,-0.102097,0.22082,A7DTF0;Q9XWW2,MRG (Mortality factor-Related Gene) related,15.761,15.9089,15.318,15.997,15.8274,15.5545,16.0409,15.9705,0.22082,0.442401,-0.102097,-0.551169,
obr-1,-0.929297,1.96221,A7DTF2;G2HK04;Q95Q23;Q9U2C7,Oxysterol-binding protein,12.0463,11.7881,11.7664,12.0141,13.0332,13.268,12.8954,12.1354,1.96221,0.00677009,-0.929297,-3.63428,+
igcm-3,1.98879,3.8845,A7LPD6;Q22096,ImmunoGlobulin-like Cell adhesion Molecule family,17.0974,16.8359,16.4565,17.2569,14.6854,14.9583,14.7177,15.3303,3.8845,0.000474438,1.98879,8.66309,+
unc-16,2.42414,4.58649,A7LPE4;C0P271;P34609,Uncharacterized protein;Uncharacterized protein;JNK-interacting protein,15.6545,15.8766,15.9252,16.2674,13.8726,13.1919,13.2512,13.7115,4.58649,0.000231111,2.42414,11.5046,+
gpdh-2,-0.45694,2.70335,A7LPE6;P34517;Q7JMU1,Glycerol-3-phosphate dehydrogenase [NAD(+)];Probable glycerol-3-phosphate dehydrogenase 2;Glycerol-3-phosphate dehydrogenase [NAD(+)],17.8342,17.9706,18.0276,18.2294,18.5633,18.4478,18.4301,18.4484,2.70335,0.00188589,-0.45694,-5.21805,+
sly-1,-0.242048,0.334944,A7LPF3;Q20364,SLY1 homolog,15.412,15.6111,14.7516,15.7376,16.0324,15.9459,15.162,15.3402,0.334944,0.304832,-0.242048,-0.784768,
"B0393,9",1.60866,2.95736,A7LPF5,Uncharacterized protein,16.3979,16.3768,17.4094,16.9925,15.3762,14.8583,15.3091,15.1983,2.95736,0.00140599,1.60866,5.84791,+
cisd-1,-0.954782,3.01937,A7LPG5;Q5FC71,CDGSH Iron Sulfur Domain protein homolog,18.2306,18.212,18.2512,18.6388,18.9913,19.2481,19.3309,19.5815,3.01937,0.00142529,-0.954782,-6.00971,+
"CELE_F09E8,2",-1.00257,2.98272,A7LPH5,Uncharacterized protein,14.6566,14.8952,14.5585,14.8311,15.4541,15.6355,16.1624,15.6997,2.98272,0.00142804,-1.00257,-5.91368,+
lsy-22,-1.62441,1.94977,A7LPI4;Q93616,Uncharacterized protein,14.9535,15.33,14.9693,15.1808,16.5937,17.897,15.7558,16.6846,1.94977,0.00682288,-1.62441,-3.61037,+
"C24H11,5",-1.42766,2.21742,A7LPI7,Uncharacterized protein,11.9435,11.9813,10.6591,11.9359,13.0818,13.3426,13.0405,12.7657,2.21742,0.00401072,-1.42766,-4.14253,+
"CELE_F10A3,17",-0.443152,0.816475,A7LPJ5,Uncharacterized protein,15.0074,14.6477,15.7478,15.0624,15.9852,15.4612,15.4171,15.3744,0.816475,0.0764168,-0.443152,-1.63774,
pnc-1,0.0766745,0.0730147,A7WK39;Q9N426,Pyrazinamidase and NiCotinamidase,16.5728,17.1803,16.5096,17.0049,16.5974,17.7286,16.2115,16.4234,0.0730147,0.756804,0.0766745,0.203795,
"CELE_Y94H6A,12",-1.0815,3.09949,A7WK43,Uncharacterized protein,12.1622,12.0831,11.7787,11.7468,12.8606,13.4104,13.0322,12.7936,3.09949,0.00102145,-1.0815,-6.22375,+
"CELE_F56C9,6",-0.982875,1.32397,A8WFF4;H2KY87;H2KY89,Uncharacterized protein,14.2642,15.1898,13.9804,14.7164,15.6014,16.2499,14.8267,15.4045,1.32397,0.0230212,-0.982875,-2.48586,+
"CELE_T28D9,4;T28D9,4",-0.487435,0.485065,A8WFI3;Q10023,"Uncharacterized protein;Uncharacterized protein T28D9,4",14.5191,13.828,14.8666,14.1217,14.7436,13.7647,15.1409,15.6361,0.485065,0.189672,-0.487435,-1.06633,
"C28G1,5",-1.48169,3.1993,A8WFJ8,Uncharacterized protein,13.304,13.5934,14.0243,13.436,14.8929,14.8659,14.961,15.5647,3.1993,0.000864388,-1.48169,-6.49857,+
gpx-7,3.67671,4.44103,A8WFK6,Glutathione peroxidase,16.7116,17.7945,17.0093,17.2227,12.7785,13.8817,13.6017,13.7694,4.44103,0.000681818,3.67671,10.8546,+
"CELE_F41D9,2",-1.13717,0.763554,A8WFM5;H2KZN7,Uncharacterized protein,14.0738,13.4048,14.3071,14.3769,14.8782,15.9473,13.3482,16.5375,0.763554,0.0877253,-1.13717,-1.54896,
"CELE_T04F8,8",-1.52308,1.75448,A8WHM5;Q22168,Uncharacterized protein,15.7203,14.5106,13.8264,14.9833,15.6791,16.1589,16.4309,16.864,1.75448,0.00990962,-1.52308,-3.24392,+
"CELE_ZK856,16",-0.565034,0.71523,A8WHN5,Uncharacterized protein,15.8281,16.0929,15.7194,16.7241,16.0173,16.253,17.007,17.3473,0.71523,0.0989468,-0.565034,-1.46735,
"CELE_F23B12,4",-1.09811,2.5398,A8WHS3,Uncharacterized protein,12.2955,11.9865,11.5129,11.9302,13.1341,13.4257,12.696,12.8617,2.5398,0.00208421,-1.09811,-4.83845,+
"CELE_K09A9,6",2.99039,5.42521,A8WHT8;A8WHT9;G5EEF4,Uncharacterized protein,15.9261,15.8466,16.434,15.8211,13.0836,13.3216,12.8632,12.7979,5.42521,0,2.99039,16.0212,+
"CELE_H14N18,4",1.33174,2.50306,A8WIT0;H2L0B7,Uncharacterized protein,13.984,14.4645,14.5739,13.874,12.3351,13.3813,12.8068,13.0463,2.50306,0.00231754,1.33174,4.75576,+
"CELE_T12B5,15",2.0065,3.42427,A8WJ47,Uncharacterized protein,14.5042,15.3782,14.5013,15.3233,12.86,13.2781,12.9257,12.6171,3.42427,0.0004753,2.0065,7.15318,+
"CELE_Y17G7B,20",-3.07524,4.74704,A8XJ46;A8XJ47;H2KMJ1;H2KMJ2;Q8I4E8,Uncharacterized protein,12.2937,11.58,11.7251,11.8351,14.8047,15.1124,14.4509,15.3668,4.74704,0.000284153,-3.07524,-12.2637,+
"CELE_E01A2,1",1.18241,1.68593,A9CZN9;Q966L2,Uncharacterized protein,14.2146,13.1544,14.5077,14.4678,13.5055,12.7029,12.5736,12.8329,1.68593,0.0115386,1.18241,3.11907,+
"CELE_T02H6,1",-0.67082,0.918513,A9D0C6,Uncharacterized protein,13.995,13.5158,12.9306,13.2305,14.0975,14.9118,13.7559,13.5899,0.918513,0.0588871,-0.67082,-1.80782,
"CELE_Y37E3,11",0.337785,0.271994,A9D2X7;Q9BKU2;X5LPX5,Uncharacterized protein,17.0325,15.6411,17.5124,17.3968,16.8137,16.2133,17.2123,15.9924,0.271994,0.374882,0.337785,0.658637,
"CELE_M03F8,3",-0.250249,0.445987,A9D4S6;O16376,Uncharacterized protein,12.9999,12.141,13.1681,12.821,12.896,13.3659,12.9565,12.9126,0.445987,0.215101,-0.250249,-0.995105,
"CELE_F55B12,10",2.16542,3.61917,A9QY28,Uncharacterized protein,17.7188,17.518,17.4603,17.5216,15.7405,14.6986,15.2145,15.9035,3.61917,0.000365931,2.16542,7.76288,+
pptr-2,-0.0438292,0.0479826,A9UJN4;H9G2X3;Q17948,Protein Phosphatase 2A (Two A) Regulatory subunit,13.7278,14.827,14.7624,14.6,14.3601,14.1521,15.0532,14.5272,0.0479826,0.833257,-0.0438292,-0.137148,
"maph-1,2",-0.822371,2.68351,A9UJN7,Microtubule-Associated Protein Homolog,16.0029,16.0209,15.5035,15.813,16.4752,16.8223,16.4792,16.853,2.68351,0.00192799,-0.822371,-5.17097,+
"CELE_K09G1,1",0.280994,0.418433,A9UJP1;D9N146;D9N147,Uncharacterized protein,12.4381,13.3186,13.4707,13.236,12.7793,13.2196,12.3409,12.9997,0.418433,0.235373,0.280994,0.944105,
"B0303,7",-1.24771,1.89158,A9Z1J8;P34258,"Uncharacterized protein;Uncharacterized protein B0303,7",14.6689,14.7456,14.2943,15.8741,16.2117,16.3816,16.1003,15.88,1.89158,0.00763,-1.24771,-3.4994,+
"C23H3,3",-0.0527608,0.070203,A9Z1L6,Uncharacterized protein,14.4044,13.9259,13.3902,13.7133,13.9686,14.0559,13.4374,14.183,0.070203,0.765461,-0.0527608,-0.196454,
"C17C3,1",1.52204,2.8095,B0M0L9;H2KYT6;Q9BIA9,Uncharacterized protein,14.7081,15.7549,14.512,15.0412,13.3619,13.5964,13.4345,13.5351,2.8095,0.00172632,1.52204,5.47504,+
glna-1,-1.76186,1.80195,B0M0N9;B0M0P0;B6VQ90;H2L2H2;H2L2H3;U4PRW7,GLutamiNAse,9.77481,11.9945,11.7347,11.8205,12.9859,13.3544,13.0117,13.0199,1.80195,0.00913311,-1.76186,-3.33147,+
"CELE_Y61A9LA,11",-1.07969,2.34203,B1GRJ8;H2L073,Uncharacterized protein,11.8056,11.9138,11.7407,12.0543,13.0439,13.4257,12.3035,13.0602,2.34203,0.00305719,-1.07969,-4.40383,+
"CELE_F41E6,5",2.9875,3.71138,B1GRK5;O16457,Uncharacterized protein,16.7119,15.975,15.1193,16.0961,12.5598,13.3938,13.0617,12.937,3.71138,0.000402778,2.9875,8.06617,+
"CELE_T25B2,2",-2.39171,2.40273,B1GRL0;H2KZ75,Uncharacterized protein,14.3402,16.1052,13.7766,14.4037,17.0805,16.6036,17.1596,17.3488,2.40273,0.00284823,-2.39171,-4.53452,+
trpp-1,-1.06762,3.95802,B1GRL5,TRansport Protein Particle,12.0734,12.0534,11.7527,11.7332,13.0291,13.15,12.901,12.8031,3.95802,0.00050655,-1.06762,-8.92796,+
tsp-10,-1.03734,3.78394,B1Q241;H2KYX1,TetraSPanin family,11.9673,11.9419,11.765,12.0534,13.0789,13.2041,12.7063,12.8878,3.78394,0.00043203,-1.03734,-8.31189,+
ugt-26,0.459962,1.26634,B1Q250;H2KYQ0,UDP-glucuronosyltransferase,16.7255,16.8912,16.9778,16.6827,16.1929,16.2029,16.1446,16.897,1.26634,0.0261956,0.459962,2.38821,+
"C14H10,3",-0.789075,0.950824,B1Q254,Uncharacterized protein,13.7459,13.5908,13.8251,13.7747,14.6345,15.5736,14.3517,13.533,0.950824,0.0544388,-0.789075,-1.86151,
"CELE_D1086,10",1.83327,2.19569,B1Q273;Q5FC40,Uncharacterized protein,22.568,22.2263,20.6158,21.3815,19.9963,20.0103,19.6325,19.8193,2.19569,0.00409741,1.83327,4.09788,+
poml-3,-1.24878,2.3215,B1V898,PON (Paraoxonase) and MEC-6 Like,14.8705,15.7066,15.1552,14.8473,16.8777,16.3685,15.8772,16.4513,2.3215,0.00317179,-1.24878,-4.36013,+
unc-57,-0.752612,2.39513,B1V8A0,Endophilin-A homolog,16.5005,16.6488,16.2658,16.1537,17.1517,17.4588,16.857,17.1118,2.39513,0.00287493,-0.752612,-4.51804,+
szy-20,-2.19996,2.46487,B2D6L4;D2KT99;G5EEB4;G5EGU9;Q18094;Q565A8;Q9XVV8,Suppressor of ZYg-1;Suppressor of ZYg-1;SZY-20B;SZY-20A;Suppressor of ZYg-1;Suppressor of ZYg-1;Suppressor of ZYg-1,14.1406,15.1518,14.6364,14.3952,15.9856,16.6144,17.9625,16.5612,2.46487,0.002565,-2.19996,-4.67077,+
"CELE_T06E4,14",-0.851281,2.64004,B2D6L8,Uncharacterized protein,12.2209,12.0471,11.7263,12.0835,13.0774,12.9902,12.4875,12.9277,2.64004,0.00192248,-0.851281,-5.06881,+
"CELE_F13G3,10",-0.872716,2.10842,B2D6L9,Uncharacterized protein,12.2769,12.0666,11.4002,12.012,12.5129,12.9887,13.0143,12.7307,2.10842,0.00462946,-0.872716,-3.92125,+
rmd-2,-2.17138,4.87568,B2D6P1,Regulator of Microtubule Dynamics,15.9483,15.8675,16.1066,16.2368,18.1434,17.8381,18.525,18.3382,4.87568,0.000317073,-2.17138,-12.9054,+
smc-3,-0.595522,0.429586,B2FDA8,Structural maintenance of chromosomes protein 3,14.0905,14.8382,14.3363,16.7001,15.6024,15.7746,15.078,15.8921,0.429586,0.226713,-0.595522,-0.964832,
ntl-2,-1.31656,3.55375,B2MZA9;Q10923;Q95QZ3;Q95QZ4,NOT-Like (Yeast CCR4/NOT complex component),13.1325,13.5858,13.1848,13.1494,14.5941,14.8531,14.2035,14.668,3.55375,0.000435821,-1.31656,-7.5536,+
gcn-1,-0.225245,0.768071,B3CJ34,GCN (Yeast General Control Nondrepressible) homolog,15.3476,15.2937,15.6422,15.8263,15.7754,15.5507,15.7951,15.8896,0.768071,0.0868366,-0.225245,-1.55656,
urm-1,-0.649955,1.08362,B3CKG1,Ubiquitin-related modifier 1 homolog,17.1774,18.0315,17.2854,18.3447,18.1438,18.1976,18.3832,18.7141,1.08362,0.039275,-0.649955,-2.08217,+
nono-1,-1.04892,2.90368,B3GWA1,"NONO (Conserved nuclear protein, aka PSF) homolog",15.1702,14.8948,15.4025,15.4066,16.4315,16.2988,15.8685,16.4711,2.90368,0.00162937,-1.04892,-5.71047,+
atf-7,-1.81315,1.89031,B3GWA6;Q17801;Q86MD3;Q9U3R1,ATF (cAMP-dependent transcription factor) family,12.2061,10.1152,10.7511,12.0843,13.1239,13.312,12.9029,13.0705,1.89031,0.00768416,-1.81315,-3.497,+
vps-26,-0.453883,0.665402,B3GWB9;L8E6W6;L8E917;O01258,Related to yeast Vacuolar Protein Sorting factor;Related to yeast Vacuolar Protein Sorting factor;Related to yeast Vacuolar Protein Sorting factor;Vacuolar protein sorting-associated protein 26,14.858,15.0131,15.2171,15.5669,15.0307,15.2588,15.877,16.3041,0.665402,0.113703,-0.453883,-1.38252,
ndx-9,-2.04301,3.38106,B3GWC0;Q19427,NuDiX family;NADH pyrophosphatase,13.7658,14.0527,14.4328,14.3923,16.5558,16.6943,15.76,15.8055,3.38106,0.000535714,-2.04301,-7.0235,+
"C14F11,4",-0.288672,0.373688,B3WFT8,Uncharacterized protein,16.6404,16.7444,16.0033,16.341,16.9351,17.4484,16.223,16.2772,0.373688,0.269343,-0.288672,-0.859692,
abts-1,-0.427346,0.608574,B3WFV9;G5EC65;G5EDF4,Anion exchange protein,14.3159,15.2395,14.536,15.2902,14.9082,15.726,15.5864,14.8705,0.608574,0.131504,-0.427346,-1.28466,
"CELE_ZK858,6",0.18276,0.495667,B3WFW5;Q7YTF9,Transmembrane 9 superfamily member,15.0086,15.2149,15.0919,14.681,14.7834,15.139,14.8066,14.5363,0.495667,0.183539,0.18276,1.08545,
"C41G7,9",-1.0774,0.879043,B3WFW9,Uncharacterized protein,17.9674,17.0747,18.113,18.2647,19.4722,20.1656,18.4635,17.628,0.879043,0.0647194,-1.0774,-1.74215,
lin-10,-1.18493,2.117,B3WFX4;O17583,Uncharacterized protein;Protein lin-10,13.6872,14.0007,13.1014,12.8084,14.7805,14.7908,14.2388,14.5273,2.117,0.00443412,-1.18493,-3.93844,+
