geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 eat2_d1_01,log2 eat2_d1_02,log2 eat2_d1_03,log2 eat2_d1_04,log2 N2_d1_01,log2 N2_d1_02,log2 N2_d1_03,log2 N2_d1_04, -Log.p.value,Student's T-test q-value eat2_d1_N2_d1,log2FC,Student's T-test Test statistic eat2_d1_N2_d1,Sign p-val: 0.05 
ttr-34,-1.00077,1.74337,A3FPK9,TransThyretin-Related family domain,14.8517,15.1234,14.4223,14.0291,15.2377,15.9983,15.8902,15.3033,1.74337,0.0790947,-1.00077,-3.22355,
"CELE_Y49E10,29",0.282771,0.845033,A3FPL3,Uncharacterized protein,10.5597,10.2041,9.77207,10.3405,9.88784,9.90324,9.96685,9.98732,0.845033,0.280355,0.282771,1.68546,
cnnm-1,-0.0271776,0.0215003,A3QM97,Metal transporter cnnm-1,14.2811,12.4529,12.7964,13.2143,13.485,12.7277,13.3425,13.2982,0.0215003,0.967446,-0.0271776,-0.063149,
col-138,1.70808,0.798654,A3QM98,COLlagen,16.1102,15.5075,18.3774,13.5785,14.9514,14.7604,13.5275,13.502,0.798654,0.301931,1.70808,1.6079,
oac-59,-2.30132,3.39641,A3QMB6,O-ACyltransferase homolog,10.6963,10.3258,10.3678,10.6429,13.155,13.3144,12.8476,11.921,3.39641,0.00944,-2.30132,-7.06933,+
"C42C1,8",-0.25156,0.330967,A3QMB7,Uncharacterized protein,13.3195,12.0299,12.1654,12.6484,13.0762,12.5553,12.5452,12.9929,0.330967,0.608032,-0.25156,-0.776969,
"C42C1,11;AP-1",0.085155,1.73986,A3QMC2;G5EFT4,Uncharacterized protein;Aminopeptidase-1,14.6941,14.6105,14.6021,14.6435,14.507,14.5696,14.5518,14.5812,1.73986,0.0793871,0.085155,3.21713,
rpl-34,-0.461893,1.35676,A3QMC5,"Ribosomal Protein, Large subunit",19.0439,19.3361,19.5833,18.9555,19.574,20.0236,19.6242,19.5446,1.35676,0.130638,-0.461893,-2.54172,
erl-1,0.420223,0.929868,A3QMC6,ERLin (ER lipid raft associated protein) homolog,14.8018,14.0277,14.5356,14.4034,14.3086,13.6026,13.9195,14.2569,0.929868,0.246397,0.420223,1.82669,
tag-335,-0.13652,0.618239,A3QMC8,Mannose-1-phosphate guanyltransferase beta,13.5656,13.8849,13.7872,13.7949,13.6554,13.9881,13.9747,13.9607,0.618239,0.394667,-0.13652,-1.30139,
fbxa-6,-2.34409,4.3337,A4F303,F-box A protein,10.5923,10.3045,10.3159,10.6458,13.1911,13.0923,12.6557,12.2958,4.3337,0.00371429,-2.34409,-10.3967,+
"CELE_cTel55X,1",-0.342703,0.919785,A4F305;H2KY55,Uncharacterized protein,14.3041,14.6434,14.5889,14.7497,14.5398,15.1367,15.2355,14.745,0.919785,0.250522,-0.342703,-1.80993,
"C44C10,9",0.21657,1.18553,A4UVK2,Uncharacterized protein,14.7321,14.4771,14.3639,14.3644,14.1886,14.2101,14.3073,14.3652,1.18553,0.168774,0.21657,2.25231,
"CELE_F14D7,12",-1.04555,0.553601,A4UVK9,Uncharacterized protein,13.9293,13.276,13.5475,13.205,14.1236,12.8066,14.2791,16.9308,0.553601,0.435574,-1.04555,-1.18858,
"CELE_D1086,17",-0.819757,2.27175,A4UVL1,Uncharacterized protein,11.8296,11.0529,11.4152,11.6521,12.3931,12.0283,12.3626,12.4447,2.27175,0.0376518,-0.819757,-4.25531,+
"CELE_W06G6,15;CELE_Y70C5B,2",2.13631,3.22264,A4UVL9;G5EG48,Uncharacterized protein,15.1267,14.1488,14.1702,14.43,12.0945,11.9526,12.2859,12.9974,3.22264,0.0115159,2.13631,6.56415,+
"CELE_Y71F9AR,4",-0.0907354,0.0541363,A4UZ35,Uncharacterized protein,10.7357,12.6205,11.9691,12.6464,11.4946,12.668,12.8227,11.3493,0.0541363,0.92499,-0.0907354,-0.15381,
"CELE_Y47G6A,33",0.208344,0.67183,A5A8P5,Uncharacterized protein,16.0929,16.4841,16.2114,16.5278,15.886,16.0881,16.1074,16.4014,0.67183,0.362804,0.208344,1.39351,
"CELE_ZK813,7",0.398035,0.223861,A5HU91,Uncharacterized protein,16.7235,14.8446,16.2023,16.5034,16.4209,15.4916,14.1158,16.6534,0.223861,0.716401,0.398035,0.557701,
"CELE_T28A11,2",-1.83805,3.44341,A5HU97,Uncharacterized protein,12.8823,13.3753,13.9887,13.0954,15.2786,14.9213,15.2094,15.2847,3.44341,0.00956667,-1.83805,-7.21122,+
guk-1,-0.26002,1.38633,A5HU98;P91425,GUanylate Kinase,15.9572,15.88,15.5812,15.9583,15.9845,16.1979,16.1398,16.0946,1.38633,0.125782,-0.26002,-2.59233,
"CELE_Y53C10A,6",2.17155,2.97921,A5HWA4;Q9XW51,Uncharacterized protein,13.5094,12.8852,13.1171,12.2812,10.2654,11.2035,11.257,10.3809,2.97921,0.0163801,2.17155,5.90454,+
"CELE_Y48C3A,18",-2.14002,4.50117,A5HWA9;G2HK06;Q9NAF8,Uncharacterized protein,10.6638,10.1959,10.3733,10.6592,12.2969,12.4001,12.8513,12.904,4.50117,0.00171429,-2.14002,-11.1191,+
"CELE_Y39B6A,3",0.0687699,0.128862,A5HWB2;Q9NES9,Uncharacterized protein,14.0284,13.758,13.6189,13.7695,13.5914,13.5708,13.474,14.2635,0.128862,0.83037,0.0687699,0.343057,
dab-1,0.213265,0.773733,A5JYR4;Q8I4G9;Q8I4H0;Q9U3A6,DAB (Drosophila disabled) homolog,14.6896,14.2851,14.5171,14.8341,14.2297,14.2801,14.4464,14.5165,0.773733,0.312589,0.213265,1.56608,
"CELE_F25H8,1",-0.67205,0.716549,A5JYS8;Q19789,Uncharacterized protein,13.9641,12.892,13.8615,12.3012,14.4923,13.6965,13.469,14.0493,0.716549,0.337431,-0.67205,-1.46959,
swsn-9,0.455032,0.872357,A5JYT2;Q17581,SWI/SNF nucleosome remodeling complex component,14.1767,13.0573,13.8529,14.0262,13.0938,13.4431,13.4506,13.3054,0.872357,0.268682,0.455032,1.73102,
"CELE_ZC434,7",0.0336475,0.0421175,A5JYU1,Uncharacterized protein,13.4018,12.2559,13.0467,12.9439,13.178,12.5662,12.727,13.0425,0.0421175,0.938873,0.0336475,0.121088,
rad-50,0.857621,0.455633,A5JYU5;O44199,Uncharacterized protein;DNA repair protein rad-50,10.9103,11.2107,11.6395,11.5499,8.2136,11.2991,12.0417,10.3254,0.455633,0.507975,0.857621,1.0128,
"C25F9,11",-0.702113,0.232029,A5JYW3,Uncharacterized protein,12.1809,15.9549,12.2829,14.9333,12.7723,15.9069,15.7317,13.7496,0.232029,0.707455,-0.702113,-0.575144,
sin-3,1.82497,2.24278,A5JYW9,Paired amphipathic helix protein sin-3,13.8219,14.5731,13.5208,13.762,12.7658,11.2803,11.6526,12.6792,2.24278,0.0407686,1.82497,4.19496,+
hmp-1,-0.409302,0.357177,A5JYX3;I7J4D2;I7K4K5;I7LFF2;P90947,HuMPback (Dorsal lumps);HuMPback (Dorsal lumps);HuMPback (Dorsal lumps);HuMPback (Dorsal lumps);Alpha-catenin-like protein hmp-1,16.0128,13.731,15.2885,15.442,15.4073,15.6288,15.6941,15.3812,0.357177,0.58429,-0.409302,-0.827988,
dhs-3,0.264347,1.36861,A5JYX4,"DeHydrogenases, Short chain",16.7584,16.858,16.4362,16.7242,16.3399,16.3486,16.5119,16.5189,1.36861,0.129086,0.264347,2.56198,
nra-2,0.207473,0.905956,A5JYX8;O18033,Nicalin,15.1212,15.0026,14.8978,15.2622,15.0574,14.8279,14.9195,14.649,0.905956,0.255863,0.207473,1.78694,
"CELE_Y37H2A,14",0.475355,0.540513,A5PEY0,Uncharacterized protein,14.0479,13.3101,13.8347,14.0059,14.3593,12.5944,13.1906,13.153,0.540513,0.445586,0.475355,1.16546,
"CELE_F27E5,7",-1.17641,1.43024,A5Z2S2,Uncharacterized protein,13.6336,11.7394,12.4874,12.8576,14.1489,13.4646,13.5682,14.2417,1.43024,0.118069,-1.17641,-2.66784,
saps-1,0.0162301,0.0508683,A5Z2S4;B2D6K9;Q18696,SAPS (Phosphatase associated) domain protein,13.9915,14.1557,13.9287,14.2969,13.9408,14.2913,14.0402,14.0357,0.0508683,0.92685,0.0162301,0.144985,
"CELE_ZK809,8",0.639318,3.10563,A5Z2S9,Uncharacterized protein,10.6701,10.3067,10.4248,10.6623,10.0039,9.85719,9.76661,9.87878,3.10563,0.0137354,0.639318,6.24041,+
"CELE_D1081,7",-0.0737648,0.107198,A5Z2T6,Uncharacterized protein,12.5917,12.4924,12.1442,12.4883,12.8055,12.3297,11.9239,12.9526,0.107198,0.854821,-0.0737648,-0.290419,
aph-2,1.28575,0.858643,A5Z2T7;Q23316,Uncharacterized protein;Nicastrin,13.4327,12.7216,13.3868,12.4918,12.1691,11.8876,13.1068,9.72659,0.858643,0.274303,1.28575,1.70816,
"CELE_F15B9,10",0.00277734,0.00412855,A5Z2T9;I2HA81,Uncharacterized protein,14.5167,13.8277,14.1797,14.2066,14.6877,13.995,14.1269,13.9099,0.00412855,0.99274,0.00277734,0.0123605,
"C27A7,5",-0.394757,1.09292,A5Z2U5;A5Z2U6;P90758;Q9U3P0,Uncharacterized protein,12.9634,12.8777,12.6239,13.1413,13.0158,13.659,13.4456,13.065,1.09292,0.192685,-0.394757,-2.09766,
"CELE_F30A10,13",-0.324423,0.973283,A5Z2U8;Q2XMZ1,Uncharacterized protein,12.6635,13.1972,12.9804,12.5853,13.3899,13.104,12.9573,13.2729,0.973283,0.232192,-0.324423,-1.89881,
"CELE_F30A10,14",-1.35446,0.985278,A5Z2U9,Uncharacterized protein,12.7221,13.8213,13.9917,10.9773,13.8963,14.5468,14.2609,14.2262,0.985278,0.227825,-1.35446,-1.91873,
"C04H5,7",0.256134,0.588678,A5Z2V2,Uncharacterized protein,12.8932,12.4018,12.4954,11.9418,12.1988,12.0401,12.1341,12.3346,0.588678,0.412601,0.256134,1.25006,
"C13B4,1",0.0813527,0.0788272,A5Z2V3;O45247,Uncharacterized protein,12.3982,11.5847,11.9832,12.3725,12.7224,11.1998,11.8868,12.2042,0.0788272,0.890998,0.0813527,0.218861,
"CELE_F02E9,10",0.307465,0.564461,A5Z2V7,Uncharacterized protein,13.3974,13.0325,13.1028,13.9701,12.9656,13.2166,13.3601,12.7306,0.564461,0.428233,0.307465,1.20769,
"CELE_R13H4,2",0.581059,1.844,A5Z2W3,Uncharacterized protein,16.3344,16.0602,16.5181,16.5702,15.8669,15.4715,15.7473,16.073,1.844,0.0695708,0.581059,3.40981,
"CELE_ZK228,4",-0.152573,0.0809551,A5Z2W6;K8FDY8;O46010,Uncharacterized protein,13.1751,13.9021,13.5712,15.0491,13.6659,15.5929,13.014,14.0352,0.0809551,0.888905,-0.152573,-0.224341,
"CELE_K02B7,3",-0.0691676,0.179057,A5Z2W7;O45637,Uncharacterized protein,15.7565,16.0033,15.6358,15.7121,15.4842,15.9717,15.8603,16.0683,0.179057,0.767333,-0.0691676,-0.459387,
nuo-3,-0.249218,0.433804,A5Z2X2,NADH Ubiquinone Oxidoreductase,14.3083,14.3834,13.5637,14.4151,14.6403,14.6561,14.3871,13.9839,0.433804,0.521801,-0.249218,-0.972642,
"C44E4,5",0.65711,1.44005,A6PVA1,Uncharacterized protein,13.6755,14.5557,13.7481,13.7079,13.0856,13.6019,13.0804,13.2907,1.44005,0.118041,0.65711,2.6848,
"CELE_F49E2,2",-0.149227,0.378608,A6ZJ46;Q20621,Uncharacterized protein,14.9819,14.3219,14.3954,14.5737,14.9222,14.5115,14.6558,14.7803,0.378608,0.566959,-0.149227,-0.869078,
"T07A5,7",-2.01509,3.04234,A6ZJ55,"Uncharacterized protein T07A5,7",15.1832,14.7164,14.2565,13.9634,16.7599,16.6278,15.9673,16.8248,3.04234,0.0157115,-2.01509,-6.07051,+
"CELE_T04F8,7",-0.277657,0.967604,A6ZJ59;Q22166,Uncharacterized protein,14.6461,14.1639,14.1503,14.1423,14.6368,14.4419,14.7348,14.3996,0.967604,0.233076,-0.277657,-1.88938,
"gpb5;CELE_T23B12,8",0.490471,3.48139,A7DT38;G5EEJ3,Putative glycoprotein hormone-beta5;Glycoprotein hormone beta 5,10.6006,10.3315,10.3419,10.5037,9.99526,9.93861,9.95365,9.92834,3.48139,0.00931034,0.490471,7.32759,+
"CELE_F49D11,10",-0.171147,0.780333,A7DT40,Uncharacterized protein,15.4155,14.9338,15.0904,15.2746,15.3927,15.2793,15.3868,15.34,0.780333,0.310531,-0.171147,-1.57717,
oxy-5,0.178047,0.161843,A7DT45,Uncharacterized protein,18.5664,16.8377,17.4497,18.0028,18.0946,17.3907,17.1208,17.5382,0.161843,0.787727,0.178047,0.420302,
mrg-1,-0.101727,0.422546,A7DTF0;Q9XWW2,MRG (Mortality factor-Related Gene) related,15.2148,15.1732,14.8721,15.2399,15.3139,15.1146,15.3598,15.1187,0.422546,0.529949,-0.101727,-0.951762,
obr-1,-0.170144,0.210462,A7DTF2;G2HK04;Q95Q23;Q9U2C7,Oxysterol-binding protein,13.2743,12.7411,12.1934,12.3281,13.3456,12.3222,12.7199,12.8299,0.210462,0.728589,-0.170144,-0.528779,
igcm-3,-0.317102,0.239538,A7LPD6;Q22096,ImmunoGlobulin-like Cell adhesion Molecule family,11.2742,13.3371,12.7991,13.6297,13.0148,13.3857,13.068,12.8401,0.239538,0.699354,-0.317102,-0.591062,
unc-16,0.297924,0.452334,A7LPE4;C0P271;P34609,Uncharacterized protein;Uncharacterized protein;JNK-interacting protein,12.4178,13.1082,13.6549,13.1219,12.3277,12.9536,12.9791,12.8507,0.452334,0.510508,0.297924,1.00676,
gpdh-2,-0.129955,0.975815,A7LPE6;P34517;Q7JMU1,Glycerol-3-phosphate dehydrogenase [NAD(+)];Probable glycerol-3-phosphate dehydrogenase 2;Glycerol-3-phosphate dehydrogenase [NAD(+)],17.484,17.517,17.3885,17.6947,17.6922,17.6101,17.6925,17.6092,0.975815,0.231579,-0.129955,-1.90302,
sly-1,0.179315,0.943374,A7LPF3;Q20364,SLY1 homolog,14.6065,14.8507,14.7371,14.8221,14.4503,14.5752,14.8006,14.4731,0.943374,0.241754,0.179315,1.84913,
"B0393,9",-0.40117,0.374977,A7LPF5,Uncharacterized protein,13.2761,14.3273,13.4256,13.6166,13.3019,14.9448,14.5423,13.4613,0.374977,0.570667,-0.40117,-0.862154,
cisd-1,0.0485921,0.117306,A7LPG5;Q5FC71,CDGSH Iron Sulfur Domain protein homolog,17.9831,18.442,18.0016,18.2029,17.8053,18.3354,18.1713,18.1231,0.117306,0.84326,0.0485921,0.315181,
"CELE_F09E8,2",-1.07033,1.65273,A7LPH5,Uncharacterized protein,12.4846,13.126,13.7698,13.9416,14.458,14.2843,14.1791,14.6819,1.65273,0.0886524,-1.07033,-3.05923,
lsy-22,-0.241478,1.17454,A7LPI4;Q93616,Uncharacterized protein,13.0932,13.0451,12.7254,13.1482,13.377,13.2583,13.2143,13.1283,1.17454,0.171666,-0.241478,-2.23391,
"C24H11,5",-0.32638,0.465226,A7LPI7,Uncharacterized protein,12.3162,13.0069,12.944,11.8597,12.4559,13.2339,12.8121,12.9305,0.465226,0.502092,-0.32638,-1.03032,
"CELE_F10A3,17",-0.116808,0.0869331,A7LPJ5,Uncharacterized protein,13.694,14.61,14.0542,14.4201,13.1422,14.7696,14.1531,15.1806,0.0869331,0.88183,-0.116808,-0.239633,
pnc-1,-0.42031,1.43039,A7WK39;Q9N426,Pyrazinamidase and NiCotinamidase,14.4576,14.2347,14.3011,14.2408,14.7789,14.7761,14.3224,15.038,1.43039,0.118136,-0.42031,-2.66811,
"CELE_Y94H6A,12",0.132113,0.365869,A7WK43,Uncharacterized protein,12.0115,11.5923,11.7327,11.9419,11.6805,11.4467,11.5949,12.0279,0.365869,0.578726,0.132113,0.844719,
"CELE_F56C9,6",-1.07518,1.40309,A8WFF4;H2KY87;H2KY89,Uncharacterized protein,13.7523,12.9408,11.8587,12.4539,14.0667,13.6587,13.8529,13.7281,1.40309,0.12406,-1.07518,-2.62109,
"CELE_T28D9,4;T28D9,4",0.202322,0.245238,A8WFI3;Q10023,"Uncharacterized protein;Uncharacterized protein T28D9,4",13.803,14.5472,13.3944,13.3969,12.9984,13.6995,13.7932,13.8411,0.245238,0.692624,0.202322,0.603071,
"C28G1,5",0.0997798,0.219766,A8WFJ8,Uncharacterized protein,14.5426,14.0033,14.0111,14.3013,14.4773,13.8987,13.9844,14.0987,0.219766,0.719536,0.0997798,0.548902,
gpx-7,1.0669,2.63999,A8WFK6,Glutathione peroxidase,15.6278,15.1309,15.5908,14.8096,14.358,14.1993,14.0155,14.3187,2.63999,0.0249934,1.0669,5.0687,+
"CELE_F41D9,2",-0.186825,0.539863,A8WFM5;H2KZN7,Uncharacterized protein,14.7547,14.9756,14.6038,15.2205,14.8643,15.0976,15.0492,15.2909,0.539863,0.445213,-0.186825,-1.16431,
"CELE_T04F8,8",-0.240065,0.200264,A8WHM5;Q22168,Uncharacterized protein,14.4201,13.1793,13.3436,12.8142,13.8098,13.2427,13.1213,14.5437,0.200264,0.739392,-0.240065,-0.506501,
"CELE_ZK856,16",0.19582,0.221522,A8WHN5,Uncharacterized protein,13.9347,13.4871,13.6938,14.1347,12.9929,13.4236,13.5214,14.529,0.221522,0.718153,0.19582,0.552679,
"CELE_F23B12,4",0.651173,0.717273,A8WHS3,Uncharacterized protein,14.7474,14.9327,14.0667,14.14,13.4876,14.3685,14.5362,12.8898,0.717273,0.337203,0.651173,1.47082,
"CELE_K09A9,6",-0.635629,0.596322,A8WHT8;A8WHT9;G5EEF4,Uncharacterized protein,12.5152,10.9781,11.9327,13.1064,13.1426,12.309,12.4836,13.1397,0.596322,0.407957,-0.635629,-1.26337,
"CELE_H14N18,4",1.53702,1.21593,A8WIT0;H2L0B7,Uncharacterized protein,13.2187,13.1397,10.8647,13.694,11.4303,11.1645,11.5609,10.6135,1.21593,0.160412,1.53702,2.30331,
"CELE_T12B5,15",0.753459,0.596527,A8WJ47,Uncharacterized protein,13.1174,13.2241,12.6044,13.4306,11.2055,12.5851,11.7492,13.8229,0.596527,0.407843,0.753459,1.26373,
"CELE_Y17G7B,20",2.35765,5.03001,A8XJ46;A8XJ47;H2KMJ1;H2KMJ2;Q8I4E8,Uncharacterized protein,12.228,11.8761,11.9852,12.5892,9.85731,9.87799,9.90167,9.61092,5.03001,0,2.35765,13.7168,+
"CELE_E01A2,1",-0.15528,0.257139,A9CZN9;Q966L2,Uncharacterized protein,13.0609,13.7983,13.4246,13.1852,13.7286,13.9444,13.2135,13.2037,0.257139,0.681581,-0.15528,-0.627947,
"CELE_T02H6,1",-0.45922,0.75961,A9D0C6,Uncharacterized protein,14.5744,13.5984,14.1325,13.5587,14.5863,14.1016,14.1741,14.8389,0.75961,0.317256,-0.45922,-1.54232,
"CELE_Y37E3,11",0.238535,0.47547,A9D2X7;Q9BKU2;X5LPX5,Uncharacterized protein,15.4347,14.8144,14.7462,15.3366,14.7166,14.5037,15.031,15.1267,0.47547,0.495034,0.238535,1.04895,
"CELE_M03F8,3",-1.13977,1.32989,A9D4S6;O16376,Uncharacterized protein,14.3696,13.8958,13.0379,12.3637,14.6944,14.743,14.4499,14.3389,1.32989,0.137292,-1.13977,-2.49593,
"CELE_F55B12,10",-0.176264,0.0532339,A9QY28,Uncharacterized protein,13.7011,12.2319,11.8776,16.3806,14.5527,14.3034,13.9385,12.1016,0.0532339,0.925929,-0.176264,-0.151378,
pptr-2,0.147393,1.14629,A9UJN4;H9G2X3;Q17948,Protein Phosphatase 2A (Two A) Regulatory subunit,14.5493,14.4817,14.4267,14.4715,14.2601,14.5078,14.3429,14.2287,1.14629,0.177746,0.147393,2.18666,
"maph-1,2",-0.0656352,0.156594,A9UJN7,Microtubule-Associated Protein Homolog,15.0458,14.9822,14.8209,15.3212,15.0371,15.2104,15.3788,14.8064,0.156594,0.794962,-0.0656352,-0.408225,
"CELE_K09G1,1",0.0186551,0.0168391,A9UJP1;D9N146;D9N147,Uncharacterized protein,13.8053,13.6181,12.7595,13.672,13.9074,12.9143,12.9731,13.9855,0.0168391,0.973522,0.0186551,0.0497078,
"B0303,7",0.21654,0.191264,A9Z1J8;P34258,"Uncharacterized protein;Uncharacterized protein B0303,7",14.5757,14.0276,13.6939,14.2257,14.6485,14.0339,12.7628,14.2114,0.191264,0.751418,0.21654,0.48664,
"C23H3,3",-0.19604,0.480922,A9Z1L6,Uncharacterized protein,14.3563,14.2929,13.6198,14.305,14.3149,14.3413,14.4969,14.2052,0.480922,0.489834,-0.19604,-1.05883,
"C17C3,1",-0.286295,2.44475,B0M0L9;H2KYT6;Q9BIA9,Uncharacterized protein,14.5323,14.3924,14.4798,14.2535,14.6908,14.7183,14.6748,14.7192,2.44475,0.0319891,-0.286295,-4.62639,+
glna-1,0.928057,1.01236,B0M0N9;B0M0P0;B6VQ90;H2L2H2;H2L2H3;U4PRW7,GLutamiNAse,12.6717,13.6548,13.3535,13.5035,11.9353,12.9477,11.405,13.1833,1.01236,0.217559,0.928057,1.96371,
"CELE_Y61A9LA,11",0.259415,0.357386,B1GRJ8;H2L073,Uncharacterized protein,13.2282,13.4479,12.4081,12.7582,13.288,12.6681,12.3175,12.5312,0.357386,0.584296,0.259415,0.828391,
"CELE_F41E6,5",1.44893,1.14369,B1GRK5;O16457,Uncharacterized protein,15.3216,14.2548,15.1559,15.4319,15.3765,12.9364,12.7312,13.3244,1.14369,0.178527,1.44893,2.18232,
"CELE_T25B2,2",-0.491567,0.769978,B1GRL0;H2KZ75,Uncharacterized protein,12.9689,13.9956,13.5853,12.6808,13.5756,14.0091,13.9469,13.6654,0.769978,0.314466,-0.491567,-1.55977,
trpp-1,-0.561457,0.653407,B1GRL5,TRansport Protein Particle,12.4713,11.3503,11.6095,11.565,12.403,11.6782,11.9675,13.1933,0.653407,0.373838,-0.561457,-1.36197,
tsp-10,-2.09682,4.65542,B1Q241;H2KYX1,TetraSPanin family,10.7153,10.3526,10.4173,10.6454,12.9234,12.5222,12.8279,12.2444,4.65542,0.00204878,-2.09682,-11.825,+
ugt-26,0.1388,0.40283,B1Q250;H2KYQ0,UDP-glucuronosyltransferase,15.0767,14.5413,14.8126,15.1607,14.644,14.7264,14.9209,14.7448,0.40283,0.544636,0.1388,0.914905,
"C14H10,3",0.354793,1.17543,B1Q254,Uncharacterized protein,14.906,14.3494,14.2636,14.2888,14.1806,14.1045,14.1304,13.9731,1.17543,0.171521,0.354793,2.23539,
"CELE_D1086,10",-0.988242,1.66054,B1Q273;Q5FC40,Uncharacterized protein,18.3463,17.9138,18.7138,18.0646,19.0112,19.0841,18.8536,20.0424,1.66054,0.0869219,-0.988242,-3.07327,
poml-3,0.39126,0.872731,B1V898,PON (Paraoxonase) and MEC-6 Like,15.0793,14.2961,14.8533,14.6556,14.4277,14.2755,13.9416,14.6743,0.872731,0.269031,0.39126,1.73164,
unc-57,0.00359273,0.00780999,B1V8A0,Endophilin-A homolog,15.5501,15.411,15.3379,15.284,15.4671,15.1045,15.2389,15.7581,0.00780999,0.98893,0.00359273,0.0232856,
szy-20,-0.523145,0.645753,B2D6L4;D2KT99;G5EEB4;G5EGU9;Q18094;Q565A8;Q9XVV8,Suppressor of ZYg-1;Suppressor of ZYg-1;SZY-20B;SZY-20A;Suppressor of ZYg-1;Suppressor of ZYg-1;Suppressor of ZYg-1,14.7388,13.3014,13.9342,14.1121,14.5756,14.2856,15.2343,14.0836,0.645753,0.380363,-0.523145,-1.34883,
"CELE_T06E4,14",0.664944,2.55201,B2D6L8,Uncharacterized protein,10.6791,10.2561,10.3008,10.6679,9.60603,9.85538,9.96232,9.82036,2.55201,0.0272553,0.664944,4.86613,+
"CELE_F13G3,10",-5.21196,6.03839,B2D6L9,Uncharacterized protein,10.5888,10.3229,10.4133,10.6415,16.3229,15.3463,15.2767,15.8685,6.03839,0,-5.21196,-20.3493,+
rmd-2,0.480037,2.15969,B2D6P1,Regulator of Microtubule Dynamics,15.8833,15.8394,15.8814,16.1702,15.3707,15.3243,15.4278,15.7313,2.15969,0.0452679,0.480037,4.02451,+
smc-3,0.121345,0.402967,B2FDA8,Structural maintenance of chromosomes protein 3,14.8699,14.3248,14.4135,14.5555,14.4188,14.4406,14.2699,14.549,0.402967,0.544826,0.121345,0.915163,
ntl-2,0.0647998,0.0806812,B2MZA9;Q10923;Q95QZ3;Q95QZ4,NOT-Like (Yeast CCR4/NOT complex component),14.8042,13.9369,13.6554,13.6595,14.214,13.8943,13.7265,13.962,0.0806812,0.888729,0.0647998,0.223636,
gcn-1,-0.184835,0.879932,B3CJ34,GCN (Yeast General Control Nondrepressible) homolog,15.9965,16.2318,15.9591,16.2126,16.0712,16.36,16.2725,16.4357,0.879932,0.265375,-0.184835,-1.74363,
urm-1,-0.271248,2.04202,B3CKG1,Ubiquitin-related modifier 1 homolog,17.2508,17.0218,17.015,17.2427,17.4415,17.3722,17.3423,17.4593,2.04202,0.0510036,-0.271248,-3.78958,
nono-1,0.1108,0.437663,B3GWA1,"NONO (Conserved nuclear protein, aka PSF) homolog",15.675,15.5121,15.3713,15.7385,15.4462,15.6163,15.5342,15.257,0.437663,0.520221,0.1108,0.979772,
atf-7,-0.810865,1.76455,B3GWA6;Q17801;Q86MD3;Q9U3R1,ATF (cAMP-dependent transcription factor) family,9.62718,10.4046,10.1515,9.98424,10.6546,10.8814,10.5085,11.3664,1.76455,0.0760056,-0.810865,-3.26241,
vps-26,-0.25651,0.471863,B3GWB9;L8E6W6;L8E917;O01258,Related to yeast Vacuolar Protein Sorting factor;Related to yeast Vacuolar Protein Sorting factor;Related to yeast Vacuolar Protein Sorting factor;Vacuolar protein sorting-associated protein 26,14.5956,14.6644,14.3754,14.5849,14.3065,15.4272,14.8972,14.6155,0.471863,0.497004,-0.25651,-1.0424,
ndx-9,0.22596,1.11328,B3GWC0;Q19427,NuDiX family;NADH pyrophosphatase,15.0765,15.2722,14.9842,15.3404,15.1375,14.8531,14.9049,14.874,1.11328,0.186673,0.22596,2.13159,
"C14F11,4",-0.126683,0.264421,B3WFT8,Uncharacterized protein,17.323,16.641,16.5411,17.0106,17.2075,16.8153,16.9587,17.0409,0.264421,0.675018,-0.126683,-0.643039,
abts-1,-0.019587,0.063353,B3WFV9;G5EC65;G5EDF4,Anion exchange protein,15.1568,15.075,15.1786,14.7681,15.0193,15.2007,15.0953,14.9414,0.063353,0.911992,-0.019587,-0.17842,
"CELE_ZK858,6",-0.162019,0.38235,B3WFW5;Q7YTF9,Transmembrane 9 superfamily member,15.1147,14.6566,14.7559,14.2474,14.7419,14.9481,14.9253,14.8074,0.38235,0.563947,-0.162019,-0.876199,
"C41G7,9",1.01664,1.02187,B3WFW9,Uncharacterized protein,19.017,17.1824,18.7096,18.0839,17.9506,16.4176,17.1945,17.3637,1.02187,0.215083,1.01664,1.9795,
lin-10,0.0810223,0.153139,B3WFX4;O17583,Uncharacterized protein;Protein lin-10,15.0344,14.4154,14.2248,14.4367,14.5686,14.6224,14.1706,14.4257,0.153139,0.799194,0.0810223,0.400232,
"CELE_M04C9,3",-0.144673,0.0924659,B3WFY7;P90933,Uncharacterized protein,13.84,12.8068,13.5561,13.6161,13.8784,14.2127,14.2595,12.0472,0.0924659,0.873997,-0.144673,-0.253658,
"C31H5,6",-0.470237,0.379141,B3WFZ3,Uncharacterized protein,13.7417,12.7318,12.7128,12.294,12.5636,14.4135,13.7261,12.658,0.379141,0.567006,-0.470237,-0.870094,
"CELE_ZK355,8",0.960159,1.0411,B4DCT1,Uncharacterized protein,12.8953,14.7318,14.5926,13.924,13.0473,13.7308,12.7778,12.7471,1.0411,0.209313,0.960159,2.01146,
