geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 eat2_d10_01,log2 eat2_d10_02,log2 eat2_d10_03,log2 eat2_d10_04,log2 N2_d10_01,log2 N2_d10_02,log2 N2_d10_03,log2 N2_d10_04, -Log.p.value,Student's T-test q-value eat2_d10_N2_d10,log2FC,Student's T-test Test statistic eat2_d10_N2_d10,Sign p-val: 0.05 
"CELE_F07G6,10",0.782382,0.430102,A3FPJ3,Uncharacterized protein,13.2493,14.0597,16.8222,15.455,14.0299,13.6734,14.1505,14.6029,0.430102,0.214991,0.782382,0.965788,
ttr-34,0.544965,1.02583,A3FPK9,TransThyretin-Related family domain,14.8987,14.5197,15.5224,14.9811,14.142,14.4011,14.2462,14.9528,1.02583,0.0398843,0.544965,1.98609,+
"CELE_Y49E10,29",-1.44919,4.01161,A3FPL3,Uncharacterized protein,13.2316,12.9968,12.761,13.2022,14.3041,14.38,14.4774,14.8269,4.01161,0,-1.44919,-9.12547,+
cnnm-1,-2.60122,4.55986,A3QM97,Metal transporter cnnm-1,13.2965,13.0206,12.7222,13.2602,16.0608,15.1779,15.6514,15.8142,4.55986,0,-2.60122,-11.383,+
col-138,-5.94992,6.49704,A3QM98,COLlagen,13.2213,13.2175,12.6434,13.3066,18.6385,18.8246,19.4709,19.2545,6.49704,0,-5.94992,-24.3111,+
oac-59,-1.296,5.532,A3QMB6,O-ACyltransferase homolog,12.9371,12.9895,12.9224,13.205,14.2271,14.3903,14.249,14.3717,5.532,0,-1.296,-16.7048,+
"C42C1,8",-1.05554,0.576634,A3QMB7,Uncharacterized protein,15.3276,15.8413,14.4709,15.0838,15.253,15.5304,15.5021,18.6603,0.576634,0.137041,-1.05554,-1.22902,
"C42C1,11;AP-1",-0.695195,1.25022,A3QMC2;G5EFT4,Uncharacterized protein;Aminopeptidase-1,15.6315,15.2001,14.7115,14.7244,15.4008,15.534,15.8288,16.2848,1.25022,0.0224831,-0.695195,-2.36102,+
rpl-34,0.913074,1.27245,A3QMC5,"Ribosomal Protein, Large subunit",18.3644,18.0717,18.3068,18.0725,17.3861,17.2681,16.3446,18.1643,1.27245,0.0215944,0.913074,2.39854,+
erl-1,0.00845695,0.0189505,A3QMC6,ERLin (ER lipid raft associated protein) homolog,15.7567,15.806,15.591,15.6539,15.7318,15.4876,15.4696,16.0848,0.0189505,0.934388,0.00845695,0.0558127,
tag-335,1.32062,1.08239,A3QMC8,Mannose-1-phosphate guanyltransferase beta,15.8443,16.8781,14.0068,14.7557,14.2674,13.8168,14.0557,14.0625,1.08239,0.0347425,1.32062,2.08012,+
fbxa-6,-1.41577,2.56297,A4F303,F-box A protein,13.2911,13.2543,12.3078,13.1291,14.2727,14.1395,14.314,14.919,2.56297,0.00149266,-1.41577,-4.89106,+
"CELE_cTel55X,1",1.84262,2.74544,A4F305;H2KY55,Uncharacterized protein,16.3365,15.5901,16.5265,16.5262,14.4315,13.7603,14.3592,15.0578,2.74544,0.00134226,1.84262,5.31891,+
"C44C10,9",-1.31045,2.62038,A4UVK2,Uncharacterized protein,15.6477,15.6407,15.3325,15.5629,16.9396,16.6029,16.3646,17.5186,2.62038,0.00140444,-1.31045,-5.02306,+
"CELE_F14D7,12",-1.19392,2.40832,A4UVK9,Uncharacterized protein,13.2723,13.3002,12.8401,13.2989,14.4169,14.4439,13.7384,14.8879,2.40832,0.00198624,-1.19392,-4.54668,+
"CELE_D1086,17",-1.4379,2.87952,A4UVL1,Uncharacterized protein,13.2886,13.3181,12.3891,13.2407,14.4628,14.4112,14.2741,14.84,2.87952,0.00110085,-1.4379,-5.64939,+
"CELE_W06G6,15;CELE_Y70C5B,2",-1.38181,3.12366,A4UVL9;G5EG48,Uncharacterized protein,13.3462,13.2587,12.9831,12.9591,14.3863,14.4106,14.1874,15.09,3.12366,0.000501171,-1.38181,-6.28945,+
"CELE_Y71F9AR,4",-1.63504,2.8624,A4UZ35,Uncharacterized protein,13.2802,13.0755,12.6632,12.4302,14.3003,14.3656,14.1799,15.1433,2.8624,0.0010855,-1.63504,-5.60638,+
"CELE_Y47G6A,33",0.992052,1.10876,A5A8P5,Uncharacterized protein,15.9346,15.6335,14.6115,14.3353,14.0678,13.8568,14.8909,13.7311,1.10876,0.032583,0.992052,2.12405,+
"CELE_ZK813,7",-1.56897,1.56613,A5HU91,Uncharacterized protein,19.0258,18.3505,20.0342,19.9746,19.9048,21.3434,20.9199,21.4929,1.56613,0.0104207,-1.56897,-2.90501,+
"CELE_T28A11,2",-2.0336,3.62152,A5HU97,Uncharacterized protein,18.0888,18.208,17.377,17.5982,19.7567,19.4839,19.8566,20.3092,3.62152,6.21E-05,-2.0336,-7.77048,+
guk-1,-0.644112,0.71294,A5HU98;P91425,GUanylate Kinase,17.1542,16.9726,15.7694,15.5239,16.549,17.1327,17.1646,17.1503,0.71294,0.091546,-0.644112,-1.46347,
"CELE_Y53C10A,6",-1.07423,3.078,A5HWA4;Q9XW51,Uncharacterized protein,13.2496,13.2332,12.8141,13.3425,14.3978,14.3847,14.2994,13.8544,3.078,0.000752784,-1.07423,-6.16579,+
"CELE_Y48C3A,18",-1.26037,3.23729,A5HWA9;G2HK06;Q9NAF8,Uncharacterized protein,13.249,13.2403,12.6538,13.353,14.4792,14.3649,14.0998,14.5937,3.23729,0.000414698,-1.26037,-6.6056,+
"CELE_Y39B6A,3",-1.75502,1.81481,A5HWB2;Q9NES9,Uncharacterized protein,13.2745,11.3815,12.9004,13.3146,13.9212,14.3806,14.4219,15.1674,1.81481,0.00647997,-1.75502,-3.35534,+
dab-1,-0.369586,0.487259,A5JYR4;Q8I4G9;Q8I4H0;Q9U3A6,DAB (Drosophila disabled) homolog,14.7244,14.8236,14.6135,14.4728,14.8271,14.2647,15.8807,15.1402,0.487259,0.181126,-0.369586,-1.07029,
"CELE_F25H8,1",1.28764,5.16417,A5JYS8;Q19789,Uncharacterized protein,15.363,15.4902,15.6418,15.7276,14.2443,14.3088,14.3442,14.1746,5.16417,0,1.28764,14.4611,+
swsn-9,0.367445,0.408091,A5JYT2;Q17581,SWI/SNF nucleosome remodeling complex component,14.7196,14.4162,14.6171,14.4539,14.5044,13.1219,14.1506,14.9601,0.408091,0.231216,0.367445,0.924778,
"CELE_ZC434,7",-1.26732,2.49969,A5JYU1,Uncharacterized protein,12.9067,13.1539,12.9886,13.2841,13.8976,14.4276,14.0451,15.0324,2.49969,0.00173218,-1.26732,-4.74822,+
rad-50,-1.45978,2.0052,A5JYU5;O44199,Uncharacterized protein;DNA repair protein rad-50,13.1622,13.287,11.7532,13.2424,14.0474,14.4321,14.173,14.6315,2.0052,0.00434324,-1.45978,-3.71755,+
"C25F9,11",-1.78845,1.38727,A5JYW3,Uncharacterized protein,16.1613,15.4073,15.437,15.4228,17.6768,17.0138,15.8545,19.0372,1.38727,0.016035,-1.78845,-2.59393,+
sin-3,-0.668959,0.876375,A5JYW9,Paired amphipathic helix protein sin-3,16.9193,16.6461,17.4238,16.6188,17.9372,18.0293,17.74,16.5773,0.876375,0.0584601,-0.668959,-1.73771,
hmp-1,-2.78461,3.50925,A5JYX3;I7J4D2;I7K4K5;I7LFF2;P90947,HuMPback (Dorsal lumps);HuMPback (Dorsal lumps);HuMPback (Dorsal lumps);HuMPback (Dorsal lumps);Alpha-catenin-like protein hmp-1,13.2991,13.7584,13.0805,13.3786,16.2607,15.5756,15.7103,17.1084,3.50925,0.000424658,-2.78461,-7.41395,+
dhs-3,0.879277,1.16394,A5JYX4,"DeHydrogenases, Short chain",18.2615,17.1974,18.1243,17.4547,16.1222,17.1768,16.7072,17.5146,1.16394,0.027967,0.879277,2.21617,+
nra-2,-1.33271,1.45437,A5JYX8;O18033,Nicalin,14.4125,14.9271,15.7239,14.9251,15.692,16.2532,15.8641,17.5102,1.45437,0.0134573,-1.33271,-2.70957,+
"CELE_Y37H2A,14",-3.75614,2.41674,A5PEY0,Uncharacterized protein,13.2445,14.6497,13.8039,11.0589,16.3432,17.7678,16.7697,16.901,2.41674,0.00195718,-3.75614,-4.56502,+
"CELE_F27E5,7",0.928286,1.20615,A5Z2S2,Uncharacterized protein,15.6336,16.1167,14.4566,14.9204,14.2618,14.3444,13.9971,14.8109,1.20615,0.0252844,0.928286,2.2869,+
saps-1,0.638333,0.512659,A5Z2S4;B2D6K9;Q18696,SAPS (Phosphatase associated) domain protein,15.7251,15.3591,15.0136,15.7338,14.0547,14.2941,16.4338,14.4957,0.512659,0.166369,0.638333,1.11592,
"CELE_ZK809,8",-0.658442,1.06035,A5Z2S9,Uncharacterized protein,13.0224,13.2431,12.8933,13.3476,14.2695,12.9083,14.119,13.8433,1.06035,0.0365582,-0.658442,-2.04346,+
"CELE_D1081,7",-1.42018,4.04241,A5Z2T6,Uncharacterized protein,13.0732,13.2231,12.8649,12.6382,14.3655,14.2836,14.2186,14.6125,4.04241,0,-1.42018,-9.24073,+
aph-2,-1.04553,2.3703,A5Z2T7;Q23316,Uncharacterized protein;Nicastrin,13.0647,13.1952,12.7404,13.2218,14.4661,13.9806,14.3874,13.5701,2.3703,0.00203898,-1.04553,-4.46441,+
"CELE_F15B9,10",-1.08154,1.00628,A5Z2T9;I2HA81,Uncharacterized protein,16.6778,17.2347,15.4357,15.4306,16.8455,17.0401,17.0017,18.2177,1.00628,0.0416543,-1.08154,-1.95361,+
"C27A7,5",-0.645571,0.700361,A5Z2U5;A5Z2U6;P90758;Q9U3P0,Uncharacterized protein,14.291,14.4181,12.6798,13.8205,14.2037,14.2535,14.2594,15.0751,0.700361,0.0946404,-0.645571,-1.44212,
"CELE_F30A10,13",-1.22567,2.30336,A5Z2U8;Q2XMZ1,Uncharacterized protein,13.1104,12.517,12.886,13.2846,14.3055,14.4426,13.4924,14.4603,2.30336,0.00239486,-1.22567,-4.32174,+
"CELE_F30A10,14",-0.127683,0.124468,A5Z2U9,Uncharacterized protein,19.0092,18.3654,17.3947,18.6626,18.5721,18.008,18.6024,18.7602,0.124468,0.634859,-0.127683,-0.332511,
"C04H5,7",-0.0974677,0.173643,A5Z2V2,Uncharacterized protein,13.8741,14.1481,13.9915,14.8128,14.157,14.3245,14.4457,14.2892,0.173643,0.529541,-0.0974677,-0.447179,
"C13B4,1",-0.635555,0.445076,A5Z2V3;O45247,Uncharacterized protein,13.8441,14.8129,12.4156,12.998,13.3297,13.8143,14.4396,15.0292,0.445076,0.205771,-0.635555,-0.993432,
"CELE_F02E9,10",-0.449438,2.68489,A5Z2V7,Uncharacterized protein,15.0244,15.2558,15.228,15.298,15.6673,15.4918,15.6503,15.7946,2.68489,0.00141139,-0.449438,-5.17423,+
"CELE_R13H4,2",3.14857,3.99173,A5Z2W3,Uncharacterized protein,16.7394,17.8288,17.4262,17.7185,14.1632,14.0152,13.9331,15.0071,3.99173,0,3.14857,9.05173,+
"CELE_ZK228,4",2.01276,2.81158,A5Z2W6;K8FDY8;O46010,Uncharacterized protein,16.5226,16.4706,16.0658,15.9434,13.784,13.6488,14.391,15.1275,2.81158,0.0011844,2.01276,5.48015,+
"CELE_K02B7,3",-0.570615,1.87131,A5Z2W7;O45637,Uncharacterized protein,18.0143,18.138,18.4982,18.3592,18.5571,19.1433,18.726,18.8657,1.87131,0.00558907,-0.570615,-3.46111,+
nuo-3,2.91413,4.72146,A5Z2X2,NADH Ubiquinone Oxidoreductase,17.2967,17.5721,17.2238,17.7254,14.3211,14.2314,14.4559,15.1531,4.72146,0,2.91413,12.1397,+
"C44E4,5",-0.746245,1.52937,A6PVA1,Uncharacterized protein,15.9708,15.0515,15.0122,14.9761,16.0339,16.004,15.7184,16.2394,1.52937,0.0111361,-0.746245,-2.84032,+
"CELE_F49E2,2",-0.1068,0.125614,A6ZJ46;Q20621,Uncharacterized protein,16.7756,16.5983,16.0999,16.1424,16.9516,15.8337,16.3127,16.9454,0.125614,0.632137,-0.1068,-0.335268,
"T07A5,7",-4.62326,4.47287,A6ZJ55,"Uncharacterized protein T07A5,7",13.7135,14.0105,13.9004,14.6045,18.8922,18.1141,18.0676,19.6482,4.47287,0,-4.62326,-10.9939,+
"CELE_T04F8,7",-1.46685,2.22011,A6ZJ59;Q22166,Uncharacterized protein,16.21,15.8824,15.4572,14.7422,17.2409,16.9135,17.3461,16.6587,2.22011,0.00281212,-1.46685,-4.14806,+
"gpb5;CELE_T23B12,8",0.0578735,0.0310332,A7DT38;G5EEJ3,Putative glycoprotein hormone-beta5;Glycoprotein hormone beta 5,14.7254,15.7025,13.0426,13.9088,14.5027,13.486,14.2612,14.8979,0.0310332,0.897015,0.0578735,0.0902358,
"CELE_F49D11,10",-0.835618,0.9387,A7DT40,Uncharacterized protein,14.6906,14.9247,15.303,14.7987,15.1902,15.7259,15.1396,17.0037,0.9387,0.0493361,-0.835618,-1.84137,+
oxy-5,4.4503,4.20675,A7DT45,Uncharacterized protein,19.3162,19.4998,18.5043,17.7783,14.114,14.1387,14.0786,14.9661,4.20675,0,4.4503,9.87782,+
mrg-1,-0.9539,1.17155,A7DTF0;Q9XWW2,MRG (Mortality factor-Related Gene) related,16.5053,17.0573,16.5924,16.0781,17.029,16.9183,17.5271,18.5742,1.17155,0.0273433,-0.9539,-2.22891,+
obr-1,-0.860393,1.15034,A7DTF2;G2HK04;Q95Q23;Q9U2C7,Oxysterol-binding protein,13.4602,12.74,13.9437,14.2913,14.3501,14.2005,14.257,15.0693,1.15034,0.0291396,-0.860393,-2.19344,+
igcm-3,-1.43245,3.41196,A7LPD6;Q22096,ImmunoGlobulin-like Cell adhesion Molecule family,13.3174,13.2912,12.7954,13.2015,14.5102,14.3944,14.3733,15.0574,3.41196,0.000383901,-1.43245,-7.11603,+
unc-16,0.39425,0.392681,A7LPE4;C0P271;P34609,Uncharacterized protein;Uncharacterized protein;JNK-interacting protein,15.8483,15.0344,15.3239,15.1594,14.6116,14.9428,14.1768,16.0579,0.392681,0.243433,0.39425,0.89578,
gpdh-2,-0.333072,0.488756,A7LPE6;P34517;Q7JMU1,Glycerol-3-phosphate dehydrogenase [NAD(+)];Probable glycerol-3-phosphate dehydrogenase 2;Glycerol-3-phosphate dehydrogenase [NAD(+)],18.7883,18.8951,19.0463,19.2666,18.779,19.1198,19.2772,20.1526,0.488756,0.180182,-0.333072,-1.07299,
sly-1,0.844222,0.92669,A7LPF3;Q20364,SLY1 homolog,16.6694,15.5723,15.6174,15.7063,14.2057,15.8866,15.4657,14.6305,0.92669,0.0508864,0.844222,1.82141,
"B0393,9",1.44295,4.42364,A7LPF5,Uncharacterized protein,15.8752,15.8129,15.5988,16.0029,14.1744,14.2543,14.4518,14.6376,4.42364,0,1.44295,10.7791,+
cisd-1,-0.891284,1.44263,A7LPG5;Q5FC71,CDGSH Iron Sulfur Domain protein homolog,19.2043,19.1597,19.143,19.3533,20.5226,19.4723,19.6272,20.8033,1.44263,0.0139428,-0.891284,-2.68925,+
"CELE_F09E8,2",-1.12771,1.63413,A7LPH5,Uncharacterized protein,15.5489,15.5364,15.1719,15.613,16.4812,16.1217,16.1351,17.643,1.63413,0.0090821,-1.12771,-3.02589,+
lsy-22,-1.81571,2.39921,A7LPI4;Q93616,Uncharacterized protein,13.0688,12.8285,11.8535,11.9519,13.6636,14.0056,14.445,14.8512,2.39921,0.00201993,-1.81571,-4.52689,+
"C24H11,5",-0.621916,1.25144,A7LPI7,Uncharacterized protein,13.6891,13.9348,13.8979,13.704,14.5029,13.9383,14.1618,15.1105,1.25144,0.0224522,-0.621916,-2.36308,+
"CELE_F10A3,17",-1.66781,2.22287,A7LPJ5,Uncharacterized protein,15.8472,16.8581,16.5678,17.309,17.9344,18.8143,18.7017,17.803,2.22287,0.00281367,-1.66781,-4.15376,+
pnc-1,-3.11787,3.77815,A7WK39;Q9N426,Pyrazinamidase and NiCotinamidase,13.3123,13.1974,12.7141,13.0614,15.9551,15.7123,15.8519,17.2375,3.77815,7.39E-05,-3.11787,-8.29207,+
"CELE_Y94H6A,12",-1.38322,3.91484,A7WK43,Uncharacterized protein,12.969,13.1549,12.8098,13.2563,14.2524,14.4438,14.2535,14.7731,3.91484,0,-1.38322,-8.77156,+
"CELE_F56C9,6",-1.48476,2.67389,A8WFF4;H2KY87;H2KY89,Uncharacterized protein,12.8536,13.3203,12.5109,13.3574,14.1626,14.2703,14.4654,15.083,2.67389,0.00139375,-1.48476,-5.14825,+
"CELE_T28D9,4;T28D9,4",-0.735676,0.7842,A8WFI3;Q10023,"Uncharacterized protein;Uncharacterized protein T28D9,4",14.6577,13.9103,15.5948,15.5596,15.784,15.996,15.898,14.9872,0.7842,0.0755142,-0.735676,-1.58366,
"C28G1,5",-1.52286,2.99746,A8WFJ8,Uncharacterized protein,14.2516,14.2197,14.3145,14.7259,15.8712,15.2782,16.1312,16.3225,2.99746,0.000890756,-1.52286,-5.95216,+
gpx-7,-4.97735,3.01777,A8WFK6,Glutathione peroxidase,13.9721,13.2056,12.1381,13.205,17.2533,17.2247,17.6494,20.3028,3.01777,0.000846809,-4.97735,-6.00551,+
"CELE_F41D9,2",-2.22568,4.12147,A8WFM5;H2KZN7,Uncharacterized protein,15.0944,14.4648,14.7166,14.3982,17.081,17.2559,16.4813,16.7586,4.12147,0,-2.22568,-9.5425,+
"CELE_T04F8,8",-1.23265,2.00924,A8WHM5;Q22168,Uncharacterized protein,13.1724,13.1355,12.8301,13.1684,13.5245,14.2877,14.3313,15.0935,2.00924,0.00430962,-1.23265,-3.72542,+
"CELE_ZK856,16",-1.15549,4.17915,A8WHN5,Uncharacterized protein,13.0885,12.8471,12.9105,13.3463,14.2785,14.1676,14.1121,14.2561,4.17915,0,-1.15549,-9.76817,+
"CELE_F23B12,4",-1.22348,2.12563,A8WHS3,Uncharacterized protein,13.2831,13.0581,12.7333,12.675,14.2737,13.491,14.0608,14.818,2.12563,0.00326392,-1.22348,-3.95576,+
"CELE_K09A9,6",1.497,1.70116,A8WHT8;A8WHT9;G5EEF4,Uncharacterized protein,15.3902,15.5796,15.2034,17.2188,14.4367,14.1244,14.2327,14.6101,1.70116,0.00802437,1.497,3.14665,+
"CELE_H14N18,4",-1.52061,3.56988,A8WIT0;H2L0B7,Uncharacterized protein,12.8771,13.3032,12.9525,12.8091,14.1973,14.4298,14.4162,14.9811,3.56988,0.000248175,-1.52061,-7.60477,+
"CELE_T12B5,15",-1.30049,1.95234,A8WJ47,Uncharacterized protein,13.3286,13.0099,12.7709,12.2127,13.727,14.0866,13.7978,14.9127,1.95234,0.00474849,-1.30049,-3.6153,+
"CELE_Y17G7B,20",-1.4536,3.45555,A8XJ46;A8XJ47;H2KMJ1;H2KMJ2;Q8I4E8,Uncharacterized protein,13.0603,13.1315,12.8896,13.237,14.5012,14.4252,14.1581,15.0482,3.45555,0.000402597,-1.4536,-7.24827,+
"CELE_E01A2,1",-1.33143,2.43677,A9CZN9;Q966L2,Uncharacterized protein,13.3334,13.2436,12.9994,12.9212,13.8381,14.3663,14.458,15.1609,2.43677,0.00176786,-1.33143,-4.60885,+
"CELE_T02H6,1",-0.569468,0.680011,A9D0C6,Uncharacterized protein,15.0115,14.9353,14.8286,14.2428,15.4719,15.4694,14.3078,16.047,0.680011,0.100676,-0.569468,-1.40747,
"CELE_Y37E3,11",-0.865197,0.68312,A9D2X7;Q9BKU2;X5LPX5,Uncharacterized protein,16.6092,17.9941,16.0447,16.7355,17.6489,17.3456,16.8659,18.9839,0.68312,0.0995753,-0.865197,-1.41278,
"CELE_M03F8,3",-3.78426,3.8939,A9D4S6;O16376,Uncharacterized protein,12.9636,13.2735,11.8559,13.3451,16.0659,16.7486,16.4387,17.3221,3.8939,0,-3.78426,-8.69655,+
"CELE_F55B12,10",1.78106,2.89591,A9QY28,Uncharacterized protein,16.2389,15.5294,16.2845,16.3225,13.7134,14.276,14.3275,14.9343,2.89591,0.00107766,1.78106,5.69077,+
pptr-2,-0.949945,1.12197,A9UJN4;H9G2X3;Q17948,Protein Phosphatase 2A (Two A) Regulatory subunit,14.5079,15.321,15.2421,15.1676,15.6053,15.235,16.1117,17.0864,1.12197,0.0313939,-0.949945,-2.14607,+
"maph-1,2",-0.935245,3.07848,A9UJN7,Microtubule-Associated Protein Homolog,17.2143,17.006,16.5349,16.9159,17.7639,17.7668,17.9786,17.9028,3.07848,0.000753623,-0.935245,-6.16708,+
"CELE_K09G1,1",-1.01375,1.38701,A9UJP1;D9N146;D9N147,Uncharacterized protein,14.747,13.8468,13.5559,14.4582,15.4568,14.9218,15.7713,14.5128,1.38701,0.0160629,-1.01375,-2.59348,+
"B0303,7",-1.39511,1.1998,A9Z1J8;P34258,"Uncharacterized protein;Uncharacterized protein B0303,7",15.8845,15.959,14.7376,14.5951,16.0238,16.6028,16.0195,18.1105,1.1998,0.0255868,-1.39511,-2.27624,+
"C23H3,3",-1.35043,3.47229,A9Z1L6,Uncharacterized protein,13.3244,12.9985,12.9698,13.0706,14.1985,14.3202,14.3127,14.9337,3.47229,0.000407895,-1.35043,-7.29959,+
"C17C3,1",-0.607646,0.495731,B0M0L9;H2KYT6;Q9BIA9,Uncharacterized protein,12.2734,12.5553,14.6729,13.454,13.4423,13.9603,13.8516,14.132,0.495731,0.175846,-0.607646,-1.08556,
glna-1,0.463847,0.383453,B0M0N9;B0M0P0;B6VQ90;H2L2H2;H2L2H3;U4PRW7,GLutamiNAse,14.5978,13.7007,15.7313,15.6276,14.3541,13.9953,14.388,15.0647,0.383453,0.251653,0.463847,0.878295,
"CELE_Y61A9LA,11",-1.4686,2.82015,B1GRJ8;H2L073,Uncharacterized protein,13.3422,13.3383,12.5119,13.0764,14.3257,14.377,14.3595,15.081,2.82015,0.00114388,-1.4686,-5.5013,+
"CELE_F41E6,5",0.76663,1.65594,B1GRK5;O16457,Uncharacterized protein,15.0966,15.2645,14.5464,14.7235,14.2534,14.0422,13.6868,14.5821,1.65594,0.0086519,0.76663,3.065,+
"CELE_T25B2,2",-2.63749,4.14168,B1GRL0;H2KZ75,Uncharacterized protein,14.2653,14.4033,15.0399,13.9912,17.3346,17.1986,16.5998,17.1168,4.14168,0,-2.63749,-9.62101,+
trpp-1,-1.17823,2.46343,B1GRL5,TRansport Protein Particle,13.2898,13.3296,12.9264,12.8315,14.3979,13.6496,14.3693,14.6734,2.46343,0.00173924,-1.17823,-4.66757,+
tsp-10,-2.19408,2.19999,B1Q241;H2KYX1,TetraSPanin family,13.1729,13.3499,12.5215,13.1911,14.0277,15.3214,15.1808,16.4819,2.19999,0.00293594,-2.19408,-4.10669,+
ugt-26,-0.358603,0.39917,B1Q250;H2KYQ0,UDP-glucuronosyltransferase,18.653,18.5742,18.1368,18.7341,18.6183,18.3235,18.6116,19.9792,0.39917,0.23817,-0.358603,-0.908019,
"C14H10,3",-1.37319,2.28054,B1Q254,Uncharacterized protein,15.0018,15.0883,14.2528,15.0074,16.1249,16.643,15.5257,16.5495,2.28054,0.00253961,-1.37319,-4.27373,+
"CELE_D1086,10",3.03334,3.42035,B1Q273;Q5FC40,Uncharacterized protein,21.4035,21.846,20.4638,20.5053,18.0607,17.3709,18.6051,18.0486,3.42035,0.000388715,3.03334,7.14133,+
poml-3,-1.39214,1.75036,B1V898,PON (Paraoxonase) and MEC-6 Like,15.6342,15.8014,14.5952,15.6543,16.4037,16.7078,16.3703,17.7718,1.75036,0.00729314,-1.39214,-3.23636,+
unc-57,-1.12654,3.72676,B1V8A0,Endophilin-A homolog,16.4411,16.4026,16.0007,16.376,17.4061,17.3289,17.2885,17.7031,3.72676,6.94E-05,-1.12654,-8.11776,+
szy-20,-2.52925,1.79012,B2D6L4;D2KT99;G5EEB4;G5EGU9;Q18094;Q565A8;Q9XVV8,Suppressor of ZYg-1;Suppressor of ZYg-1;SZY-20B;SZY-20A;Suppressor of ZYg-1;Suppressor of ZYg-1;Suppressor of ZYg-1,15.2969,15.8034,14.747,14.4816,18.0854,17.5341,15.731,19.0954,1.79012,0.00682112,-2.52925,-3.30957,+
"CELE_T06E4,14",-1.2219,3.1276,B2D6L8,Uncharacterized protein,13.2903,12.9705,12.9977,13.2881,14.0772,14.4255,14.1114,14.8202,3.1276,0.000502938,-1.2219,-6.30023,+
"CELE_F13G3,10",0.0469503,0.0429736,B2D6L9,Uncharacterized protein,18.0397,18.1535,17.408,17.6479,17.3659,17.0211,18.2661,18.4081,0.0429736,0.859262,0.0469503,0.123443,
rmd-2,0.456564,0.762762,B2D6P1,Regulator of Microtubule Dynamics,18.4506,18.2276,17.9317,17.9926,17.299,17.4412,17.5459,18.4901,0.762762,0.0797708,0.456564,1.54763,
smc-3,-0.688313,1.27933,B2FDA8,Structural maintenance of chromosomes protein 3,15.6497,15.5603,15.0198,15.061,15.7577,16.0919,15.5637,16.6309,1.27933,0.0212774,-0.688313,-2.41017,+
ntl-2,-0.115176,0.115788,B2MZA9;Q10923;Q95QZ3;Q95QZ4,NOT-Like (Yeast CCR4/NOT complex component),14.1531,14.9312,13.3955,13.898,14.2249,13.8437,14.0575,14.7123,0.115788,0.655673,-0.115176,-0.311486,
gcn-1,-0.679315,2.48287,B3CJ34,GCN (Yeast General Control Nondrepressible) homolog,17.0974,17.0294,17.1469,16.8637,17.3856,17.6247,17.9469,17.8975,2.48287,0.00171731,-0.679315,-4.7107,+
urm-1,1.25999,1.57069,B3CKG1,Ubiquitin-related modifier 1 homolog,18.6886,18.5994,18.3139,18.5302,16.6914,18.401,16.5479,17.4519,1.57069,0.0103018,1.25999,2.91307,+
nono-1,-1.86173,3.45528,B3GWA1,"NONO (Conserved nuclear protein, aka PSF) homolog",15.7863,15.7696,16.0541,16.3739,17.5114,18.125,17.4754,18.319,3.45528,0.000400646,-1.86173,-7.24743,+
atf-7,-0.953409,1.23591,B3GWA6;Q17801;Q86MD3;Q9U3R1,ATF (cAMP-dependent transcription factor) family,13.0479,13.3191,12.8217,13.3255,14.3131,13.3176,13.6268,15.0703,1.23591,0.0234034,-0.953409,-2.33691,+
vps-26,-0.0745294,0.183562,B3GWB9;L8E6W6;L8E917;O01258,Related to yeast Vacuolar Protein Sorting factor;Related to yeast Vacuolar Protein Sorting factor;Related to yeast Vacuolar Protein Sorting factor;Vacuolar protein sorting-associated protein 26,15.8062,15.7659,15.2552,15.9705,15.718,15.7145,15.8663,15.7972,0.183562,0.511226,-0.0745294,-0.469488,
ndx-9,0.493371,0.799734,B3GWC0;Q19427,NuDiX family;NADH pyrophosphatase,14.6786,14.7689,14.7314,14.1728,14.1909,14.3049,13.3116,14.5708,0.799734,0.0723007,0.493371,1.60971,
"C14F11,4",-0.457823,0.470743,B3WFT8,Uncharacterized protein,18.3731,18.087,17.6517,17.9118,18.1428,18.5035,17.6286,19.58,0.470743,0.190533,-0.457823,-1.04037,
abts-1,-1.27709,1.98069,B3WFV9;G5EC65;G5EDF4,Anion exchange protein,16.435,16.6692,15.9936,16.3312,17.6418,17.0699,17.3032,18.5223,1.98069,0.00447947,-1.27709,-3.66997,+
"CELE_ZK858,6",-1.35737,2.93093,B3WFW5;Q7YTF9,Transmembrane 9 superfamily member,16.0748,16.0339,15.9059,16.2657,17.1198,17.0794,17.4683,18.0421,2.93093,0.000994106,-1.35737,-5.77993,+
"C41G7,9",4.7963,5.85298,B3WFW9,Uncharacterized protein,19.2168,19.2277,18.9312,19.0097,13.9498,14.2268,14.0189,15.0046,5.85298,0,4.7963,18.9333,+
lin-10,-0.0103528,0.0108404,B3WFX4;O17583,Uncharacterized protein;Protein lin-10,14.3934,14.924,13.867,15.0565,14.4045,14.4022,14.3909,15.0847,0.0108404,0.964286,-0.0103528,-0.0322118,
"CELE_M04C9,3",-1.15417,2.93445,B3WFY7;P90933,Uncharacterized protein,13.2396,13.2522,12.7353,13.2999,14.3633,14.3881,13.8549,14.5373,2.93445,0.000995084,-1.15417,-5.78896,+
