geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 eat2_d5_01,log2 eat2_d5_02,log2 eat2_d5_03,log2 eat2_d5_04,log2 N2_d5_01,log2 N2_d5_02,log2 N2_d5_03,log2 N2_d5_04, -Log.p.value,Student's T-test q-value eat2_d5_N2_d5,log2FC,Student's T-test Test statistic eat2_d5_N2_d5,Sign p-val: 0.05 
"CELE_F07G6,10",1.76573,2.78748,A3FPJ3,Uncharacterized protein,14.1786,14.2982,13.8313,13.851,12.0488,11.8308,12.0437,13.1728,2.78748,0.000874404,1.76573,5.42101,+
ttr-34,-1.38673,2.40544,A3FPK9,TransThyretin-Related family domain,13.064,14.0912,14.3274,13.5116,15.3741,15.2588,14.908,15.0004,2.40544,0.00189382,-1.38673,-4.54041,+
"CELE_Y49E10,29",0.323404,0.96644,A3FPL3,Uncharacterized protein,11.8505,11.8016,11.394,11.5255,11.3481,11.0248,11.2461,11.6589,0.96644,0.0552172,0.323404,1.88745,
cnnm-1,0.357408,1.24679,A3QM97,Metal transporter cnnm-1,11.4726,12.0016,11.7959,11.6274,11.411,11.2274,11.1961,11.6333,1.24679,0.0264427,0.357408,2.35525,+
col-138,-3.49263,2.64705,A3QM98,COLlagen,13.1775,13.2852,12.1847,13.8049,15.8591,16.851,15.5253,18.1874,2.64705,0.00115666,-3.49263,-5.0852,+
oac-59,-1.28646,3.26571,A3QMB6,O-ACyltransferase homolog,11.8727,11.9365,11.7087,11.8609,12.6418,13.3357,13.0564,13.4907,3.26571,0.000639106,-1.28646,-6.68658,+
"C42C1,8",0.771612,0.737044,A3QMB7,Uncharacterized protein,14.4975,14.5514,13.902,14.1441,14.9245,13.3711,12.8346,12.8782,0.737044,0.102731,0.771612,1.50426,
"C42C1,11;AP-1",0.0317802,0.127336,A3QMC2;G5EFT4,Uncharacterized protein;Aminopeptidase-1,14.8473,14.8097,14.7818,14.875,14.9792,14.5922,14.6963,14.9191,0.127336,0.632244,0.0317802,0.339401,
rpl-34,0.507005,2.63381,A3QMC5,"Ribosomal Protein, Large subunit",18.0362,18.0713,18.2124,18.1066,17.6606,17.6059,17.3454,17.7866,2.63381,0.0011441,0.507005,5.05429,+
erl-1,0.259497,0.468477,A3QMC6,ERLin (ER lipid raft associated protein) homolog,15.6087,15.3811,15.3577,15.4373,15.7521,14.6672,14.9154,15.4121,0.468477,0.217035,0.259497,1.03624,
tag-335,0.146755,0.376518,A3QMC8,Mannose-1-phosphate guanyltransferase beta,14.7018,14.1614,14.2552,14.1314,14.3896,13.9228,14.0622,14.2881,0.376518,0.28578,0.146755,0.865094,
fbxa-6,-2.09669,4.82402,A4F303,F-box A protein,12.0549,11.6341,11.6141,11.5366,13.7188,13.7581,13.604,14.1455,4.82402,0.000210526,-2.09669,-12.644,+
"CELE_cTel55X,1",0.284414,0.405385,A4F305;H2KY55,Uncharacterized protein,14.3296,13.5019,13.8903,13.4537,13.1924,13.9341,13.8821,13.0292,0.405385,0.261229,0.284414,0.919703,
"C44C10,9",1.3684,3.09876,A4UVK2,Uncharacterized protein,14.3263,14.5836,14.7116,14.557,13.5845,13.4246,12.6757,13.02,3.09876,0.000603175,1.3684,6.22178,+
"CELE_F14D7,12",-2.40851,5.59291,A4UVK9,Uncharacterized protein,11.8775,11.8065,11.7869,11.6451,14.2732,14.205,13.8225,14.4493,5.59291,0.0005,-2.40851,-17.1072,+
"CELE_D1086,17",0.514978,2.03234,A4UVL1,Uncharacterized protein,11.9725,11.7754,11.7179,11.7717,11.1719,11.1497,11.1886,11.6674,2.03234,0.00391211,0.514978,3.77058,+
"CELE_W06G6,15;CELE_Y70C5B,2",2.09463,4.21243,A4UVL9;G5EG48,Uncharacterized protein,13.1758,13.2071,13.1618,12.9562,10.9531,10.6088,10.9725,11.5879,4.21243,0.000112245,2.09463,9.90053,+
"CELE_Y71F9AR,4",-0.0588923,0.042866,A4UZ35,Uncharacterized protein,14.5184,13.0382,12.3358,12.8706,13.1568,13.1195,13.168,13.5543,0.042866,0.856432,-0.0588923,-0.123147,
"CELE_Y47G6A,33",-0.459486,0.527473,A5A8P5,Uncharacterized protein,15.6234,15.4406,15.7842,15.6588,15.6643,15.3177,17.1308,16.2322,0.527473,0.182982,-0.459486,-1.14233,
"CELE_ZK813,7",0.307905,0.523747,A5HU91,Uncharacterized protein,19.165,19.5531,19.0118,19.3298,19.179,19.4707,18.3275,18.8508,0.523747,0.184942,0.307905,1.1357,
"CELE_T28A11,2",-0.0808144,0.155593,A5HU97,Uncharacterized protein,16.0979,15.9674,16.2595,16.0879,16.073,15.7607,16.2293,16.6729,0.155593,0.573671,-0.0808144,-0.405912,
guk-1,0.633844,3.09338,A5HU98;P91425,GUanylate Kinase,16.8004,16.7195,16.5835,16.6208,16.18,16.2084,15.9688,15.8316,3.09338,0.000602577,0.633844,6.20724,+
"CELE_Y53C10A,6",0.362058,1.11124,A5HWA4;Q9XW51,Uncharacterized protein,11.9464,12.0106,11.7582,11.861,11.3442,11.2562,11.979,11.5487,1.11124,0.0376301,0.362058,2.12819,+
"CELE_Y48C3A,18",0.513255,2.27078,A5HWA9;G2HK06;Q9NAF8,Uncharacterized protein,12.055,11.9376,11.8898,11.8659,11.4874,11.2284,11.2632,11.7162,2.27078,0.00241399,0.513255,4.25329,+
"CELE_Y39B6A,3",0.0234752,0.0306477,A5HWB2;Q9NES9,Uncharacterized protein,13.717,13.542,13.2362,13.3423,13.5762,14.0513,13.1339,12.9822,0.0306477,0.89532,0.0234752,0.0891507,
dab-1,-0.045635,0.0952317,A5JYR4;Q8I4G9;Q8I4H0;Q9U3A6,DAB (Drosophila disabled) homolog,14.2548,14.2129,14.0809,14.2306,14.1127,14.3318,13.8559,14.6614,0.0952317,0.708427,-0.045635,-0.260623,
"CELE_F25H8,1",0.226278,0.36625,A5JYS8;Q19789,Uncharacterized protein,13.8347,13.7362,12.9506,13.6441,12.9333,13.4584,13.7355,13.1334,0.36625,0.294417,0.226278,0.845448,
swsn-9,-0.549983,0.681992,A5JYT2;Q17581,SWI/SNF nucleosome remodeling complex component,14.0427,13.9116,14.0567,13.8405,14.7328,14.059,13.7612,15.4984,0.681992,0.119112,-0.549983,-1.41085,
"CELE_ZC434,7",-0.785529,1.29345,A5JYU1,Uncharacterized protein,13.0121,12.4457,12.1367,13.0362,13.3508,13.2611,13.0395,14.1214,1.29345,0.0236443,-0.785529,-2.43406,+
rad-50,-0.80196,0.314242,A5JYU5;O44199,Uncharacterized protein;DNA repair protein rad-50,12.5573,11.7242,11.1369,11.676,12.3686,14.7136,13.4037,9.81631,0.314242,0.346802,-0.80196,-0.743937,
"C25F9,11",-2.03426,1.95262,A5JYW3,Uncharacterized protein,11.989,11.807,11.8602,11.7597,14.2888,13.252,12.746,15.2662,1.95262,0.00466959,-2.03426,-3.61584,+
sin-3,-1.68556,1.81243,A5JYW9,Paired amphipathic helix protein sin-3,14.7803,14.1006,13.8095,13.6259,15.1462,15.0276,16.9016,15.9831,1.81243,0.00672139,-1.68556,-3.35092,+
hmp-1,-2.18862,4.01002,A5JYX3;I7J4D2;I7K4K5;I7LFF2;P90947,HuMPback (Dorsal lumps);HuMPback (Dorsal lumps);HuMPback (Dorsal lumps);HuMPback (Dorsal lumps);Alpha-catenin-like protein hmp-1,13.8512,14.1158,14.0597,13.8836,16.6114,16.1213,15.5416,16.3904,4.01002,8.91E-05,-2.18862,-9.11953,+
dhs-3,0.504017,3.08143,A5JYX4,"DeHydrogenases, Short chain",17.0545,17.096,16.9443,17.0743,16.3443,16.5117,16.6057,16.6913,3.08143,0.000660767,0.504017,6.17502,+
nra-2,-0.00622225,0.0323173,A5JYX8;O18033,Nicalin,14.7967,14.7982,14.7732,14.7436,14.6302,14.7245,14.8715,14.9103,0.0323173,0.889663,-0.00622225,-0.0938445,
"CELE_Y37H2A,14",-0.154285,0.16497,A5PEY0,Uncharacterized protein,14.5683,14.7351,14.5568,14.6544,15.1477,14.3453,14.0399,15.5989,0.16497,0.555289,-0.154285,-0.427462,
"CELE_F27E5,7",-0.722307,1.17138,A5Z2S2,Uncharacterized protein,14.4553,13.7139,14.8068,14.8396,15.2246,15.1412,14.7026,15.6364,1.17138,0.0316126,-0.722307,-2.22861,+
saps-1,0.85944,3.95637,A5Z2S4;B2D6K9;Q18696,SAPS (Phosphatase associated) domain protein,14.9202,14.7388,14.6021,14.6935,13.7714,13.9218,13.7667,14.057,3.95637,0.000376923,0.85944,8.92194,+
"CELE_ZK809,8",-0.213517,0.511456,A5Z2S9,Uncharacterized protein,12.0242,11.9553,11.8826,11.844,11.606,12.2727,12.202,12.4795,0.511456,0.190804,-0.213517,-1.11377,
"CELE_D1081,7",0.754925,1.31537,A5Z2T6,Uncharacterized protein,13.6721,13.808,13.0792,13.606,13.3906,12.1633,12.6221,12.9695,1.31537,0.0221319,0.754925,2.47125,+
aph-2,-0.866733,1.74638,A5Z2T7;Q23316,Uncharacterized protein;Nicastrin,11.9073,11.4325,12.0816,12.1571,12.7342,12.2502,12.7658,13.2952,1.74638,0.00771491,-0.866733,-3.22907,+
"CELE_F15B9,10",0.884952,3.84038,A5Z2T9;I2HA81,Uncharacterized protein,14.9448,15.1828,14.8623,15.0668,13.942,14.2609,14.0652,14.2488,3.84038,0.000412078,0.884952,8.50745,+
"C27A7,5",0.087852,0.0327025,A5Z2U5;A5Z2U6;P90758;Q9U3P0,Uncharacterized protein,13.4097,13.3996,13.61,13.6954,11.4729,13.152,13.2071,15.9312,0.0327025,0.888352,0.087852,0.0949253,
"CELE_F30A10,13",-0.731787,1.19898,A5Z2U8;Q2XMZ1,Uncharacterized protein,14.0585,13.1099,14.1931,13.1684,14.2622,14.0627,14.3729,14.7592,1.19898,0.0297127,-0.731787,-2.27486,+
"CELE_F30A10,14",0.37608,1.56996,A5Z2U9,Uncharacterized protein,15.3433,15.7875,15.4132,15.6728,15.3249,15.077,15.024,15.2866,1.56996,0.0117235,0.37608,2.91178,+
"C04H5,7",0.427913,0.57509,A5Z2V2,Uncharacterized protein,13.8955,13.8098,13.9576,14.0295,14.225,13.9455,12.8637,12.9466,0.57509,0.160536,0.427913,1.22632,
"C13B4,1",0.0582924,0.0330673,A5Z2V3;O45247,Uncharacterized protein,13.5797,13.5562,13.3513,13.4732,14.3359,11.9927,12.8729,14.5257,0.0330673,0.88728,0.0582924,0.0959482,
"CELE_F02E9,10",-0.170627,0.317561,A5Z2V7,Uncharacterized protein,14.6209,14.1904,14.3967,14.3862,14.5463,14.4202,14.1601,15.15,0.317561,0.342917,-0.170627,-0.750523,
"CELE_R13H4,2",-2.89586,3.34713,A5Z2W3,Uncharacterized protein,11.8747,12.6002,12.4895,12.7454,15.1472,14.348,15.9832,15.8149,3.34713,0.000625592,-2.89586,-6.923,+
"CELE_ZK228,4",-0.13672,0.25956,A5Z2W6;K8FDY8;O46010,Uncharacterized protein,14.0829,14.316,14.2413,14.3417,14.2064,14.0838,14.2406,14.998,0.25956,0.408097,-0.13672,-0.632975,
"CELE_K02B7,3",-0.651068,2.611,A5Z2W7;O45637,Uncharacterized protein,16.524,16.5371,16.5994,16.4552,17.0013,16.9305,17.4535,17.3347,2.611,0.00117227,-0.651068,-5.00134,+
nuo-3,-2.21876,4.26275,A5Z2X2,NADH Ubiquinone Oxidoreductase,13.425,13.2845,13.0729,13.2832,15.9131,15.5007,14.9215,15.6052,4.26275,0.00011828,-2.21876,-10.1038,+
"C44E4,5",-0.908712,0.957541,A6PVA1,Uncharacterized protein,11.8236,13.7417,13.3041,13.5715,13.4863,14.0119,14.5029,14.0746,0.957541,0.056356,-0.908712,-1.87267,
"CELE_F49E2,2",-0.25493,0.461952,A6ZJ46;Q20621,Uncharacterized protein,15.3451,14.8587,14.6492,15.1869,15.1251,15.1949,14.9224,15.817,0.461952,0.221572,-0.25493,-1.02435,
"T07A5,7",2.19268,4.66904,A6ZJ55,"Uncharacterized protein T07A5,7",13.503,13.9512,13.635,13.2363,11.4423,11.1743,11.2672,11.671,4.66904,0.000171206,2.19268,11.8893,+
"CELE_T04F8,7",-0.0489407,0.0697325,A6ZJ59;Q22166,Uncharacterized protein,13.3989,13.9466,13.9333,13.5914,14.102,14.1595,13.3515,13.4529,0.0697325,0.776208,-0.0489407,-0.195222,
"gpb5;CELE_T23B12,8",1.58648,3.71105,A7DT38;G5EEJ3,Putative glycoprotein hormone-beta5;Glycoprotein hormone beta 5,12.6798,12.9893,13.2089,12.6161,11.4447,11.0988,11.0074,11.5973,3.71105,0.00055259,1.58648,8.06509,+
"CELE_F49D11,10",0.539333,1.64575,A7DT40,Uncharacterized protein,15.4817,14.8397,14.9766,15.0976,14.4571,14.3022,14.6854,14.7936,1.64575,0.00925093,0.539333,3.0467,+
oxy-5,-0.915707,2.60344,A7DT45,Uncharacterized protein,17.273,17.1142,17.4623,17.3327,18.4646,18.2708,17.7188,18.3908,2.60344,0.00116477,-0.915707,-4.98388,+
mrg-1,0.256175,2.00103,A7DTF0;Q9XWW2,MRG (Mortality factor-Related Gene) related,15.8933,15.9318,15.7827,15.8439,15.661,15.4692,15.5499,15.747,2.00103,0.00428901,0.256175,3.70944,+
obr-1,0.523391,2.01888,A7DTF2;G2HK04;Q95Q23;Q9U2C7,Oxysterol-binding protein,11.9664,11.6905,11.827,11.8041,11.4452,11.1996,10.9888,11.5608,2.01888,0.00407704,0.523391,3.74422,+
igcm-3,-2.4926,2.93566,A7LPD6;Q22096,ImmunoGlobulin-like Cell adhesion Molecule family,12.1083,12.0281,12.516,12.0292,14.8029,13.817,14.2832,15.749,2.93566,0.000704225,-2.4926,-5.79205,+
unc-16,-0.518345,0.583683,A7LPE4;C0P271;P34609,Uncharacterized protein;Uncharacterized protein;JNK-interacting protein,12.9342,13.1892,13.2369,13.4493,12.5929,14.2998,14.3115,13.6789,0.583683,0.157072,-0.518345,-1.24135,
gpdh-2,-0.12431,0.346761,A7LPE6;P34517;Q7JMU1,Glycerol-3-phosphate dehydrogenase [NAD(+)];Probable glycerol-3-phosphate dehydrogenase 2;Glycerol-3-phosphate dehydrogenase [NAD(+)],18.0988,18.2111,18.004,18.2519,18.375,18.5566,17.8789,18.2525,0.346761,0.312138,-0.12431,-0.807817,
sly-1,0.3551,2.53782,A7LPF3;Q20364,SLY1 homolog,15.279,15.3364,15.1856,15.166,15.0145,14.9461,14.8569,14.7293,2.53782,0.00147767,0.3551,4.83396,+
"B0393,9",-0.00537777,0.0107881,A7LPF5,Uncharacterized protein,15.1198,14.5703,14.7407,14.698,14.5593,15.0219,14.6072,14.962,0.0107881,0.961876,-0.00537777,-0.0320581,
cisd-1,0.684523,1.45388,A7LPG5;Q5FC71,CDGSH Iron Sulfur Domain protein homolog,19.0858,19.1754,18.3427,19.1544,18.4001,17.7913,18.4195,18.4092,1.45388,0.0148973,0.684523,2.70872,+
"CELE_F09E8,2",-0.285498,0.64507,A7LPH5,Uncharacterized protein,15.1932,14.9186,14.3732,14.4034,15.0054,14.9074,14.9185,15.1991,0.64507,0.132489,-0.285498,-1.34765,
lsy-22,0.0955498,0.142643,A7LPI4;Q93616,Uncharacterized protein,14.5916,14.6465,14.4427,14.6005,14.3713,14.4334,13.9431,15.1512,0.142643,0.598888,0.0955498,0.375733,
"C24H11,5",-0.567709,0.433267,A7LPI7,Uncharacterized protein,11.2901,11.8498,11.8332,12.5758,11.589,13.659,12.9947,11.5771,0.433267,0.239935,-0.567709,-0.971648,
"CELE_F10A3,17",1.09802,2.05667,A7LPJ5,Uncharacterized protein,16.264,16.0456,15.9413,15.9067,15.2377,14.1142,15.1789,15.2347,2.05667,0.0038677,1.09802,3.81844,+
pnc-1,-0.0948451,0.126839,A7WK39;Q9N426,Pyrazinamidase and NiCotinamidase,15.5559,14.7556,14.9006,14.8459,15.2759,14.5904,14.9831,15.5881,0.126839,0.633183,-0.0948451,-0.338209,
"CELE_Y94H6A,12",-2.09792,3.47993,A7WK43,Uncharacterized protein,12.0386,11.9782,11.8785,11.7587,14.6888,13.9926,13.319,14.0453,3.47993,0.000690196,-2.09792,-7.32309,+
"CELE_F56C9,6",-0.379897,0.552326,A8WFF4;H2KY87;H2KY89,Uncharacterized protein,13.699,14.0036,14.3679,14.2865,14.1465,15.1786,14.6447,13.9069,0.552326,0.170924,-0.379897,-1.18633,
"CELE_T28D9,4;T28D9,4",1.21823,2.54101,A8WFI3;Q10023,"Uncharacterized protein;Uncharacterized protein T28D9,4",15.5581,15.5726,15.2549,15.2456,14.5185,13.9334,13.6613,14.6451,2.54101,0.00148269,1.21823,4.84117,+
"C28G1,5",0.326617,1.06555,A8WFJ8,Uncharacterized protein,13.9807,14.3091,13.6301,14.1869,13.7689,13.5299,13.7634,13.7381,1.06555,0.0426732,0.326617,2.05211,+
gpx-7,-0.82312,0.234332,A8WFK6,Glutathione peroxidase,13.3483,12.6666,12.7571,12.7712,17.5711,14.042,11.4599,11.7626,0.234332,0.441792,-0.82312,-0.580037,
"CELE_F41D9,2",0.217915,0.0932756,A8WFM5;H2KZN7,Uncharacterized protein,13.7838,16.6043,14.4704,17.2714,14.8485,15.3133,15.4241,15.6724,0.0932756,0.713779,0.217915,0.2557,
"CELE_T04F8,8",0.859482,0.826523,A8WHM5;Q22168,Uncharacterized protein,15.982,15.9085,15.2966,15.8466,15.7096,14.9384,13.4929,15.4548,0.826523,0.080136,0.859482,1.65454,
"CELE_ZK856,16",-1.15044,1.24482,A8WHN5,Uncharacterized protein,14.3797,14.2616,13.9677,14.0697,15.1809,15.3016,14.2294,16.5685,1.24482,0.0265205,-1.15044,-2.35193,+
"CELE_F23B12,4",1.132,1.90861,A8WHS3,Uncharacterized protein,13.8596,14.0729,14.4281,14.3117,13.9083,12.6464,12.8699,12.7196,1.90861,0.0052218,1.132,3.53171,+
"CELE_K09A9,6",-0.349015,0.636227,A8WHT8;A8WHT9;G5EEF4,Uncharacterized protein,11.9962,12.0261,11.4419,11.829,12.1615,12.4953,11.5399,12.4925,0.636227,0.13585,-0.349015,-1.33244,
"CELE_H14N18,4",0.439284,1.00806,A8WIT0;H2L0B7,Uncharacterized protein,11.667,11.2961,12.0674,11.7281,11.0328,11.2223,11.0364,11.7101,1.00806,0.0495218,0.439284,1.95657,+
"CELE_T12B5,15",0.547688,2.2779,A8WJ47,Uncharacterized protein,12.0705,11.9855,11.7865,11.8757,11.3657,11.1951,11.2648,11.7018,2.2779,0.00238547,0.547688,4.2682,+
"CELE_Y17G7B,20",-2.16145,5.70699,A8XJ46;A8XJ47;H2KMJ1;H2KMJ2;Q8I4E8,Uncharacterized protein,11.9571,11.982,11.6044,11.7946,14.0756,13.7817,14.1696,13.957,5.70699,0.000586667,-2.16145,-17.8862,+
"CELE_E01A2,1",1.19202,1.54137,A9CZN9;Q966L2,Uncharacterized protein,13.8986,14.3004,14.115,14.4558,12.6138,14.1934,12.6726,12.5219,1.54137,0.0123362,1.19202,2.86138,+
"CELE_T02H6,1",0.788805,4.21657,A9D0C6,Uncharacterized protein,14.7109,14.7223,14.6918,14.6643,13.975,13.7147,13.8629,14.0815,4.21657,0.000112821,0.788805,9.91711,+
"CELE_Y37E3,11",0.255675,0.241784,A9D2X7;Q9BKU2;X5LPX5,Uncharacterized protein,16.0928,15.8344,15.4486,15.3572,16.4862,15.1082,14.6326,15.4832,0.241784,0.431889,0.255675,0.5958,
"CELE_M03F8,3",0.312023,0.4219,A9D4S6;O16376,Uncharacterized protein,14.0585,13.6087,13.714,13.8667,13.8431,14.0846,13.4157,12.6564,0.4219,0.248012,0.312023,0.950561,
"CELE_F55B12,10",-2.20283,4.11432,A9QY28,Uncharacterized protein,11.9712,11.9564,11.8647,11.6653,14.0504,14.5195,14.2264,13.4726,4.11432,0.000100228,-2.20283,-9.51482,+
pptr-2,0.327618,0.697986,A9UJN4;H9G2X3;Q17948,Protein Phosphatase 2A (Two A) Regulatory subunit,15.0902,14.6783,14.6458,14.6199,14.9798,14.4007,14.3091,14.0341,0.697986,0.113996,0.327618,1.43808,
"maph-1,2",-0.430038,0.812136,A9UJN7,Microtubule-Associated Protein Homolog,16.143,15.3811,15.2568,15.9234,16.305,15.8908,15.7928,16.4358,0.812136,0.0833023,-0.430038,-1.63048,
"CELE_K09G1,1",1.98062,4.24395,A9UJP1;D9N146;D9N147,Uncharacterized protein,14.3218,14.6248,14.1772,14.5382,12.2552,12.8451,12.5611,12.0781,4.24395,0.000115789,1.98062,10.0274,+
"B0303,7",-1.15973,2.53328,A9Z1J8;P34258,"Uncharacterized protein;Uncharacterized protein B0303,7",13.5602,13.8117,14.2773,14.3017,15.59,15.0902,14.845,15.0644,2.53328,0.00147468,-1.15973,-4.8237,+
"C23H3,3",0.735326,1.51124,A9Z1L6,Uncharacterized protein,14.0318,14.0303,14.0805,13.9875,13.7357,12.6212,13.1505,13.6813,1.51124,0.0131458,0.735326,2.80855,+
"C17C3,1",-0.00728965,0.0194522,B0M0L9;H2KYT6;Q9BIA9,Uncharacterized protein,14.1555,14.0812,14.3297,14.2761,13.8795,14.3428,14.2842,14.3652,0.0194522,0.93206,-0.00728965,-0.0572593,
glna-1,3.18481,4.09455,B0M0N9;B0M0P0;B6VQ90;H2L2H2;H2L2H3;U4PRW7,GLutamiNAse,15.4211,14.4159,14.1459,14.1257,11.4708,11.0175,11.2093,11.6717,4.09455,9.87E-05,3.18481,9.43878,+
"CELE_Y61A9LA,11",-0.669102,0.543634,B1GRJ8;H2L073,Uncharacterized protein,11.9736,14.1109,13.107,12.4325,13.5688,12.7531,13.5933,14.3852,0.543634,0.174838,-0.669102,-1.17099,
"CELE_F41E6,5",0.896714,2.15501,B1GRK5;O16457,Uncharacterized protein,13.4433,13.2559,13.1863,13.2767,12.5618,11.7534,12.5495,12.7107,2.15501,0.00296248,0.896714,4.01503,+
"CELE_T25B2,2",-0.139158,0.0598181,B1GRL0;H2KZ75,Uncharacterized protein,14.671,13.8562,14.2327,13.9572,15.2928,12.8713,13.0416,16.0681,0.0598181,0.806798,-0.139158,-0.169029,
trpp-1,0.542455,2.53998,B1GRL5,TRansport Protein Particle,11.9988,11.9847,11.8618,11.6257,11.3641,11.1781,11.2525,11.5066,2.53998,0.00148068,0.542455,4.83885,+
tsp-10,-0.904345,1.52903,B1Q241;H2KYX1,TetraSPanin family,11.5724,11.9757,11.8623,11.8363,12.3055,12.4856,12.4437,13.6292,1.52903,0.0127186,-0.904345,-2.83971,+
ugt-26,0.496818,2.41368,B1Q250;H2KYQ0,UDP-glucuronosyltransferase,17.1543,17.1762,17.0734,17.2,16.4473,16.645,16.5788,16.9456,2.41368,0.00186198,0.496818,4.55835,+
"C14H10,3",1.0126,3.71874,B1Q254,Uncharacterized protein,14.7489,14.6143,14.6491,14.5112,13.8898,13.7291,13.4312,13.423,3.71874,0.000555205,1.0126,8.09081,+
"CELE_D1086,10",0.168205,0.457402,B1Q273;Q5FC40,Uncharacterized protein,19.1658,19.0757,19.298,19.1183,19.3954,19.0315,18.9308,18.6272,0.457402,0.223922,0.168205,1.01604,
poml-3,-0.20532,0.231657,B1V898,PON (Paraoxonase) and MEC-6 Like,14.2787,14.2731,14.2929,14.3547,14.3338,14.2494,13.8992,15.5383,0.231657,0.445886,-0.20532,-0.574353,
unc-57,-0.350305,2.00963,B1V8A0,Endophilin-A homolog,15.9245,15.8795,15.7757,15.8044,16.209,16.0865,16.051,16.4387,2.00963,0.00414696,-0.350305,-3.72617,+
szy-20,-1.97277,2.67992,B2D6L4;D2KT99;G5EEB4;G5EGU9;Q18094;Q565A8;Q9XVV8,Suppressor of ZYg-1;Suppressor of ZYg-1;SZY-20B;SZY-20A;Suppressor of ZYg-1;Suppressor of ZYg-1;Suppressor of ZYg-1,14.0703,13.1425,14.4363,14.4823,16.6646,15.8838,15.7374,15.7368,2.67992,0.00100149,-1.97277,-5.16248,+
"CELE_T06E4,14",0.618253,2.44876,B2D6L8,Uncharacterized protein,11.9412,11.9504,11.6794,11.8052,11.3308,10.9042,11.2195,11.4486,2.44876,0.00169814,0.618253,4.63521,+
"CELE_F13G3,10",0.251631,0.376032,B2D6L9,Uncharacterized protein,11.606,11.93,11.8337,11.8601,11.3141,11.1449,12.3911,11.3731,0.376032,0.286196,0.251631,0.864167,
rmd-2,1.17711,4.77163,B2D6P1,Regulator of Microtubule Dynamics,17.5095,17.2275,17.2661,17.0657,16.0437,16.0568,16.1528,16.1071,4.77163,0.00019469,1.17711,12.384,+
smc-3,-0.366943,1.46878,B2FDA8,Structural maintenance of chromosomes protein 3,14.5261,14.5001,14.4458,14.7379,14.6819,15.0386,15.1898,14.7674,1.46878,0.0144697,-0.366943,-2.73456,+
ntl-2,0.113285,0.396579,B2MZA9;Q10923;Q95QZ3;Q95QZ4,NOT-Like (Yeast CCR4/NOT complex component),14.4823,14.215,14.622,14.463,14.1789,14.4401,14.5377,14.1725,0.396579,0.268128,0.113285,0.903138,
gcn-1,0.966391,4.02622,B3CJ34,GCN (Yeast General Control Nondrepressible) homolog,16.9191,16.7214,16.7089,16.6994,15.752,15.9117,15.9622,15.5573,4.02622,9.05E-05,0.966391,9.17996,+
urm-1,-0.5592,2.47485,B3CKG1,Ubiquitin-related modifier 1 homolog,17.5134,17.5942,17.4573,17.4538,17.8233,18.1964,17.9227,18.313,2.47485,0.00164522,-0.5592,-4.69289,+
nono-1,0.106532,0.573098,B3GWA1,"NONO (Conserved nuclear protein, aka PSF) homolog",15.6522,15.6497,15.3708,15.5637,15.3171,15.5952,15.4526,15.4454,0.573098,0.161256,0.106532,1.22283,
atf-7,0.689449,0.916454,B3GWA6;Q17801;Q86MD3;Q9U3R1,ATF (cAMP-dependent transcription factor) family,12.0592,11.6421,11.8857,11.8206,10.2368,11.6118,11.8959,10.9052,0.916454,0.0632,0.689449,1.8044,
vps-26,-0.160225,0.862388,B3GWB9;L8E6W6;L8E917;O01258,Related to yeast Vacuolar Protein Sorting factor;Related to yeast Vacuolar Protein Sorting factor;Related to yeast Vacuolar Protein Sorting factor;Vacuolar protein sorting-associated protein 26,15.1388,15.0842,14.7662,14.8535,15.0507,15.1223,15.1306,15.18,0.862388,0.0732185,-0.160225,-1.71441,
ndx-9,-1.26404,2.57088,B3GWC0;Q19427,NuDiX family;NADH pyrophosphatase,14.8026,13.7556,13.762,14.3679,15.5459,15.4328,15.3957,15.3698,2.57088,0.00136835,-1.26404,-4.9091,+
"C14F11,4",0.275797,2.59433,B3WFT8,Uncharacterized protein,16.7639,16.7119,16.7007,16.6954,16.5888,16.4148,16.4312,16.3339,2.59433,0.00115574,0.275797,4.96289,+
abts-1,0.77963,2.8731,B3WFV9;G5EC65;G5EDF4,Anion exchange protein,15.2848,15.4407,15.0253,15.1531,14.6455,14.5903,14.3627,14.1869,2.8731,0.000840851,0.77963,5.63324,+
"CELE_ZK858,6",1.30737,3.71429,B3WFW5;Q7YTF9,Transmembrane 9 superfamily member,15.9892,15.7392,15.8044,15.8304,14.978,14.4906,14.3168,14.3482,3.71429,0.000554331,1.30737,8.07592,+
"C41G7,9",0.0873327,0.0597353,B3WFW9,Uncharacterized protein,17.7286,17.8963,17.6788,17.8288,17.5717,16.7591,19.1556,17.2968,0.0597353,0.806669,0.0873327,0.168808,
lin-10,-0.94734,2.28019,B3WFX4;O17583,Uncharacterized protein;Protein lin-10,14.3357,14.1475,13.6711,13.4067,14.8645,14.6701,14.8594,14.9565,2.28019,0.00239107,-0.94734,-4.27299,+
"CELE_M04C9,3",2.53782,2.69069,B3WFY7;P90933,Uncharacterized protein,13.1192,13.4799,13.8366,13.5099,11.3932,9.55992,11.2762,11.5651,2.69069,0.00100904,2.53782,5.18797,+
