geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 eat2_d5_01,log2 eat2_d5_02,log2 eat2_d5_03,log2 eat2_d5_04,log2 eat2_d1_01,log2 eat2_d1_02,log2 eat2_d1_03,log2 eat2_d1_04, -Log.p.value,Student's T-test q-value eat2_d5_eat2_d1,log2FC,Student's T-test Test statistic eat2_d15_eat2_d1,Sign p-val: 0.05 
ttr-34,-0.858034,1.2132,A3FPK9,TransThyretin-Related family domain,13.064,14.0912,14.3274,13.5116,14.8517,15.1234,14.4223,14.0291,1.2132,0.0261589,-0.858034,-2.29872,+
"CELE_Y49E10,29",1.42379,3.42577,A3FPL3,Uncharacterized protein,11.8505,11.8016,11.394,11.5255,10.5597,10.2041,9.77207,10.3405,3.42577,0.000184352,1.42379,7.15769,+
cnnm-1,-1.46182,1.91404,A3QM97,Metal transporter cnnm-1,11.4726,12.0016,11.7959,11.6274,14.2811,12.4529,12.7964,13.2143,1.91404,0.00482815,-1.46182,-3.54205,+
col-138,-2.78032,1.42636,A3QM98,COLlagen,13.1775,13.2852,12.1847,13.8049,16.1102,15.5075,18.3774,13.5785,1.42636,0.0149215,-2.78032,-2.66115,+
oac-59,1.3365,4.82033,A3QMB6,O-ACyltransferase homolog,11.8727,11.9365,11.7087,11.8609,10.6963,10.3258,10.3678,10.6429,4.82033,0,1.3365,12.6255,+
"C42C1,8",1.73293,2.72131,A3QMB7,Uncharacterized protein,14.4975,14.5514,13.902,14.1441,13.3195,12.0299,12.1654,12.6484,2.72131,0.000574555,1.73293,5.26093,+
"C42C1,11;AP-1",0.190922,3.21005,A3QMC2;G5EFT4,Uncharacterized protein;Aminopeptidase-1,14.8473,14.8097,14.7818,14.875,14.6941,14.6105,14.6021,14.6435,3.21005,0.000262235,0.190922,6.5287,+
rpl-34,-1.12309,3.56197,A3QMC5,"Ribosomal Protein, Large subunit",18.0362,18.0713,18.2124,18.1066,19.0439,19.3361,19.5833,18.9555,3.56197,0.000205006,-1.12309,-7.57963,+
erl-1,1.00409,2.96986,A3QMC6,ERLin (ER lipid raft associated protein) homolog,15.6087,15.3811,15.3577,15.4373,14.8018,14.0277,14.5356,14.4034,2.96986,0.000371134,1.00409,5.88027,+
tag-335,0.554248,2.00849,A3QMC8,Mannose-1-phosphate guanyltransferase beta,14.7018,14.1614,14.2552,14.1314,13.5656,13.8849,13.7872,13.7949,2.00849,0.00373446,0.554248,3.72397,+
fbxa-6,1.24529,3.82276,A4F303,F-box A protein,12.0549,11.6341,11.6141,11.5366,10.5923,10.3045,10.3159,10.6458,3.82276,7.46E-05,1.24529,8.446,+
"CELE_cTel55X,1",-0.77766,1.87106,A4F305;H2KY55,Uncharacterized protein,14.3296,13.5019,13.8903,13.4537,14.3041,14.6434,14.5889,14.7497,1.87106,0.00518761,-0.77766,-3.46064,+
"C44C10,9",0.0602372,0.201756,A4UVK2,Uncharacterized protein,14.3263,14.5836,14.7116,14.557,14.7321,14.4771,14.3639,14.3644,0.201756,0.459504,0.0602372,0.509774,
"CELE_F14D7,12",-1.7105,4.2347,A4UVK9,Uncharacterized protein,11.8775,11.8065,11.7869,11.6451,13.9293,13.276,13.5475,13.205,4.2347,0,-1.7105,-9.99,+
"CELE_D1086,17",0.321965,0.925501,A4UVL1,Uncharacterized protein,11.9725,11.7754,11.7179,11.7717,11.8296,11.0529,11.4152,11.6521,0.925501,0.0539334,0.321965,1.81943,
"CELE_W06G6,15;CELE_Y70C5B,2",-1.34371,2.90264,A4UVL9;G5EG48,Uncharacterized protein,13.1758,13.2071,13.1618,12.9562,15.1267,14.1488,14.1702,14.43,2.90264,0.000395506,-1.34371,-5.70782,+
"CELE_Y71F9AR,4",1.19785,0.944921,A4UZ35,Uncharacterized protein,14.5184,13.0382,12.3358,12.8706,10.7357,12.6205,11.9691,12.6464,0.944921,0.0507818,1.19785,1.8517,
"CELE_Y47G6A,33",-0.702303,2.83134,A5A8P5,Uncharacterized protein,15.6234,15.4406,15.7842,15.6588,16.0929,16.4841,16.2114,16.5278,2.83134,0.000503254,-0.702303,-5.529,+
"CELE_ZK813,7",3.19645,3.47528,A5HU91,Uncharacterized protein,19.165,19.5531,19.0118,19.3298,16.7235,14.8446,16.2023,16.5034,3.47528,0.000190687,3.19645,7.30877,+
"CELE_T28A11,2",2.76774,4.51649,A5HU97,Uncharacterized protein,16.0979,15.9674,16.2595,16.0879,12.8823,13.3753,13.9887,13.0954,4.51649,0,2.76774,11.1874,+
guk-1,0.836867,3.74958,A5HU98;P91425,GUanylate Kinase,16.8004,16.7195,16.5835,16.6208,15.9572,15.88,15.5812,15.9583,3.74958,7.01E-05,0.836867,8.19477,+
"CELE_Y53C10A,6",-1.05416,2.15393,A5HWA4;Q9XW51,Uncharacterized protein,11.9464,12.0106,11.7582,11.861,13.5094,12.8852,13.1171,12.2812,2.15393,0.00264772,-1.05416,-4.01283,+
"CELE_Y48C3A,18",1.46402,4.68958,A5HWA9;G2HK06;Q9NAF8,Uncharacterized protein,12.055,11.9376,11.8898,11.8659,10.6638,10.1959,10.3733,10.6592,4.68958,0,1.46402,11.9868,+
"CELE_Y39B6A,3",-0.33429,1.30037,A5HWB2;Q9NES9,Uncharacterized protein,13.717,13.542,13.2362,13.3423,14.0284,13.758,13.6189,13.7695,1.30037,0.0204766,-0.33429,-2.44579,+
dab-1,-0.38663,1.67998,A5JYR4;Q8I4G9;Q8I4H0;Q9U3A6,DAB (Drosophila disabled) homolog,14.2548,14.2129,14.0809,14.2306,14.6896,14.2851,14.5171,14.8341,1.67998,0.00842875,-0.38663,-3.10831,+
"CELE_F25H8,1",0.286708,0.263762,A5JYS8;Q19789,Uncharacterized protein,13.8347,13.7362,12.9506,13.6441,13.9641,12.892,13.8615,12.3012,0.263762,0.376262,0.286708,0.641678,
swsn-9,0.184597,0.304634,A5JYT2;Q17581,SWI/SNF nucleosome remodeling complex component,14.0427,13.9116,14.0567,13.8405,14.1767,13.0573,13.8529,14.0262,0.304634,0.329902,0.184597,0.72478,
"CELE_ZC434,7",-0.254409,0.332795,A5JYU1,Uncharacterized protein,13.0121,12.4457,12.1367,13.0362,13.4018,12.2559,13.0467,12.9439,0.332795,0.302776,-0.254409,-0.780557,
rad-50,0.446008,0.630114,A5JYU5;O44199,Uncharacterized protein;DNA repair protein rad-50,12.5573,11.7242,11.1369,11.676,10.9103,11.2107,11.6395,11.5499,0.630114,0.123908,0.446008,1.3219,
"C25F9,11",-1.98401,1.08481,A5JYW3,Uncharacterized protein,11.989,11.807,11.8602,11.7597,12.1809,15.9549,12.2829,14.9333,1.08481,0.0355008,-1.98401,-2.08415,+
sin-3,0.15962,0.183286,A5JYW9,Paired amphipathic helix protein sin-3,14.7803,14.1006,13.8095,13.6259,13.8219,14.5731,13.5208,13.762,0.183286,0.488827,0.15962,0.468872,
hmp-1,-1.141,1.22428,A5JYX3;I7J4D2;I7K4K5;I7LFF2;P90947,HuMPback (Dorsal lumps);HuMPback (Dorsal lumps);HuMPback (Dorsal lumps);HuMPback (Dorsal lumps);Alpha-catenin-like protein hmp-1,13.8512,14.1158,14.0597,13.8836,16.0128,13.731,15.2885,15.442,1.22428,0.0254038,-1.141,-2.31735,+
dhs-3,0.348087,1.94539,A5JYX4,"DeHydrogenases, Short chain",17.0545,17.096,16.9443,17.0743,16.7584,16.858,16.4362,16.7242,1.94539,0.00448852,0.348087,3.60196,+
nra-2,-0.292992,1.99027,A5JYX8;O18033,Nicalin,14.7967,14.7982,14.7732,14.7436,15.1212,15.0026,14.8978,15.2622,1.99027,0.00398876,-0.292992,-3.68854,+
"CELE_Y37H2A,14",0.829025,2.49941,A5PEY0,Uncharacterized protein,14.5683,14.7351,14.5568,14.6544,14.0479,13.3101,13.8347,14.0059,2.49941,0.00127427,0.829025,4.74758,+
"CELE_F27E5,7",1.77445,2.02299,A5Z2S2,Uncharacterized protein,14.4553,13.7139,14.8068,14.8396,13.6336,11.7394,12.4874,12.8576,2.02299,0.00359619,1.77445,3.75227,+
saps-1,0.645425,3.0356,A5Z2S4;B2D6K9;Q18696,SAPS (Phosphatase associated) domain protein,14.9202,14.7388,14.6021,14.6935,13.9915,14.1557,13.9287,14.2969,3.0356,0.000341824,0.645425,6.0526,+
"CELE_ZK809,8",1.41058,5.13994,A5Z2S9,Uncharacterized protein,12.0242,11.9553,11.8826,11.844,10.6701,10.3067,10.4248,10.6623,5.13994,0,1.41058,14.3239,+
"CELE_D1081,7",1.11214,2.99175,A5Z2T6,Uncharacterized protein,13.6721,13.808,13.0792,13.606,12.5917,12.4924,12.1442,12.4883,2.99175,0.000334944,1.11214,5.93723,+
aph-2,-1.11364,2.08649,A5Z2T7;Q23316,Uncharacterized protein;Nicastrin,11.9073,11.4325,12.0816,12.1571,13.4327,12.7216,13.3868,12.4918,2.08649,0.00316471,-1.11364,-3.87751,+
"CELE_F15B9,10",0.831508,2.73088,A5Z2T9;I2HA81,Uncharacterized protein,14.9448,15.1828,14.8623,15.0668,14.5167,13.8277,14.1797,14.2066,2.73088,0.000576132,0.831508,5.28387,+
"C27A7,5",0.62708,2.52586,A5Z2U5;A5Z2U6;P90758;Q9U3P0,Uncharacterized protein,13.4097,13.3996,13.61,13.6954,12.9634,12.8777,12.6239,13.1413,2.52586,0.00116049,0.62708,4.80695,+
"CELE_F30A10,13",0.775871,1.28915,A5Z2U8;Q2XMZ1,Uncharacterized protein,14.0585,13.1099,14.1931,13.1684,12.6635,13.1972,12.9804,12.5853,1.28915,0.0212107,0.775871,2.42678,+
"CELE_F30A10,14",2.67609,2.05569,A5Z2U9,Uncharacterized protein,15.3433,15.7875,15.4132,15.6728,12.7221,13.8213,13.9917,10.9773,2.05569,0.00336178,2.67609,3.8165,+
"C04H5,7",1.49007,3.51098,A5Z2V2,Uncharacterized protein,13.8955,13.8098,13.9576,14.0295,12.8932,12.4018,12.4954,11.9418,3.51098,0.000196347,1.49007,7.41931,+
"C13B4,1",1.40544,3.39869,A5Z2V3;O45247,Uncharacterized protein,13.5797,13.5562,13.3513,13.4732,12.3982,11.5847,11.9832,12.3725,3.39869,0.000180862,1.40544,7.07616,+
"CELE_F02E9,10",1.02287,2.35559,A5Z2V7,Uncharacterized protein,14.6209,14.1904,14.3967,14.3862,13.3974,13.0325,13.1028,13.9701,2.35559,0.00171461,1.02287,4.43282,+
"CELE_R13H4,2",-3.94328,5.67164,A5Z2W3,Uncharacterized protein,11.8747,12.6002,12.4895,12.7454,16.3344,16.0602,16.5181,16.5702,5.67164,0,-3.94328,-17.6412,+
"CELE_ZK228,4",0.321063,0.336571,A5Z2W6;K8FDY8;O46010,Uncharacterized protein,14.0829,14.316,14.2413,14.3417,13.1751,13.9021,13.5712,15.0491,0.336571,0.299768,0.321063,0.787952,
"CELE_K02B7,3",0.752,3.94196,A5Z2W7;O45637,Uncharacterized protein,16.524,16.5371,16.5994,16.4552,15.7565,16.0033,15.6358,15.7121,3.94196,0,0.752,8.86951,+
nuo-3,-0.90125,2.23967,A5Z2X2,NADH Ubiquinone Oxidoreductase,13.425,13.2845,13.0729,13.2832,14.3083,14.3834,13.5637,14.4151,2.23967,0.00212053,-0.90125,-4.18851,+
"C44E4,5",-0.811558,0.834199,A6PVA1,Uncharacterized protein,11.8236,13.7417,13.3041,13.5715,13.6755,14.5557,13.7481,13.7079,0.834199,0.0694312,-0.811558,-1.66737,
"CELE_F49E2,2",0.441725,1.0629,A6ZJ46;Q20621,Uncharacterized protein,15.3451,14.8587,14.6492,15.1869,14.9819,14.3219,14.3954,14.5737,1.0629,0.0372143,0.441725,2.0477,+
"T07A5,7",-0.948479,1.67634,A6ZJ55,"Uncharacterized protein T07A5,7",13.503,13.9512,13.635,13.2363,15.1832,14.7164,14.2565,13.9634,1.67634,0.00845811,-0.948479,-3.10173,+
"CELE_T04F8,7",-0.558077,1.65201,A6ZJ59;Q22166,Uncharacterized protein,13.3989,13.9466,13.9333,13.5914,14.6461,14.1639,14.1503,14.1423,1.65201,0.00905086,-0.558077,-3.05795,+
"gpb5;CELE_T23B12,8",2.42909,5.40243,A7DT38;G5EEJ3,Putative glycoprotein hormone-beta5;Glycoprotein hormone beta 5,12.6798,12.9893,13.2089,12.6161,10.6006,10.3315,10.3419,10.5037,5.40243,0,2.42909,15.8789,+
"CELE_F49D11,10",-0.0796552,0.178797,A7DT40,Uncharacterized protein,15.4817,14.8397,14.9766,15.0976,15.4155,14.9338,15.0904,15.2746,0.178797,0.496195,-0.0796552,-0.458804,
oxy-5,-0.41858,0.508624,A7DT45,Uncharacterized protein,17.273,17.1142,17.4623,17.3327,18.5664,16.8377,17.4497,18.0028,0.508624,0.175659,-0.41858,-1.1087,
mrg-1,0.737898,3.71639,A7DTF0;Q9XWW2,MRG (Mortality factor-Related Gene) related,15.8933,15.9318,15.7827,15.8439,15.2148,15.1732,14.8721,15.2399,3.71639,0.000146597,0.737898,8.08297,+
obr-1,-0.812243,1.76,A7DTF2;G2HK04;Q95Q23;Q9U2C7,Oxysterol-binding protein,11.9664,11.6905,11.827,11.8041,13.2743,12.7411,12.1934,12.3281,1.76,0.00696047,-0.812243,-3.25405,+
igcm-3,-0.589625,0.502512,A7LPD6;Q22096,ImmunoGlobulin-like Cell adhesion Molecule family,12.1083,12.0281,12.516,12.0292,11.2742,13.3371,12.7991,13.6297,0.502512,0.179069,-0.589625,-1.09775,
unc-16,0.126716,0.179884,A7LPE4;C0P271;P34609,Uncharacterized protein;Uncharacterized protein;JNK-interacting protein,12.9342,13.1892,13.2369,13.4493,12.4178,13.1082,13.6549,13.1219,0.179884,0.494383,0.126716,0.461244,
gpdh-2,0.62041,3.46927,A7LPE6;P34517;Q7JMU1,Glycerol-3-phosphate dehydrogenase [NAD(+)];Probable glycerol-3-phosphate dehydrogenase 2;Glycerol-3-phosphate dehydrogenase [NAD(+)],18.0988,18.2111,18.004,18.2519,17.484,17.517,17.3885,17.6947,3.46927,0.000189011,0.62041,7.2903,+
sly-1,0.48768,3.43525,A7LPF3;Q20364,SLY1 homolog,15.279,15.3364,15.1856,15.166,14.6065,14.8507,14.7371,14.8221,3.43525,0.000185345,0.48768,7.18643,+
"B0393,9",1.12081,2.29077,A7LPF5,Uncharacterized protein,15.1198,14.5703,14.7407,14.698,13.2761,14.3273,13.4256,13.6166,2.29077,0.00192853,1.12081,4.29521,+
cisd-1,0.78218,1.86493,A7LPG5;Q5FC71,CDGSH Iron Sulfur Domain protein homolog,19.0858,19.1754,18.3427,19.1544,17.9831,18.442,18.0016,18.2029,1.86493,0.00526993,0.78218,3.44909,+
"CELE_F09E8,2",1.39161,1.93674,A7LPH5,Uncharacterized protein,15.1932,14.9186,14.3732,14.4034,12.4846,13.126,13.7698,13.9416,1.93674,0.00460484,1.39161,3.58538,+
lsy-22,1.56735,5.25234,A7LPI4;Q93616,Uncharacterized protein,14.5916,14.6465,14.4427,14.6005,13.0932,13.0451,12.7254,13.1482,5.25234,0,1.56735,14.9711,+
"C24H11,5",-0.644483,0.852508,A7LPI7,Uncharacterized protein,11.2901,11.8498,11.8332,12.5758,12.3162,13.0069,12.944,11.8597,0.852508,0.0661957,-0.644483,-1.69793,
"CELE_F10A3,17",1.84481,3.82518,A7LPJ5,Uncharacterized protein,16.264,16.0456,15.9413,15.9067,13.694,14.61,14.0542,14.4201,3.82518,7.47E-05,1.84481,8.45441,+
pnc-1,0.705967,2.00281,A7WK39;Q9N426,Pyrazinamidase and NiCotinamidase,15.5559,14.7556,14.9006,14.8459,14.4576,14.2347,14.3011,14.2408,2.00281,0.00378028,0.705967,3.71289,+
"CELE_Y94H6A,12",0.0938649,0.354685,A7WK43,Uncharacterized protein,12.0386,11.9782,11.8785,11.7587,12.0115,11.5923,11.7327,11.9419,0.354685,0.28316,0.0938649,0.823174,
"CELE_F56C9,6",1.33784,1.68928,A8WFF4;H2KY87;H2KY89,Uncharacterized protein,13.699,14.0036,14.3679,14.2865,13.7523,12.9408,11.8587,12.4539,1.68928,0.00824908,1.33784,3.12511,+
"CELE_T28D9,4;T28D9,4",1.62241,2.88602,A8WFI3;Q10023,"Uncharacterized protein;Uncharacterized protein T28D9,4",15.5581,15.5726,15.2549,15.2456,13.803,14.5472,13.3944,13.3969,2.88602,0.000392273,1.62241,5.66577,+
"C28G1,5",-0.187877,0.423409,A8WFJ8,Uncharacterized protein,13.9807,14.3091,13.6301,14.1869,14.5426,14.0033,14.0111,14.3013,0.423409,0.228591,-0.187877,-0.953367,
gpx-7,-2.40396,4.13649,A8WFK6,Glutathione peroxidase,13.3483,12.6666,12.7571,12.7712,15.6278,15.1309,15.5908,14.8096,4.13649,0,-2.40396,-9.60082,+
"CELE_F41D9,2",0.643808,0.32316,A8WFM5;H2KZN7,Uncharacterized protein,13.7838,16.6043,14.4704,17.2714,14.7547,14.9756,14.6038,15.2205,0.32316,0.311819,0.643808,0.761599,
"CELE_T04F8,8",2.31911,3.06102,A8WHM5;Q22168,Uncharacterized protein,15.982,15.9085,15.2966,15.8466,14.4201,13.1793,13.3436,12.8142,3.06102,0.000315615,2.31911,6.12027,+
"CELE_ZK856,16",0.357095,1.10328,A8WHN5,Uncharacterized protein,14.3797,14.2616,13.9677,14.0697,13.9347,13.4871,13.6938,14.1347,1.10328,0.0340783,0.357095,2.11492,+
"CELE_F23B12,4",-0.30362,0.566022,A8WHS3,Uncharacterized protein,13.8596,14.0729,14.4281,14.3117,14.7474,14.9327,14.0667,14.14,0.566022,0.14864,-0.30362,-1.21043,
"CELE_K09A9,6",-0.309821,0.270282,A8WHT8;A8WHT9;G5EEF4,Uncharacterized protein,11.9962,12.0261,11.4419,11.829,12.5152,10.9781,11.9327,13.1064,0.270282,0.367913,-0.309821,-0.655119,
"CELE_H14N18,4",-1.03963,0.789402,A8WIT0;H2L0B7,Uncharacterized protein,11.667,11.2961,12.0674,11.7281,13.2187,13.1397,10.8647,13.694,0.789402,0.0781378,-1.03963,-1.59239,
"CELE_T12B5,15",-1.16458,3.10862,A8WJ47,Uncharacterized protein,12.0705,11.9855,11.7865,11.8757,13.1174,13.2241,12.6044,13.4306,3.10862,0.00027515,-1.16458,-6.24852,+
"CELE_Y17G7B,20",-0.335087,0.9478,A8XJ46;A8XJ47;H2KMJ1;H2KMJ2;Q8I4E8,Uncharacterized protein,11.9571,11.982,11.6044,11.7946,12.228,11.8761,11.9852,12.5892,0.9478,0.0503729,-0.335087,-1.85649,
"CELE_E01A2,1",0.825202,2.18976,A9CZN9;Q966L2,Uncharacterized protein,13.8986,14.3004,14.115,14.4558,13.0609,13.7983,13.4246,13.1852,2.18976,0.00241034,0.825202,4.08574,+
"CELE_T02H6,1",0.731343,1.63428,A9D0C6,Uncharacterized protein,14.7109,14.7223,14.6918,14.6643,14.5744,13.5984,14.1325,13.5587,1.63428,0.00931748,0.731343,3.02615,+
"CELE_Y37E3,11",0.600235,1.29761,A9D2X7;Q9BKU2;X5LPX5,Uncharacterized protein,16.0928,15.8344,15.4486,15.3572,15.4347,14.8144,14.7462,15.3366,1.29761,0.0206587,0.600235,2.44112,+
"CELE_M03F8,3",0.395218,0.376516,A9D4S6;O16376,Uncharacterized protein,14.0585,13.6087,13.714,13.8667,14.3696,13.8958,13.0379,12.3637,0.376516,0.264601,0.395218,0.86509,
"CELE_F55B12,10",-1.68343,0.818414,A9QY28,Uncharacterized protein,11.9712,11.9564,11.8647,11.6653,13.7011,12.2319,11.8776,16.3806,0.818414,0.0728501,-1.68343,-1.64098,
pptr-2,0.276263,1.28661,A9UJN4;H9G2X3;Q17948,Protein Phosphatase 2A (Two A) Regulatory subunit,15.0902,14.6783,14.6458,14.6199,14.5493,14.4817,14.4267,14.4715,1.28661,0.0212992,0.276263,2.42248,+
"maph-1,2",0.63354,1.43523,A9UJN7,Microtubule-Associated Protein Homolog,16.143,15.3811,15.2568,15.9234,15.0458,14.9822,14.8209,15.3212,1.43523,0.0145832,0.63354,2.67646,+
"CELE_K09G1,1",0.951742,1.98401,A9UJP1;D9N146;D9N147,Uncharacterized protein,14.3218,14.6248,14.1772,14.5382,13.8053,13.6181,12.7595,13.672,1.98401,0.00408026,0.951742,3.6764,+
"B0303,7",-0.14302,0.221358,A9Z1J8;P34258,"Uncharacterized protein;Uncharacterized protein B0303,7",13.5602,13.8117,14.2773,14.3017,14.5757,14.0276,13.6939,14.2257,0.221358,0.430882,-0.14302,-0.552327,
"C23H3,3",-0.110997,0.258224,A9Z1L6,Uncharacterized protein,14.0318,14.0303,14.0805,13.9875,14.3563,14.2929,13.6198,14.305,0.258224,0.382966,-0.110997,-0.630201,
"C17C3,1",-0.203867,1.30533,B0M0L9;H2KYT6;Q9BIA9,Uncharacterized protein,14.1555,14.0812,14.3297,14.2761,14.5323,14.3924,14.4798,14.2535,1.30533,0.0203674,-0.203867,-2.4542,+
glna-1,1.23125,1.7784,B0M0N9;B0M0P0;B6VQ90;H2L2H2;H2L2H3;U4PRW7,GLutamiNAse,15.4211,14.4159,14.1459,14.1257,12.6717,13.6548,13.3535,13.5035,1.7784,0.00668761,1.23125,3.28791,+
"CELE_Y61A9LA,11",-0.0546124,0.0363385,B1GRJ8;H2L073,Uncharacterized protein,11.9736,14.1109,13.107,12.4325,13.2282,13.4479,12.4081,12.7582,0.0363385,0.863217,-0.0546124,-0.105086,
"CELE_F41E6,5",-1.75052,3.16301,B1GRK5;O16457,Uncharacterized protein,13.4433,13.2559,13.1863,13.2767,15.3216,14.2548,15.1559,15.4319,3.16301,0.00028394,-1.75052,-6.39756,+
"CELE_T25B2,2",0.871617,1.33342,B1GRL0;H2KZ75,Uncharacterized protein,14.671,13.8562,14.2327,13.9572,12.9689,13.9956,13.5853,12.6808,1.33342,0.0190582,0.871617,2.50193,+
trpp-1,0.118716,0.176306,B1GRL5,TRansport Protein Particle,11.9988,11.9847,11.8618,11.6257,12.4713,11.3503,11.6095,11.565,0.176306,0.5011,0.118716,0.453194,
tsp-10,1.27901,4.35083,B1Q241;H2KYX1,TetraSPanin family,11.5724,11.9757,11.8623,11.8363,10.7153,10.3526,10.4173,10.6454,4.35083,0,1.27901,10.4686,+
ugt-26,2.25316,5.38699,B1Q250;H2KYQ0,UDP-glucuronosyltransferase,17.1543,17.1762,17.0734,17.2,15.0767,14.5413,14.8126,15.1607,5.38699,0,2.25316,15.7831,+
"C14H10,3",0.17894,0.513615,B1Q254,Uncharacterized protein,14.7489,14.6143,14.6491,14.5112,14.906,14.3494,14.2636,14.2888,0.513615,0.173263,0.17894,1.11763,
"CELE_D1086,10",0.904828,2.59343,B1Q273;Q5FC40,Uncharacterized protein,19.1658,19.0757,19.298,19.1183,18.3463,17.9138,18.7138,18.0646,2.59343,0.00101211,0.904828,4.96081,+
poml-3,-0.421207,1.3447,B1V898,PON (Paraoxonase) and MEC-6 Like,14.2787,14.2731,14.2929,14.3547,15.0793,14.2961,14.8533,14.6556,1.3447,0.0184558,-0.421207,-2.52114,+
unc-57,0.45028,3.27808,B1V8A0,Endophilin-A homolog,15.9245,15.8795,15.7757,15.8044,15.5501,15.411,15.3379,15.284,3.27808,0.000276265,0.45028,6.72209,+
szy-20,0.0112429,0.00880074,B2D6L4;D2KT99;G5EEB4;G5EGU9;Q18094;Q565A8;Q9XVV8,Suppressor of ZYg-1;Suppressor of ZYg-1;SZY-20B;SZY-20A;Suppressor of ZYg-1;Suppressor of ZYg-1;Suppressor of ZYg-1,14.0703,13.1425,14.4363,14.4823,14.7388,13.3014,13.9342,14.1121,0.00880074,0.966781,0.0112429,0.0262104,
"CELE_T06E4,14",1.36808,4.34153,B2D6L8,Uncharacterized protein,11.9412,11.9504,11.6794,11.8052,10.6791,10.2561,10.3008,10.6679,4.34153,0,1.36808,10.4295,+
"CELE_F13G3,10",1.31579,4.86712,B2D6L9,Uncharacterized protein,11.606,11.93,11.8337,11.8601,10.5888,10.3229,10.4133,10.6415,4.86712,0,1.31579,12.8617,+
rmd-2,1.32364,4.4968,B2D6P1,Regulator of Microtubule Dynamics,17.5095,17.2275,17.2661,17.0657,15.8833,15.8394,15.8814,16.1702,4.4968,0,1.32364,11.0997,+
smc-3,0.01156,0.0292722,B2FDA8,Structural maintenance of chromosomes protein 3,14.5261,14.5001,14.4458,14.7379,14.8699,14.3248,14.4135,14.5555,0.0292722,0.889619,0.01156,0.0852718,
ntl-2,0.431575,0.74489,B2MZA9;Q10923;Q95QZ3;Q95QZ4,NOT-Like (Yeast CCR4/NOT complex component),14.4823,14.215,14.622,14.463,14.8042,13.9369,13.6554,13.6595,0.74489,0.0886901,0.431575,1.51751,
gcn-1,0.6622,3.53486,B3CJ34,GCN (Yeast General Control Nondrepressible) homolog,16.9191,16.7214,16.7089,16.6994,15.9965,16.2318,15.9591,16.2126,3.53486,0.000201405,0.6622,7.49405,+
urm-1,0.372095,2.63276,B3CKG1,Ubiquitin-related modifier 1 homolog,17.5134,17.5942,17.4573,17.4538,17.2508,17.0218,17.015,17.2427,2.63276,0.000832461,0.372095,5.05184,+
nono-1,-0.0151203,0.0500691,B3GWA1,"NONO (Conserved nuclear protein, aka PSF) homolog",15.6522,15.6497,15.3708,15.5637,15.675,15.5121,15.3713,15.7385,0.0500691,0.815545,-0.0151203,-0.142818,
atf-7,1.81,4.19128,B3GWA6;Q17801;Q86MD3;Q9U3R1,ATF (cAMP-dependent transcription factor) family,12.0592,11.6421,11.8857,11.8206,9.62718,10.4046,10.1515,9.98424,4.19128,0,1.81,9.81623,+
vps-26,0.405605,2.00384,B3GWB9;L8E6W6;L8E917;O01258,Related to yeast Vacuolar Protein Sorting factor;Related to yeast Vacuolar Protein Sorting factor;Related to yeast Vacuolar Protein Sorting factor;Vacuolar protein sorting-associated protein 26,15.1388,15.0842,14.7662,14.8535,14.5956,14.6644,14.3754,14.5849,2.00384,0.00378383,0.405605,3.7149,+
ndx-9,-0.99632,2.00709,B3GWC0;Q19427,NuDiX family;NADH pyrophosphatase,14.8026,13.7556,13.762,14.3679,15.0765,15.2722,14.9842,15.3404,2.00709,0.00375917,-0.99632,-3.72122,+
"C14F11,4",-0.160955,0.392181,B3WFT8,Uncharacterized protein,16.7639,16.7119,16.7007,16.6954,17.323,16.641,16.5411,17.0106,0.392181,0.252179,-0.160955,-0.894836,
abts-1,0.181382,0.672269,B3WFV9;G5EC65;G5EDF4,Anion exchange protein,15.2848,15.4407,15.0253,15.1531,15.1568,15.075,15.1786,14.7681,0.672269,0.109617,0.181382,1.39426,
"CELE_ZK858,6",1.14714,3.07791,B3WFW5;Q7YTF9,Transmembrane 9 superfamily member,15.9892,15.7392,15.8044,15.8304,15.1147,14.6566,14.7559,14.2474,3.07791,0.000320405,1.14714,6.16556,+
"C41G7,9",-0.46508,0.526419,B3WFW9,Uncharacterized protein,17.7286,17.8963,17.6788,17.8288,19.017,17.1824,18.7096,18.0839,0.526419,0.166557,-0.46508,-1.14046,
lin-10,-0.63754,1.21858,B3WFX4;O17583,Uncharacterized protein;Protein lin-10,14.3357,14.1475,13.6711,13.4067,15.0344,14.4154,14.2248,14.4367,1.21858,0.0258439,-0.63754,-2.30778,+
"CELE_M04C9,3",0.0316551,0.0410208,B3WFY7;P90933,Uncharacterized protein,13.1192,13.4799,13.8366,13.5099,13.84,12.8068,13.5561,13.6161,0.0410208,0.845916,0.0316551,0.118065,
"C31H5,6",1.52154,2.5274,B3WFZ3,Uncharacterized protein,14.5786,14.2188,14.3934,14.3756,13.7417,12.7318,12.7128,12.294,2.5274,0.00116193,1.52154,4.81044,+
"CELE_ZK355,8",-0.978632,1.15356,B4DCT1,Uncharacterized protein,13.1145,12.7423,12.9276,13.4448,12.8953,14.7318,14.5926,13.924,1.15356,0.0300473,-0.978632,-2.19881,+
