geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 N2_d15_01,log2 N2_d15_02,log2 N2_d15_03,log2 N2_d15_04,log2 N2_d1_01,log2 N2_d1_02,log2 N2_d1_03,log2 N2_d1_04, -Log.p.value,Student's T-test q-value N2_d15_N2_d1,log2FC,Student's T-test Test statistic N2_d15_N2_d1,Sign p-val: 0.05 
ttr-34,0.61272,0.739714,A3FPK9,TransThyretin-Related family domain,16.0783,16.9299,16.5809,15.2911,15.2377,15.9983,15.8902,15.3033,0.739714,0.0981297,0.61272,1.50877,
"CELE_Y49E10,29",2.38315,4.86084,A3FPL3,Uncharacterized protein,12.546,11.825,12.2593,12.6475,9.88784,9.90324,9.96685,9.98732,4.86084,0,2.38315,12.8297,+
cnnm-1,-0.901042,2.19941,A3QM97,Metal transporter cnnm-1,12.3462,12.1309,12.0702,12.702,13.485,12.7277,13.3425,13.2982,2.19941,0.00335025,-0.901042,-4.10551,+
col-138,0.832586,0.778303,A3QM98,COLlagen,15.1857,14.0047,15.1862,15.6949,14.9514,14.7604,13.5275,13.502,0.778303,0.0889769,0.832586,1.57376,
oac-59,-0.408271,0.543875,A3QMB6,O-ACyltransferase homolog,12.5654,12.0116,12.3039,12.7241,13.155,13.3144,12.8476,11.921,0.543875,0.165825,-0.408271,-1.17141,
"C42C1,8",1.5347,3.61473,A3QMB7,Uncharacterized protein,14.1514,14.0329,14.5125,14.6115,13.0762,12.5553,12.5452,12.9929,3.61473,0.000170697,1.5347,7.74853,+
"C42C1,11;AP-1",0.56884,4.39041,A3QMC2;G5EFT4,Uncharacterized protein;Aminopeptidase-1,15.1013,15.2668,15.0298,15.087,14.507,14.5696,14.5518,14.5812,4.39041,0,0.56884,10.6364,+
rpl-34,-1.99641,3.38424,A3QMC5,"Ribosomal Protein, Large subunit",17.1815,18.1909,17.3123,18.0959,19.574,20.0236,19.6242,19.5446,3.38424,0.000337693,-1.99641,-7.03296,+
erl-1,1.9137,2.96467,A3QMC6,ERLin (ER lipid raft associated protein) homolog,16.0579,15.7364,15.3049,16.6432,14.3086,13.6026,13.9195,14.2569,2.96467,0.000832028,1.9137,5.86681,+
tag-335,0.0813925,0.11659,A3QMC8,Mannose-1-phosphate guanyltransferase beta,14.044,14.2656,14.3359,13.2588,13.6554,13.9881,13.9747,13.9607,0.11659,0.632749,0.0813925,0.31344,
fbxa-6,-0.395798,0.856156,A4F303,F-box A protein,12.4653,12.1923,12.3116,12.6824,13.1911,13.0923,12.6557,12.2958,0.856156,0.0727638,-0.395798,-1.70401,
"CELE_cTel55X,1",-0.767405,1.24283,A4F305;H2KY55,Uncharacterized protein,13.4839,14.3274,14.8188,13.9572,14.5398,15.1367,15.2355,14.745,1.24283,0.0275307,-0.767405,-2.34857,+
"C44C10,9",0.514295,1.21962,A4UVK2,Uncharacterized protein,14.9181,14.257,14.6569,15.2964,14.1886,14.2101,14.3073,14.3652,1.21962,0.0290038,0.514295,2.30952,+
"CELE_F14D7,12",-2.09423,1.26866,A4UVK9,Uncharacterized protein,12.4819,12.1352,12.344,12.8021,14.1236,12.8066,14.2791,16.9308,1.26866,0.0257135,-2.09423,-2.39213,+
"CELE_D1086,17",0.0130317,0.0273585,A4UVL1,Uncharacterized protein,12.1066,12.1904,12.2786,12.7052,12.3931,12.0283,12.3626,12.4447,0.0273585,0.894663,0.0130317,0.079857,
"CELE_W06G6,15;CELE_Y70C5B,2",1.36936,2.13017,A4UVL9;G5EG48,Uncharacterized protein,14.3447,13.8129,13.521,13.1292,12.0945,11.9526,12.2859,12.9974,2.13017,0.00370642,1.36936,3.96488,+
"CELE_Y71F9AR,4",0.285119,0.286339,A4UZ35,Uncharacterized protein,12.476,11.9945,12.2783,12.7263,11.4946,12.668,12.8227,11.3493,0.286339,0.356963,0.285119,0.687915,
"CELE_Y47G6A,33",0.411647,0.590269,A5A8P5,Uncharacterized protein,15.8908,16.1113,17.0054,17.122,15.886,16.0881,16.1074,16.4014,0.590269,0.146063,0.411647,1.25283,
"CELE_ZK813,7",3.46391,2.95605,A5HU91,Uncharacterized protein,18.7557,19.408,19.1065,19.2671,16.4209,15.4916,14.1158,16.6534,2.95605,0.000911917,3.46391,5.84451,+
"CELE_T28A11,2",2.7541,5.79089,A5HU97,Uncharacterized protein,18.0505,17.75,17.6999,18.21,15.2786,14.9213,15.2094,15.2847,5.79089,0,2.7541,18.4809,+
guk-1,-0.0676696,0.135435,A5HU98;P91425,GUanylate Kinase,16.1879,16.0291,15.5349,16.3943,15.9845,16.1979,16.1398,16.0946,0.135435,0.591349,-0.0676696,-0.358717,
"CELE_Y53C10A,6",1.5519,2.8468,A5HWA4;Q9XW51,Uncharacterized protein,12.4888,12.1897,12.15,12.4858,10.2654,11.2035,11.257,10.3809,2.8468,0.00115113,1.5519,5.56741,+
"CELE_Y48C3A,18",-0.255317,0.510585,A5HWA9;G2HK06;Q9NAF8,Uncharacterized protein,12.5283,12.0756,12.0739,12.7532,12.2969,12.4001,12.8513,12.904,0.510585,0.182617,-0.255317,-1.11221,
"CELE_Y39B6A,3",0.111491,0.155302,A5HWB2;Q9NES9,Uncharacterized protein,13.8119,13.3581,13.8069,14.3687,13.5914,13.5708,13.474,14.2635,0.155302,0.548833,0.111491,0.405239,
dab-1,0.0312676,0.0212286,A5JYR4;Q8I4G9;Q8I4H0;Q9U3A6,DAB (Drosophila disabled) homolog,13.7589,13.3627,15.0522,15.4241,14.2297,14.2801,14.4464,14.5165,0.0212286,0.918261,0.0312676,0.0623691,
"CELE_F25H8,1",-0.124844,0.192058,A5JYS8;Q19789,Uncharacterized protein,14.0337,13.4524,13.9045,13.8171,14.4923,13.6965,13.469,14.0493,0.192058,0.484891,-0.124844,-0.488401,
swsn-9,1.15469,2.06991,A5JYT2;Q17581,SWI/SNF nucleosome remodeling complex component,14.0027,13.955,14.9507,15.0034,13.0938,13.4431,13.4506,13.3054,2.06991,0.0044143,1.15469,3.8446,+
"CELE_ZC434,7",0.791756,0.997458,A5JYU1,Uncharacterized protein,13.476,12.7689,13.8219,14.614,13.178,12.5662,12.727,13.0425,0.997458,0.0507673,0.791756,1.93896,
rad-50,1.99172,1.26387,A5JYU5;O44199,Uncharacterized protein;DNA repair protein rad-50,12.5602,12.3151,12.2945,12.6769,8.2136,11.2991,12.0417,10.3254,1.26387,0.026178,1.99172,2.38405,+
"C25F9,11",1.34541,0.753338,A5JYW3,Uncharacterized protein,15.3257,15.6399,17.1606,15.416,12.7723,15.9069,15.7317,13.7496,0.753338,0.0952995,1.34541,1.53175,
sin-3,0.293976,0.325305,A5JYW9,Paired amphipathic helix protein sin-3,12.5811,12.1598,12.2891,12.5239,12.7658,11.2803,11.6526,12.6792,0.325305,0.315454,0.293976,0.76583,
hmp-1,-0.915063,0.834728,A5JYX3;I7J4D2;I7K4K5;I7LFF2;P90947,HuMPback (Dorsal lumps);HuMPback (Dorsal lumps);HuMPback (Dorsal lumps);HuMPback (Dorsal lumps);Alpha-catenin-like protein hmp-1,14.1905,16.2219,13.8397,14.1991,15.4073,15.6288,15.6941,15.3812,0.834728,0.0771888,-0.915063,-1.66825,
dhs-3,-0.130656,0.303724,A5JYX4,"DeHydrogenases, Short chain",16.4057,15.9904,16.0572,16.7434,16.3399,16.3486,16.5119,16.5189,0.303724,0.337834,-0.130656,-0.722957,
nra-2,0.75717,2.45708,A5JYX8;O18033,Nicalin,15.9855,15.3394,15.6624,15.4951,15.0574,14.8279,14.9195,14.649,2.45708,0.00210083,0.75717,4.65354,+
"CELE_Y37H2A,14",0.925987,1.1668,A5PEY0,Uncharacterized protein,14.2317,14.3043,13.7684,14.6968,14.3593,12.5944,13.1906,13.153,1.1668,0.0334752,0.925987,2.22096,+
"CELE_F27E5,7",0.96067,1.41751,A5Z2S2,Uncharacterized protein,15.364,14.1927,15.3127,14.3967,14.1489,13.4646,13.5682,14.2417,1.41751,0.0172873,0.96067,2.6459,+
saps-1,0.625462,1.66095,A5Z2S4;B2D6K9;Q18696,SAPS (Phosphatase associated) domain protein,14.8388,14.5853,14.2474,15.1382,13.9408,14.2913,14.0402,14.0357,1.66095,0.0100008,0.625462,3.074,+
"CELE_ZK809,8",2.50439,5.53324,A5Z2S9,Uncharacterized protein,12.5417,12.0897,12.1998,12.6929,10.0039,9.85719,9.76661,9.87878,5.53324,0,2.50439,16.7129,+
"CELE_D1081,7",1.51352,2.62522,A5Z2T6,Uncharacterized protein,13.6089,13.9373,14.5194,14.0003,12.8055,12.3297,11.9239,12.9526,2.62522,0.00135398,1.51352,5.03431,+
aph-2,0.418849,0.231275,A5Z2T7;Q23316,Uncharacterized protein;Nicastrin,12.5743,12.0579,12.061,11.8722,12.1691,11.8876,13.1068,9.72659,0.231275,0.425214,0.418849,0.573539,
"CELE_F15B9,10",1.40254,1.89605,A5Z2T9;I2HA81,Uncharacterized protein,16.21,14.6906,15.3106,16.1186,14.6877,13.995,14.1269,13.9099,1.89605,0.00671109,1.40254,3.50787,+
"C27A7,5",0.492514,1.53816,A5Z2U5;A5Z2U6;P90758;Q9U3P0,Uncharacterized protein,13.5618,13.8819,13.8849,13.8269,13.0158,13.659,13.4456,13.065,1.53816,0.0134474,0.492514,2.85575,+
"CELE_F30A10,13",0.695093,1.60443,A5Z2U8;Q2XMZ1,Uncharacterized protein,14.4908,13.788,13.5039,13.7218,13.3899,13.104,12.9573,13.2729,1.60443,0.0118434,0.695093,2.9729,+
"CELE_F30A10,14",2.86025,4.8309,A5Z2U9,Uncharacterized protein,17.1722,16.9819,16.6733,17.5439,13.8963,14.5468,14.2609,14.2262,4.8309,0,2.86025,12.6785,+
"C04H5,7",0.998097,3.06896,A5Z2V2,Uncharacterized protein,12.8166,13.2401,13.54,13.1034,12.1988,12.0401,12.1341,12.3346,3.06896,0.000746717,0.998097,6.14152,+
"C13B4,1",1.45214,1.94094,A5Z2V3;O45247,Uncharacterized protein,13.872,13.0346,13.0146,13.9005,12.7224,11.1998,11.8868,12.2042,1.94094,0.00600776,1.45214,3.59342,+
"CELE_F02E9,10",1.89437,4.8818,A5Z2V7,Uncharacterized protein,14.8648,14.9753,15.0833,14.927,12.9656,13.2166,13.3601,12.7306,4.8818,0,1.89437,12.9367,+
"CELE_R13H4,2",0.580348,1.47879,A5Z2W3,Uncharacterized protein,16.8461,16.1326,16.3792,16.1223,15.8669,15.4715,15.7473,16.073,1.47879,0.0153016,0.580348,2.75196,+
"CELE_ZK228,4",1.41887,1.24859,A5Z2W6;K8FDY8;O46010,Uncharacterized protein,15.4596,14.9247,15.4581,16.141,13.6659,15.5929,13.014,14.0352,1.24859,0.027133,1.41887,2.35828,+
"CELE_K02B7,3",2.08965,5.1968,A5Z2W7;O45637,Uncharacterized protein,17.8288,18.041,18.0494,17.8238,15.4842,15.9717,15.8603,16.0683,5.1968,0,2.08965,14.6479,+
nuo-3,-0.13729,0.0926518,A5Z2X2,NADH Ubiquinone Oxidoreductase,14.1716,13.6143,13.5585,15.7738,14.6403,14.6561,14.3871,13.9839,0.0926518,0.692637,-0.13729,-0.254127,
"C44E4,5",1.26114,2.86878,A6PVA1,Uncharacterized protein,14.0501,14.862,14.403,14.7882,13.0856,13.6019,13.0804,13.2907,2.86878,0.00107806,1.26114,5.62239,+
"CELE_F49E2,2",0.446393,0.541492,A6ZJ46;Q20621,Uncharacterized protein,15.9513,14.5068,14.5496,15.6476,14.9222,14.5115,14.6558,14.7803,0.541492,0.166685,0.446393,1.1672,
"T07A5,7",0.406408,0.677763,A6ZJ55,"Uncharacterized protein T07A5,7",17.1156,16.3606,17.357,16.9722,16.7599,16.6278,15.9673,16.8248,0.677763,0.115858,0.406408,1.40364,
"CELE_T04F8,7",0.0511796,0.0306417,A6ZJ59;Q22166,Uncharacterized protein,15.6178,13.0398,14.5242,15.236,14.6368,14.4419,14.7348,14.3996,0.0306417,0.883919,0.0511796,0.0891339,
"gpb5;CELE_T23B12,8",2.35988,5.34102,A7DT38;G5EEJ3,Putative glycoprotein hormone-beta5;Glycoprotein hormone beta 5,12.5784,11.8879,12.3202,12.4689,9.99526,9.93861,9.95365,9.92834,5.34102,0,2.35988,15.5012,+
"CELE_F49D11,10",-0.472669,1.43525,A7DT40,Uncharacterized protein,14.5411,14.7057,14.9127,15.3487,15.3927,15.2793,15.3868,15.34,1.43525,0.0167032,-0.472669,-2.6765,+
oxy-5,-0.467358,0.84998,A7DT45,Uncharacterized protein,17.415,16.8817,16.6423,17.3359,18.0946,17.3907,17.1208,17.5382,0.84998,0.07376,-0.467358,-1.69371,
mrg-1,0.75595,3.56678,A7DTF0;Q9XWW2,MRG (Mortality factor-Related Gene) related,16.2077,15.884,15.8971,15.9421,15.3139,15.1146,15.3598,15.1187,3.56678,0.000165062,0.75595,7.59489,+
obr-1,-0.467676,1.09214,A7DTF2;G2HK04;Q95Q23;Q9U2C7,Oxysterol-binding protein,12.3563,12.1546,12.3251,12.5108,13.3456,12.3222,12.7199,12.8299,1.09214,0.0405849,-0.467676,-2.09637,+
igcm-3,2.16823,3.44551,A7LPD6;Q22096,ImmunoGlobulin-like Cell adhesion Molecule family,15.5079,14.7516,14.8187,15.9033,13.0148,13.3857,13.068,12.8401,3.44551,0.000273292,2.16823,7.21763,+
unc-16,0.7277,1.74787,A7LPE4;C0P271;P34609,Uncharacterized protein;Uncharacterized protein;JNK-interacting protein,13.1285,13.6099,13.9052,13.3783,12.3277,12.9536,12.9791,12.8507,1.74787,0.00867806,0.7277,3.23179,+
gpdh-2,0.131867,0.707981,A7LPE6;P34517;Q7JMU1,Glycerol-3-phosphate dehydrogenase [NAD(+)];Probable glycerol-3-phosphate dehydrogenase 2;Glycerol-3-phosphate dehydrogenase [NAD(+)],17.5496,17.77,17.8473,17.9645,17.6922,17.6101,17.6925,17.6092,0.707981,0.107173,0.131867,1.45506,
sly-1,0.666178,2.59258,A7LPF3;Q20364,SLY1 homolog,15.2564,15.0551,15.1135,15.5388,14.4503,14.5752,14.8006,14.4731,2.59258,0.00140443,0.666178,4.95886,+
"B0393,9",1.52546,1.60124,A7LPF5,Uncharacterized protein,15.5,15.4986,16.4486,14.905,13.3019,14.9448,14.5423,13.4613,1.60124,0.0119127,1.52546,2.96724,+
cisd-1,0.47467,1.97382,A7LPG5;Q5FC71,CDGSH Iron Sulfur Domain protein homolog,18.501,18.5544,18.4964,18.7821,17.8053,18.3354,18.1713,18.1231,1.97382,0.00541897,0.47467,3.65669,+
"CELE_F09E8,2",0.150005,0.387403,A7LPH5,Uncharacterized protein,14.6129,14.4309,14.2804,14.8791,14.458,14.2843,14.1791,14.6819,0.387403,0.261446,0.150005,0.88579,
lsy-22,1.65829,1.80948,A7LPI4;Q93616,Uncharacterized protein,15.0079,13.5074,15.2968,15.7988,13.377,13.2583,13.2143,13.1283,1.80948,0.00796171,1.65829,3.34544,+
"C24H11,5",-0.576817,1.61577,A7LPI7,Uncharacterized protein,12.398,12.1607,12.0517,12.5147,12.4559,13.2339,12.8121,12.9305,1.61577,0.0114534,-0.576817,-2.99309,+
"CELE_F10A3,17",1.51521,1.67388,A7LPJ5,Uncharacterized protein,16.2764,15.3797,16.062,15.5882,13.1422,14.7696,14.1531,15.1806,1.67388,0.0098259,1.51521,3.0973,+
pnc-1,1.23263,2.16991,A7WK39;Q9N426,Pyrazinamidase and NiCotinamidase,16.5154,16.1577,15.9196,15.2532,14.7789,14.7761,14.3224,15.038,2.16991,0.00355186,1.23263,4.04528,+
"CELE_Y94H6A,12",0.694048,2.26806,A7WK43,Uncharacterized protein,12.4894,12.191,12.2149,12.6309,11.6805,11.4467,11.5949,12.0279,2.26806,0.00295481,0.694048,4.24761,+
"CELE_F56C9,6",-0.00027132,0.000488708,A8WFF4;H2KY87;H2KY89,Uncharacterized protein,13.3554,14.0909,13.9287,13.9303,14.0667,13.6587,13.8529,13.7281,0.000488708,0.997687,-0.00027132,-0.00146925,
"CELE_T28D9,4;T28D9,4",1.15656,1.44514,A8WFI3;Q10023,"Uncharacterized protein;Uncharacterized protein T28D9,4",13.636,15.0703,15.3714,14.8808,12.9984,13.6995,13.7932,13.8411,1.44514,0.0163628,1.15656,2.69359,+
"C28G1,5",-0.336079,0.73809,A8WFJ8,Uncharacterized protein,14.2583,13.7223,13.7667,13.3677,14.4773,13.8987,13.9844,14.0987,0.73809,0.0986618,-0.336079,-1.50603,
gpx-7,3.7288,7.89624,A8WFK6,Glutathione peroxidase,18.0165,18.0134,17.8218,17.955,14.358,14.1993,14.0155,14.3187,7.89624,0,3.7288,41.7128,+
"CELE_F41D9,2",-2.6819,5.63993,A8WFM5;H2KZN7,Uncharacterized protein,12.5317,12.12,12.2505,12.6723,14.8643,15.0976,15.0492,15.2909,5.63993,0,-2.6819,-17.4242,+
"CELE_T04F8,8",-1.34517,2.18227,A8WHM5;Q22168,Uncharacterized protein,12.3856,12.166,12.3355,12.4497,13.8098,13.2427,13.1213,14.5437,2.18227,0.00340179,-1.34517,-4.07045,+
"CELE_ZK856,16",-1.4143,2.21929,A8WHN5,Uncharacterized protein,12.4094,11.9641,12.0992,12.337,12.9929,13.4236,13.5214,14.529,2.21929,0.00313477,-1.4143,-4.14639,+
"CELE_F23B12,4",-1.57471,1.90644,A8WHS3,Uncharacterized protein,12.3736,12.0587,11.7517,12.7992,13.4876,14.3685,14.5362,12.8898,1.90644,0.00648256,-1.57471,-3.52759,+
"CELE_K09A9,6",-0.4381,0.766116,A8WHT8;A8WHT9;G5EEF4,Uncharacterized protein,12.5208,11.8681,12.2462,12.6873,13.1426,12.309,12.4836,13.1397,0.766116,0.0922582,-0.4381,-1.55327,
"CELE_H14N18,4",0.329794,0.155539,A8WIT0;H2L0B7,Uncharacterized protein,12.3263,9.21074,11.9059,12.6453,11.4303,11.1645,11.5609,10.6135,0.155539,0.548875,0.329794,0.405786,
"CELE_T12B5,15",0.0987217,0.0595082,A8WJ47,Uncharacterized protein,12.5688,12.0997,12.3393,12.7498,11.2055,12.5851,11.7492,13.8229,0.0595082,0.787012,0.0987217,0.168203,
"CELE_Y17G7B,20",2.36432,5.51679,A8XJ46;A8XJ47;H2KMJ1;H2KMJ2;Q8I4E8,Uncharacterized protein,12.3348,11.985,11.9415,12.4438,9.85731,9.87799,9.90167,9.61092,5.51679,0,2.36432,16.6058,+
"CELE_E01A2,1",0.155164,0.155536,A9CZN9;Q966L2,Uncharacterized protein,13.5063,14.6415,13.1017,13.4613,13.7286,13.9444,13.2135,13.2037,0.155536,0.548754,0.155164,0.405779,
"CELE_T02H6,1",0.307935,0.595913,A9D0C6,Uncharacterized protein,14.8469,14.3982,14.5281,15.1594,14.5863,14.1016,14.1741,14.8389,0.595913,0.143854,0.307935,1.26266,
"CELE_Y37E3,11",0.187468,0.234537,A9D2X7;Q9BKU2;X5LPX5,Uncharacterized protein,14.7925,15.0166,14.4831,15.8356,14.7166,14.5037,15.031,15.1267,0.234537,0.420877,0.187468,0.580474,
"CELE_M03F8,3",-0.126203,0.225409,A9D4S6;O16376,Uncharacterized protein,14.6065,13.8259,14.5867,14.7022,14.6944,14.743,14.4499,14.3389,0.225409,0.433399,-0.126203,-0.561016,
"CELE_F55B12,10",-0.520038,0.348402,A9QY28,Uncharacterized protein,14.0059,12.6624,12.7111,13.4368,14.5527,14.3034,13.9385,12.1016,0.348402,0.294746,-0.520038,-0.811004,
pptr-2,0.60923,3.30623,A9UJN4;H9G2X3;Q17948,Protein Phosphatase 2A (Two A) Regulatory subunit,14.9886,14.7531,15.0268,15.008,14.2601,14.5078,14.3429,14.2287,3.30623,0.000464088,0.60923,6.80343,+
"maph-1,2",1.14116,3.77035,A9UJN7,Microtubule-Associated Protein Homolog,16.1288,16.188,16.2562,16.4243,15.0371,15.2104,15.3788,14.8064,3.77035,0.000108974,1.14116,8.2654,+
"CELE_K09G1,1",-0.0109475,0.00751761,A9UJP1;D9N146;D9N147,Uncharacterized protein,13.8785,12.268,13.6672,13.9229,13.9074,12.9143,12.9731,13.9855,0.00751761,0.97118,-0.0109475,-0.0224212,
"B0303,7",0.647459,0.602224,A9Z1J8;P34258,"Uncharacterized protein;Uncharacterized protein B0303,7",15.4267,14.5694,14.1716,14.0789,14.6485,14.0339,12.7628,14.2114,0.602224,0.141705,0.647459,1.27363,
"C23H3,3",-2.04342,4.4281,A9Z1L6,Uncharacterized protein,12.313,11.9857,12.0919,12.794,14.3149,14.3413,14.4969,14.2052,4.4281,0,-2.04342,-10.7985,+
"C17C3,1",0.27653,1.36141,B0M0L9;H2KYT6;Q9BIA9,Uncharacterized protein,14.713,15.0301,14.9335,15.2326,14.6908,14.7183,14.6748,14.7192,1.36141,0.0204852,0.27653,2.54966,+
glna-1,0.85755,0.673471,B0M0N9;B0M0P0;B6VQ90;H2L2H2;H2L2H3;U4PRW7,GLutamiNAse,12.3866,13.5398,14.3451,12.63,11.9353,12.9477,11.405,13.1833,0.673471,0.117127,0.85755,1.39631,
"CELE_Y61A9LA,11",-0.380923,0.73394,B1GRJ8;H2L073,Uncharacterized protein,12.4155,12.1587,12.0249,12.6821,13.288,12.6681,12.3175,12.5312,0.73394,0.100054,-0.380923,-1.49902,
"CELE_F41E6,5",-1.52214,1.24025,B1GRK5;O16457,Uncharacterized protein,12.5784,11.4851,12.2282,11.9884,15.3765,12.9364,12.7312,13.3244,1.24025,0.0277026,-1.52214,-2.34423,+
"CELE_T25B2,2",0.482759,1.23781,B1GRL0;H2KZ75,Uncharacterized protein,14.4026,13.7691,14.3725,14.5838,13.5756,14.0091,13.9469,13.6654,1.23781,0.0278556,0.482759,2.34011,+
trpp-1,-0.308725,0.300207,B1GRL5,TRansport Protein Particle,11.8149,11.3409,12.2075,12.6438,12.403,11.6782,11.9675,13.1933,0.300207,0.341462,-0.308725,-0.715907,
tsp-10,-0.340066,0.812586,B1Q241;H2KYX1,TetraSPanin family,12.5759,12.0735,12.0252,12.483,12.9234,12.5222,12.8279,12.2444,0.812586,0.0819029,-0.340066,-1.63123,
ugt-26,3.32867,5.49957,B1Q250;H2KYQ0,UDP-glucuronosyltransferase,18.0284,17.7685,17.9088,18.645,14.644,14.7264,14.9209,14.7448,5.49957,0,3.32867,16.4943,+
"C14H10,3",-0.25438,0.246272,B1Q254,Uncharacterized protein,12.772,13.591,14.4269,14.5811,14.1806,14.1045,14.1304,13.9731,0.246272,0.405362,-0.25438,-0.605242,
"CELE_D1086,10",1.03615,1.66268,B1Q273;Q5FC40,Uncharacterized protein,20.8343,20.1885,20.2513,19.8619,19.0112,19.0841,18.8536,20.0424,1.66268,0.01,1.03615,3.07711,+
poml-3,0.158013,0.201119,B1V898,PON (Paraoxonase) and MEC-6 Like,14.7657,14.1918,13.9001,15.0937,14.4277,14.2755,13.9416,14.6743,0.201119,0.470499,0.158013,0.508379,
unc-57,0.69158,1.66239,B1V8A0,Endophilin-A homolog,16.4355,15.7936,15.7784,16.3274,15.4671,15.1045,15.2389,15.7581,1.66239,0.00999578,0.69158,3.07659,+
szy-20,-0.153088,0.185559,B2D6L4;D2KT99;G5EEB4;G5EGU9;Q18094;Q565A8;Q9XVV8,Suppressor of ZYg-1;Suppressor of ZYg-1;SZY-20B;SZY-20A;Suppressor of ZYg-1;Suppressor of ZYg-1;Suppressor of ZYg-1,14.566,14.082,14.0349,14.8838,14.5756,14.2856,15.2343,14.0836,0.185559,0.495973,-0.153088,-0.473949,
"CELE_T06E4,14",2.53732,4.62792,B2D6L8,Uncharacterized protein,12.5246,11.7917,12.3329,12.7441,9.60603,9.85538,9.96232,9.82036,4.62792,0,2.53732,11.6962,+
"CELE_F13G3,10",-3.33039,4.4936,B2D6L9,Uncharacterized protein,12.5702,11.9189,12.2968,12.7069,16.3229,15.3463,15.2767,15.8685,4.4936,0,-3.33039,-11.0855,+
rmd-2,1.10122,3.48496,B2D6P1,Regulator of Microtubule Dynamics,16.4182,16.4345,16.4881,16.9181,15.3707,15.3243,15.4278,15.7313,3.48496,0.000241956,1.10122,7.33861,+
smc-3,0.905715,2.46435,B2FDA8,Structural maintenance of chromosomes protein 3,15.4888,14.8274,15.2908,15.6941,14.4188,14.4406,14.2699,14.549,2.46435,0.00204353,0.905715,4.66961,+
ntl-2,0.191656,0.518753,B2MZA9;Q10923;Q95QZ3;Q95QZ4,NOT-Like (Yeast CCR4/NOT complex component),14.2804,14.1794,14.358,13.7457,14.214,13.8943,13.7265,13.962,0.518753,0.178238,0.191656,1.1268,
gcn-1,0.382055,2.12846,B3CJ34,GCN (Yeast General Control Nondrepressible) homolog,16.5938,16.6,16.6426,16.8312,16.0712,16.36,16.2725,16.4357,2.12846,0.00370243,0.382055,3.96145,+
urm-1,-0.267072,0.749842,B3CKG1,Ubiquitin-related modifier 1 homolog,17.5769,17.0488,17.1785,16.7428,17.4415,17.3722,17.3423,17.4593,0.749842,0.0960194,-0.267072,-1.52586,
nono-1,0.289817,1.58852,B3GWA1,"NONO (Conserved nuclear protein, aka PSF) homolog",15.673,15.6498,15.7711,15.919,15.4462,15.6163,15.5342,15.257,1.58852,0.0122569,0.289817,2.94465,+
atf-7,1.51097,3.23228,B3GWA6;Q17801;Q86MD3;Q9U3R1,ATF (cAMP-dependent transcription factor) family,12.2447,12.1667,12.2923,12.7511,10.6546,10.8814,10.5085,11.3664,3.23228,0.00054373,1.51097,6.59139,+
vps-26,0.628007,1.06497,B3GWB9;L8E6W6;L8E917;O01258,Related to yeast Vacuolar Protein Sorting factor;Related to yeast Vacuolar Protein Sorting factor;Related to yeast Vacuolar Protein Sorting factor;Vacuolar protein sorting-associated protein 26,15.1176,15.115,15.879,15.6468,14.3065,15.4272,14.8972,14.6155,1.06497,0.0431842,0.628007,2.05115,+
ndx-9,-0.315071,0.469818,B3GWC0;Q19427,NuDiX family;NADH pyrophosphatase,14.1176,14.2149,14.7745,15.4022,15.1375,14.8531,14.9049,14.874,0.469818,0.204151,-0.315071,-1.03868,
"C14F11,4",-0.0558329,0.158721,B3WFT8,Uncharacterized protein,17.0743,16.7466,16.7905,17.1877,17.2075,16.8153,16.9587,17.0409,0.158721,0.542896,-0.0558329,-0.413128,
abts-1,0.158473,0.234154,B3WFV9;G5EC65;G5EDF4,Anion exchange protein,15.5613,14.9492,14.6119,15.7683,15.0193,15.2007,15.0953,14.9414,0.234154,0.421347,0.158473,0.57966,
"CELE_ZK858,6",0.649093,2.72116,B3WFW5;Q7YTF9,Transmembrane 9 superfamily member,15.4659,15.657,15.2002,15.696,14.7419,14.9481,14.9253,14.8074,2.72116,0.00120749,0.649093,5.26057,+
"C41G7,9",0.0647025,0.0451779,B3WFW9,Uncharacterized protein,18.2318,16.4168,16.9968,17.5397,17.9506,16.4176,17.1945,17.3637,0.0451779,0.835033,0.0647025,0.12949,
lin-10,-0.166733,0.283919,B3WFX4;O17583,Uncharacterized protein;Protein lin-10,14.531,13.9606,13.8532,14.7755,14.5686,14.6224,14.1706,14.4257,0.283919,0.359409,-0.166733,-0.683,
"CELE_M04C9,3",-1.323,1.26145,B3WFY7;P90933,Uncharacterized protein,12.4801,11.7592,12.2735,12.5928,13.8784,14.2127,14.2595,12.0472,1.26145,0.0263053,-1.323,-2.37996,+
"C31H5,6",0.68147,0.725502,B3WFZ3,Uncharacterized protein,14.2741,13.7518,14.1349,13.9263,12.5636,14.4135,13.7261,12.658,0.725502,0.102233,0.68147,1.48475,
"CELE_ZK355,8",2.36835,1.41386,B4DCT1,Uncharacterized protein,15.0449,13.7903,17.8904,15.0507,13.0473,13.7308,12.7778,12.7471,1.41386,0.0174741,2.36835,2.63961,+
spds-1,0.333663,1.00042,B4E3X6;G5EFG3,SPermiDine Synthase,15.6153,15.9737,15.711,15.2431,15.0755,15.3035,15.4492,15.3802,1.00042,0.0502054,0.333663,1.94388,
