geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 N2_d10_01,log2 N2_d10_02,log2 N2_d10_03,log2 N2_d10_04,log2 N2_d1_01,log2 N2_d1_02,log2 N2_d1_03,log2 N2_d1_04, -Log.p.value,Student's T-test q-value N2_d10_N2_d1,log2FC,Student's T-test Test statistic N2_d10_N2_d1,Sign p-val: 0.05 
cnnm-1,2.46273,4.20108,A3QM97,Metal transporter cnnm-1,16.0608,15.1779,15.6514,15.8142,13.485,12.7277,13.3425,13.2982,4.20108,0,2.46273,9.85521,+
col-138,4.86181,4.52197,A3QM98,COLlagen,18.6385,18.8246,19.4709,19.2545,14.9514,14.7604,13.5275,13.502,4.52197,0,4.86181,11.212,+
oac-59,1.50001,2.51002,A3QMB6,O-ACyltransferase homolog,14.2271,14.3903,14.249,14.3717,13.155,13.3144,12.8476,11.921,2.51002,0.000276281,1.50001,4.77135,+
"C42C1,8",3.44408,2.23907,A3QMB7,Uncharacterized protein,15.253,15.5304,15.5021,18.6603,13.0762,12.5553,12.5452,12.9929,2.23907,0.000563341,3.44408,4.18727,+
"C42C1,11;AP-1",1.20969,3.07415,A3QMC2;G5EFT4,Uncharacterized protein;Aminopeptidase-1,15.4008,15.534,15.8288,16.2848,14.507,14.5696,14.5518,14.5812,3.07415,5.14E-05,1.20969,6.15545,+
rpl-34,-2.40082,3.0788,A3QMC5,"Ribosomal Protein, Large subunit",17.3861,17.2681,16.3446,18.1643,19.574,20.0236,19.6242,19.5446,3.0788,5.16E-05,-2.40082,-6.16795,+
erl-1,1.67157,3.58859,A3QMC6,ERLin (ER lipid raft associated protein) homolog,15.7318,15.4876,15.4696,16.0848,14.3086,13.6026,13.9195,14.2569,3.58859,0,1.67157,7.66445,+
tag-335,0.155895,0.604702,A3QMC8,Mannose-1-phosphate guanyltransferase beta,14.2674,13.8168,14.0557,14.0625,13.6554,13.9881,13.9747,13.9607,0.604702,0.068675,0.155895,1.27794,
fbxa-6,1.60261,2.99287,A4F303,F-box A protein,14.2727,14.1395,14.314,14.919,13.1911,13.0923,12.6557,12.2958,2.99287,4.91E-05,1.60261,5.94016,+
"CELE_cTel55X,1",-0.512034,0.81935,A4F305;H2KY55,Uncharacterized protein,14.4315,13.7603,14.3592,15.0578,14.5398,15.1367,15.2355,14.745,0.81935,0.0349132,-0.512034,-1.64255,+
"C44C10,9",2.58861,4.28739,A4UVK2,Uncharacterized protein,16.9396,16.6029,16.3646,17.5186,14.1886,14.2101,14.3073,14.3652,4.28739,0,2.58861,10.2046,+
"CELE_F14D7,12",-0.163233,0.0647628,A4UVK9,Uncharacterized protein,14.4169,14.4439,13.7384,14.8879,14.1236,12.8066,14.2791,16.9308,0.0647628,0.687454,-0.163233,-0.182149,
"CELE_D1086,17",2.18983,5.12874,A4UVL1,Uncharacterized protein,14.4628,14.4112,14.2741,14.84,12.3931,12.0283,12.3626,12.4447,5.12874,0,2.18983,14.2609,+
"CELE_W06G6,15;CELE_Y70C5B,2",2.18597,3.43503,A4UVL9;G5EG48,Uncharacterized protein,14.3863,14.4106,14.1874,15.09,12.0945,11.9526,12.2859,12.9974,3.43503,0,2.18597,7.18576,+
"CELE_Y71F9AR,4",2.41362,2.80192,A4UZ35,Uncharacterized protein,14.3003,14.3656,14.1799,15.1433,11.4946,12.668,12.8227,11.3493,2.80192,0.000164289,2.41362,5.45639,+
"CELE_Y47G6A,33",-1.98405,3.38859,A5A8P5,Uncharacterized protein,14.0678,13.8568,14.8909,13.7311,15.886,16.0881,16.1074,16.4014,3.38859,0,-1.98405,-7.04596,+
"CELE_ZK813,7",5.24483,3.6107,A5HU91,Uncharacterized protein,19.9048,21.3434,20.9199,21.4929,16.4209,15.4916,14.1158,16.6534,3.6107,0,5.24483,7.73551,+
"CELE_T28A11,2",4.67811,6.50408,A5HU97,Uncharacterized protein,19.7567,19.4839,19.8566,20.3092,15.2786,14.9213,15.2094,15.2847,6.50408,0,4.67811,24.3774,+
guk-1,0.894945,2.90189,A5HU98;P91425,GUanylate Kinase,16.549,17.1327,17.1646,17.1503,15.9845,16.1979,16.1398,16.0946,2.90189,8.87E-05,0.894945,5.70593,+
"CELE_Y53C10A,6",3.4574,4.65187,A5HWA4;Q9XW51,Uncharacterized protein,14.3978,14.3847,14.2994,13.8544,10.2654,11.2035,11.257,10.3809,4.65187,0,3.4574,11.8083,+
"CELE_Y48C3A,18",1.77132,4.09957,A5HWA9;G2HK06;Q9NAF8,Uncharacterized protein,14.4792,14.3649,14.0998,14.5937,12.2969,12.4001,12.8513,12.904,4.09957,0,1.77132,9.45804,+
"CELE_Y39B6A,3",0.747876,1.25696,A5HWB2;Q9NES9,Uncharacterized protein,13.9212,14.3806,14.4219,15.1674,13.5914,13.5708,13.474,14.2635,1.25696,0.00930398,0.747876,2.37239,+
dab-1,0.659984,0.986062,A5JYR4;Q8I4G9;Q8I4H0;Q9U3A6,DAB (Drosophila disabled) homolog,14.8271,14.2647,15.8807,15.1402,14.2297,14.2801,14.4464,14.5165,0.986062,0.0211609,0.659984,1.92003,+
"CELE_F25H8,1",0.341222,0.739433,A5JYS8;Q19789,Uncharacterized protein,14.2443,14.3088,14.3442,14.1746,14.4923,13.6965,13.469,14.0493,0.739433,0.04517,0.341222,1.5083,+
swsn-9,0.861025,1.12665,A5JYT2;Q17581,SWI/SNF nucleosome remodeling complex component,14.5044,13.1219,14.1506,14.9601,13.0938,13.4431,13.4506,13.3054,1.12665,0.0140764,0.861025,2.15388,+
"CELE_ZC434,7",1.47222,2.64637,A5JYU1,Uncharacterized protein,13.8976,14.4276,14.0451,15.0324,13.178,12.5662,12.727,13.0425,2.64637,0.00026979,1.47222,5.0836,+
rad-50,3.85104,2.42467,A5JYU5;O44199,Uncharacterized protein;DNA repair protein rad-50,14.0474,14.4321,14.173,14.6315,8.2136,11.2991,12.0417,10.3254,2.42467,0.00033712,3.85104,4.58234,+
"C25F9,11",2.85545,1.51589,A5JYW3,Uncharacterized protein,17.6768,17.0138,15.8545,19.0372,12.7723,15.9069,15.7317,13.7496,1.51589,0.00460289,2.85545,2.81669,+
sin-3,5.47647,4.45909,A5JYW9,Paired amphipathic helix protein sin-3,17.9372,18.0293,17.74,16.5773,12.7658,11.2803,11.6526,12.6792,4.45909,0,5.47647,10.9334,+
hmp-1,0.635888,0.903252,A5JYX3;I7J4D2;I7K4K5;I7LFF2;P90947,HuMPback (Dorsal lumps);HuMPback (Dorsal lumps);HuMPback (Dorsal lumps);HuMPback (Dorsal lumps);Alpha-catenin-like protein hmp-1,16.2607,15.5756,15.7103,17.1084,15.4073,15.6288,15.6941,15.3812,0.903252,0.0270344,0.635888,1.78244,+
dhs-3,0.450375,0.717577,A5JYX4,"DeHydrogenases, Short chain",16.1222,17.1768,16.7072,17.5146,16.3399,16.3486,16.5119,16.5189,0.717577,0.0479258,0.450375,1.47133,+
nra-2,1.46643,1.88993,A5JYX8;O18033,Nicalin,15.692,16.2532,15.8641,17.5102,15.0574,14.8279,14.9195,14.649,1.88993,0.00138964,1.46643,3.49627,+
"CELE_Y37H2A,14",3.62109,3.56891,A5PEY0,Uncharacterized protein,16.3432,17.7678,16.7697,16.901,14.3593,12.5944,13.1906,13.153,3.56891,0,3.62109,7.60165,+
"CELE_F27E5,7",0.497679,0.979607,A5Z2S2,Uncharacterized protein,14.2618,14.3444,13.9971,14.8109,14.1489,13.4646,13.5682,14.2417,0.979607,0.0214993,0.497679,1.90931,+
saps-1,0.742592,0.64551,A5Z2S4;B2D6K9;Q18696,SAPS (Phosphatase associated) domain protein,14.0547,14.2941,16.4338,14.4957,13.9408,14.2913,14.0402,14.0357,0.64551,0.0602482,0.742592,1.34841,
"CELE_ZK809,8",3.9084,4.82365,A5Z2S9,Uncharacterized protein,14.2695,12.9083,14.119,13.8433,10.0039,9.85719,9.76661,9.87878,4.82365,0,3.9084,12.6421,+
"CELE_D1081,7",1.86712,3.52945,A5Z2T6,Uncharacterized protein,14.3655,14.2836,14.2186,14.6125,12.8055,12.3297,11.9239,12.9526,3.52945,0,1.86712,7.47705,+
aph-2,2.37855,1.72939,A5Z2T7;Q23316,Uncharacterized protein;Nicastrin,14.4661,13.9806,14.3874,13.5701,12.1691,11.8876,13.1068,9.72659,1.72939,0.00234551,2.37855,3.198,+
"CELE_F15B9,10",3.09635,3.85488,A5Z2T9;I2HA81,Uncharacterized protein,16.8455,17.0401,17.0017,18.2177,14.6877,13.995,14.1269,13.9099,3.85488,0,3.09635,8.55833,+
"C27A7,5",1.15158,2.35242,A5Z2U5;A5Z2U6;P90758;Q9U3P0,Uncharacterized protein,14.2037,14.2535,14.2594,15.0751,13.0158,13.659,13.4456,13.065,2.35242,0.000400718,1.15158,4.42603,+
"CELE_F30A10,13",0.994185,2.14398,A5Z2U8;Q2XMZ1,Uncharacterized protein,14.3055,14.4426,13.4924,14.4603,13.3899,13.104,12.9573,13.2729,2.14398,0.000667777,0.994185,3.99273,+
"CELE_F30A10,14",4.2531,6.00661,A5Z2U9,Uncharacterized protein,18.5721,18.008,18.6024,18.7602,13.8963,14.5468,14.2609,14.2262,6.00661,0,4.2531,20.0994,+
"C04H5,7",2.12721,6.54952,A5Z2V2,Uncharacterized protein,14.157,14.3245,14.4457,14.2892,12.1988,12.0401,12.1341,12.3346,6.54952,0,2.12721,24.81,+
"C13B4,1",2.14989,2.34233,A5Z2V3;O45247,Uncharacterized protein,13.3297,13.8143,14.4396,15.0292,12.7224,11.1998,11.8868,12.2042,2.34233,0.000423462,2.14989,4.40447,+
"CELE_F02E9,10",2.58277,5.57222,A5Z2V7,Uncharacterized protein,15.6673,15.4918,15.6503,15.7946,12.9656,13.2166,13.3601,12.7306,5.57222,0,2.58277,16.9695,+
"CELE_R13H4,2",-1.51003,2.79838,A5Z2W3,Uncharacterized protein,14.1632,14.0152,13.9331,15.0071,15.8669,15.4715,15.7473,16.073,2.79838,0.000163793,-1.51003,-5.44769,+
"CELE_ZK228,4",0.160841,0.0910229,A5Z2W6;K8FDY8;O46010,Uncharacterized protein,13.784,13.6488,14.391,15.1275,13.6659,15.5929,13.014,14.0352,0.0910229,0.589191,0.160841,0.250012,
"CELE_K02B7,3",2.97693,5.53299,A5Z2W7;O45637,Uncharacterized protein,18.5571,19.1433,18.726,18.8657,15.4842,15.9717,15.8603,16.0683,5.53299,0,2.97693,16.7113,+
nuo-3,0.123515,0.184705,A5Z2X2,NADH Ubiquinone Oxidoreductase,14.3211,14.2314,14.4559,15.1531,14.6403,14.6561,14.3871,13.9839,0.184705,0.355351,0.123515,0.472043,
"C44E4,5",2.73425,5.54492,A6PVA1,Uncharacterized protein,16.0339,16.004,15.7184,16.2394,13.0856,13.6019,13.0804,13.2907,5.54492,0,2.73425,16.7894,+
"CELE_F49E2,2",1.7934,3.12674,A6ZJ46;Q20621,Uncharacterized protein,16.9516,15.8337,16.3127,16.9454,14.9222,14.5115,14.6558,14.7803,3.12674,5.28E-05,1.7934,6.29786,+
"T07A5,7",2.13556,2.63359,A6ZJ55,"Uncharacterized protein T07A5,7",18.8922,18.1141,18.0676,19.6482,16.7599,16.6278,15.9673,16.8248,2.63359,0.000268489,2.13556,5.05377,+
"CELE_T04F8,7",2.48651,5.10597,A6ZJ59;Q22166,Uncharacterized protein,17.2409,16.9135,17.3461,16.6587,14.6368,14.4419,14.7348,14.3996,5.10597,0,2.48651,14.1336,+
"gpb5;CELE_T23B12,8",4.33299,5.17943,A7DT38;G5EEJ3,Putative glycoprotein hormone-beta5;Glycoprotein hormone beta 5,14.5027,13.486,14.2612,14.8979,9.99526,9.93861,9.95365,9.92834,5.17943,0,4.33299,14.5482,+
"CELE_F49D11,10",0.415162,0.424517,A7DT40,Uncharacterized protein,15.1902,15.7259,15.1396,17.0037,15.3927,15.2793,15.3868,15.34,0.424517,0.128742,0.415162,0.955426,
oxy-5,-3.21174,4.43405,A7DT45,Uncharacterized protein,14.114,14.1387,14.0786,14.9661,18.0946,17.3907,17.1208,17.5382,4.43405,0,-3.21174,-10.8242,+
mrg-1,2.28543,3.0009,A7DTF0;Q9XWW2,MRG (Mortality factor-Related Gene) related,17.029,16.9183,17.5271,18.5742,15.3139,15.1146,15.3598,15.1187,3.0009,4.94E-05,2.28543,5.96117,+
obr-1,1.66484,2.89835,A7DTF2;G2HK04;Q95Q23;Q9U2C7,Oxysterol-binding protein,14.3501,14.2005,14.257,15.0693,13.3456,12.3222,12.7199,12.8299,2.89835,8.86E-05,1.66484,5.69695,+
igcm-3,1.50668,3.58468,A7LPD6;Q22096,ImmunoGlobulin-like Cell adhesion Molecule family,14.5102,14.3944,14.3733,15.0574,13.0148,13.3857,13.068,12.8401,3.58468,0,1.50668,7.65193,+
unc-16,2.16946,2.62971,A7LPE4;C0P271;P34609,Uncharacterized protein;Uncharacterized protein;JNK-interacting protein,14.6116,14.9428,14.1768,16.0579,12.3277,12.9536,12.9791,12.8507,2.62971,0.000267521,2.16946,5.04475,+
gpdh-2,1.68117,2.91019,A7LPE6;P34517;Q7JMU1,Glycerol-3-phosphate dehydrogenase [NAD(+)];Probable glycerol-3-phosphate dehydrogenase 2;Glycerol-3-phosphate dehydrogenase [NAD(+)],18.779,19.1198,19.2772,20.1526,17.6922,17.6101,17.6925,17.6092,2.91019,8.91E-05,1.68117,5.72701,+
sly-1,0.472333,0.56394,A7LPF3;Q20364,SLY1 homolog,14.2057,15.8866,15.4657,14.6305,14.4503,14.5752,14.8006,14.4731,0.56394,0.0784192,0.472333,1.20677,
"B0393,9",0.31691,0.323112,A7LPF5,Uncharacterized protein,14.1744,14.2543,14.4518,14.6376,13.3019,14.9448,14.5423,13.4613,0.323112,0.190515,0.31691,0.761503,
cisd-1,1.99755,2.9271,A7LPG5;Q5FC71,CDGSH Iron Sulfur Domain protein homolog,20.5226,19.4723,19.6272,20.8033,17.8053,18.3354,18.1713,18.1231,2.9271,8.96E-05,1.99755,5.77012,+
"CELE_F09E8,2",2.19443,2.95593,A7LPH5,Uncharacterized protein,16.4812,16.1217,16.1351,17.643,14.458,14.2843,14.1791,14.6819,2.95593,7.23E-05,2.19443,5.84422,+
lsy-22,0.996927,2.03682,A7LPI4;Q93616,Uncharacterized protein,13.6636,14.0056,14.445,14.8512,13.377,13.2583,13.2143,13.1283,2.03682,0.000981982,0.996927,3.77937,+
"C24H11,5",1.57026,2.69761,A7LPI7,Uncharacterized protein,14.5029,13.9383,14.1618,15.1105,12.4559,13.2339,12.8121,12.9305,2.69761,0.000200083,1.57026,5.2044,+
"CELE_F10A3,17",4.00196,3.62891,A7LPJ5,Uncharacterized protein,17.9344,18.8143,18.7017,17.803,13.1422,14.7696,14.1531,15.1806,3.62891,0,4.00196,7.79445,+
pnc-1,1.46033,2.05379,A7WK39;Q9N426,Pyrazinamidase and NiCotinamidase,15.9551,15.7123,15.8519,17.2375,14.7789,14.7761,14.3224,15.038,2.05379,0.000851229,1.46033,3.81276,+
"CELE_Y94H6A,12",2.74319,5.38473,A7WK43,Uncharacterized protein,14.2524,14.4438,14.2535,14.7731,11.6805,11.4467,11.5949,12.0279,5.38473,0,2.74319,15.7691,+
"CELE_F56C9,6",0.668714,1.60907,A8WFF4;H2KY87;H2KY89,Uncharacterized protein,14.1626,14.2703,14.4654,15.083,14.0667,13.6587,13.8529,13.7281,1.60907,0.00333542,0.668714,2.98116,+
"CELE_T28D9,4;T28D9,4",2.08324,3.32904,A8WFI3;Q10023,"Uncharacterized protein;Uncharacterized protein T28D9,4",15.784,15.996,15.898,14.9872,12.9984,13.6995,13.7932,13.8411,3.32904,0,2.08324,6.86992,+
"C28G1,5",1.78599,3.32368,A8WFJ8,Uncharacterized protein,15.8712,15.2782,16.1312,16.3225,14.4773,13.8987,13.9844,14.0987,3.32368,0,1.78599,6.85424,+
gpx-7,3.88467,2.71019,A8WFK6,Glutathione peroxidase,17.2533,17.2247,17.6494,20.3028,14.358,14.1993,14.0155,14.3187,2.71019,0.000201499,3.88467,5.23434,+
"CELE_F41D9,2",1.8187,4.09111,A8WFM5;H2KZN7,Uncharacterized protein,17.081,17.2559,16.4813,16.7586,14.8643,15.0976,15.0492,15.2909,4.09111,0,1.8187,9.42558,+
"CELE_T04F8,8",0.62985,0.664192,A8WHM5;Q22168,Uncharacterized protein,13.5245,14.2877,14.3313,15.0935,13.8098,13.2427,13.1213,14.5437,0.664192,0.0566548,0.62985,1.38045,
"CELE_ZK856,16",0.586841,0.909494,A8WHN5,Uncharacterized protein,14.2785,14.1676,14.1121,14.2561,12.9929,13.4236,13.5214,14.529,0.909494,0.0265538,0.586841,1.79282,+
"CELE_F23B12,4",0.340366,0.301505,A8WHS3,Uncharacterized protein,14.2737,13.491,14.0608,14.818,13.4876,14.3685,14.5362,12.8898,0.301505,0.208992,0.340366,0.718511,
"CELE_K09A9,6",1.58225,3.20154,A8WHT8;A8WHT9;G5EEF4,Uncharacterized protein,14.4367,14.1244,14.2327,14.6101,13.1426,12.309,12.4836,13.1397,3.20154,5.52E-05,1.58225,6.50484,+
"CELE_H14N18,4",3.31383,4.7659,A8WIT0;H2L0B7,Uncharacterized protein,14.1973,14.4298,14.4162,14.9811,11.4303,11.1645,11.5609,10.6135,4.7659,0,3.31383,12.3559,+
"CELE_T12B5,15",1.79037,1.52691,A8WJ47,Uncharacterized protein,13.727,14.0866,13.7978,14.9127,11.2055,12.5851,11.7492,13.8229,1.52691,0.00452426,1.79037,2.836,+
"CELE_Y17G7B,20",4.72119,6.4385,A8XJ46;A8XJ47;H2KMJ1;H2KMJ2;Q8I4E8,Uncharacterized protein,14.5012,14.4252,14.1581,15.0482,9.85731,9.87799,9.90167,9.61092,6.4385,0,4.72119,23.7662,+
"CELE_E01A2,1",0.93329,1.52395,A9CZN9;Q966L2,Uncharacterized protein,13.8381,14.3663,14.458,15.1609,13.7286,13.9444,13.2135,13.2037,1.52395,0.00453274,0.93329,2.8308,+
"CELE_T02H6,1",0.898798,1.16748,A9D0C6,Uncharacterized protein,15.4719,15.4694,14.3078,16.047,14.5863,14.1016,14.1741,14.8389,1.16748,0.0121722,0.898798,2.22209,+
"CELE_Y37E3,11",2.86659,3.02412,A9D2X7;Q9BKU2;X5LPX5,Uncharacterized protein,17.6489,17.3456,16.8659,18.9839,14.7166,14.5037,15.031,15.1267,3.02412,5.00E-05,2.86659,6.02224,+
"CELE_M03F8,3",2.08728,3.49873,A9D4S6;O16376,Uncharacterized protein,16.0659,16.7486,16.4387,17.3221,14.6944,14.743,14.4499,14.3389,3.49873,0,2.08728,7.38123,+
"CELE_F55B12,10",0.588707,0.430747,A9QY28,Uncharacterized protein,13.7134,14.276,14.3275,14.9343,14.5527,14.3034,13.9385,12.1016,0.430747,0.125742,0.588707,0.966982,
pptr-2,1.67472,2.20771,A9UJN4;H9G2X3;Q17948,Protein Phosphatase 2A (Two A) Regulatory subunit,15.6053,15.235,16.1117,17.0864,14.2601,14.5078,14.3429,14.2287,2.20771,0.00064349,1.67472,4.12254,+
"maph-1,2",2.74486,6.06758,A9UJN7,Microtubule-Associated Protein Homolog,17.7639,17.7668,17.9786,17.9028,15.0371,15.2104,15.3788,14.8064,6.06758,0,2.74486,20.5813,+
"CELE_K09G1,1",1.72061,2.27925,A9UJP1;D9N146;D9N147,Uncharacterized protein,15.4568,14.9218,15.7713,14.5128,13.9074,12.9143,12.9731,13.9855,2.27925,0.000538542,1.72061,4.27102,+
"B0303,7",2.77499,2.31611,A9Z1J8;P34258,"Uncharacterized protein;Uncharacterized protein B0303,7",16.0238,16.6028,16.0195,18.1105,14.6485,14.0339,12.7628,14.2114,2.31611,0.000472419,2.77499,4.34871,+
"C23H3,3",0.101689,0.231708,A9Z1L6,Uncharacterized protein,14.1985,14.3202,14.3127,14.9337,14.3149,14.3413,14.4969,14.2052,0.231708,0.28494,0.101689,0.57446,
"C17C3,1",-0.854238,2.94292,B0M0L9;H2KYT6;Q9BIA9,Uncharacterized protein,13.4423,13.9603,13.8516,14.132,14.6908,14.7183,14.6748,14.7192,2.94292,7.19E-05,-0.854238,-5.81069,+
glna-1,2.0827,2.3309,B0M0N9;B0M0P0;B6VQ90;H2L2H2;H2L2H3;U4PRW7,GLutamiNAse,14.3541,13.9953,14.388,15.0647,11.9353,12.9477,11.405,13.1833,2.3309,0.000432894,2.0827,4.38011,+
"CELE_Y61A9LA,11",1.83459,3.24543,B1GRJ8;H2L073,Uncharacterized protein,14.3257,14.377,14.3595,15.081,13.288,12.6681,12.3175,12.5312,3.24543,0,1.83459,6.62871,+
"CELE_F41E6,5",0.548977,0.375683,B1GRK5;O16457,Uncharacterized protein,14.2534,14.0422,13.6868,14.5821,15.3765,12.9364,12.7312,13.3244,0.375683,0.154966,0.548977,0.863501,
"CELE_T25B2,2",3.26321,5.5733,B1GRL0;H2KZ75,Uncharacterized protein,17.3346,17.1986,16.5998,17.1168,13.5756,14.0091,13.9469,13.6654,5.5733,0,3.26321,16.9766,+
trpp-1,1.96207,2.59229,B1GRL5,TRansport Protein Particle,14.3979,13.6496,14.3693,14.6734,12.403,11.6782,11.9675,13.1933,2.59229,0.000263303,1.96207,4.9582,+
tsp-10,2.62348,2.60936,B1Q241;H2KYX1,TetraSPanin family,14.0277,15.3214,15.1808,16.4819,12.9234,12.5222,12.8279,12.2444,2.60936,0.000264869,2.62348,4.99755,+
ugt-26,4.12412,4.46518,B1Q250;H2KYQ0,UDP-glucuronosyltransferase,18.6183,18.3235,18.6116,19.9792,14.644,14.7264,14.9209,14.7448,4.46518,0,4.12412,10.9601,+
"C14H10,3",2.11365,3.74432,B1Q254,Uncharacterized protein,16.1249,16.643,15.5257,16.5495,14.1806,14.1045,14.1304,13.9731,3.74432,0,2.11365,8.17696,+
"CELE_D1086,10",-1.22653,1.79695,B1Q273;Q5FC40,Uncharacterized protein,18.0607,17.3709,18.6051,18.0486,19.0112,19.0841,18.8536,20.0424,1.79695,0.00197668,-1.22653,-3.32219,+
poml-3,2.48362,3.32352,B1V898,PON (Paraoxonase) and MEC-6 Like,16.4037,16.7078,16.3703,17.7718,14.4277,14.2755,13.9416,14.6743,3.32352,0,2.48362,6.85376,+
unc-57,2.03949,4.67597,B1V8A0,Endophilin-A homolog,17.4061,17.3289,17.2885,17.7031,15.4671,15.1045,15.2389,15.7581,4.67597,0,2.03949,11.9221,+
szy-20,3.06672,2.19499,B2D6L4;D2KT99;G5EEB4;G5EGU9;Q18094;Q565A8;Q9XVV8,Suppressor of ZYg-1;Suppressor of ZYg-1;SZY-20B;SZY-20A;Suppressor of ZYg-1;Suppressor of ZYg-1;Suppressor of ZYg-1,18.0854,17.5341,15.731,19.0954,14.5756,14.2856,15.2343,14.0836,2.19499,0.000663043,3.06672,4.09645,+
"CELE_T06E4,14",4.54754,6.48176,B2D6L8,Uncharacterized protein,14.0772,14.4255,14.1114,14.8202,9.60603,9.85538,9.96232,9.82036,6.48176,0,4.54754,24.1677,+
"CELE_F13G3,10",2.06173,2.58037,B2D6L9,Uncharacterized protein,17.3659,17.0211,18.2661,18.4081,16.3229,15.3463,15.2767,15.8685,2.58037,0.000261961,2.06173,4.93082,+
rmd-2,2.23053,3.63645,B2D6P1,Regulator of Microtubule Dynamics,17.299,17.4412,17.5459,18.4901,15.3707,15.3243,15.4278,15.7313,3.63645,0,2.23053,7.81899,+
smc-3,1.59145,3.24037,B2FDA8,Structural maintenance of chromosomes protein 3,15.7577,16.0919,15.5637,16.6309,14.4188,14.4406,14.2699,14.549,3.24037,0,1.59145,6.61433,+
ntl-2,0.260406,0.580509,B2MZA9;Q10923;Q95QZ3;Q95QZ4,NOT-Like (Yeast CCR4/NOT complex component),14.2249,13.8437,14.0575,14.7123,14.214,13.8943,13.7265,13.962,0.580509,0.0745622,0.260406,1.2358,
gcn-1,1.42882,4.08126,B3CJ34,GCN (Yeast General Control Nondrepressible) homolog,17.3856,17.6247,17.9469,17.8975,16.0712,16.36,16.2725,16.4357,4.08126,0,1.42882,9.38792,+
urm-1,-0.130759,0.11393,B3CKG1,Ubiquitin-related modifier 1 homolog,16.6914,18.401,16.5479,17.4519,17.4415,17.3722,17.3423,17.4593,0.11393,0.518204,-0.130759,-0.306951,
nono-1,2.39428,4.36281,B3GWA1,"NONO (Conserved nuclear protein, aka PSF) homolog",17.5114,18.125,17.4754,18.319,15.4462,15.6163,15.5342,15.257,4.36281,0,2.39428,10.5191,+
atf-7,3.2292,3.5264,B3GWA6;Q17801;Q86MD3;Q9U3R1,ATF (cAMP-dependent transcription factor) family,14.3131,13.3176,13.6268,15.0703,10.6546,10.8814,10.5085,11.3664,3.5264,0,3.2292,7.46749,+
vps-26,0.962404,2.14622,B3GWB9;L8E6W6;L8E917;O01258,Related to yeast Vacuolar Protein Sorting factor;Related to yeast Vacuolar Protein Sorting factor;Related to yeast Vacuolar Protein Sorting factor;Vacuolar protein sorting-associated protein 26,15.718,15.7145,15.8663,15.7972,14.3065,15.4272,14.8972,14.6155,2.14622,0.000668446,0.962404,3.99725,+
ndx-9,-0.847815,1.631,B3GWC0;Q19427,NuDiX family;NADH pyrophosphatase,14.1909,14.3049,13.3116,14.5708,15.1375,14.8531,14.9049,14.874,1.631,0.00316144,-0.847815,-3.02029,+
"C14F11,4",1.45813,1.87186,B3WFT8,Uncharacterized protein,18.1428,18.5035,17.6286,19.58,17.2075,16.8153,16.9587,17.0409,1.87186,0.00144274,1.45813,3.46215,+
abts-1,2.57012,3.67699,B3WFV9;G5EC65;G5EDF4,Anion exchange protein,17.6418,17.0699,17.3032,18.5223,15.0193,15.2007,15.0953,14.9414,3.67699,0,2.57012,7.95192,+
"CELE_ZK858,6",2.57176,4.5368,B3WFW5;Q7YTF9,Transmembrane 9 superfamily member,17.1198,17.0794,17.4683,18.0421,14.7419,14.9481,14.9253,14.8074,4.5368,0,2.57176,11.2786,+
"C41G7,9",-2.93156,3.49307,B3WFW9,Uncharacterized protein,13.9498,14.2268,14.0189,15.0046,17.9506,16.4176,17.1945,17.3637,3.49307,0,-2.93156,-7.36368,+
lin-10,0.123786,0.254378,B3WFX4;O17583,Uncharacterized protein;Protein lin-10,14.4045,14.4022,14.3909,15.0847,14.5686,14.6224,14.1706,14.4257,0.254378,0.257256,0.123786,0.622198,
"CELE_M04C9,3",0.686485,0.594142,B3WFY7;P90933,Uncharacterized protein,14.3633,14.3881,13.8549,14.5373,13.8784,14.2127,14.2595,12.0472,0.594142,0.0710579,0.686485,1.25958,
"C31H5,6",1.15147,1.27296,B3WFZ3,Uncharacterized protein,14.2445,14.2562,14.4495,15.0169,12.5636,14.4135,13.7261,12.658,1.27296,0.00895654,1.15147,2.39941,+
"CELE_ZK355,8",2.61223,3.87026,B4DCT1,Uncharacterized protein,15.3088,15.6173,15.5757,16.25,13.0473,13.7308,12.7778,12.7471,3.87026,0,2.61223,8.6126,+
spds-1,2.05118,4.27513,B4E3X6;G5EFG3,SPermiDine Synthase,17.0095,17.1868,17.8677,17.3492,15.0755,15.3035,15.4492,15.3802,4.27513,0,2.05118,10.1543,+
nxf-1,2.23331,2.85418,B5BM32;Q9XVS7,Nuclear eXport Factor;Nuclear RNA export factor 1,17.0811,17.0026,16.7816,18.4895,15.3116,14.861,15.1002,15.1488,2.85418,8.67E-05,2.23331,5.58583,+
"CELE_F38A6,5",2.55227,4.0834,B5BM45,Uncharacterized protein,14.3949,14.7423,14.0391,15.1387,11.6219,12.1587,12.1324,12.193,4.0834,0,2.55227,9.39609,+
"CELE_T03D8,6",3.07944,3.82531,B5BM47;Q9XTY7,Uncharacterized protein,17.5422,16.1444,16.6842,17.5562,14.2211,13.8628,13.8523,13.6732,3.82531,0,3.07944,8.45484,+
