geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 daf2_d5_01,log2 daf2_d5_02,log2 daf2_d5_03,log2 daf2_d5_04,log2 eat2_d5_01,log2 eat2_d5_02,log2 eat2_d5_03,log2 eat2_d5_04, -Log.p.value,Student's T-test q-value daf2_d5_eat2_d5,log2FC,Student's T-test Test statistic daf2_d5_eat2_d5,Sign p-val: 0.05 
"CELE_F07G6,10",-0.973486,3.55847,A3FPJ3,Uncharacterized protein,13.0614,13.2118,12.962,13.0299,14.1786,14.2982,13.8313,13.851,3.55847,0.000158621,-0.973486,-7.56852,+
ttr-34,-0.797235,1.48264,A3FPK9,TransThyretin-Related family domain,12.9425,12.8395,13.0623,12.961,13.064,14.0912,14.3274,13.5116,1.48264,0.00899801,-0.797235,-2.75865,+
"CELE_Y49E10,29",1.16495,3.38606,A3FPL3,Uncharacterized protein,12.7177,12.988,12.4982,13.0275,11.8505,11.8016,11.394,11.5255,3.38606,0.00018238,1.16495,7.03839,+
cnnm-1,1.05741,2.12164,A3QM97,Metal transporter cnnm-1,12.7167,13.3943,12.2106,12.8055,11.4726,12.0016,11.7959,11.6274,2.12164,0.00190366,1.05741,3.94775,+
col-138,-0.146859,0.135496,A3QM98,COLlagen,13.0527,13.4347,13.0455,12.332,13.1775,13.2852,12.1847,13.8049,0.135496,0.528833,-0.146859,-0.358862,
oac-59,1.09251,3.49084,A3QMB6,O-ACyltransferase homolog,13.1444,13.2048,12.6314,12.7681,11.8727,11.9365,11.7087,11.8609,3.49084,0.000194719,1.09251,7.35678,+
"C42C1,8",0.155818,0.13512,A3QMB7,Uncharacterized protein,13.6985,15.0083,13.7606,15.2508,14.4975,14.5514,13.902,14.1441,0.13512,0.529744,0.155818,0.357969,
"C42C1,11;AP-1",0.417195,1.6493,A3QMC2;G5EFT4,Uncharacterized protein;Aminopeptidase-1,15.1091,15.6009,14.9778,15.2949,14.8473,14.8097,14.7818,14.875,1.6493,0.00580793,0.417195,3.05307,+
rpl-34,-0.68947,1.40218,A3QMC5,"Ribosomal Protein, Large subunit",17.1285,16.8625,17.655,18.0225,18.0362,18.0713,18.2124,18.1066,1.40218,0.0110402,-0.68947,-2.61953,+
erl-1,0.660317,1.97473,A3QMC6,ERLin (ER lipid raft associated protein) homolog,15.6124,16.4046,16.1948,16.2143,15.6087,15.3811,15.3577,15.4373,1.97473,0.0024422,0.660317,3.65844,+
tag-335,0.79013,2.11313,A3QMC8,Mannose-1-phosphate guanyltransferase beta,15.3179,15.1994,15.238,14.655,14.7018,14.1614,14.2552,14.1314,2.11313,0.00193691,0.79013,3.93068,+
fbxa-6,1.94084,4.28046,A4F303,F-box A protein,14.0005,13.6527,13.2647,13.6851,12.0549,11.6341,11.6141,11.5366,4.28046,0.000171598,1.94084,10.1762,+
"CELE_cTel55X,1",-0.934892,1.98464,A4F305;H2KY55,Uncharacterized protein,12.8093,13.302,12.6293,12.6953,14.3296,13.5019,13.8903,13.4537,1.98464,0.00238534,-0.934892,-3.67761,+
"C44C10,9",-0.442245,1.15801,A4UVK2,Uncharacterized protein,14.3795,14.4339,13.9266,13.6695,14.3263,14.5836,14.7116,14.557,1.15801,0.0222024,-0.442245,-2.20625,+
"CELE_F14D7,12",1.08398,4.35247,A4UVK9,Uncharacterized protein,12.7957,13.016,12.6351,13.0049,11.8775,11.8065,11.7869,11.6451,4.35247,0.000100787,1.08398,10.4755,+
"CELE_D1086,17",1.23333,4.25567,A4UVL1,Uncharacterized protein,13.0042,13.3308,13.0335,12.8024,11.9725,11.7754,11.7179,11.7717,4.25567,0.000167388,1.23333,10.075,+
"CELE_W06G6,15;CELE_Y70C5B,2",-0.133015,0.718221,A4UVL9;G5EG48,Uncharacterized protein,12.9708,13.156,12.8178,13.0243,13.1758,13.2071,13.1618,12.9562,0.718221,0.0799855,-0.133015,-1.47242,
"CELE_Y71F9AR,4",-0.442832,0.374391,A4UZ35,Uncharacterized protein,12.5769,13.3474,12.3411,12.7264,14.5184,13.0382,12.3358,12.8706,0.374391,0.224702,-0.442832,-0.861036,
"CELE_Y47G6A,33",0.779353,2.01694,A5A8P5,Uncharacterized protein,16.7815,16.182,15.9714,16.6896,15.6234,15.4406,15.7842,15.6588,2.01694,0.00225584,0.779353,3.74045,+
"CELE_ZK813,7",1.15725,2.37242,A5HU91,Uncharacterized protein,19.9388,20.1218,20.893,20.7351,19.165,19.5531,19.0118,19.3298,2.37242,0.00123489,1.15725,4.46897,+
"CELE_T28A11,2",0.516242,1.87087,A5HU97,Uncharacterized protein,16.3293,16.4814,16.7128,16.9541,16.0979,15.9674,16.2595,16.0879,1.87087,0.00342942,0.516242,3.46028,+
guk-1,0.0450401,0.0870051,A5HU98;P91425,GUanylate Kinase,16.2039,16.8,16.8613,17.0391,16.8004,16.7195,16.5835,16.6208,0.0870051,0.657254,0.0450401,0.239817,
"CELE_Y53C10A,6",0.995818,4.1047,A5HWA4;Q9XW51,Uncharacterized protein,12.6442,12.8762,13.0543,12.9848,11.9464,12.0106,11.7582,11.861,4.1047,0.000147395,0.995818,9.47775,+
"CELE_Y48C3A,18",0.717742,2.57401,A5HWA9;G2HK06;Q9NAF8,Uncharacterized protein,12.4206,12.429,12.9918,12.7778,12.055,11.9376,11.8898,11.8659,2.57401,0.000755287,0.717742,4.91627,+
"CELE_Y39B6A,3",0.968818,1.68194,A5HWB2;Q9NES9,Uncharacterized protein,13.722,14.2463,15.0963,14.6482,13.717,13.542,13.2362,13.3423,1.68194,0.00507276,0.968818,3.11184,+
dab-1,1.38668,2.20496,A5JYR4;Q8I4G9;Q8I4H0;Q9U3A6,DAB (Drosophila disabled) homolog,15.0229,15.5429,16.5326,15.2277,14.2548,14.2129,14.0809,14.2306,2.20496,0.00170528,1.38668,4.11689,+
"CELE_F25H8,1",-0.509481,1.29494,A5JYS8;Q19789,Uncharacterized protein,13.0852,13.171,12.9509,12.9207,13.8347,13.7362,12.9506,13.6441,1.29494,0.0147655,-0.509481,-2.43659,+
swsn-9,2.05153,3.44005,A5JYT2;Q17581,SWI/SNF nucleosome remodeling complex component,16.1223,16.7127,15.3695,15.853,14.0427,13.9116,14.0567,13.8405,3.44005,0.000188198,2.05153,7.201,+
"CELE_ZC434,7",2.73406,4.14654,A5JYU1,Uncharacterized protein,15.0436,15.5575,15.1552,15.8105,13.0121,12.4457,12.1367,13.0362,4.14654,0.000153439,2.73406,9.64001,+
rad-50,1.28141,2.24649,A5JYU5;O44199,Uncharacterized protein;DNA repair protein rad-50,12.9569,13.3048,12.9959,12.9625,12.5573,11.7242,11.1369,11.676,2.24649,0.00154917,1.28141,4.20266,+
"C25F9,11",2.29629,3.66685,A5JYW3,Uncharacterized protein,13.5509,14.9179,14.1587,13.9736,11.989,11.807,11.8602,11.7597,3.66685,0.000170845,2.29629,7.91849,+
sin-3,-1.20259,2.09486,A5JYW9,Paired amphipathic helix protein sin-3,12.8229,13.3883,12.6937,12.601,14.7803,14.1006,13.8095,13.6259,2.09486,0.00202519,-1.20259,-3.89417,+
hmp-1,2.03151,1.68155,A5JYX3;I7J4D2;I7K4K5;I7LFF2;P90947,HuMPback (Dorsal lumps);HuMPback (Dorsal lumps);HuMPback (Dorsal lumps);HuMPback (Dorsal lumps);Alpha-catenin-like protein hmp-1,15.0407,14.7433,17.0032,17.2491,13.8512,14.1158,14.0597,13.8836,1.68155,0.00507098,2.03151,3.11114,+
dhs-3,0.463783,3.49434,A5JYX4,"DeHydrogenases, Short chain",17.5699,17.4296,17.4031,17.6217,17.0545,17.096,16.9443,17.0743,3.49434,0.000195203,0.463783,7.36763,+
nra-2,0.449435,2.86217,A5JYX8;O18033,Nicalin,15.1105,15.4396,15.1025,15.2569,14.7967,14.7982,14.7732,14.7436,2.86217,0.000439586,0.449435,5.60581,+
"CELE_Y37H2A,14",0.787313,2.13794,A5PEY0,Uncharacterized protein,15.321,15.9662,15.3175,15.0593,14.5683,14.7351,14.5568,14.6544,2.13794,0.00187407,0.787313,3.98054,+
"CELE_F27E5,7",1.25347,1.21383,A5Z2S2,Uncharacterized protein,16.0243,16.7885,14.5097,15.507,14.4553,13.7139,14.8068,14.8396,1.21383,0.0189202,1.25347,2.2998,+
saps-1,0.15384,0.170462,A5Z2S4;B2D6K9;Q18696,SAPS (Phosphatase associated) domain protein,14.2699,14.7796,14.6508,15.8696,14.9202,14.7388,14.6021,14.6935,0.170462,0.459521,0.15384,0.439971,
"CELE_ZK809,8",1.10678,3.46932,A5Z2S9,Uncharacterized protein,12.9802,13.4272,12.719,13.0068,12.0242,11.9553,11.8826,11.844,3.46932,0.000192026,1.10678,7.29044,+
"CELE_D1081,7",-0.457602,1.34654,A5Z2T6,Uncharacterized protein,13.1119,13.2847,12.8668,13.0715,13.6721,13.808,13.0792,13.606,1.34654,0.0128121,-0.457602,-2.52429,+
aph-2,1.22428,3.35221,A5Z2T7;Q23316,Uncharacterized protein;Nicastrin,13.0445,13.3234,13.0667,13.0411,11.9073,11.4325,12.0816,12.1571,3.35221,0.000178653,1.22428,6.93797,+
"CELE_F15B9,10",0.797373,0.741428,A5Z2T9;I2HA81,Uncharacterized protein,14.5628,17.1171,15.6987,15.8676,14.9448,15.1828,14.8623,15.0668,0.741428,0.0747385,0.797373,1.51167,
"C27A7,5",-0.708803,1.94229,A5Z2U5;A5Z2U6;P90758;Q9U3P0,Uncharacterized protein,13.1401,12.9968,12.8392,12.3034,13.4097,13.3996,13.61,13.6954,1.94229,0.00268705,-0.708803,-3.59601,+
"CELE_F30A10,13",2.39603,2.88375,A5Z2U8;Q2XMZ1,Uncharacterized protein,16.5538,16.5783,15.4204,15.5615,14.0585,13.1099,14.1931,13.1684,2.88375,0.00037405,2.39603,5.66004,+
"CELE_F30A10,14",2.24962,4.60351,A5Z2U9,Uncharacterized protein,17.3493,17.8046,17.959,18.1023,15.3433,15.7875,15.4132,15.6728,4.60351,0.000123077,2.24962,11.5829,+
"C04H5,7",-1.09712,2.6021,A5Z2V2,Uncharacterized protein,13.142,13.2514,12.4691,12.4414,13.8955,13.8098,13.9576,14.0295,2.6021,0.000743236,-1.09712,-4.98079,+
"C13B4,1",2.89512,5.7264,A5Z2V3;O45247,Uncharacterized protein,16.483,16.7528,16.2636,16.0414,13.5797,13.5562,13.3513,13.4732,5.7264,0,2.89512,18.0221,+
"CELE_F02E9,10",0.642047,1.96057,A5Z2V7,Uncharacterized protein,14.8329,15.3626,14.7295,15.2374,14.6209,14.1904,14.3967,14.3862,1.96057,0.0025358,0.642047,3.63114,+
"CELE_R13H4,2",2.56016,4.28037,A5Z2W3,Uncharacterized protein,15.3467,14.5551,15.0076,15.0411,11.8747,12.6002,12.4895,12.7454,4.28037,0.000171344,2.56016,10.1758,+
"CELE_ZK228,4",-1.18608,4.10091,A5Z2W6;K8FDY8;O46010,Uncharacterized protein,12.9336,13.3772,12.8842,13.0426,14.0829,14.316,14.2413,14.3417,4.10091,0.000146465,-1.18608,-9.46318,+
"CELE_K02B7,3",0.620442,3.61829,A5Z2W7;O45637,Uncharacterized protein,16.9592,17.3141,17.1982,17.1259,16.524,16.5371,16.5994,16.4552,3.61829,0.000163847,0.620442,7.76005,+
nuo-3,2.62186,3.42531,A5Z2X2,NADH Ubiquinone Oxidoreductase,16.1672,16.4317,14.8305,16.1235,13.425,13.2845,13.0729,13.2832,3.42531,0.00018612,2.62186,7.15631,+
"C44E4,5",0.617787,0.493808,A6PVA1,Uncharacterized protein,13.1601,13.0714,14.5676,14.113,11.8236,13.7417,13.3041,13.5715,0.493808,0.153662,0.617787,1.0821,
"CELE_F49E2,2",1.07235,1.33089,A6ZJ46;Q20621,Uncharacterized protein,16.1032,17.0594,15.1026,16.064,15.3451,14.8587,14.6492,15.1869,1.33089,0.0134762,1.07235,2.49764,+
"T07A5,7",-0.599098,1.83413,A6ZJ55,"Uncharacterized protein T07A5,7",13.1318,13.1353,12.736,12.926,13.503,13.9512,13.635,13.2363,1.83413,0.00359838,-0.599098,-3.39135,+
"CELE_T04F8,7",-0.705805,2.34591,A6ZJ59;Q22166,Uncharacterized protein,12.9389,13.2706,12.9413,12.8962,13.3989,13.9466,13.9333,13.5914,2.34591,0.00130233,-0.705805,-4.4121,+
"gpb5;CELE_T23B12,8",0.505522,0.757391,A7DT38;G5EEJ3,Putative glycoprotein hormone-beta5;Glycoprotein hormone beta 5,12.7291,13.6358,14.0757,13.0755,12.6798,12.9893,13.2089,12.6161,0.757391,0.0713421,0.505522,1.53858,
"CELE_F49D11,10",1.15013,2.17019,A7DT40,Uncharacterized protein,16.8063,16.5166,15.9331,15.74,15.4817,14.8397,14.9766,15.0976,2.17019,0.00177572,1.15013,4.04583,+
oxy-5,1.43446,3.30189,A7DT45,Uncharacterized protein,18.813,19.1901,18.2274,18.6896,17.273,17.1142,17.4623,17.3327,3.30189,0.000173913,1.43446,6.79083,+
mrg-1,-0.0146,0.0453761,A7DTF0;Q9XWW2,MRG (Mortality factor-Related Gene) related,15.8274,15.5545,16.0409,15.9705,15.8933,15.9318,15.7827,15.8439,0.0453761,0.802612,-0.0146,-0.130032,
obr-1,1.01103,2.15836,A7DTF2;G2HK04;Q95Q23;Q9U2C7,Oxysterol-binding protein,13.0332,13.268,12.8954,12.1354,11.9664,11.6905,11.827,11.8041,2.15836,0.00178112,1.01103,4.02182,+
igcm-3,2.75248,5.1804,A7LPD6;Q22096,ImmunoGlobulin-like Cell adhesion Molecule family,14.6854,14.9583,14.7177,15.3303,12.1083,12.0281,12.516,12.0292,5.1804,0.000205128,2.75248,14.5537,+
unc-16,0.304374,0.752798,A7LPE4;C0P271;P34609,Uncharacterized protein;Uncharacterized protein;JNK-interacting protein,13.8726,13.1919,13.2512,13.7115,12.9342,13.1892,13.2369,13.4493,0.752798,0.0722613,0.304374,1.53084,
gpdh-2,0.330953,2.68647,A7LPE6;P34517;Q7JMU1,Glycerol-3-phosphate dehydrogenase [NAD(+)];Probable glycerol-3-phosphate dehydrogenase 2;Glycerol-3-phosphate dehydrogenase [NAD(+)],18.5633,18.4478,18.4301,18.4484,18.0988,18.2111,18.004,18.2519,2.68647,0.000635257,0.330953,5.17797,+
sly-1,0.37834,0.863145,A7LPF3;Q20364,SLY1 homolog,16.0324,15.9459,15.162,15.3402,15.279,15.3364,15.1856,15.166,0.863145,0.0531559,0.37834,1.71567,
"B0393,9",0.40326,1.29963,A7LPF5,Uncharacterized protein,15.3762,14.8583,15.3091,15.1983,15.1198,14.5703,14.7407,14.698,1.29963,0.0146163,0.40326,2.44455,+
cisd-1,0.3484,0.727974,A7LPG5;Q5FC71,CDGSH Iron Sulfur Domain protein homolog,18.9913,19.2481,19.3309,19.5815,19.0858,19.1754,18.3427,19.1544,0.727974,0.0777066,0.3484,1.48893,
"CELE_F09E8,2",1.01581,2.16998,A7LPH5,Uncharacterized protein,15.4541,15.6355,16.1624,15.6997,15.1932,14.9186,14.3732,14.4034,2.16998,0.00177498,1.01581,4.04541,+
lsy-22,2.16249,2.55873,A7LPI4;Q93616,Uncharacterized protein,16.5937,17.897,15.7558,16.6846,14.5916,14.6465,14.4427,14.6005,2.55873,0.000750751,2.16249,4.88141,+
"C24H11,5",1.17036,2.17197,A7LPI7,Uncharacterized protein,13.0818,13.3426,13.0405,12.7657,11.2901,11.8498,11.8332,12.5758,2.17197,0.00175011,1.17036,4.04947,+
"CELE_F10A3,17",-0.479913,1.5771,A7LPJ5,Uncharacterized protein,15.9852,15.4612,15.4171,15.3744,16.264,16.0456,15.9413,15.9067,1.5771,0.00681824,-0.479913,-2.92441,+
pnc-1,1.72573,2.37863,A7WK39;Q9N426,Pyrazinamidase and NiCotinamidase,16.5974,17.7286,16.2115,16.4234,15.5559,14.7556,14.9006,14.8459,2.37863,0.00123946,1.72573,4.48235,+
"CELE_Y94H6A,12",1.11072,3.48812,A7WK43,Uncharacterized protein,12.8606,13.4104,13.0322,12.7936,12.0386,11.9782,11.8785,11.7587,3.48812,0.000194399,1.11072,7.34838,+
"CELE_F56C9,6",1.43134,2.30854,A8WFF4;H2KY87;H2KY89,Uncharacterized protein,15.6014,16.2499,14.8267,15.4045,13.699,14.0036,14.3679,14.2865,2.30854,0.00135254,1.43134,4.33268,+
"CELE_T28D9,4;T28D9,4",-0.5865,0.699691,A8WFI3;Q10023,"Uncharacterized protein;Uncharacterized protein T28D9,4",14.7436,13.7647,15.1409,15.6361,15.5581,15.5726,15.2549,15.2456,0.699691,0.0841894,-0.5865,-1.44098,
"C28G1,5",1.04443,2.4746,A8WFJ8,Uncharacterized protein,14.8929,14.8659,14.961,15.5647,13.9807,14.3091,13.6301,14.1869,2.4746,0.000924565,1.04443,4.69232,+
gpx-7,0.622018,1.10169,A8WFK6,Glutathione peroxidase,12.7785,13.8817,13.6017,13.7694,13.3483,12.6666,12.7571,12.7712,1.10169,0.0268932,0.622018,2.11227,+
"CELE_F41D9,2",-0.354672,0.121613,A8WFM5;H2KZN7,Uncharacterized protein,14.8782,15.9473,13.3482,16.5375,13.7838,16.6043,14.4704,17.2714,0.121613,0.561512,-0.354672,-0.325623,
"CELE_T04F8,8",0.524796,0.907012,A8WHM5;Q22168,Uncharacterized protein,15.6791,16.1589,16.4309,16.864,15.982,15.9085,15.2966,15.8466,0.907012,0.046525,0.524796,1.7887,+
"CELE_ZK856,16",2.4865,3.57746,A8WHN5,Uncharacterized protein,16.0173,16.253,17.007,17.3473,14.3797,14.2616,13.9677,14.0697,3.57746,0.000160279,2.4865,7.6289,+
"CELE_F23B12,4",-1.1387,2.85172,A8WHS3,Uncharacterized protein,13.1341,13.4257,12.696,12.8617,13.8596,14.0729,14.4281,14.3117,2.85172,0.000436322,-1.1387,-5.57968,+
"CELE_K09A9,6",1.1933,3.25599,A8WHT8;A8WHT9;G5EEF4,Uncharacterized protein,13.0836,13.3216,12.8632,12.7979,11.9962,12.0261,11.4419,11.829,3.25599,0.000211883,1.1933,6.65881,+
"CELE_H14N18,4",1.2027,2.35928,A8WIT0;H2L0B7,Uncharacterized protein,12.3351,13.3813,12.8068,13.0463,11.667,11.2961,12.0674,11.7281,2.35928,0.00124713,1.2027,4.44072,+
"CELE_T12B5,15",0.990685,3.23718,A8WJ47,Uncharacterized protein,12.86,13.2781,12.9257,12.6171,12.0705,11.9855,11.7865,11.8757,3.23718,0.00020904,0.990685,6.6053,+
"CELE_Y17G7B,20",3.09918,5.14257,A8XJ46;A8XJ47;H2KMJ1;H2KMJ2;Q8I4E8,Uncharacterized protein,14.8047,15.1124,14.4509,15.3668,11.9571,11.982,11.6044,11.7946,5.14257,0.000193353,3.09918,14.3388,+
"CELE_E01A2,1",-1.28873,2.76853,A9CZN9;Q966L2,Uncharacterized protein,13.5055,12.7029,12.5736,12.8329,13.8986,14.3004,14.115,14.4558,2.76853,0.000582738,-1.28873,-5.37481,+
"CELE_T02H6,1",-0.608545,1.07517,A9D0C6,Uncharacterized protein,14.0975,14.9118,13.7559,13.5899,14.7109,14.7223,14.6918,14.6643,1.07517,0.0288261,-0.608545,-2.06811,+
"CELE_Y37E3,11",0.874663,1.43366,A9D2X7;Q9BKU2;X5LPX5,Uncharacterized protein,16.8137,16.2133,17.2123,15.9924,16.0928,15.8344,15.4486,15.3572,1.43366,0.0102532,0.874663,2.67375,+
"CELE_M03F8,3",-0.779209,2.71546,A9D4S6;O16376,Uncharacterized protein,12.896,13.3659,12.9565,12.9126,14.0585,13.6087,13.714,13.8667,2.71546,0.000624799,-0.779209,-5.24694,+
"CELE_F55B12,10",3.52487,4.79419,A9QY28,Uncharacterized protein,15.7405,14.6986,15.2145,15.9035,11.9712,11.9564,11.8647,11.6653,4.79419,0.000142222,3.52487,12.4953,+
pptr-2,-0.235423,0.480757,A9UJN4;H9G2X3;Q17948,Protein Phosphatase 2A (Two A) Regulatory subunit,14.3601,14.1521,15.0532,14.5272,15.0902,14.6783,14.6458,14.6199,0.480757,0.160268,-0.235423,-1.05854,
"maph-1,2",0.981346,2.21908,A9UJN7,Microtubule-Associated Protein Homolog,16.4752,16.8223,16.4792,16.853,16.143,15.3811,15.2568,15.9234,2.21908,0.00165866,0.981346,4.14595,+
"CELE_K09G1,1",-1.58062,3.50656,A9UJP1;D9N146;D9N147,Uncharacterized protein,12.7793,13.2196,12.3409,12.9997,14.3218,14.6248,14.1772,14.5382,3.50656,0.000196339,-1.58062,-7.40558,+
"B0303,7",2.15573,4.30305,A9Z1J8;P34258,"Uncharacterized protein;Uncharacterized protein B0303,7",16.2117,16.3816,16.1003,15.88,13.5602,13.8117,14.2773,14.3017,4.30305,0.000173653,2.15573,10.2692,+
"C23H3,3",-0.121309,0.309735,A9Z1L6,Uncharacterized protein,13.9686,14.0559,13.4374,14.183,14.0318,14.0303,14.0805,13.9875,0.309735,0.27963,-0.121309,-0.734967,
"C17C3,1",-0.728652,4.10612,B0M0L9;H2KYT6;Q9BIA9,Uncharacterized protein,13.3619,13.5964,13.4345,13.5351,14.1555,14.0812,14.3297,14.2761,4.10612,0.000147771,-0.728652,-9.48323,+
glna-1,-1.43415,2.39461,B0M0N9;B0M0P0;B6VQ90;H2L2H2;H2L2H3;U4PRW7,GLutamiNAse,12.9859,13.3544,13.0117,13.0199,15.4211,14.4159,14.1459,14.1257,2.39461,0.00124581,-1.43415,-4.51691,+
"CELE_Y61A9LA,11",0.0523124,0.0346985,B1GRJ8;H2L073,Uncharacterized protein,13.0439,13.4257,12.3035,13.0602,11.9736,14.1109,13.107,12.4325,0.0346985,0.84402,0.0523124,0.100512,
"CELE_F41E6,5",-0.302471,0.838327,B1GRK5;O16457,Uncharacterized protein,12.5598,13.3938,13.0617,12.937,13.4433,13.2559,13.1863,13.2767,0.838327,0.056662,-0.302471,-1.67426,
"CELE_T25B2,2",2.86882,4.66702,B1GRL0;H2KZ75,Uncharacterized protein,17.0805,16.6036,17.1596,17.3488,14.671,13.8562,14.2327,13.9572,4.66702,0.000131148,2.86882,11.8797,+
trpp-1,1.10305,4.13952,B1GRL5,TRansport Protein Particle,13.0291,13.15,12.901,12.8031,11.9988,11.9847,11.8618,11.6257,4.13952,0.000152231,1.10305,9.61259,+
tsp-10,1.1576,3.79692,B1Q241;H2KYX1,TetraSPanin family,13.0789,13.2041,12.7063,12.8878,11.5724,11.9757,11.8623,11.8363,3.79692,0.000184369,1.1576,8.35654,+
ugt-26,-0.791653,2.31929,B1Q250;H2KYQ0,UDP-glucuronosyltransferase,16.1929,16.2029,16.1446,16.897,17.1543,17.1762,17.0734,17.2,2.31929,0.00133876,-0.791653,-4.35545,+
"C14H10,3",-0.107668,0.0926423,B1Q254,Uncharacterized protein,14.6345,15.5736,14.3517,13.533,14.7489,14.6143,14.6491,14.5112,0.0926423,0.639637,-0.107668,-0.254103,
"CELE_D1086,10",0.700194,3.35118,B1Q273;Q5FC40,Uncharacterized protein,19.9963,20.0103,19.6325,19.8193,19.1658,19.0757,19.298,19.1183,3.35118,0.000178517,0.700194,6.93495,+
poml-3,2.09384,4.27776,B1V898,PON (Paraoxonase) and MEC-6 Like,16.8777,16.3685,15.8772,16.4513,14.2787,14.2731,14.2929,14.3547,4.27776,0.000170839,2.09384,10.1651,+
unc-57,1.29879,4.27385,B1V8A0,Endophilin-A homolog,17.1517,17.4588,16.857,17.1118,15.9245,15.8795,15.7757,15.8044,4.27385,0.000170088,1.29879,10.1491,+
szy-20,2.74808,2.72487,B2D6L4;D2KT99;G5EEB4;G5EGU9;Q18094;Q565A8;Q9XVV8,Suppressor of ZYg-1;Suppressor of ZYg-1;SZY-20B;SZY-20A;Suppressor of ZYg-1;Suppressor of ZYg-1;Suppressor of ZYg-1,15.9856,16.6144,17.9625,16.5612,14.0703,13.1425,14.4363,14.4823,2.72487,0.000627493,2.74808,5.26944,+
"CELE_T06E4,14",1.02667,3.38081,B2D6L8,Uncharacterized protein,13.0774,12.9902,12.4875,12.9277,11.9412,11.9504,11.6794,11.8052,3.38081,0.000181818,1.02667,7.02273,+
"CELE_F13G3,10",1.00422,3.47126,B2D6L9,Uncharacterized protein,12.5129,12.9887,13.0143,12.7307,11.606,11.93,11.8337,11.8601,3.47126,0.000192339,1.00422,7.29641,+
rmd-2,0.943974,2.80146,B2D6P1,Regulator of Microtubule Dynamics,18.1434,17.8381,18.525,18.3382,17.5095,17.2275,17.2661,17.0657,2.80146,0.000545961,0.943974,5.45526,+
smc-3,1.0343,2.78767,B2FDA8,Structural maintenance of chromosomes protein 3,15.6024,15.7746,15.078,15.8921,14.5261,14.5001,14.4458,14.7379,2.78767,0.000542936,1.0343,5.42147,+
ntl-2,0.134113,0.360348,B2MZA9;Q10923;Q95QZ3;Q95QZ4,NOT-Like (Yeast CCR4/NOT complex component),14.5941,14.8531,14.2035,14.668,14.4823,14.215,14.622,14.463,0.360348,0.236543,0.134113,0.834101,
gcn-1,-1.00951,4.55277,B3CJ34,GCN (Yeast General Control Nondrepressible) homolog,15.7754,15.5507,15.7951,15.8896,16.9191,16.7214,16.7089,16.6994,4.55277,0.000118959,-1.00951,-11.3508,+
urm-1,0.855035,3.17606,B3CKG1,Ubiquitin-related modifier 1 homolog,18.1438,18.1976,18.3832,18.7141,17.5134,17.5942,17.4573,17.4538,3.17606,0.000242672,0.855035,6.43375,+
nono-1,0.70837,2.44638,B3GWA1,"NONO (Conserved nuclear protein, aka PSF) homolog",16.4315,16.2988,15.8685,16.4711,15.6522,15.6497,15.3708,15.5637,2.44638,0.00109733,0.70837,4.62997,+
atf-7,1.25044,4.32843,B3GWA6;Q17801;Q86MD3;Q9U3R1,ATF (cAMP-dependent transcription factor) family,13.1239,13.312,12.9029,13.0705,12.0592,11.6421,11.8857,11.8206,4.32843,0.000178187,1.25044,10.3747,+
vps-26,0.656973,1.1315,B3GWB9;L8E6W6;L8E917;O01258,Related to yeast Vacuolar Protein Sorting factor;Related to yeast Vacuolar Protein Sorting factor;Related to yeast Vacuolar Protein Sorting factor;Vacuolar protein sorting-associated protein 26,15.0307,15.2588,15.877,16.3041,15.1388,15.0842,14.7662,14.8535,1.1315,0.0242645,0.656973,2.16198,+
ndx-9,2.03188,2.91989,B3GWC0;Q19427,NuDiX family;NADH pyrophosphatase,16.5558,16.6943,15.76,15.8055,14.8026,13.7556,13.762,14.3679,2.91989,0.000342043,2.03188,5.7517,+
"C14F11,4",0.00296974,0.00339453,B3WFT8,Uncharacterized protein,16.9351,17.4484,16.223,16.2772,16.7639,16.7119,16.7007,16.6954,0.00339453,0.984078,0.00296974,0.0101714,
abts-1,0.0467706,0.0694648,B3WFV9;G5EC65;G5EDF4,Anion exchange protein,14.9082,15.726,15.5864,14.8705,15.2848,15.4407,15.0253,15.1531,0.0694648,0.713412,0.0467706,0.19452,
"CELE_ZK858,6",-1.02446,3.57137,B3WFW5;Q7YTF9,Transmembrane 9 superfamily member,14.7834,15.139,14.8066,14.5363,15.9892,15.7392,15.8044,15.8304,3.57137,0.000159861,-1.02446,-7.60949,+
"C41G7,9",1.14919,1.06571,B3WFW9,Uncharacterized protein,19.4722,20.1656,18.4635,17.628,17.7286,17.8963,17.6788,17.8288,1.06571,0.0298564,1.14919,2.05238,+
lin-10,0.69409,1.49256,B3WFX4;O17583,Uncharacterized protein;Protein lin-10,14.7805,14.7908,14.2388,14.5273,14.3357,14.1475,13.6711,13.4067,1.49256,0.00870455,0.69409,2.77593,+
"CELE_M04C9,3",-0.403732,1.10592,B3WFY7;P90933,Uncharacterized protein,13.0603,13.408,12.8191,13.0433,13.1192,13.4799,13.8366,13.5099,1.10592,0.0265148,-0.403732,-2.11932,+
"C31H5,6",-1.3109,3.95154,B3WFZ3,Uncharacterized protein,13.0798,13.4121,13.0392,12.7918,14.5786,14.2188,14.3934,14.3756,3.95154,0.000130045,-1.3109,-8.90432,+
