geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 N2_d15_01,log2 N2_d15_02,log2 N2_d15_03,log2 N2_d15_04,log2 N2_d10_01,log2 N2_d10_02,log2 N2_d10_03,log2 N2_d10_04, -Log.p.value,Student's T-test q-value N2_d15_N2_d10,log2FC,Student's T-test Test statistic N2_d15_N2_d10,Sign p-val: 0.05 
"CELE_F07G6,10",2.36745,4.3229,A3FPJ3,Uncharacterized protein,16.8309,16.4265,16.4289,16.2402,14.0299,13.6734,14.1505,14.6029,4.3229,0,2.36745,10.3516,+
ttr-34,1.78456,2.37545,A3FPK9,TransThyretin-Related family domain,16.0783,16.9299,16.5809,15.2911,14.142,14.4011,14.2462,14.9528,2.37545,0.000744661,1.78456,4.47551,+
"CELE_Y49E10,29",-2.17763,4.24122,A3FPL3,Uncharacterized protein,12.546,11.825,12.2593,12.6475,14.3041,14.38,14.4774,14.8269,4.24122,0,-2.17763,-10.0164,+
cnnm-1,-3.36377,5.14265,A3QM97,Metal transporter cnnm-1,12.3462,12.1309,12.0702,12.702,16.0608,15.1779,15.6514,15.8142,5.14265,0,-3.36377,-14.3392,+
col-138,-4.02923,4.21679,A3QM98,COLlagen,15.1857,14.0047,15.1862,15.6949,18.6385,18.8246,19.4709,19.2545,4.21679,0,-4.02923,-9.91798,+
oac-59,-1.90828,4.65208,A3QMB6,O-ACyltransferase homolog,12.5654,12.0116,12.3039,12.7241,14.2271,14.3903,14.249,14.3717,4.65208,0,-1.90828,-11.8093,+
"C42C1,8",-1.90938,1.22715,A3QMB7,Uncharacterized protein,14.1514,14.0329,14.5125,14.6115,15.253,15.5304,15.5021,18.6603,1.22715,0.0159675,-1.90938,-2.32218,+
"C42C1,11;AP-1",-0.64085,1.71229,A3QMC2;G5EFT4,Uncharacterized protein;Aminopeptidase-1,15.1013,15.2668,15.0298,15.087,15.4008,15.534,15.8288,16.2848,1.71229,0.00410778,-0.64085,-3.16686,+
rpl-34,0.404414,0.388972,A3QMC5,"Ribosomal Protein, Large subunit",17.1815,18.1909,17.3123,18.0959,17.3861,17.2681,16.3446,18.1643,0.388972,0.191896,0.404414,0.888763,
erl-1,0.24213,0.3252,A3QMC6,ERLin (ER lipid raft associated protein) homolog,16.0579,15.7364,15.3049,16.6432,15.7318,15.4876,15.4696,16.0848,0.3252,0.244502,0.24213,0.765623,
tag-335,-0.0745025,0.104019,A3QMC8,Mannose-1-phosphate guanyltransferase beta,14.044,14.2656,14.3359,13.2588,14.2674,13.8168,14.0557,14.0625,0.104019,0.627957,-0.0745025,-0.282557,
fbxa-6,-1.99841,4.1981,A4F303,F-box A protein,12.4653,12.1923,12.3116,12.6824,14.2727,14.1395,14.314,14.919,4.1981,0,-1.99841,-9.84333,+
"CELE_cTel55X,1",-0.255371,0.271963,A4F305;H2KY55,Uncharacterized protein,13.4839,14.3274,14.8188,13.9572,14.4315,13.7603,14.3592,15.0578,0.271963,0.301022,-0.255371,-0.658574,
"C44C10,9",-2.07431,3.10555,A4UVK2,Uncharacterized protein,14.9181,14.257,14.6569,15.2964,16.9396,16.6029,16.3646,17.5186,3.10555,6.22E-05,-2.07431,-6.2402,+
"CELE_F14D7,12",-1.93099,3.37747,A4UVK9,Uncharacterized protein,12.4819,12.1352,12.344,12.8021,14.4169,14.4439,13.7384,14.8879,3.37747,0,-1.93099,-7.01281,+
"CELE_D1086,17",-2.1768,4.71348,A4UVL1,Uncharacterized protein,12.1066,12.1904,12.2786,12.7052,14.4628,14.4112,14.2741,14.84,4.71348,0,-2.1768,-12.1013,+
"CELE_W06G6,15;CELE_Y70C5B,2",-0.816616,1.34907,A4UVL9;G5EG48,Uncharacterized protein,14.3447,13.8129,13.521,13.1292,14.3863,14.4106,14.1874,15.09,1.34907,0.0113858,-0.816616,-2.5286,+
"CELE_Y71F9AR,4",-2.1285,3.67424,A4UZ35,Uncharacterized protein,12.476,11.9945,12.2783,12.7263,14.3003,14.3656,14.1799,15.1433,3.67424,0,-2.1285,-7.94285,+
"CELE_Y47G6A,33",2.3957,2.97846,A5A8P5,Uncharacterized protein,15.8908,16.1113,17.0054,17.122,14.0678,13.8568,14.8909,13.7311,2.97846,9.97E-05,2.3957,5.9026,+
"CELE_ZK813,7",-1.78092,2.44689,A5HU91,Uncharacterized protein,18.7557,19.408,19.1065,19.2671,19.9048,21.3434,20.9199,21.4929,2.44689,0.000683021,-1.78092,-4.63108,+
"CELE_T28A11,2",-1.924,4.01529,A5HU97,Uncharacterized protein,18.0505,17.75,17.6999,18.21,19.7567,19.4839,19.8566,20.3092,4.01529,0,-1.924,-9.13915,+
guk-1,-0.962614,2.17905,A5HU98;P91425,GUanylate Kinase,16.1879,16.0291,15.5349,16.3943,16.549,17.1327,17.1646,17.1503,2.17905,0.00137856,-0.962614,-4.06388,+
"CELE_Y53C10A,6",-1.90549,4.70539,A5HWA4;Q9XW51,Uncharacterized protein,12.4888,12.1897,12.15,12.4858,14.3978,14.3847,14.2994,13.8544,4.70539,0,-1.90549,-12.0624,+
"CELE_Y48C3A,18",-2.02664,4.2704,A5HWA9;G2HK06;Q9NAF8,Uncharacterized protein,12.5283,12.0756,12.0739,12.7532,14.4792,14.3649,14.0998,14.5937,4.2704,0,-2.02664,-10.135,+
"CELE_Y39B6A,3",-0.636385,0.989064,A5HWB2;Q9NES9,Uncharacterized protein,13.8119,13.3581,13.8069,14.3687,13.9212,14.3806,14.4219,15.1674,0.989064,0.0304441,-0.636385,-1.92502,+
dab-1,-0.628716,0.474617,A5JYR4;Q8I4G9;Q8I4H0;Q9U3A6,DAB (Drosophila disabled) homolog,13.7589,13.3627,15.0522,15.4241,14.8271,14.2647,15.8807,15.1402,0.474617,0.14242,-0.628716,-1.0474,
"CELE_F25H8,1",-0.466066,1.93368,A5JYS8;Q19789,Uncharacterized protein,14.0337,13.4524,13.9045,13.8171,14.2443,14.3088,14.3442,14.1746,1.93368,0.00245601,-0.466066,-3.57952,+
swsn-9,0.293663,0.245865,A5JYT2;Q17581,SWI/SNF nucleosome remodeling complex component,14.0027,13.955,14.9507,15.0034,14.5044,13.1219,14.1506,14.9601,0.245865,0.3357,0.293663,0.604388,
"CELE_ZC434,7",-0.680465,0.723289,A5JYU1,Uncharacterized protein,13.476,12.7689,13.8219,14.614,13.8976,14.4276,14.0451,15.0324,0.723289,0.066242,-0.680465,-1.481,
rad-50,-1.85932,4.59643,A5JYU5;O44199,Uncharacterized protein;DNA repair protein rad-50,12.5602,12.3151,12.2945,12.6769,14.0474,14.4321,14.173,14.6315,4.59643,0,-1.85932,-11.5503,+
"C25F9,11",-1.51003,0.97893,A5JYW3,Uncharacterized protein,15.3257,15.6399,17.1606,15.416,17.6768,17.0138,15.8545,19.0372,0.97893,0.0313523,-1.51003,-1.90819,+
sin-3,-5.18249,5.2176,A5JYW9,Paired amphipathic helix protein sin-3,12.5811,12.1598,12.2891,12.5239,17.9372,18.0293,17.74,16.5773,5.2176,0,-5.18249,-14.7681,+
hmp-1,-1.55095,1.27636,A5JYX3;I7J4D2;I7K4K5;I7LFF2;P90947,HuMPback (Dorsal lumps);HuMPback (Dorsal lumps);HuMPback (Dorsal lumps);HuMPback (Dorsal lumps);Alpha-catenin-like protein hmp-1,14.1905,16.2219,13.8397,14.1991,16.2607,15.5756,15.7103,17.1084,1.27636,0.013934,-1.55095,-2.40515,+
dhs-3,-0.58103,0.834061,A5JYX4,"DeHydrogenases, Short chain",16.4057,15.9904,16.0572,16.7434,16.1222,17.1768,16.7072,17.5146,0.834061,0.0477549,-0.58103,-1.66714,+
nra-2,-0.709255,0.816023,A5JYX8;O18033,Nicalin,15.9855,15.3394,15.6624,15.4951,15.692,16.2532,15.8641,17.5102,0.816023,0.0499263,-0.709255,-1.63698,+
"CELE_Y37H2A,14",-2.69511,3.57031,A5PEY0,Uncharacterized protein,14.2317,14.3043,13.7684,14.6968,16.3432,17.7678,16.7697,16.901,3.57031,0,-2.69511,-7.60613,+
"CELE_F27E5,7",0.462991,0.634332,A5Z2S2,Uncharacterized protein,15.364,14.1927,15.3127,14.3967,14.2618,14.3444,13.9971,14.8109,0.634332,0.0863867,0.462991,1.32917,
saps-1,-0.117129,0.0726503,A5Z2S4;B2D6K9;Q18696,SAPS (Phosphatase associated) domain protein,14.8388,14.5853,14.2474,15.1382,14.0547,14.2941,16.4338,14.4957,0.0726503,0.723846,-0.117129,-0.202845,
"CELE_ZK809,8",-1.40401,2.23173,A5Z2S9,Uncharacterized protein,12.5417,12.0897,12.1998,12.6929,14.2695,12.9083,14.119,13.8433,2.23173,0.00116588,-1.40401,-4.17207,+
"CELE_D1081,7",-0.353596,0.858076,A5Z2T6,Uncharacterized protein,13.6089,13.9373,14.5194,14.0003,14.3655,14.2836,14.2186,14.6125,0.858076,0.0443976,-0.353596,-1.70722,+
aph-2,-1.9597,3.58796,A5Z2T7;Q23316,Uncharacterized protein;Nicastrin,12.5743,12.0579,12.061,11.8722,14.4661,13.9806,14.3874,13.5701,3.58796,0,-1.9597,-7.66243,+
"CELE_F15B9,10",-1.69381,1.91084,A5Z2T9;I2HA81,Uncharacterized protein,16.21,14.6906,15.3106,16.1186,16.8455,17.0401,17.0017,18.2177,1.91084,0.00257185,-1.69381,-3.53595,+
"C27A7,5",-0.659067,1.59395,A5Z2U5;A5Z2U6;P90758;Q9U3P0,Uncharacterized protein,13.5618,13.8819,13.8849,13.8269,14.2037,14.2535,14.2594,15.0751,1.59395,0.0057612,-0.659067,-2.95427,+
"CELE_F30A10,13",-0.299092,0.422793,A5Z2U8;Q2XMZ1,Uncharacterized protein,14.4908,13.788,13.5039,13.7218,14.3055,14.4426,13.4924,14.4603,0.422793,0.170398,-0.299092,-0.952221,
"CELE_F30A10,14",-1.39285,2.88993,A5Z2U9,Uncharacterized protein,17.1722,16.9819,16.6733,17.5439,18.5721,18.008,18.6024,18.7602,2.88993,0.000219144,-1.39285,-5.67564,+
"C04H5,7",-1.12911,3.36875,A5Z2V2,Uncharacterized protein,12.8166,13.2401,13.54,13.1034,14.157,14.3245,14.4457,14.2892,3.36875,0,-1.12911,-6.98691,+
"C13B4,1",-0.697744,0.773039,A5Z2V3;O45247,Uncharacterized protein,13.872,13.0346,13.0146,13.9005,13.3297,13.8143,14.4396,15.0292,0.773039,0.0570269,-0.697744,-1.56491,
"CELE_F02E9,10",-0.6884,3.95049,A5Z2V7,Uncharacterized protein,14.8648,14.9753,15.0833,14.927,15.6673,15.4918,15.6503,15.7946,3.95049,0,-0.6884,-8.9005,+
"CELE_R13H4,2",2.09038,3.36537,A5Z2W3,Uncharacterized protein,16.8461,16.1326,16.3792,16.1223,14.1632,14.0152,13.9331,15.0071,3.36537,0,2.09038,6.97687,+
"CELE_ZK228,4",1.25803,1.6185,A5Z2W6;K8FDY8;O46010,Uncharacterized protein,15.4596,14.9247,15.4581,16.141,13.784,13.6488,14.391,15.1275,1.6185,0.00531839,1.25803,2.99797,+
"CELE_K02B7,3",-0.887282,3.15462,A5Z2W7;O45637,Uncharacterized protein,17.8288,18.041,18.0494,17.8238,18.5571,19.1433,18.726,18.8657,3.15462,6.49E-05,-0.887282,-6.37442,+
nuo-3,-0.260804,0.182719,A5Z2X2,NADH Ubiquinone Oxidoreductase,14.1716,13.6143,13.5585,15.7738,14.3211,14.2314,14.4559,15.1531,0.182719,0.438497,-0.260804,-0.467603,
"C44E4,5",-1.47311,3.30933,A6PVA1,Uncharacterized protein,14.0501,14.862,14.403,14.7882,16.0339,16.004,15.7184,16.2394,3.30933,0,-1.47311,-6.81244,+
"CELE_F49E2,2",-1.34701,1.57768,A6ZJ46;Q20621,Uncharacterized protein,15.9513,14.5068,14.5496,15.6476,16.9516,15.8337,16.3127,16.9454,1.57768,0.0060761,-1.34701,-2.92543,+
"T07A5,7",-1.72915,2.15816,A6ZJ55,"Uncharacterized protein T07A5,7",17.1156,16.3606,17.357,16.9722,18.8922,18.1141,18.0676,19.6482,2.15816,0.00145243,-1.72915,-4.02141,+
"CELE_T04F8,7",-2.43533,2.21054,A6ZJ59;Q22166,Uncharacterized protein,15.6178,13.0398,14.5242,15.236,17.2409,16.9135,17.3461,16.6587,2.21054,0.00120867,-2.43533,-4.12837,+
"gpb5;CELE_T23B12,8",-1.97311,2.98143,A7DT38;G5EEJ3,Putative glycoprotein hormone-beta5;Glycoprotein hormone beta 5,12.5784,11.8879,12.3202,12.4689,14.5027,13.486,14.2612,14.8979,2.98143,9.99E-05,-1.97311,-5.91032,+
"CELE_F49D11,10",-0.887831,0.97328,A7DT40,Uncharacterized protein,14.5411,14.7057,14.9127,15.3487,15.1902,15.7259,15.1396,17.0037,0.97328,0.0318263,-0.887831,-1.89881,+
oxy-5,2.74438,4.16379,A7DT45,Uncharacterized protein,17.415,16.8817,16.6423,17.3359,14.114,14.1387,14.0786,14.9661,4.16379,0,2.74438,9.7076,+
mrg-1,-1.52948,2.13132,A7DTF0;Q9XWW2,MRG (Mortality factor-Related Gene) related,16.2077,15.884,15.8971,15.9421,17.029,16.9183,17.5271,18.5742,2.13132,0.00156608,-1.52948,-3.9672,+
obr-1,-2.13251,4.21504,A7DTF2;G2HK04;Q95Q23;Q9U2C7,Oxysterol-binding protein,12.3563,12.1546,12.3251,12.5108,14.3501,14.2005,14.257,15.0693,4.21504,0,-2.13251,-9.91099,+
igcm-3,0.661555,1.07035,A7LPD6;Q22096,ImmunoGlobulin-like Cell adhesion Molecule family,15.5079,14.7516,14.8187,15.9033,14.5102,14.3944,14.3733,15.0574,1.07035,0.0245487,0.661555,2.0601,+
unc-16,-1.44176,1.79344,A7LPE4;C0P271;P34609,Uncharacterized protein;Uncharacterized protein;JNK-interacting protein,13.1285,13.6099,13.9052,13.3783,14.6116,14.9428,14.1768,16.0579,1.79344,0.00333146,-1.44176,-3.3157,+
gpdh-2,-1.54931,2.64212,A7LPE6;P34517;Q7JMU1,Glycerol-3-phosphate dehydrogenase [NAD(+)];Probable glycerol-3-phosphate dehydrogenase 2;Glycerol-3-phosphate dehydrogenase [NAD(+)],17.5496,17.77,17.8473,17.9645,18.779,19.1198,19.2772,20.1526,2.64212,0.000440843,-1.54931,-5.07368,+
sly-1,0.193844,0.191423,A7LPF3;Q20364,SLY1 homolog,15.2564,15.0551,15.1135,15.5388,14.2057,15.8866,15.4657,14.6305,0.191423,0.422213,0.193844,0.486992,
"B0393,9",1.20855,1.94433,A7LPF5,Uncharacterized protein,15.5,15.4986,16.4486,14.905,14.1744,14.2543,14.4518,14.6376,1.94433,0.00236117,1.20855,3.59991,+
cisd-1,-1.52288,2.40904,A7LPG5;Q5FC71,CDGSH Iron Sulfur Domain protein homolog,18.501,18.5544,18.4964,18.7821,20.5226,19.4723,19.6272,20.8033,2.40904,0.000704212,-1.52288,-4.54826,+
"CELE_F09E8,2",-2.04443,2.76232,A7LPH5,Uncharacterized protein,14.6129,14.4309,14.2804,14.8791,16.4812,16.1217,16.1351,17.643,2.76232,0.000363427,-2.04443,-5.35974,+
lsy-22,0.661362,0.553263,A7LPI4;Q93616,Uncharacterized protein,15.0079,13.5074,15.2968,15.7988,13.6636,14.0056,14.445,14.8512,0.553263,0.11,0.661362,1.18798,
"C24H11,5",-2.14707,3.61992,A7LPI7,Uncharacterized protein,12.398,12.1607,12.0517,12.5147,14.5029,13.9383,14.1618,15.1105,3.61992,0,-2.14707,-7.76531,+
"CELE_F10A3,17",-2.48675,3.53592,A7LPJ5,Uncharacterized protein,16.2764,15.3797,16.062,15.5882,17.9344,18.8143,18.7017,17.803,3.53592,0,-2.48675,-7.49739,+
pnc-1,-0.227705,0.20426,A7WK39;Q9N426,Pyrazinamidase and NiCotinamidase,16.5154,16.1577,15.9196,15.2532,15.9551,15.7123,15.8519,17.2375,0.20426,0.40014,-0.227705,-0.515259,
"CELE_Y94H6A,12",-2.04914,4.81072,A7WK43,Uncharacterized protein,12.4894,12.191,12.2149,12.6309,14.2524,14.4438,14.2535,14.7731,4.81072,0,-2.04914,-12.5775,+
"CELE_F56C9,6",-0.668985,1.36644,A8WFF4;H2KY87;H2KY89,Uncharacterized protein,13.3554,14.0909,13.9287,13.9303,14.1626,14.2703,14.4654,15.083,1.36644,0.01075,-0.668985,-2.55827,+
"CELE_T28D9,4;T28D9,4",-0.926671,1.08182,A8WFI3;Q10023,"Uncharacterized protein;Uncharacterized protein T28D9,4",13.636,15.0703,15.3714,14.8808,15.784,15.996,15.898,14.9872,1.08182,0.0237574,-0.926671,-2.07919,+
"C28G1,5",-2.12207,3.46359,A8WFJ8,Uncharacterized protein,14.2583,13.7223,13.7667,13.3677,15.8712,15.2782,16.1312,16.3225,3.46359,0,-2.12207,-7.27288,+
gpx-7,-0.155868,0.0756939,A8WFK6,Glutathione peroxidase,18.0165,18.0134,17.8218,17.955,17.2533,17.2247,17.6494,20.3028,0.0756939,0.713751,-0.155868,-0.210758,
"CELE_F41D9,2",-4.5006,6.13003,A8WFM5;H2KZN7,Uncharacterized protein,12.5317,12.12,12.2505,12.6723,17.081,17.2559,16.4813,16.7586,6.13003,0,-4.5006,-21.0867,+
"CELE_T04F8,8",-1.97502,3.03696,A8WHM5;Q22168,Uncharacterized protein,12.3856,12.166,12.3355,12.4497,13.5245,14.2877,14.3313,15.0935,3.03696,5.90E-05,-1.97502,-6.05622,+
"CELE_ZK856,16",-2.00114,5.73934,A8WHN5,Uncharacterized protein,12.4094,11.9641,12.0992,12.337,14.2785,14.1676,14.1121,14.2561,5.73934,0,-2.00114,-18.1133,+
"CELE_F23B12,4",-1.91508,2.78199,A8WHS3,Uncharacterized protein,12.3736,12.0587,11.7517,12.7992,14.2737,13.491,14.0608,14.818,2.78199,0.000367442,-1.91508,-5.4076,+
"CELE_K09A9,6",-2.02035,4.1531,A8WHT8;A8WHT9;G5EEF4,Uncharacterized protein,12.5208,11.8681,12.2462,12.6873,14.4367,14.1244,14.2327,14.6101,4.1531,0,-2.02035,-9.66567,+
"CELE_H14N18,4",-2.98404,2.00505,A8WIT0;H2L0B7,Uncharacterized protein,12.3263,9.21074,11.9059,12.6453,14.1973,14.4298,14.4162,14.9811,2.00505,0.00211008,-2.98404,-3.71725,+
"CELE_T12B5,15",-1.69165,2.82892,A8WJ47,Uncharacterized protein,12.5688,12.0997,12.3393,12.7498,13.727,14.0866,13.7978,14.9127,2.82892,0.00029104,-1.69165,-5.523,+
"CELE_Y17G7B,20",-2.35688,4.35327,A8XJ46;A8XJ47;H2KMJ1;H2KMJ2;Q8I4E8,Uncharacterized protein,12.3348,11.985,11.9415,12.4438,14.5012,14.4252,14.1581,15.0482,4.35327,0,-2.35688,-10.4789,+
"CELE_E01A2,1",-0.778126,0.918389,A9CZN9;Q966L2,Uncharacterized protein,13.5063,14.6415,13.1017,13.4613,13.8381,14.3663,14.458,15.1609,0.918389,0.0374858,-0.778126,-1.80761,+
"CELE_T02H6,1",-0.590863,0.714901,A9D0C6,Uncharacterized protein,14.8469,14.3982,14.5281,15.1594,15.4719,15.4694,14.3078,16.047,0.714901,0.0677871,-0.590863,-1.4668,
"CELE_Y37E3,11",-2.67912,2.60064,A9D2X7;Q9BKU2;X5LPX5,Uncharacterized protein,14.7925,15.0166,14.4831,15.8356,17.6489,17.3456,16.8659,18.9839,2.60064,0.000483307,-2.67912,-4.97741,+
"CELE_M03F8,3",-2.21348,3.24217,A9D4S6;O16376,Uncharacterized protein,14.6065,13.8259,14.5867,14.7022,16.0659,16.7486,16.4387,17.3221,3.24217,6.92E-05,-2.21348,-6.61944,+
"CELE_F55B12,10",-1.10875,1.46566,A9QY28,Uncharacterized protein,14.0059,12.6624,12.7111,13.4368,13.7134,14.276,14.3275,14.9343,1.46566,0.00826256,-1.10875,-2.72915,+
pptr-2,-1.06548,1.40311,A9UJN4;H9G2X3;Q17948,Protein Phosphatase 2A (Two A) Regulatory subunit,14.9886,14.7531,15.0268,15.008,15.6053,15.235,16.1117,17.0864,1.40311,0.00974025,-1.06548,-2.62113,+
"maph-1,2",-1.6037,5.90646,A9UJN7,Microtubule-Associated Protein Homolog,16.1288,16.188,16.2562,16.4243,17.7639,17.7668,17.9786,17.9028,5.90646,0,-1.6037,-19.3316,+
"CELE_K09G1,1",-1.73156,1.9405,A9UJP1;D9N146;D9N147,Uncharacterized protein,13.8785,12.268,13.6672,13.9229,15.4568,14.9218,15.7713,14.5128,1.9405,0.00237326,-1.73156,-3.59257,+
"B0303,7",-2.12753,1.97611,A9Z1J8;P34258,"Uncharacterized protein;Uncharacterized protein B0303,7",15.4267,14.5694,14.1716,14.0789,16.0238,16.6028,16.0195,18.1105,1.97611,0.00230451,-2.12753,-3.66111,+
"C23H3,3",-2.14511,3.91278,A9Z1L6,Uncharacterized protein,12.313,11.9857,12.0919,12.794,14.1985,14.3202,14.3127,14.9337,3.91278,0,-2.14511,-8.76414,+
"C17C3,1",1.13077,3.095,B0M0L9;H2KYT6;Q9BIA9,Uncharacterized protein,14.713,15.0301,14.9335,15.2326,13.4423,13.9603,13.8516,14.132,3.095,6.16E-05,1.13077,6.21162,+
glna-1,-1.22515,1.30101,B0M0N9;B0M0P0;B6VQ90;H2L2H2;H2L2H3;U4PRW7,GLutamiNAse,12.3866,13.5398,14.3451,12.63,14.3541,13.9953,14.388,15.0647,1.30101,0.0130098,-1.22515,-2.44687,+
"CELE_Y61A9LA,11",-2.21551,4.11354,B1GRJ8;H2L073,Uncharacterized protein,12.4155,12.1587,12.0249,12.6821,14.3257,14.377,14.3595,15.081,4.11354,0,-2.21551,-9.51182,+
"CELE_F41E6,5",-2.07111,3.36744,B1GRK5;O16457,Uncharacterized protein,12.5784,11.4851,12.2282,11.9884,14.2534,14.0422,13.6868,14.5821,3.36744,0,-2.07111,-6.983,+
"CELE_T25B2,2",-2.78045,4.61259,B1GRL0;H2KZ75,Uncharacterized protein,14.4026,13.7691,14.3725,14.5838,17.3346,17.1986,16.5998,17.1168,4.61259,0,-2.78045,-11.6249,+
trpp-1,-2.2708,3.17208,B1GRL5,TRansport Protein Particle,11.8149,11.3409,12.2075,12.6438,14.3979,13.6496,14.3693,14.6734,3.17208,6.57E-05,-2.2708,-6.4227,+
tsp-10,-2.96354,2.89486,B1Q241;H2KYX1,TetraSPanin family,12.5759,12.0735,12.0252,12.483,14.0277,15.3214,15.1808,16.4819,2.89486,0.000187579,-2.96354,-5.68811,+
ugt-26,-0.795455,0.973162,B1Q250;H2KYQ0,UDP-glucuronosyltransferase,18.0284,17.7685,17.9088,18.645,18.6183,18.3235,18.6116,19.9792,0.973162,0.031863,-0.795455,-1.89861,+
"C14H10,3",-2.36803,2.53975,B1Q254,Uncharacterized protein,12.772,13.591,14.4269,14.5811,16.1249,16.643,15.5257,16.5495,2.53975,0.000462709,-2.36803,-4.83832,+
"CELE_D1086,10",2.26267,3.3698,B1Q273;Q5FC40,Uncharacterized protein,20.8343,20.1885,20.2513,19.8619,18.0607,17.3709,18.6051,18.0486,3.3698,0,2.26267,6.99,+
poml-3,-2.32561,2.80635,B1V898,PON (Paraoxonase) and MEC-6 Like,14.7657,14.1918,13.9001,15.0937,16.4037,16.7078,16.3703,17.7718,2.80635,0.000375074,-2.32561,-5.46729,+
unc-57,-1.34791,3.31893,B1V8A0,Endophilin-A homolog,16.4355,15.7936,15.7784,16.3274,17.4061,17.3289,17.2885,17.7031,3.31893,0,-1.34791,-6.84037,+
szy-20,-3.2198,2.33401,B2D6L4;D2KT99;G5EEB4;G5EGU9;Q18094;Q565A8;Q9XVV8,Suppressor of ZYg-1;Suppressor of ZYg-1;SZY-20B;SZY-20A;Suppressor of ZYg-1;Suppressor of ZYg-1;Suppressor of ZYg-1,14.566,14.082,14.0349,14.8838,18.0854,17.5341,15.731,19.0954,2.33401,0.000857792,-3.2198,-4.38672,+
"CELE_T06E4,14",-2.01022,3.54564,B2D6L8,Uncharacterized protein,12.5246,11.7917,12.3329,12.7441,14.0772,14.4255,14.1114,14.8202,3.54564,0,-2.01022,-7.52798,+
"CELE_F13G3,10",-5.39212,5.11097,B2D6L9,Uncharacterized protein,12.5702,11.9189,12.2968,12.7069,17.3659,17.0211,18.2661,18.4081,5.11097,0,-5.39212,-14.1615,+
rmd-2,-1.12931,2.06119,B2D6P1,Regulator of Microtubule Dynamics,16.4182,16.4345,16.4881,16.9181,17.299,17.4412,17.5459,18.4901,2.06119,0.00181442,-1.12931,-3.82737,+
smc-3,-0.685733,1.21381,B2FDA8,Structural maintenance of chromosomes protein 3,15.4888,14.8274,15.2908,15.6941,15.7577,16.0919,15.5637,16.6309,1.21381,0.0165573,-0.685733,-2.29975,+
ntl-2,-0.0687494,0.1107,B2MZA9;Q10923;Q95QZ3;Q95QZ4,NOT-Like (Yeast CCR4/NOT complex component),14.2804,14.1794,14.358,13.7457,14.2249,13.8437,14.0575,14.7123,0.1107,0.608116,-0.0687494,-0.299041,
gcn-1,-1.04677,3.49959,B3CJ34,GCN (Yeast General Control Nondrepressible) homolog,16.5938,16.6,16.6426,16.8312,17.3856,17.6247,17.9469,17.8975,3.49959,0,-1.04677,-7.38391,+
urm-1,-0.136313,0.109896,B3CKG1,Ubiquitin-related modifier 1 homolog,17.5769,17.0488,17.1785,16.7428,16.6914,18.401,16.5479,17.4519,0.109896,0.610658,-0.136313,-0.297066,
nono-1,-2.10447,4.09702,B3GWA1,"NONO (Conserved nuclear protein, aka PSF) homolog",15.673,15.6498,15.7711,15.919,17.5114,18.125,17.4754,18.319,4.09702,0,-2.10447,-9.44822,+
atf-7,-1.71824,2.23454,B3GWA6;Q17801;Q86MD3;Q9U3R1,ATF (cAMP-dependent transcription factor) family,12.2447,12.1667,12.2923,12.7511,14.3131,13.3176,13.6268,15.0703,2.23454,0.00116688,-1.71824,-4.17789,+
vps-26,-0.334397,0.857663,B3GWB9;L8E6W6;L8E917;O01258,Related to yeast Vacuolar Protein Sorting factor;Related to yeast Vacuolar Protein Sorting factor;Related to yeast Vacuolar Protein Sorting factor;Vacuolar protein sorting-associated protein 26,15.1176,15.115,15.879,15.6468,15.718,15.7145,15.8663,15.7972,0.857663,0.0444172,-0.334397,-1.70653,+
ndx-9,0.532743,0.630814,B3GWC0;Q19427,NuDiX family;NADH pyrophosphatase,14.1176,14.2149,14.7745,15.4022,14.1909,14.3049,13.3116,14.5708,0.630814,0.0872677,0.532743,1.32311,
"C14F11,4",-1.51397,1.91638,B3WFT8,Uncharacterized protein,17.0743,16.7466,16.7905,17.1877,18.1428,18.5035,17.6286,19.58,1.91638,0.00252585,-1.51397,-3.54649,+
abts-1,-2.41165,2.93747,B3WFV9;G5EC65;G5EDF4,Anion exchange protein,15.5613,14.9492,14.6119,15.7683,17.6418,17.0699,17.3032,18.5223,2.93747,0.000151634,-2.41165,-5.79669,+
"CELE_ZK858,6",-1.92267,3.5979,B3WFW5;Q7YTF9,Transmembrane 9 superfamily member,15.4659,15.657,15.2002,15.696,17.1198,17.0794,17.4683,18.0421,3.5979,0,-1.92267,-7.69433,+
"C41G7,9",2.99626,3.22219,B3WFW9,Uncharacterized protein,18.2318,16.4168,16.9968,17.5397,13.9498,14.2268,14.0189,15.0046,3.22219,6.78E-05,2.99626,6.5629,+
lin-10,-0.290519,0.467849,B3WFX4;O17583,Uncharacterized protein;Protein lin-10,14.531,13.9606,13.8532,14.7755,14.4045,14.4022,14.3909,15.0847,0.467849,0.145921,-0.290519,-1.0351,
"CELE_M04C9,3",-2.00948,3.83125,B3WFY7;P90933,Uncharacterized protein,12.4801,11.7592,12.2735,12.5928,14.3633,14.3881,13.8549,14.5373,3.83125,0,-2.00948,-8.47557,+
"C31H5,6",-0.47,1.14836,B3WFZ3,Uncharacterized protein,14.2741,13.7518,14.1349,13.9263,14.2445,14.2562,14.4495,15.0169,1.14836,0.019857,-0.47,-2.19013,+
