geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 eat2_d15_01,log2 eat2_d15_02,log2 eat2_d15_03,log2 eat2_d15_04,log2 N2_d15_01,log2 N2_d15_02,log2 N2_d15_03,log2 N2_d15_04, -Log.p.value,Student's T-test q-value eat2_d15_N2_d15,log2FC,Student's T-test Test statistic eat2_d15_N2_d15,Sign p-val: 0.05 
"CELE_Y49E10,29",2.48426,4.48731,A3FPL3,Uncharacterized protein,14.7712,14.7025,14.572,15.1692,12.546,11.825,12.2593,12.6475,4.48731,0,2.48426,11.0576,+
cnnm-1,2.39081,3.50162,A3QM97,Metal transporter cnnm-1,14.9991,15.1938,13.8776,14.742,12.3462,12.1309,12.0702,12.702,3.50162,0.000236491,2.39081,7.39021,+
col-138,1.41071,1.6999,A3QM98,COLlagen,16.99,16.2425,15.7647,16.7174,15.1857,14.0047,15.1862,15.6949,1.6999,0.0046741,1.41071,3.14436,+
oac-59,2.45431,3.82345,A3QMB6,O-ACyltransferase homolog,14.2221,15.157,14.7275,15.3156,12.5654,12.0116,12.3039,12.7241,3.82345,0.000106538,2.45431,8.4484,+
"C42C1,8",2.16595,4.0862,A3QMB7,Uncharacterized protein,16.7035,16.8553,16.3854,16.0278,14.1514,14.0329,14.5125,14.6115,4.0862,0,2.16595,9.40679,+
"C42C1,11;AP-1",1.29766,2.46774,A3QMC2;G5EFT4,Uncharacterized protein;Aminopeptidase-1,15.8529,16.3428,16.3156,17.1644,15.1013,15.2668,15.0298,15.087,2.46774,0.000959082,1.29766,4.67712,+
rpl-34,-3.01908,3.08375,A3QMC5,"Ribosomal Protein, Large subunit",14.3029,15.2179,13.6977,15.4859,17.1815,18.1909,17.3123,18.0959,3.08375,0.0002668,-3.01908,-6.18127,+
erl-1,-0.836652,1.47377,A3QMC6,ERLin (ER lipid raft associated protein) homolog,14.968,15.4456,14.9555,15.0266,16.0579,15.7364,15.3049,16.6432,1.47377,0.00776874,-0.836652,-2.74322,+
tag-335,0.959025,1.87505,A3QMC8,Mannose-1-phosphate guanyltransferase beta,14.7459,15.2314,15.0486,14.7146,14.044,14.2656,14.3359,13.2588,1.87505,0.00312549,0.959025,3.46816,+
fbxa-6,1.71193,1.73279,A4F303,F-box A protein,13.1855,14.7881,13.2804,15.2455,12.4653,12.1923,12.3116,12.6824,1.73279,0.0043251,1.71193,3.20421,+
"CELE_cTel55X,1",0.609922,0.81478,A4F305;H2KY55,Uncharacterized protein,14.832,15.4162,14.3882,14.3906,13.4839,14.3274,14.8188,13.9572,0.81478,0.0417691,0.609922,1.63491,+
"C44C10,9",2.79237,2.29374,A4UVK2,Uncharacterized protein,16.9422,18.8453,16.1912,18.3191,14.9181,14.257,14.6569,15.2964,2.29374,0.00127902,2.79237,4.30147,+
"CELE_F14D7,12",2.45127,3.52335,A4UVK9,Uncharacterized protein,15.0067,15.4976,14.0725,14.9913,12.4819,12.1352,12.344,12.8021,3.52335,0.000204997,2.45127,7.45795,+
"CELE_D1086,17",2.57891,4.59916,A4UVL1,Uncharacterized protein,14.4222,15.0016,14.8909,15.2818,12.1066,12.1904,12.2786,12.7052,4.59916,0,2.57891,11.5629,+
"CELE_W06G6,15;CELE_Y70C5B,2",1.05616,2.01854,A4UVL9;G5EG48,Uncharacterized protein,14.7898,15.0756,14.5281,14.6389,14.3447,13.8129,13.521,13.1292,2.01854,0.0022583,1.05616,3.74358,+
"CELE_Y71F9AR,4",2.40438,4.7759,A4UZ35,Uncharacterized protein,14.4764,14.9598,14.6973,14.9592,12.476,11.9945,12.2783,12.7263,4.7759,0,2.40438,12.405,+
"CELE_Y47G6A,33",-1.97206,2.43914,A5A8P5,Uncharacterized protein,14.3879,15.2903,13.8855,14.6774,15.8908,16.1113,17.0054,17.122,2.43914,0.000982217,-1.97206,-4.61404,+
"CELE_ZK813,7",2.9428,5.32413,A5HU91,Uncharacterized protein,21.7595,22.3501,21.9872,22.2117,18.7557,19.408,19.1065,19.2671,5.32413,0,2.9428,15.3989,+
"CELE_T28A11,2",1.24169,3.34691,A5HU97,Uncharacterized protein,18.8885,19.2838,19.0265,19.4784,18.0505,17.75,17.6999,18.21,3.34691,0.000268053,1.24169,6.92237,+
guk-1,1.5753,2.95579,A5HU98;P91425,GUanylate Kinase,17.8259,17.438,18.0347,17.1486,16.1879,16.0291,15.5349,16.3943,2.95579,0.000314245,1.5753,5.84384,+
"CELE_Y53C10A,6",2.21469,5.20404,A5HWA4;Q9XW51,Uncharacterized protein,14.7941,14.6765,14.2597,14.4428,12.4888,12.1897,12.15,12.4858,5.20404,0,2.21469,14.6897,+
"CELE_Y48C3A,18",1.9708,3.31983,A5HWA9;G2HK06;Q9NAF8,Uncharacterized protein,14.1563,14.7917,14.6092,13.757,12.5283,12.0756,12.0739,12.7532,3.31983,0.000262592,1.9708,6.843,+
"CELE_Y39B6A,3",1.09534,1.93398,A5HWB2;Q9NES9,Uncharacterized protein,14.9775,15.2683,14.2817,15.1995,13.8119,13.3581,13.8069,14.3687,1.93398,0.00284363,1.09534,3.5801,+
dab-1,0.156189,0.112119,A5JYR4;Q8I4G9;Q8I4H0;Q9U3A6,DAB (Drosophila disabled) homolog,14.1811,14.6769,14.8414,14.5232,13.7589,13.3627,15.0522,15.4241,0.112119,0.522991,0.156189,0.302521,
"CELE_F25H8,1",1.07718,2.106,A5JYS8;Q19789,Uncharacterized protein,14.5139,15.1227,14.4295,15.4503,14.0337,13.4524,13.9045,13.8171,2.106,0.00186465,1.07718,3.91641,+
swsn-9,0.162951,0.134953,A5JYT2;Q17581,SWI/SNF nucleosome remodeling complex component,14.9356,14.1599,13.9732,15.4948,14.0027,13.955,14.9507,15.0034,0.134953,0.462032,0.162951,0.357575,
"CELE_ZC434,7",1.02407,1.28582,A5JYU1,Uncharacterized protein,14.3757,14.7684,14.4657,15.1673,13.476,12.7689,13.8219,14.614,1.28582,0.0117405,1.02407,2.42116,+
rad-50,2.04337,2.49704,A5JYU5;O44199,Uncharacterized protein;DNA repair protein rad-50,14.5377,14.6946,13.3789,15.4091,12.5602,12.3151,12.2945,12.6769,2.49704,0.000936335,2.04337,4.74229,+
"C25F9,11",1.13113,1.30465,A5JYW3,Uncharacterized protein,16.9136,17.5095,16.7911,16.8524,15.3257,15.6399,17.1606,15.416,1.30465,0.0113587,1.13113,2.45306,+
sin-3,6.06585,8.04653,A5JYW9,Paired amphipathic helix protein sin-3,18.2632,18.495,18.3579,18.7011,12.5811,12.1598,12.2891,12.5239,8.04653,0,6.06585,44.1967,+
hmp-1,0.209661,0.129897,A5JYX3;I7J4D2;I7K4K5;I7LFF2;P90947,HuMPback (Dorsal lumps);HuMPback (Dorsal lumps);HuMPback (Dorsal lumps);HuMPback (Dorsal lumps);Alpha-catenin-like protein hmp-1,15.0417,15.481,14.469,14.2981,14.1905,16.2219,13.8397,14.1991,0.129897,0.474448,0.209661,0.345533,
dhs-3,0.767923,1.5423,A5JYX4,"DeHydrogenases, Short chain",16.882,16.9376,16.7771,17.6717,16.4057,15.9904,16.0572,16.7434,1.5423,0.00668996,0.767923,2.86303,+
nra-2,-0.965269,1.18404,A5JYX8;O18033,Nicalin,14.6014,15.0606,13.5442,15.4152,15.9855,15.3394,15.6624,15.4951,1.18404,0.0154061,-0.965269,-2.24982,+
"CELE_Y37H2A,14",1.05849,2.5413,A5PEY0,Uncharacterized protein,15.224,15.494,15.0439,15.4732,14.2317,14.3043,13.7684,14.6968,2.5413,0.000909878,1.05849,4.84183,+
"CELE_F27E5,7",0.317077,0.454069,A5Z2S2,Uncharacterized protein,15.0448,15.0833,15.0428,15.3635,15.364,14.1927,15.3127,14.3967,0.454069,0.124617,0.317077,1.00994,
saps-1,0.456935,1.08307,A5Z2S4;B2D6K9;Q18696,SAPS (Phosphatase associated) domain protein,14.9982,15.343,14.9369,15.3594,14.8388,14.5853,14.2474,15.1382,1.08307,0.0205351,0.456935,2.08125,+
"CELE_ZK809,8",2.52833,4.11749,A5Z2S9,Uncharacterized protein,14.3328,14.9222,14.9536,15.4288,12.5417,12.0897,12.1998,12.6929,4.11749,0,2.52833,9.5271,+
"CELE_D1081,7",0.938967,1.60678,A5Z2T6,Uncharacterized protein,14.4219,15.3128,14.6311,15.456,13.6089,13.9373,14.5194,14.0003,1.60678,0.00583524,0.938967,2.97709,+
aph-2,2.70175,3.62321,A5Z2T7;Q23316,Uncharacterized protein;Nicastrin,14.8476,15.5506,14.0281,14.9462,12.5743,12.0579,12.061,11.8722,3.62321,0.000147039,2.70175,7.77598,+
"CELE_F15B9,10",0.782999,0.966503,A5Z2T9;I2HA81,Uncharacterized protein,15.752,16.646,16.5761,16.4877,16.21,14.6906,15.3106,16.1186,0.966503,0.0274712,0.782999,1.88755,+
"C27A7,5",1.12124,1.9213,A5Z2U5;A5Z2U6;P90758;Q9U3P0,Uncharacterized protein,14.976,15.5309,14.0684,15.0651,13.5618,13.8819,13.8849,13.8269,1.9213,0.00285453,1.12124,3.55588,+
"CELE_F30A10,13",0.623168,0.884843,A5Z2U8;Q2XMZ1,Uncharacterized protein,13.8843,15.2561,14.4971,14.3596,14.4908,13.788,13.5039,13.7218,0.884843,0.0346856,0.623168,1.75181,+
"CELE_F30A10,14",1.96384,3.64458,A5Z2U9,Uncharacterized protein,18.7434,19.297,18.7806,19.4055,17.1722,16.9819,16.6733,17.5439,3.64458,0.000149792,1.96384,7.8455,+
"C04H5,7",1.90287,3.79689,A5Z2V2,Uncharacterized protein,14.6542,15.1207,15.0478,15.4889,12.8166,13.2401,13.54,13.1034,3.79689,0.000104596,1.90287,8.35643,+
"C13B4,1",0.943296,1.8196,A5Z2V3;O45247,Uncharacterized protein,14.4622,14.1809,14.7376,14.2143,13.872,13.0346,13.0146,13.9005,1.8196,0.00349506,0.943296,3.36426,+
"CELE_F02E9,10",0.0244997,0.0457201,A5Z2V7,Uncharacterized protein,15.0543,14.9438,14.5349,15.4154,14.8648,14.9753,15.0833,14.927,0.0457201,0.767571,0.0244997,0.130973,
"CELE_R13H4,2",-1.58276,2.78376,A5Z2W3,Uncharacterized protein,14.1236,15.1019,14.7599,15.1637,16.8461,16.1326,16.3792,16.1223,2.78376,0.000413553,-1.58276,-5.41193,+
"CELE_ZK228,4",-0.630294,1.09763,A5Z2W6;K8FDY8;O46010,Uncharacterized protein,14.8309,14.7663,14.5387,15.3263,15.4596,14.9247,15.4581,16.141,1.09763,0.0193921,-0.630294,-2.1055,+
"CELE_K02B7,3",1.26854,3.62623,A5Z2W7;O45637,Uncharacterized protein,19.3269,19.5563,18.8695,19.0644,17.8288,18.041,18.0494,17.8238,3.62623,0.00014744,1.26854,7.78577,+
nuo-3,0.78067,0.693495,A5Z2X2,NADH Ubiquinone Oxidoreductase,14.6928,15.5357,14.993,15.0193,14.1716,13.6143,13.5585,15.7738,0.693495,0.0591185,0.78067,1.43044,
"C44E4,5",0.127479,0.180053,A6PVA1,Uncharacterized protein,14.9522,14.0762,14.9164,14.6683,14.0501,14.862,14.403,14.7882,0.180053,0.367215,0.127479,0.461625,
"CELE_F49E2,2",0.78324,0.713254,A6ZJ46;Q20621,Uncharacterized protein,15.0867,16.3946,15.5429,16.7642,15.9513,14.5068,14.5496,15.6476,0.713254,0.0558598,0.78324,1.46401,
"T07A5,7",1.19739,2.18422,A6ZJ55,"Uncharacterized protein T07A5,7",17.6397,18.4758,18.4772,18.0022,17.1156,16.3606,17.357,16.9722,2.18422,0.00156783,1.19739,4.07444,+
"CELE_T04F8,7",0.025614,0.0141243,A6ZJ59;Q22166,Uncharacterized protein,13.9724,14.9411,14.9308,14.6761,15.6178,13.0398,14.5242,15.236,0.0141243,0.924669,0.025614,0.0418178,
"gpb5;CELE_T23B12,8",2.46165,3.48447,A7DT38;G5EEJ3,Putative glycoprotein hormone-beta5;Glycoprotein hormone beta 5,14.7946,14.935,13.9673,15.405,12.5784,11.8879,12.3202,12.4689,3.48447,0.000232937,2.46165,7.3371,+
"CELE_F49D11,10",-0.0241742,0.0276696,A7DT40,Uncharacterized protein,14.4212,15.5512,14.7071,14.7319,14.5411,14.7057,14.9127,15.3487,0.0276696,0.856053,-0.0241742,-0.0807388,
oxy-5,-2.44989,3.34602,A7DT45,Uncharacterized protein,14.2446,14.2293,14.4945,15.507,17.415,16.8817,16.6423,17.3359,3.34602,0.000267898,-2.44989,-6.91975,+
mrg-1,0.100747,0.0558542,A7DTF0;Q9XWW2,MRG (Mortality factor-Related Gene) related,16.6786,14.3018,17.2016,16.1517,16.2077,15.884,15.8971,15.9421,0.0558542,0.724124,0.100747,0.158428,
obr-1,2.70758,5.41402,A7DTF2;G2HK04;Q95Q23;Q9U2C7,Oxysterol-binding protein,14.6995,15.4452,15.0334,14.9991,12.3563,12.1546,12.3251,12.5108,5.41402,0,2.70758,15.9511,+
igcm-3,-0.677979,0.9942,A7LPD6;Q22096,ImmunoGlobulin-like Cell adhesion Molecule family,14.4757,14.1401,14.4937,15.1601,15.5079,14.7516,14.8187,15.9033,0.9942,0.0257544,-0.677979,-1.93355,+
unc-16,1.25375,2.27955,A7LPE4;C0P271;P34609,Uncharacterized protein;Uncharacterized protein;JNK-interacting protein,14.6848,15.0214,14.1118,15.2189,13.1285,13.6099,13.9052,13.3783,2.27955,0.00132423,1.25375,4.27166,+
gpdh-2,2.29366,3.61224,A7LPE6;P34517;Q7JMU1,Glycerol-3-phosphate dehydrogenase [NAD(+)];Probable glycerol-3-phosphate dehydrogenase 2;Glycerol-3-phosphate dehydrogenase [NAD(+)],19.6233,20.4551,19.5614,20.6663,17.5496,17.77,17.8473,17.9645,3.61224,0.000145847,2.29366,7.74049,+
sly-1,0.798147,2.64046,A7LPF3;Q20364,SLY1 homolog,16.2432,16.0816,16.1206,15.7111,15.2564,15.0551,15.1135,15.5388,2.64046,0.00074745,0.798147,5.0698,+
"B0393,9",-0.942755,1.30889,A7LPF5,Uncharacterized protein,15.038,14.9672,14.4019,14.174,15.5,15.4986,16.4486,14.905,1.30889,0.0112946,-0.942755,-2.46025,+
cisd-1,1.95908,1.78123,A7LPG5;Q5FC71,CDGSH Iron Sulfur Domain protein homolog,19.4625,21.6777,19.5835,21.4465,18.501,18.5544,18.4964,18.7821,1.78123,0.0038447,1.95908,3.29313,+
"CELE_F09E8,2",2.05698,5.0692,A7LPH5,Uncharacterized protein,16.6134,16.5889,16.4383,16.7906,14.6129,14.4309,14.2804,14.8791,5.0692,0,2.05698,13.9304,+
lsy-22,-0.227384,0.151052,A7LPI4;Q93616,Uncharacterized protein,13.9078,14.8434,14.6176,15.3325,15.0079,13.5074,15.2968,15.7988,0.151052,0.425572,-0.227384,-0.395386,
"C24H11,5",2.58187,6.05894,A7LPI7,Uncharacterized protein,14.9052,14.8763,14.9957,14.6754,12.398,12.1607,12.0517,12.5147,6.05894,0,2.58187,20.5124,+
"CELE_F10A3,17",3.24104,5.25691,A7LPJ5,Uncharacterized protein,18.9285,19.1877,19.1551,18.9992,16.2764,15.3797,16.062,15.5882,5.25691,0,3.24104,14.998,+
pnc-1,-1.07288,1.72726,A7WK39;Q9N426,Pyrazinamidase and NiCotinamidase,14.5175,14.7298,14.8358,15.4713,16.5154,16.1577,15.9196,15.2532,1.72726,0.00443557,-1.07288,-3.19411,+
"CELE_Y94H6A,12",2.62797,4.07736,A7WK43,Uncharacterized protein,14.4519,15.3854,14.6902,15.5107,12.4894,12.191,12.2149,12.6309,4.07736,0,2.62797,9.37306,+
"CELE_F56C9,6",0.794595,1.73808,A8WFF4;H2KY87;H2KY89,Uncharacterized protein,14.7877,14.7951,14.8405,14.0604,13.3554,14.0909,13.9287,13.9303,1.73808,0.00429161,0.794595,3.21387,+
"CELE_T28D9,4;T28D9,4",0.948243,1.17383,A8WFI3;Q10023,"Uncharacterized protein;Uncharacterized protein T28D9,4",15.8891,15.2633,16.0932,15.5059,13.636,15.0703,15.3714,14.8808,1.17383,0.0158047,0.948243,2.23273,+
"C28G1,5",0.881889,2.27384,A8WFJ8,Uncharacterized protein,14.7955,14.707,14.3759,14.764,14.2583,13.7223,13.7667,13.3677,2.27384,0.00133429,0.881889,4.2597,+
gpx-7,-1.06745,2.23924,A8WFK6,Glutathione peroxidase,17.5841,16.9092,16.5502,16.4934,18.0165,18.0134,17.8218,17.955,2.23924,0.00145416,-1.06745,-4.18762,+
"CELE_F41D9,2",2.31654,3.65274,A8WFM5;H2KZN7,Uncharacterized protein,14.6225,14.9535,14.0126,15.2519,12.5317,12.12,12.2505,12.6723,3.65274,0.000150733,2.31654,7.87218,+
"CELE_T04F8,8",2.35173,4.16507,A8WHM5;Q22168,Uncharacterized protein,14.218,15.3352,14.5615,14.6291,12.3856,12.166,12.3355,12.4497,4.16507,0,2.35173,9.71263,+
"CELE_ZK856,16",2.61606,5.4402,A8WHN5,Uncharacterized protein,14.4504,14.8734,14.9851,14.9652,12.4094,11.9641,12.0992,12.337,5.4402,0,2.61606,16.1155,+
"CELE_F23B12,4",1.97859,3.4731,A8WHS3,Uncharacterized protein,14.0469,14.6311,14.2773,13.9423,12.3736,12.0587,11.7517,12.7992,3.4731,0.000231631,1.97859,7.30205,+
"CELE_K09A9,6",2.34197,3.97359,A8WHT8;A8WHT9;G5EEF4,Uncharacterized protein,14.3091,15.1863,14.4891,14.7059,12.5208,11.8681,12.2462,12.6873,3.97359,0,2.34197,8.98494,+
"CELE_H14N18,4",3.35653,2.24758,A8WIT0;H2L0B7,Uncharacterized protein,14.8063,15.0393,14.5079,15.1609,12.3263,9.21074,11.9059,12.6453,2.24758,0.00145986,3.35653,4.20492,+
"CELE_T12B5,15",1.95328,2.07109,A8WJ47,Uncharacterized protein,14.8109,15.5414,13.3514,13.8669,12.5688,12.0997,12.3393,12.7498,2.07109,0.0020238,1.95328,3.84694,+
"CELE_Y17G7B,20",2.39801,4.79672,A8XJ46;A8XJ47;H2KMJ1;H2KMJ2;Q8I4E8,Uncharacterized protein,14.7184,14.8622,14.5253,14.1913,12.3348,11.985,11.9415,12.4438,4.79672,0,2.39801,12.5079,+
"CELE_E01A2,1",1.18311,1.68456,A9CZN9;Q966L2,Uncharacterized protein,14.9249,14.4406,14.7667,15.3111,13.5063,14.6415,13.1017,13.4613,1.68456,0.00492289,1.18311,3.11658,+
"CELE_T02H6,1",0.411077,0.81575,A9D0C6,Uncharacterized protein,15.1008,15.6495,15.0623,14.7642,14.8469,14.3982,14.5281,15.1594,0.81575,0.0416715,0.411077,1.63653,+
"CELE_Y37E3,11",2.27858,3.32461,A9D2X7;Q9BKU2;X5LPX5,Uncharacterized protein,17.48,16.9874,17.6836,17.0912,14.7925,15.0166,14.4831,15.8356,3.32461,0.000263636,2.27858,6.85695,+
"CELE_M03F8,3",2.03677,3.43526,A9D4S6;O16376,Uncharacterized protein,16.0075,16.9219,16.6293,16.3096,14.6065,13.8259,14.5867,14.7022,3.43526,0.000250304,2.03677,7.18646,+
"CELE_F55B12,10",1.50461,1.97344,A9QY28,Uncharacterized protein,14.8927,15.3413,14.1751,14.4255,14.0059,12.6624,12.7111,13.4368,1.97344,0.0025683,1.50461,3.65595,+
pptr-2,1.5505,5.07154,A9UJN4;H9G2X3;Q17948,Protein Phosphatase 2A (Two A) Regulatory subunit,16.5952,16.3914,16.2982,16.6937,14.9886,14.7531,15.0268,15.008,5.07154,0,1.5505,13.9432,+
"maph-1,2",1.66792,5.05631,A9UJN7,Microtubule-Associated Protein Homolog,17.8579,18.2199,17.8032,17.788,16.1288,16.188,16.2562,16.4243,5.05631,0,1.66792,13.8597,+
"CELE_K09G1,1",1.49754,1.97416,A9UJP1;D9N146;D9N147,Uncharacterized protein,14.708,15.2566,14.8628,14.8993,13.8785,12.268,13.6672,13.9229,1.97416,0.00256915,1.49754,3.65734,+
"B0303,7",0.364376,0.494613,A9Z1J8;P34258,"Uncharacterized protein;Uncharacterized protein B0303,7",14.9251,15.1912,15.037,14.5508,15.4267,14.5694,14.1716,14.0789,0.494613,0.108731,0.364376,1.08355,
"C23H3,3",2.55378,4.02709,A9Z1L6,Uncharacterized protein,14.2365,15.2152,14.9493,14.9987,12.313,11.9857,12.0919,12.794,4.02709,0,2.55378,9.18324,+
"C17C3,1",-0.13619,0.234567,B0M0L9;H2KYT6;Q9BIA9,Uncharacterized protein,14.9903,15.3629,14.5287,14.4826,14.713,15.0301,14.9335,15.2326,0.234567,0.285164,-0.13619,-0.580537,
glna-1,0.900182,0.810901,B0M0N9;B0M0P0;B6VQ90;H2L2H2;H2L2H3;U4PRW7,GLutamiNAse,13.9504,14.9346,14.2388,13.3785,12.3866,13.5398,14.3451,12.63,0.810901,0.0420339,0.900182,1.62841,+
"CELE_Y61A9LA,11",2.57506,4.06183,B1GRJ8;H2L073,Uncharacterized protein,14.7313,15.514,14.9426,14.3934,12.4155,12.1587,12.0249,12.6821,4.06183,0,2.57506,9.31403,+
"CELE_F41E6,5",2.71182,4.38862,B1GRK5;O16457,Uncharacterized protein,14.5776,15.0198,14.6069,14.923,12.5784,11.4851,12.2282,11.9884,4.38862,0,2.71182,10.6287,+
"CELE_T25B2,2",2.47878,3.6585,B1GRL0;H2KZ75,Uncharacterized protein,16.9741,17.321,16.1014,16.6465,14.4026,13.7691,14.3725,14.5838,3.6585,0.000151792,2.47878,7.89104,+
trpp-1,2.6997,3.93005,B1GRL5,TRansport Protein Particle,14.7963,14.6621,14.9774,14.3701,11.8149,11.3409,12.2075,12.6438,3.93005,0,2.6997,8.82637,+
tsp-10,2.87698,5.29913,B1Q241;H2KYX1,TetraSPanin family,14.9913,15.2612,14.9342,15.4788,12.5759,12.0735,12.0252,12.483,5.29913,0,2.87698,15.2486,+
ugt-26,-0.0812244,0.113844,B1Q250;H2KYQ0,UDP-glucuronosyltransferase,18.0699,18.1958,17.4791,18.2811,18.0284,17.7685,17.9088,18.645,0.113844,0.518162,-0.0812244,-0.306742,
"C14H10,3",3.08892,3.27136,B1Q254,Uncharacterized protein,16.693,17.3416,16.52,17.1721,12.772,13.591,14.4269,14.5811,3.27136,0.000256354,3.08892,6.70278,+
"CELE_D1086,10",-2.00056,3.70884,B1Q273;Q5FC40,Uncharacterized protein,18.7074,18.076,18.1411,18.2092,20.8343,20.1885,20.2513,19.8619,3.70884,9.71E-05,-2.00056,-8.05769,+
poml-3,0.417615,0.48164,B1V898,PON (Paraoxonase) and MEC-6 Like,14.86,15.2344,14.1178,15.4095,14.7657,14.1918,13.9001,15.0937,0.48164,0.113761,0.417615,1.06013,
unc-57,1.56641,3.83978,B1V8A0,Endophilin-A homolog,17.7561,17.6988,17.675,17.4706,16.4355,15.7936,15.7784,16.3274,3.83978,0.000107667,1.56641,8.50536,+
szy-20,0.498444,1.0283,B2D6L4;D2KT99;G5EEB4;G5EGU9;Q18094;Q565A8;Q9XVV8,Suppressor of ZYg-1;Suppressor of ZYg-1;SZY-20B;SZY-20A;Suppressor of ZYg-1;Suppressor of ZYg-1;Suppressor of ZYg-1,15.0405,15.1033,14.9562,14.4606,14.566,14.082,14.0349,14.8838,1.0283,0.0238563,0.498444,1.99019,+
"CELE_T06E4,14",2.41552,3.5774,B2D6L8,Uncharacterized protein,15.0454,14.1054,14.7059,15.1988,12.5246,11.7917,12.3329,12.7441,3.5774,0.000143236,2.41552,7.62871,+
"CELE_F13G3,10",6.23706,5.08933,B2D6L9,Uncharacterized protein,17.4085,18.9534,18.8462,19.2329,12.5702,11.9189,12.2968,12.7069,5.08933,0,6.23706,14.0413,+
rmd-2,0.846327,2.26652,B2D6P1,Regulator of Microtubule Dynamics,17.0642,17.673,17.2134,17.6937,16.4182,16.4345,16.4881,16.9181,2.26652,0.00140165,0.846327,4.24438,+
smc-3,1.1958,2.50825,B2FDA8,Structural maintenance of chromosomes protein 3,16.1521,16.9569,16.4016,16.5737,15.4888,14.8274,15.2908,15.6941,2.50825,0.000912908,1.1958,4.76738,+
ntl-2,0.417486,1.44273,B2MZA9;Q10923;Q95QZ3;Q95QZ4,NOT-Like (Yeast CCR4/NOT complex component),14.3777,14.5764,14.5429,14.7363,14.2804,14.1794,14.358,13.7457,1.44273,0.00842342,0.417486,2.68943,+
gcn-1,1.55491,5.32661,B3CJ34,GCN (Yeast General Control Nondrepressible) homolog,18.3538,17.9968,18.1898,18.3469,16.5938,16.6,16.6426,16.8312,5.32661,0,1.55491,15.4139,+
urm-1,0.065043,0.104899,B3CKG1,Ubiquitin-related modifier 1 homolog,17.1371,17.2383,16.854,17.5778,17.5769,17.0488,17.1785,16.7428,0.104899,0.544629,0.065043,0.284737,
nono-1,2.84229,4.34297,B3GWA1,"NONO (Conserved nuclear protein, aka PSF) homolog",18.2295,18.3985,18.3702,19.384,15.673,15.6498,15.7711,15.919,4.34297,0,2.84229,10.4356,+
atf-7,1.89949,2.20383,B3GWA6;Q17801;Q86MD3;Q9U3R1,ATF (cAMP-dependent transcription factor) family,14.3542,13.2081,14.1275,15.3629,12.2447,12.1667,12.2923,12.7511,2.20383,0.00156314,1.89949,4.11457,+
vps-26,-0.103719,0.207079,B3GWB9;L8E6W6;L8E917;O01258,Related to yeast Vacuolar Protein Sorting factor;Related to yeast Vacuolar Protein Sorting factor;Related to yeast Vacuolar Protein Sorting factor;Vacuolar protein sorting-associated protein 26,15.1977,15.3966,15.4195,15.3296,15.1176,15.115,15.879,15.6468,0.207079,0.322696,-0.103719,-0.521415,
ndx-9,0.304235,0.2892,B3GWC0;Q19427,NuDiX family;NADH pyrophosphatase,14.9628,15.3467,14.0072,15.4094,14.1176,14.2149,14.7745,15.4022,0.2892,0.226342,0.304235,0.693715,
"C14F11,4",2.61574,5.09499,B3WFT8,Uncharacterized protein,19.3452,19.5339,19.3795,20.0034,17.0743,16.7466,16.7905,17.1877,5.09499,0,2.61574,14.0727,+
abts-1,2.13034,2.98644,B3WFV9;G5EC65;G5EDF4,Anion exchange protein,16.7694,17.6623,17.1598,17.8204,15.5613,14.9492,14.6119,15.7683,2.98644,0.000302068,2.13034,5.92338,+
"CELE_ZK858,6",2.42267,3.74711,B3WFW5;Q7YTF9,Transmembrane 9 superfamily member,18.7459,17.6976,17.6105,17.6557,15.4659,15.657,15.2002,15.696,3.74711,0.000100533,2.42267,8.1864,+
"C41G7,9",-2.14232,2.65859,B3WFW9,Uncharacterized protein,14.814,15.5012,14.9587,15.342,18.2318,16.4168,16.9968,17.5397,2.65859,0.000729807,-2.14232,-5.11223,+
lin-10,0.551741,0.787571,B3WFX4;O17583,Uncharacterized protein;Protein lin-10,15.0438,14.0448,15.0102,15.2284,14.531,13.9606,13.8532,14.7755,0.787571,0.0443196,0.551741,1.58931,+
"CELE_M04C9,3",2.60948,4.84801,B3WFY7;P90933,Uncharacterized protein,15.0133,14.8799,15.0106,14.6399,12.4801,11.7592,12.2735,12.5928,4.84801,0,2.60948,12.7647,+
"C31H5,6",0.85712,1.71541,B3WFZ3,Uncharacterized protein,15.0183,14.4117,14.5813,15.5043,14.2741,13.7518,14.1349,13.9263,1.71541,0.00452802,0.85712,3.17253,+
"CELE_ZK355,8",-0.449197,0.202703,B4DCT1,Uncharacterized protein,15.0209,15.3277,14.688,14.9431,15.0449,13.7903,17.8904,15.0507,0.202703,0.329898,-0.449197,-0.511851,
spds-1,1.81739,4.21737,B4E3X6;G5EFG3,SPermiDine Synthase,17.4041,17.2087,17.4926,17.7071,15.6153,15.9737,15.711,15.2431,4.21737,0,1.81739,9.92033,+
nxf-1,2.16674,4.0825,B5BM32;Q9XVS7,Nuclear eXport Factor;Nuclear RNA export factor 1,17.1638,17.4569,17.2677,17.8124,15.7102,14.8373,15.3226,15.1635,4.0825,0,2.16674,9.39265,+
"CELE_F38A6,5",1.9028,1.938,B5BM45,Uncharacterized protein,16.8589,16.2899,15.2576,17.7686,14.6245,14.7698,14.4548,14.7148,1.938,0.00282725,1.9028,3.5878,+
