geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 eat2_d10_01,log2 eat2_d10_02,log2 eat2_d10_03,log2 eat2_d10_04,log2 eat2_d1_01,log2 eat2_d1_02,log2 eat2_d1_03,log2 eat2_d1_04, -Log.p.value,Student's T-test q-value eat2_d10_eat2_d1,log2FC,Student's T-test Test statistic eat2_d10_eat2_d1,Sign p-val: 0.05 
ttr-34,0.373888,0.548004,A3FPK9,TransThyretin-Related family domain,14.8987,14.5197,15.5224,14.9811,14.8517,15.1234,14.4223,14.0291,0.548004,0.121237,0.373888,1.17871,
"CELE_Y49E10,29",2.82882,5.12569,A3FPL3,Uncharacterized protein,13.2316,12.9968,12.761,13.2022,10.5597,10.2041,9.77207,10.3405,5.12569,0,2.82882,14.2438,+
cnnm-1,-0.111316,0.0974149,A3QM97,Metal transporter cnnm-1,13.2965,13.0206,12.7222,13.2602,14.2811,12.4529,12.7964,13.2143,0.0974149,0.614885,-0.111316,-0.266099,
col-138,-2.79618,1.50388,A3QM98,COLlagen,13.2213,13.2175,12.6434,13.3066,16.1102,15.5075,18.3774,13.5785,1.50388,0.00997498,-2.79618,-2.79569,+
oac-59,2.50534,6.22048,A3QMB6,O-ACyltransferase homolog,12.9371,12.9895,12.9224,13.205,10.6963,10.3258,10.3678,10.6429,6.22048,0,2.50534,21.8401,+
"C42C1,8",2.6401,3.19324,A3QMB7,Uncharacterized protein,15.3276,15.8413,14.4709,15.0838,13.3195,12.0299,12.1654,12.6484,3.19324,0.000458703,2.6401,6.4816,+
"C42C1,11;AP-1",0.42934,1.00048,A3QMC2;G5EFT4,Uncharacterized protein;Aminopeptidase-1,15.6315,15.2001,14.7115,14.7244,14.6941,14.6105,14.6021,14.6435,1.00048,0.0349171,0.42934,1.94397,+
rpl-34,-1.02585,3.13114,A3QMC5,"Ribosomal Protein, Large subunit",18.3644,18.0717,18.3068,18.0725,19.0439,19.3361,19.5833,18.9555,3.13114,0.000442396,-1.02585,-6.30991,+
erl-1,1.2598,3.53251,A3QMC6,ERLin (ER lipid raft associated protein) homolog,15.7567,15.806,15.591,15.6539,14.8018,14.0277,14.5356,14.4034,3.53251,0.000460237,1.2598,7.48665,+
tag-335,1.61304,1.36337,A3QMC8,Mannose-1-phosphate guanyltransferase beta,15.8443,16.8781,14.0068,14.7557,13.5656,13.8849,13.7872,13.7949,1.36337,0.0143371,1.61304,2.55302,+
fbxa-6,2.53093,4.28093,A4F303,F-box A protein,13.2911,13.2543,12.3078,13.1291,10.5923,10.3045,10.3159,10.6458,4.28093,0.00019883,2.53093,10.1781,+
"CELE_cTel55X,1",1.67329,3.34173,A4F305;H2KY55,Uncharacterized protein,16.3365,15.5901,16.5265,16.5262,14.3041,14.6434,14.5889,14.7497,3.34173,0.000506787,1.67329,6.90711,+
"C44C10,9",1.06158,4.06475,A4UVK2,Uncharacterized protein,15.6477,15.6407,15.3325,15.5629,14.7321,14.4771,14.3639,14.3644,4.06475,0.000231242,1.06158,9.32511,+
"CELE_F14D7,12",-0.311603,0.772852,A4UVK9,Uncharacterized protein,13.2723,13.3002,12.8401,13.2989,13.9293,13.276,13.5475,13.205,0.772852,0.0641705,-0.311603,-1.5646,
"CELE_D1086,17",1.57169,2.86634,A4UVL1,Uncharacterized protein,13.2886,13.3181,12.3891,13.2407,11.8296,11.0529,11.4152,11.6521,2.86634,0.000642117,1.57169,5.61626,+
"CELE_W06G6,15;CELE_Y70C5B,2",-1.33215,2.76467,A4UVL9;G5EG48,Uncharacterized protein,13.3462,13.2587,12.9831,12.9591,15.1267,14.1488,14.1702,14.43,2.76467,0.000740088,-1.33215,-5.36544,+
"CELE_Y71F9AR,4",0.869308,0.904308,A4UZ35,Uncharacterized protein,13.2802,13.0755,12.6632,12.4302,10.7357,12.6205,11.9691,12.6464,0.904308,0.0450578,0.869308,1.7842,+
"CELE_Y47G6A,33",-1.20034,1.61382,A5A8P5,Uncharacterized protein,15.9346,15.6335,14.6115,14.3353,16.0929,16.4841,16.2114,16.5278,1.61382,0.00753606,-1.20034,-2.98962,+
"CELE_ZK813,7",3.27783,2.86392,A5HU91,Uncharacterized protein,19.0258,18.3505,20.0342,19.9746,16.7235,14.8446,16.2023,16.5034,2.86392,0.000641011,3.27783,5.6102,+
"CELE_T28A11,2",4.48256,5.15693,A5HU97,Uncharacterized protein,18.0888,18.208,17.377,17.5982,12.8823,13.3753,13.9887,13.0954,5.15693,0,4.48256,14.42,+
guk-1,0.510853,0.563997,A5HU98;P91425,GUanylate Kinase,17.1542,16.9726,15.7694,15.5239,15.9572,15.88,15.5812,15.9583,0.563997,0.115396,0.510853,1.20687,
"CELE_Y53C10A,6",0.21162,0.316657,A5HWA4;Q9XW51,Uncharacterized protein,13.2496,13.2332,12.8141,13.3425,13.5094,12.8852,13.1171,12.2812,0.316657,0.257341,0.21162,0.748729,
"CELE_Y48C3A,18",2.65097,4.99579,A5HWA9;G2HK06;Q9NAF8,Uncharacterized protein,13.249,13.2403,12.6538,13.353,10.6638,10.1959,10.3733,10.6592,4.99579,0,2.65097,13.5328,+
"CELE_Y39B6A,3",-1.07591,1.22803,A5HWB2;Q9NES9,Uncharacterized protein,13.2745,11.3815,12.9004,13.3146,14.0284,13.758,13.6189,13.7695,1.22803,0.0198879,-1.07591,-2.32366,+
dab-1,0.0771325,0.220506,A5JYR4;Q8I4G9;Q8I4H0;Q9U3A6,DAB (Drosophila disabled) homolog,14.7244,14.8236,14.6135,14.4728,14.6896,14.2851,14.5171,14.8341,0.220506,0.36463,0.0771325,0.550493,
"CELE_F25H8,1",2.30091,2.87956,A5JYS8;Q19789,Uncharacterized protein,15.363,15.4902,15.6418,15.7276,13.9641,12.892,13.8615,12.3012,2.87956,0.000574085,2.30091,5.64948,+
swsn-9,0.773438,1.61081,A5JYT2;Q17581,SWI/SNF nucleosome remodeling complex component,14.7196,14.4162,14.6171,14.4539,14.1767,13.0573,13.8529,14.0262,1.61081,0.00760027,0.773438,2.98426,+
"CELE_ZC434,7",0.17125,0.279429,A5JYU1,Uncharacterized protein,12.9067,13.1539,12.9886,13.2841,13.4018,12.2559,13.0467,12.9439,0.279429,0.294099,0.17125,0.673854,
rad-50,1.53363,2.03519,A5JYU5;O44199,Uncharacterized protein;DNA repair protein rad-50,13.1622,13.287,11.7532,13.2424,10.9103,11.2107,11.6395,11.5499,2.03519,0.00314713,1.53363,3.77618,+
"C25F9,11",1.76911,0.929883,A5JYW3,Uncharacterized protein,16.1613,15.4073,15.437,15.4228,12.1809,15.9549,12.2829,14.9333,0.929883,0.0424333,1.76911,1.82672,+
sin-3,2.98254,4.27099,A5JYW9,Paired amphipathic helix protein sin-3,16.9193,16.6461,17.4238,16.6188,13.8219,14.5731,13.5208,13.762,4.27099,0.000274052,2.98254,10.1374,+
hmp-1,-1.73942,1.85125,A5JYX3;I7J4D2;I7K4K5;I7LFF2;P90947,HuMPback (Dorsal lumps);HuMPback (Dorsal lumps);HuMPback (Dorsal lumps);HuMPback (Dorsal lumps);Alpha-catenin-like protein hmp-1,13.2991,13.7584,13.0805,13.3786,16.0128,13.731,15.2885,15.442,1.85125,0.00462041,-1.73942,-3.4234,+
dhs-3,1.0653,2.10106,A5JYX4,"DeHydrogenases, Short chain",18.2615,17.1974,18.1243,17.4547,16.7584,16.858,16.4362,16.7242,2.10106,0.00280841,1.0653,3.90654,+
nra-2,-0.0737574,0.0956282,A5JYX8;O18033,Nicalin,14.4125,14.9271,15.7239,14.9251,15.1212,15.0026,14.8978,15.2622,0.0956282,0.620067,-0.0737574,-0.261619,
"CELE_Y37H2A,14",-0.610405,0.331207,A5PEY0,Uncharacterized protein,13.2445,14.6497,13.8039,11.0589,14.0479,13.3101,13.8347,14.0059,0.331207,0.24427,-0.610405,-0.77744,
"CELE_F27E5,7",2.60237,2.5325,A5Z2S2,Uncharacterized protein,15.6336,16.1167,14.4566,14.9204,13.6336,11.7394,12.4874,12.8576,2.5325,0.00111089,2.60237,4.82195,+
saps-1,1.36469,3.42251,A5Z2S4;B2D6K9;Q18696,SAPS (Phosphatase associated) domain protein,15.7251,15.3591,15.0136,15.7338,13.9915,14.1557,13.9287,14.2969,3.42251,0.000532488,1.36469,7.14785,+
"CELE_ZK809,8",2.61064,5.87135,A5Z2S9,Uncharacterized protein,13.0224,13.2431,12.8933,13.3476,10.6701,10.3067,10.4248,10.6623,5.87135,0,2.61064,19.0692,+
"CELE_D1081,7",0.520701,1.75411,A5Z2T6,Uncharacterized protein,13.0732,13.2231,12.8649,12.6382,12.5917,12.4924,12.1442,12.4883,1.75411,0.00564673,0.520701,3.24323,+
aph-2,0.0472622,0.0643002,A5Z2T7;Q23316,Uncharacterized protein;Nicastrin,13.0647,13.1952,12.7404,13.2218,13.4327,12.7216,13.3868,12.4918,0.0643002,0.722924,0.0472622,0.180926,
"CELE_F15B9,10",2.01203,2.26038,A5Z2T9;I2HA81,Uncharacterized protein,16.6778,17.2347,15.4357,15.4306,14.5167,13.8277,14.1797,14.2066,2.26038,0.00208604,2.01203,4.23158,+
"C27A7,5",0.900768,1.15242,A5Z2U5;A5Z2U6;P90758;Q9U3P0,Uncharacterized protein,14.291,14.4181,12.6798,13.8205,12.9634,12.8777,12.6239,13.1413,1.15242,0.0238664,0.900768,2.1969,+
"CELE_F30A10,13",0.0929375,0.164275,A5Z2U8;Q2XMZ1,Uncharacterized protein,13.1104,12.517,12.886,13.2846,12.6635,13.1972,12.9804,12.5853,0.164275,0.4564,0.0929375,0.425874,
"CELE_F30A10,14",5.47987,3.39618,A5Z2U9,Uncharacterized protein,19.0092,18.3654,17.3947,18.6626,12.7221,13.8213,13.9917,10.9773,3.39618,0.00052093,5.47987,7.06866,+
"C04H5,7",1.77361,3.08643,A5Z2V2,Uncharacterized protein,13.8741,14.1481,13.9915,14.8128,12.8932,12.4018,12.4954,11.9418,3.08643,0.000466495,1.77361,6.18848,+
"C13B4,1",1.43298,1.3774,A5Z2V3;O45247,Uncharacterized protein,13.8441,14.8129,12.4156,12.998,12.3982,11.5847,11.9832,12.3725,1.3774,0.0136864,1.43298,2.57703,+
"CELE_F02E9,10",1.82587,3.76055,A5Z2V7,Uncharacterized protein,15.0244,15.2558,15.228,15.298,13.3974,13.0325,13.1028,13.9701,3.76055,0.000281467,1.82587,8.23201,+
"CELE_R13H4,2",1.05748,2.10207,A5Z2W3,Uncharacterized protein,16.7394,17.8288,17.4262,17.7185,16.3344,16.0602,16.5181,16.5702,2.10207,0.00281182,1.05748,3.90855,+
"CELE_ZK228,4",2.32617,2.791,A5Z2W6;K8FDY8;O46010,Uncharacterized protein,16.5226,16.4706,16.0658,15.9434,13.1751,13.9021,13.5712,15.0491,2.791,0.00071373,2.32617,5.4296,+
"CELE_K02B7,3",2.47548,5.77846,A5Z2W7;O45637,Uncharacterized protein,18.0143,18.138,18.4982,18.3592,15.7565,16.0033,15.6358,15.7121,5.77846,0,2.47548,18.3916,+
nuo-3,3.28687,5.08898,A5Z2X2,NADH Ubiquinone Oxidoreductase,17.2967,17.5721,17.2238,17.7254,14.3083,14.3834,13.5637,14.4151,5.08898,0,3.28687,14.0394,+
"C44E4,5",1.33089,2.22532,A6PVA1,Uncharacterized protein,15.9708,15.0515,15.0122,14.9761,13.6755,14.5557,13.7481,13.7079,2.22532,0.0022089,1.33089,4.15883,+
"CELE_F49E2,2",1.83583,3.75729,A6ZJ46;Q20621,Uncharacterized protein,16.7756,16.5983,16.0999,16.1424,14.9819,14.3219,14.3954,14.5737,3.75729,0.000279803,1.83583,8.22091,+
"T07A5,7",-0.47261,0.696161,A6ZJ55,"Uncharacterized protein T07A5,7",13.7135,14.0105,13.9004,14.6045,15.1832,14.7164,14.2565,13.9634,0.696161,0.0790872,-0.47261,-1.43498,
"CELE_T04F8,7",1.29732,2.05447,A6ZJ59;Q22166,Uncharacterized protein,16.21,15.8824,15.4572,14.7422,14.6461,14.1639,14.1503,14.1423,2.05447,0.00302698,1.29732,3.81411,+
"gpb5;CELE_T23B12,8",3.90039,3.31179,A7DT38;G5EEJ3,Putative glycoprotein hormone-beta5;Glycoprotein hormone beta 5,14.7254,15.7025,13.0426,13.9088,10.6006,10.3315,10.3419,10.5037,3.31179,0.000493755,3.90039,6.81959,+
"CELE_F49D11,10",-0.249308,0.714805,A7DT40,Uncharacterized protein,14.6906,14.9247,15.303,14.7987,15.4155,14.9338,15.0904,15.2746,0.714805,0.0749392,-0.249308,-1.46664,
oxy-5,1.06051,1.00686,A7DT45,Uncharacterized protein,19.3162,19.4998,18.5043,17.7783,18.5664,16.8377,17.4497,18.0028,1.00686,0.0344273,1.06051,1.95457,+
mrg-1,1.43325,3.22458,A7DTF0;Q9XWW2,MRG (Mortality factor-Related Gene) related,16.5053,17.0573,16.5924,16.0781,15.2148,15.1732,14.8721,15.2399,3.22458,0.000466343,1.43325,6.56963,+
obr-1,0.974589,1.24364,A7DTF2;G2HK04;Q95Q23;Q9U2C7,Oxysterol-binding protein,13.4602,12.74,13.9437,14.2913,13.2743,12.7411,12.1934,12.3281,1.24364,0.019128,0.974589,2.34994,+
igcm-3,0.39133,0.305849,A7LPD6;Q22096,ImmunoGlobulin-like Cell adhesion Molecule family,13.3174,13.2912,12.7954,13.2015,11.2742,13.3371,12.7991,13.6297,0.305849,0.267711,0.39133,0.72721,
unc-16,2.26579,3.4724,A7LPE4;C0P271;P34609,Uncharacterized protein;Uncharacterized protein;JNK-interacting protein,15.8483,15.0344,15.3239,15.1594,12.4178,13.1082,13.6549,13.1219,3.4724,0.000491456,2.26579,7.29991,+
gpdh-2,1.47806,4.71945,A7LPE6;P34517;Q7JMU1,Glycerol-3-phosphate dehydrogenase [NAD(+)];Probable glycerol-3-phosphate dehydrogenase 2;Glycerol-3-phosphate dehydrogenase [NAD(+)],18.7883,18.8951,19.0463,19.2666,17.484,17.517,17.3885,17.6947,4.71945,0,1.47806,12.13,+
sly-1,1.13724,2.27724,A7LPF3;Q20364,SLY1 homolog,16.6694,15.5723,15.6174,15.7063,14.6065,14.8507,14.7371,14.8221,2.27724,0.00207532,1.13724,4.26682,+
"B0393,9",2.16103,3.90393,A7LPF5,Uncharacterized protein,15.8752,15.8129,15.5988,16.0029,13.2761,14.3273,13.4256,13.6166,3.90393,0.000312431,2.16103,8.73242,+
cisd-1,1.05768,3.98175,A7LPG5;Q5FC71,CDGSH Iron Sulfur Domain protein homolog,19.2043,19.1597,19.143,19.3533,17.9831,18.442,18.0016,18.2029,3.98175,0.000218605,1.05768,9.01495,+
"CELE_F09E8,2",2.13705,3.07625,A7LPH5,Uncharacterized protein,15.5489,15.5364,15.1719,15.613,12.4846,13.126,13.7698,13.9416,3.07625,0.000463805,2.13705,6.16109,+
lsy-22,-0.577301,0.913192,A7LPI4;Q93616,Uncharacterized protein,13.0688,12.8285,11.8535,11.9519,13.0932,13.0451,12.7254,13.1482,0.913192,0.0442387,-0.577301,-1.79897,+
"C24H11,5",1.27472,2.40867,A7LPI7,Uncharacterized protein,13.6891,13.9348,13.8979,13.704,12.3162,13.0069,12.944,11.8597,2.40867,0.00147623,1.27472,4.54745,+
"CELE_F10A3,17",2.45095,3.2584,A7LPJ5,Uncharacterized protein,15.8472,16.8581,16.5678,17.309,13.694,14.61,14.0542,14.4201,3.2584,0.000475584,2.45095,6.66568,+
pnc-1,-1.23723,3.93942,A7WK39;Q9N426,Pyrazinamidase and NiCotinamidase,13.3123,13.1974,12.7141,13.0614,14.4576,14.2347,14.3011,14.2408,3.93942,0.000211474,-1.23723,-8.86027,+
"CELE_Y94H6A,12",1.22786,3.94826,A7WK43,Uncharacterized protein,12.969,13.1549,12.8098,13.2563,12.0115,11.5923,11.7327,11.9419,3.94826,0.00021267,1.22786,8.89239,+
"CELE_F56C9,6",0.259129,0.233281,A8WFF4;H2KY87;H2KY89,Uncharacterized protein,12.8536,13.3203,12.5109,13.3574,13.7523,12.9408,11.8587,12.4539,0.233281,0.346927,0.259129,0.577807,
"CELE_T28D9,4;T28D9,4",1.14524,1.24692,A8WFI3;Q10023,"Uncharacterized protein;Uncharacterized protein T28D9,4",14.6577,13.9103,15.5948,15.5596,13.803,14.5472,13.3944,13.3969,1.24692,0.0189143,1.14524,2.35546,+
"C28G1,5",0.163348,0.412841,A8WFJ8,Uncharacterized protein,14.2516,14.2197,14.3145,14.7259,14.5426,14.0033,14.0111,14.3013,0.412841,0.185264,0.163348,0.933667,
gpx-7,-2.15958,2.64664,A8WFK6,Glutathione peroxidase,13.9721,13.2056,12.1381,13.205,15.6278,15.1309,15.5908,14.8096,2.64664,0.000988114,-2.15958,-5.08424,+
"CELE_F41D9,2",-0.220153,0.483063,A8WFM5;H2KZN7,Uncharacterized protein,15.0944,14.4648,14.7166,14.3982,14.7547,14.9756,14.6038,15.2205,0.483063,0.148029,-0.220153,-1.06271,
"CELE_T04F8,8",-0.362738,0.46073,A8WHM5;Q22168,Uncharacterized protein,13.1724,13.1355,12.8301,13.1684,14.4201,13.1793,13.3436,12.8142,0.46073,0.159064,-0.362738,-1.02212,
"CELE_ZK856,16",-0.764465,2.26823,A8WHN5,Uncharacterized protein,13.0885,12.8471,12.9105,13.3463,13.9347,13.4871,13.6938,14.1347,2.26823,0.00206253,-0.764465,-4.24797,+
"CELE_F23B12,4",-1.53429,2.98349,A8WHS3,Uncharacterized protein,13.2831,13.0581,12.7333,12.675,14.7474,14.9327,14.0667,14.14,2.98349,0.000441194,-1.53429,-5.91568,+
"CELE_K09A9,6",3.71488,2.91143,A8WHT8;A8WHT9;G5EEF4,Uncharacterized protein,15.3902,15.5796,15.2034,17.2188,12.5152,10.9781,11.9327,13.1064,2.91143,0.000580153,3.71488,5.73016,+
"CELE_H14N18,4",0.256195,0.152386,A8WIT0;H2L0B7,Uncharacterized protein,12.8771,13.3032,12.9525,12.8091,13.2187,13.1397,10.8647,13.694,0.152386,0.47932,0.256195,0.398484,
"CELE_T12B5,15",-0.263586,0.393373,A8WJ47,Uncharacterized protein,13.3286,13.0099,12.7709,12.2127,13.1174,13.2241,12.6044,13.4306,0.393373,0.197635,-0.263586,-0.897087,
"CELE_Y17G7B,20",0.909947,2.70739,A8XJ46;A8XJ47;H2KMJ1;H2KMJ2;Q8I4E8,Uncharacterized protein,13.0603,13.1315,12.8896,13.237,12.228,11.8761,11.9852,12.5892,2.70739,0.000806849,0.909947,5.22767,+
"CELE_E01A2,1",-0.242861,0.606836,A9CZN9;Q966L2,Uncharacterized protein,13.3334,13.2436,12.9994,12.9212,13.0609,13.7983,13.4246,13.1852,0.606836,0.101874,-0.242861,-1.28164,
"CELE_T02H6,1",0.78855,1.41812,A9D0C6,Uncharacterized protein,15.0115,14.9353,14.8286,14.2428,14.5744,13.5984,14.1325,13.5587,1.41812,0.0122962,0.78855,2.64695,+
"CELE_Y37E3,11",1.76286,2.11783,A9D2X7;Q9BKU2;X5LPX5,Uncharacterized protein,16.6092,17.9941,16.0447,16.7355,15.4347,14.8144,14.7462,15.3366,2.11783,0.00270253,1.76286,3.94009,+
"CELE_M03F8,3",-0.557212,0.442259,A9D4S6;O16376,Uncharacterized protein,12.9636,13.2735,11.8559,13.3451,14.3696,13.8958,13.0379,12.3637,0.442259,0.168256,-0.557212,-0.988245,
"CELE_F55B12,10",2.54603,1.30072,A9QY28,Uncharacterized protein,16.2389,15.5294,16.2845,16.3225,13.7011,12.2319,11.8776,16.3806,1.30072,0.0167637,2.54603,2.44638,+
pptr-2,0.577377,1.65675,A9UJN4;H9G2X3;Q17948,Protein Phosphatase 2A (Two A) Regulatory subunit,14.5079,15.321,15.2421,15.1676,14.5493,14.4817,14.4267,14.4715,1.65675,0.00681511,0.577377,3.06646,+
"maph-1,2",1.87525,4.39126,A9UJN7,Microtubule-Associated Protein Homolog,17.2143,17.006,16.5349,16.9159,15.0458,14.9822,14.8209,15.3212,4.39126,0,1.87525,10.64,+
"CELE_K09G1,1",0.68821,0.973385,A9UJP1;D9N146;D9N147,Uncharacterized protein,14.747,13.8468,13.5559,14.4582,13.8053,13.6181,12.7595,13.672,0.973385,0.0377289,0.68821,1.89898,+
"B0303,7",1.16334,1.5357,A9Z1J8;P34258,"Uncharacterized protein;Uncharacterized protein B0303,7",15.8845,15.959,14.7376,14.5951,14.5757,14.0276,13.6939,14.2257,1.5357,0.00891321,1.16334,2.85141,+
"C23H3,3",-1.0527,2.80348,A9Z1L6,Uncharacterized protein,13.3244,12.9985,12.9698,13.0706,14.3563,14.2929,13.6198,14.305,2.80348,0.000699441,-1.0527,-5.46022,+
"C17C3,1",-1.17559,1.13179,B0M0L9;H2KYT6;Q9BIA9,Uncharacterized protein,12.2734,12.5553,14.6729,13.454,14.5323,14.3924,14.4798,14.2535,1.13179,0.0249132,-1.17559,-2.16246,+
glna-1,1.61849,1.66415,B0M0N9;B0M0P0;B6VQ90;H2L2H2;H2L2H3;U4PRW7,GLutamiNAse,14.5978,13.7007,15.7313,15.6276,12.6717,13.6548,13.3535,13.5035,1.66415,0.00670501,1.61849,3.07976,+
"CELE_Y61A9LA,11",0.106576,0.13176,B1GRJ8;H2L073,Uncharacterized protein,13.3422,13.3383,12.5119,13.0764,13.2282,13.4479,12.4081,12.7582,0.13176,0.525987,0.106576,0.349979,
"CELE_F41E6,5",-0.133325,0.163162,B1GRK5;O16457,Uncharacterized protein,15.0966,15.2645,14.5464,14.7235,15.3216,14.2548,15.1559,15.4319,0.163162,0.457776,-0.133325,-0.423326,
"CELE_T25B2,2",1.11728,1.62681,B1GRL0;H2KZ75,Uncharacterized protein,14.2653,14.4033,15.0399,13.9912,12.9689,13.9956,13.5853,12.6808,1.62681,0.00736315,1.11728,3.01279,+
trpp-1,1.3453,2.54315,B1GRL5,TRansport Protein Particle,13.2898,13.3296,12.9264,12.8315,12.4713,11.3503,11.6095,11.565,2.54315,0.00111582,1.3453,4.84602,+
tsp-10,2.52621,4.78076,B1Q241;H2KYX1,TetraSPanin family,13.1729,13.3499,12.5215,13.1911,10.7153,10.3526,10.4173,10.6454,4.78076,0,2.52621,12.4289,+
ugt-26,3.62672,5.82869,B1Q250;H2KYQ0,UDP-glucuronosyltransferase,18.653,18.5742,18.1368,18.7341,15.0767,14.5413,14.8126,15.1607,5.82869,0,3.62672,18.7551,+
"C14H10,3",0.385662,0.766365,B1Q254,Uncharacterized protein,15.0018,15.0883,14.2528,15.0074,14.906,14.3494,14.2636,14.2888,0.766365,0.065535,0.385662,1.55369,
"CELE_D1086,10",2.79506,3.46502,B1Q273;Q5FC40,Uncharacterized protein,21.4035,21.846,20.4638,20.5053,18.3463,17.9138,18.7138,18.0646,3.46502,0.000489465,2.79506,7.27725,+
poml-3,0.700221,1.13228,B1V898,PON (Paraoxonase) and MEC-6 Like,15.6342,15.8014,14.5952,15.6543,15.0793,14.2961,14.8533,14.6556,1.13228,0.024866,0.700221,2.16328,+
unc-57,0.90936,3.61245,B1V8A0,Endophilin-A homolog,16.4411,16.4026,16.0007,16.376,15.5501,15.411,15.3379,15.284,3.61245,0.000487892,0.90936,7.74117,+
szy-20,1.06061,1.35718,B2D6L4;D2KT99;G5EEB4;G5EGU9;Q18094;Q565A8;Q9XVV8,Suppressor of ZYg-1;Suppressor of ZYg-1;SZY-20B;SZY-20A;Suppressor of ZYg-1;Suppressor of ZYg-1;Suppressor of ZYg-1,15.2969,15.8034,14.747,14.4816,14.7388,13.3014,13.9342,14.1121,1.35718,0.0145442,1.06061,2.54243,+
"CELE_T06E4,14",2.6607,5.78142,B2D6L8,Uncharacterized protein,13.2903,12.9705,12.9977,13.2881,10.6791,10.2561,10.3008,10.6679,5.78142,0,2.6607,18.4128,+
"CELE_F13G3,10",7.32064,7.71457,B2D6L9,Uncharacterized protein,18.0397,18.1535,17.408,17.6479,10.5888,10.3229,10.4133,10.6415,7.71457,0,7.32064,38.8949,+
rmd-2,2.20705,5.36599,B2D6P1,Regulator of Microtubule Dynamics,18.4506,18.2276,17.9317,17.9926,15.8833,15.8394,15.8814,16.1702,5.36599,0,2.20705,15.6537,+
smc-3,0.78179,2.07227,B2FDA8,Structural maintenance of chromosomes protein 3,15.6497,15.5603,15.0198,15.061,14.8699,14.3248,14.4135,14.5555,2.07227,0.00291853,0.78179,3.84929,+
ntl-2,0.0804298,0.0683379,B2MZA9;Q10923;Q95QZ3;Q95QZ4,NOT-Like (Yeast CCR4/NOT complex component),14.1531,14.9312,13.3955,13.898,14.8042,13.9369,13.6554,13.6595,0.0683379,0.709043,0.0804298,0.191565,
gcn-1,0.934345,4.21769,B3CJ34,GCN (Yeast General Control Nondrepressible) homolog,17.0974,17.0294,17.1469,16.8637,15.9965,16.2318,15.9591,16.2126,4.21769,0.000262937,0.934345,9.92162,+
urm-1,1.40048,4.99276,B3CKG1,Ubiquitin-related modifier 1 homolog,18.6886,18.5994,18.3139,18.5302,17.2508,17.0218,17.015,17.2427,4.99276,0,1.40048,13.5167,+
nono-1,0.421757,1.37225,B3GWA1,"NONO (Conserved nuclear protein, aka PSF) homolog",15.7863,15.7696,16.0541,16.3739,15.675,15.5121,15.3713,15.7385,1.37225,0.0139994,0.421757,2.5682,+
atf-7,3.08666,5.29146,B3GWA6;Q17801;Q86MD3;Q9U3R1,ATF (cAMP-dependent transcription factor) family,13.0479,13.3191,12.8217,13.3255,9.62718,10.4046,10.1515,9.98424,5.29146,0,3.08666,15.2028,+
vps-26,1.14438,3.3275,B3GWB9;L8E6W6;L8E917;O01258,Related to yeast Vacuolar Protein Sorting factor;Related to yeast Vacuolar Protein Sorting factor;Related to yeast Vacuolar Protein Sorting factor;Vacuolar protein sorting-associated protein 26,15.8062,15.7659,15.2552,15.9705,14.5956,14.6644,14.3754,14.5849,3.3275,0.000499628,1.14438,6.8654,+
ndx-9,-0.580404,1.93048,B3GWC0;Q19427,NuDiX family;NADH pyrophosphatase,14.6786,14.7689,14.7314,14.1728,15.0765,15.2722,14.9842,15.3404,1.93048,0.00406787,-0.580404,-3.5734,+
"C14F11,4",1.12699,2.52358,B3WFT8,Uncharacterized protein,18.3731,18.087,17.6517,17.9118,17.323,16.641,16.5411,17.0106,2.52358,0.00113643,1.12699,4.80181,+
abts-1,1.31262,3.61541,B3WFV9;G5EC65;G5EDF4,Anion exchange protein,16.435,16.6692,15.9936,16.3312,15.1568,15.075,15.1786,14.7681,3.61541,0.000489209,1.31262,7.75074,+
"CELE_ZK858,6",1.37641,3.41395,B3WFW5;Q7YTF9,Transmembrane 9 superfamily member,16.0748,16.0339,15.9059,16.2657,15.1147,14.6566,14.7559,14.2474,3.41395,0.000527887,1.37641,7.12201,+
"C41G7,9",0.848097,1.07045,B3WFW9,Uncharacterized protein,19.2168,19.2277,18.9312,19.0097,19.017,17.1824,18.7096,18.0839,1.07045,0.0295268,0.848097,2.06026,+
lin-10,0.0324113,0.0345753,B3WFX4;O17583,Uncharacterized protein;Protein lin-10,14.3934,14.924,13.867,15.0565,15.0344,14.4154,14.2248,14.4367,0.0345753,0.838182,0.0324113,0.100168,
"CELE_M04C9,3",-0.323014,0.582109,B3WFY7;P90933,Uncharacterized protein,13.2396,13.2522,12.7353,13.2999,13.84,12.8068,13.5561,13.6161,0.582109,0.109727,-0.323014,-1.2386,
"C31H5,6",0.0368898,0.0376194,B3WFZ3,Uncharacterized protein,12.7641,12.6991,12.8345,13.3301,13.7417,12.7318,12.7128,12.294,0.0376194,0.825741,0.0368898,0.108648,
"CELE_ZK355,8",-0.92052,1.12711,B4DCT1,Uncharacterized protein,13.2528,13.0506,12.9104,13.2479,12.8953,14.7318,14.5926,13.924,1.12711,0.025207,-0.92052,-2.15464,+
spds-1,1.60692,3.60334,B4E3X6;G5EFG3,SPermiDine Synthase,16.459,17.0795,17.2249,17.2984,15.2218,15.3932,15.3917,15.6274,3.60334,0.000483556,1.60692,7.71182,+
