geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 daf2_d15_01,log2 daf2_d15_02,log2 daf2_d15_03,log2 daf2_d15_04,log2 eat2_d15_01,log2 eat2_d15_02,log2 eat2_d15_03,log2 eat2_d15_04, -Log.p.value,Student's T-test q-value daf2_d15_eat2_d15,log2FC,Student's T-test Test statistic daf2_d15_eat2_d15,Sign p-val: 0.05 
"CELE_H29C22,1",-1.40705,2.28408,A2V8C8,Uncharacterized protein,17.4455,18.0514,18.6233,18.8419,19.5576,19.7935,19.4083,19.8309,2.28408,0.000938089,-1.40705,-4.28117,+
"CELE_F07G6,10",-2.96239,6.0478,A3FPJ3,Uncharacterized protein,12.3149,12.0044,11.7213,12.0181,14.7525,15.1287,15.0067,15.0204,6.0478,0.000368098,-2.96239,-20.4238,+
ttr-34,2.50458,3.36743,A3FPK9,TransThyretin-Related family domain,17.5609,17.4753,17.0124,16.7951,14.7474,14.6052,13.9862,15.4864,3.36743,0.000153622,2.50458,6.98299,+
"CELE_Y49E10,29",-2.18747,4.57018,A3FPL3,Uncharacterized protein,12.606,12.878,12.2253,12.7557,14.7712,14.7025,14.572,15.1692,4.57018,0.00012766,-2.18747,-11.4299,+
cnnm-1,-0.467737,0.463232,A3QM97,Metal transporter cnnm-1,15.029,14.6224,13.6074,13.6828,14.9991,15.1938,13.8776,14.742,0.463232,0.106913,-0.467737,-1.02669,
col-138,0.67078,0.781989,A3QM98,COLlagen,16.6624,16.6246,18.0332,17.0774,16.99,16.2425,15.7647,16.7174,0.781989,0.0414129,0.67078,1.57995,+
oac-59,-2.97829,4.23576,A3QMB6,O-ACyltransferase homolog,12.2956,11.8041,11.475,11.9343,14.2221,15.157,14.7275,15.3156,4.23576,9.82E-05,-2.97829,-9.99431,+
"C42C1,8",-3.11075,3.49658,A3QMB7,Uncharacterized protein,13.5636,12.2958,13.6018,14.0679,16.7035,16.8553,16.3854,16.0278,3.49658,0.000132711,-3.11075,-7.37457,+
"C42C1,11;AP-1",-0.951414,1.80408,A3QMC2;G5EFT4,Uncharacterized protein;Aminopeptidase-1,15.5672,15.6467,15.3658,15.2903,15.8529,16.3428,16.3156,17.1644,1.80408,0.00280357,-0.951414,-3.33542,+
rpl-34,2.75564,3.08029,A3QMC5,"Ribosomal Protein, Large subunit",17.512,17.0712,17.28,17.8638,14.3029,15.2179,13.6977,15.4859,3.08029,0.000197294,2.75564,6.17195,+
erl-1,-0.129638,0.301769,A3QMC6,ERLin (ER lipid raft associated protein) homolog,14.8115,15.3765,14.7938,14.8954,14.968,15.4456,14.9555,15.0266,0.301769,0.195265,-0.129638,-0.71904,
tag-335,-0.265703,1.06499,A3QMC8,Mannose-1-phosphate guanyltransferase beta,14.6081,14.7759,14.6536,14.6401,14.7459,15.2314,15.0486,14.7146,1.06499,0.0190209,-0.265703,-2.05118,+
fbxa-6,-2.10211,2.111,A4F303,F-box A protein,12.2935,12.0843,11.7668,11.9464,13.1855,14.7881,13.2804,15.2455,2.111,0.00143646,-2.10211,-3.92641,+
"CELE_cTel55X,1",0.579788,1.06212,A4F305;H2KY55,Uncharacterized protein,15.3395,15.1347,15.7461,15.1258,14.832,15.4162,14.3882,14.3906,1.06212,0.0191222,0.579788,2.04641,+
"C44C10,9",-3.34419,2.64004,A4UVK2,Uncharacterized protein,14.5494,14.6214,13.5333,14.217,16.9422,18.8453,16.1912,18.3191,2.64004,0.000396609,-3.34419,-5.06882,+
"CELE_F14D7,12",-2.89849,4.05105,A4UVK9,Uncharacterized protein,12.105,12.051,11.7079,12.1104,15.0067,15.4976,14.0725,14.9913,4.05105,0.000122594,-2.89849,-9.27329,+
"CELE_D1086,17",-3.15592,4.38948,A4UVL1,Uncharacterized protein,12.2267,11.5243,11.189,12.0329,14.4222,15.0016,14.8909,15.2818,4.38948,0.00010979,-3.15592,-10.6324,+
"CELE_W06G6,15;CELE_Y70C5B,2",-0.544677,1.59835,A4UVL9;G5EG48,Uncharacterized protein,14.4207,13.799,14.3348,14.2994,14.7898,15.0756,14.5281,14.6389,1.59835,0.00481383,-0.544677,-2.9621,+
"CELE_Y71F9AR,4",-1.30646,2.40996,A4UZ35,Uncharacterized protein,13.8391,13.9435,13.2652,12.8191,14.4764,14.9598,14.6973,14.9592,2.40996,0.000655328,-1.30646,-4.55025,+
"CELE_Y47G6A,33",2.9782,2.77867,A5A8P5,Uncharacterized protein,17.2311,16.5109,18.7434,17.6686,14.3879,15.2903,13.8855,14.6774,2.77867,0.00027853,2.9782,5.3995,+
"CELE_ZK813,7",-3.53416,5.09369,A5HU91,Uncharacterized protein,18.5853,17.9223,18.8035,18.8608,21.7595,22.3501,21.9872,22.2117,5.09369,0.000103806,-3.53416,-14.0654,+
"CELE_T28A11,2",-0.65847,2.12753,A5HU97,Uncharacterized protein,18.5305,18.4795,18.2691,18.7642,18.8885,19.2838,19.0265,19.4784,2.12753,0.00134451,-0.65847,-3.95957,+
guk-1,-1.15749,2.57811,A5HU98;P91425,GUanylate Kinase,16.2173,16.4049,16.3813,16.8139,17.8259,17.438,18.0347,17.1486,2.57811,0.000469993,-1.15749,-4.92566,+
"CELE_Y53C10A,6",-2.62687,5.39598,A5HWA4;Q9XW51,Uncharacterized protein,12.2577,11.7809,11.7758,11.8512,14.7941,14.6765,14.2597,14.4428,5.39598,0.000151899,-2.62687,-15.8388,+
"CELE_Y48C3A,18",-2.62848,4.13764,A5HWA9;G2HK06;Q9NAF8,Uncharacterized protein,11.3154,11.9978,11.6782,11.8088,14.1563,14.7917,14.6092,13.757,4.13764,9.07E-05,-2.62848,-9.60529,+
"CELE_Y39B6A,3",-1.36581,1.75962,A5HWB2;Q9NES9,Uncharacterized protein,13.6777,14.5074,13.2002,12.8784,14.9775,15.2683,14.2817,15.1995,1.75962,0.00307656,-1.36581,-3.25335,+
dab-1,0.421765,1.17982,A5JYR4;Q8I4G9;Q8I4H0;Q9U3A6,DAB (Drosophila disabled) homolog,14.6595,15.1608,14.8982,15.1911,14.1811,14.6769,14.8414,14.5232,1.17982,0.0139452,0.421765,2.24276,+
"CELE_F25H8,1",-1.18744,1.4248,A5JYS8;Q19789,Uncharacterized protein,14.3939,12.651,13.7199,14.0018,14.5139,15.1227,14.4295,15.4503,1.4248,0.0074701,-1.18744,-2.65846,+
swsn-9,0.418322,0.484354,A5JYT2;Q17581,SWI/SNF nucleosome remodeling complex component,14.8536,15.5236,14.7472,15.1124,14.9356,14.1599,13.9732,15.4948,0.484354,0.0996613,0.418322,1.06504,
"CELE_ZC434,7",-0.695242,1.65096,A5JYU1,Uncharacterized protein,13.8901,14.4191,13.8698,13.8172,14.3757,14.7684,14.4657,15.1673,1.65096,0.0042,-0.695242,-3.05605,+
rad-50,-2.72632,3.05581,A5JYU5;O44199,Uncharacterized protein;DNA repair protein rad-50,11.9391,11.6458,11.429,12.101,14.5377,14.6946,13.3789,15.4091,3.05581,0.000221645,-2.72632,-6.10636,+
"C25F9,11",-0.703617,1.96728,A5JYW3,Uncharacterized protein,16.2772,16.1224,16.2639,16.5886,16.9136,17.5095,16.7911,16.8524,1.96728,0.00214559,-0.703617,-3.64406,+
sin-3,-6.5898,7.9535,A5JYW9,Paired amphipathic helix protein sin-3,12.2229,11.8124,11.7175,11.7053,18.2632,18.495,18.3579,18.7011,7.9535,0,-6.5898,-42.6424,+
hmp-1,1.88179,0.807074,A5JYX3;I7J4D2;I7K4K5;I7LFF2;P90947,HuMPback (Dorsal lumps);HuMPback (Dorsal lumps);HuMPback (Dorsal lumps);HuMPback (Dorsal lumps);Alpha-catenin-like protein hmp-1,17.3748,13.4242,18.5821,17.4359,15.0417,15.481,14.469,14.2981,0.807074,0.0380449,1.88179,1.62201,+
dhs-3,-0.195662,0.376823,A5JYX4,"DeHydrogenases, Short chain",16.9128,16.6235,16.857,17.0926,16.882,16.9376,16.7771,17.6717,0.376823,0.145829,-0.195662,-0.865675,
nra-2,0.0714717,0.0612465,A5JYX8;O18033,Nicalin,14.8733,14.8367,14.5416,14.6556,14.6014,15.0606,13.5442,15.4152,0.0612465,0.660138,0.0714717,0.172831,
"CELE_Y37H2A,14",-3.55887,7.15452,A5PEY0,Uncharacterized protein,11.7999,11.6419,11.7698,11.7881,15.224,15.494,15.0439,15.4732,7.15452,0,-3.55887,-31.3434,+
"CELE_F27E5,7",-0.794631,3.30252,A5Z2S2,Uncharacterized protein,14.4255,14.2048,14.1811,14.5446,15.0448,15.0833,15.0428,15.3635,3.30252,0.000189663,-0.794631,-6.79267,+
saps-1,-0.37636,0.74141,A5Z2S4;B2D6K9;Q18696,SAPS (Phosphatase associated) domain protein,14.9972,14.5366,14.3054,15.2929,14.9982,15.343,14.9369,15.3594,0.74141,0.0466648,-0.37636,-1.51164,+
"CELE_ZK809,8",-2.91516,4.24089,A5Z2S9,Uncharacterized protein,12.2053,12.4081,11.6583,11.705,14.3328,14.9222,14.9536,15.4288,4.24089,9.89E-05,-2.91516,-10.015,+
"CELE_D1081,7",-3.00907,4.39365,A5Z2T6,Uncharacterized protein,12.2964,11.7691,11.7578,11.9621,14.4219,15.3128,14.6311,15.456,4.39365,0.000110701,-3.00907,-10.6502,+
aph-2,-1.54692,1.32277,A5Z2T7;Q23316,Uncharacterized protein;Nicastrin,12.5345,14.8785,12.7149,13.0568,14.8476,15.5506,14.0281,14.9462,1.32277,0.00947363,-1.54692,-2.48383,+
"CELE_F15B9,10",-1.31946,2.13655,A5Z2T9;I2HA81,Uncharacterized protein,15.3191,15.6358,14.5398,14.6891,15.752,16.646,16.5761,16.4877,2.13655,0.00126662,-1.31946,-3.97773,+
"C27A7,5",-0.318031,0.358459,A5Z2U5;A5Z2U6;P90758;Q9U3P0,Uncharacterized protein,14.3292,14.0998,15.1131,14.8261,14.976,15.5309,14.0684,15.0651,0.358459,0.157274,-0.318031,-0.830461,
"CELE_F30A10,13",0.970126,1.52589,A5Z2U8;Q2XMZ1,Uncharacterized protein,15.6714,15.8957,15.0674,15.243,13.8843,15.2561,14.4971,14.3596,1.52589,0.00595571,0.970126,2.83421,+
"CELE_F30A10,14",-1.60961,2.35322,A5Z2U9,Uncharacterized protein,17.894,18.0955,16.8228,16.9758,18.7434,19.297,18.7806,19.4055,2.35322,0.000784636,-1.60961,-4.42775,+
"C04H5,7",-1.11919,1.71148,A5Z2V2,Uncharacterized protein,13.642,14.4742,13.2415,14.477,14.6542,15.1207,15.0478,15.4889,1.71148,0.00355984,-1.11919,-3.16537,+
"C13B4,1",-2.52236,4.83122,A5Z2V3;O45247,Uncharacterized protein,12.243,11.7716,11.5276,11.9632,14.4622,14.1809,14.7376,14.2143,4.83122,8.09E-05,-2.52236,-12.6801,+
"CELE_F02E9,10",0.0851207,0.128308,A5Z2V7,Uncharacterized protein,15.5466,14.894,14.7668,15.0814,15.0543,14.9438,14.5349,15.4154,0.128308,0.43605,0.0851207,0.34173,
"CELE_R13H4,2",2.35258,3.70182,A5Z2W3,Uncharacterized protein,16.9431,16.8232,17.2015,17.5917,14.1236,15.1019,14.7599,15.1637,3.70182,0.000148062,2.35258,8.03427,+
"CELE_ZK228,4",0.579176,1.17982,A5Z2W6;K8FDY8;O46010,Uncharacterized protein,15.5987,15.7233,14.8575,15.5995,14.8309,14.7663,14.5387,15.3263,1.17982,0.0139416,0.579176,2.24275,+
"CELE_K02B7,3",-0.854445,2.75481,A5Z2W7;O45637,Uncharacterized protein,18.2381,18.2884,18.3855,18.4874,19.3269,19.5563,18.8695,19.0644,2.75481,0.000326812,-0.854445,-5.34154,+
nuo-3,-1.59286,1.1651,A5Z2X2,NADH Ubiquinone Oxidoreductase,15.2404,13.5892,11.8615,13.1784,14.6928,15.5357,14.993,15.0193,1.1651,0.0144308,-1.59286,-2.21812,+
"C44E4,5",-0.88658,0.772684,A6PVA1,Uncharacterized protein,14.7417,12.2599,14.0417,14.0236,14.9522,14.0762,14.9164,14.6683,0.772684,0.042514,-0.88658,-1.56431,+
"CELE_F49E2,2",-0.319463,0.213068,A6ZJ46;Q20621,Uncharacterized protein,15.3063,16.9573,14.8622,15.3846,15.0867,16.3946,15.5429,16.7642,0.213068,0.283723,-0.319463,-0.534434,
"T07A5,7",-6.15394,6.69654,A6ZJ55,"Uncharacterized protein T07A5,7",12.2225,12.0746,11.6707,12.0115,17.6397,18.4758,18.4772,18.0022,6.69654,0,-6.15394,-26.262,+
"CELE_T04F8,7",-2.73819,3.69423,A6ZJ59;Q22166,Uncharacterized protein,12.31,12.0494,11.1482,12.0599,13.9724,14.9411,14.9308,14.6761,3.69423,0.000147126,-2.73819,-8.00904,+
"gpb5;CELE_T23B12,8",-2.84713,3.97364,A7DT38;G5EEJ3,Putative glycoprotein hormone-beta5;Glycoprotein hormone beta 5,12.1924,11.9816,11.7117,11.8277,14.7946,14.935,13.9673,15.405,3.97364,0.000118294,-2.84713,-8.98511,+
"CELE_F49D11,10",0.0408041,0.0280695,A7DT40,Uncharacterized protein,15.1597,15.9936,14.0412,14.3802,14.4212,15.5512,14.7071,14.7319,0.0280695,0.828184,0.0408041,0.0818712,
oxy-5,4.11668,4.75962,A7DT45,Uncharacterized protein,18.8682,19.045,18.3888,18.6401,14.2446,14.2293,14.4945,15.507,4.75962,7.59E-05,4.11668,12.3251,+
mrg-1,-0.337225,0.206206,A7DTF0;Q9XWW2,MRG (Mortality factor-Related Gene) related,15.761,15.9089,15.318,15.997,16.6786,14.3018,17.2016,16.1517,0.206206,0.293072,-0.337225,-0.519509,
obr-1,-3.14056,5.79102,A7DTF2;G2HK04;Q95Q23;Q9U2C7,Oxysterol-binding protein,12.0463,11.7881,11.7664,12.0141,14.6995,15.4452,15.0334,14.9991,5.79102,0.00025641,-3.14056,-18.4818,+
igcm-3,2.34429,3.83604,A7LPD6;Q22096,ImmunoGlobulin-like Cell adhesion Molecule family,17.0974,16.8359,16.4565,17.2569,14.4757,14.1401,14.4937,15.1601,3.83604,0.000106634,2.34429,8.49229,+
unc-16,1.1717,2.28582,A7LPE4;C0P271;P34609,Uncharacterized protein;Uncharacterized protein;JNK-interacting protein,15.6545,15.8766,15.9252,16.2674,14.6848,15.0214,14.1118,15.2189,2.28582,0.000921522,1.1717,4.28482,+
gpdh-2,-2.06106,3.37044,A7LPE6;P34517;Q7JMU1,Glycerol-3-phosphate dehydrogenase [NAD(+)];Probable glycerol-3-phosphate dehydrogenase 2;Glycerol-3-phosphate dehydrogenase [NAD(+)],17.8342,17.9706,18.0276,18.2294,19.6233,20.4551,19.5614,20.6663,3.37044,0.000154071,-2.06106,-6.99191,+
sly-1,-0.661037,1.43214,A7LPF3;Q20364,SLY1 homolog,15.412,15.6111,14.7516,15.7376,16.2432,16.0816,16.1206,15.7111,1.43214,0.00735275,-0.661037,-2.67112,+
"B0393,9",2.14886,3.22054,A7LPF5,Uncharacterized protein,16.3979,16.3768,17.4094,16.9925,15.038,14.9672,14.4019,14.174,3.22054,0.000184758,2.14886,6.55822,+
cisd-1,-2.20936,1.9876,A7LPG5;Q5FC71,CDGSH Iron Sulfur Domain protein homolog,18.2306,18.212,18.2512,18.6388,19.4625,21.6777,19.5835,21.4465,1.9876,0.0020273,-2.20936,-3.68334,+
"CELE_F09E8,2",-1.87247,5.67605,A7LPH5,Uncharacterized protein,14.6566,14.8952,14.5585,14.8311,16.6134,16.5889,16.4383,16.7906,5.67605,0.000224719,-1.87247,-17.6716,+
lsy-22,0.433046,0.674914,A7LPI4;Q93616,Uncharacterized protein,14.9535,15.33,14.9693,15.1808,13.9078,14.8434,14.6176,15.3325,0.674914,0.0564914,0.433046,1.39877,
"C24H11,5",-3.23322,4.18097,A7LPI7,Uncharacterized protein,11.9435,11.9813,10.6591,11.9359,14.9052,14.8763,14.9957,14.6754,4.18097,9.41E-05,-3.23322,-9.77535,+
"CELE_F10A3,17",-3.95131,5.51715,A7LPJ5,Uncharacterized protein,15.0074,14.6477,15.7478,15.0624,18.9285,19.1877,19.1551,18.9992,5.51715,0.000182371,-3.95131,-16.6081,+
pnc-1,1.92831,3.4877,A7WK39;Q9N426,Pyrazinamidase and NiCotinamidase,16.5728,17.1803,16.5096,17.0049,14.5175,14.7298,14.8358,15.4713,3.4877,0.000132095,1.92831,7.34709,+
"CELE_Y94H6A,12",-3.06682,4.46643,A7WK43,Uncharacterized protein,12.1622,12.0831,11.7787,11.7468,14.4519,15.3854,14.6902,15.5107,4.46643,0.000116279,-3.06682,-10.9656,+
"CELE_F56C9,6",-0.0831959,0.0935687,A8WFF4;H2KY87;H2KY89,Uncharacterized protein,14.2642,15.1898,13.9804,14.7164,14.7877,14.7951,14.8405,14.0604,0.0935687,0.535475,-0.0831959,-0.256438,
"CELE_T28D9,4;T28D9,4",-1.35402,2.43534,A8WFI3;Q10023,"Uncharacterized protein;Uncharacterized protein T28D9,4",14.5191,13.828,14.8666,14.1217,15.8891,15.2633,16.0932,15.5059,2.43534,0.000659218,-1.35402,-4.60571,+
"C28G1,5",-1.07116,2.94716,A8WFJ8,Uncharacterized protein,13.304,13.5934,14.0243,13.436,14.7955,14.707,14.3759,14.764,2.94716,0.000212184,-1.07116,-5.82159,+
gpx-7,0.300325,0.386853,A8WFK6,Glutathione peroxidase,16.7116,17.7945,17.0093,17.2227,17.5841,16.9092,16.5502,16.4934,0.386853,0.140228,0.300325,0.884748,
"CELE_F41D9,2",-0.669496,0.995069,A8WFM5;H2KZN7,Uncharacterized protein,14.0738,13.4048,14.3071,14.3769,14.6225,14.9535,14.0126,15.2519,0.995069,0.0226506,-0.669496,-1.93499,+
"CELE_T04F8,8",0.0742071,0.0566279,A8WHM5;Q22168,Uncharacterized protein,15.7203,14.5106,13.8264,14.9833,14.218,15.3352,14.5615,14.6291,0.0566279,0.681835,0.0742071,0.160503,
"CELE_ZK856,16",1.27262,2.58528,A8WHN5,Uncharacterized protein,15.8281,16.0929,15.7194,16.7241,14.4504,14.8734,14.9851,14.9652,2.58528,0.000471185,1.27262,4.94208,+
"CELE_F23B12,4",-2.29314,4.3203,A8WHS3,Uncharacterized protein,12.2955,11.9865,11.5129,11.9302,14.0469,14.6311,14.2773,13.9423,4.3203,0.000103986,-2.29314,-10.3408,+
"CELE_K09A9,6",1.33437,2.86202,A8WHT8;A8WHT9;G5EEF4,Uncharacterized protein,15.9261,15.8466,16.434,15.8211,14.3091,15.1863,14.4891,14.7059,2.86202,0.000263053,1.33437,5.60543,+
"CELE_H14N18,4",-0.654503,1.56692,A8WIT0;H2L0B7,Uncharacterized protein,13.984,14.4645,14.5739,13.874,14.8063,15.0393,14.5079,15.1609,1.56692,0.00524464,-0.654503,-2.90641,+
"CELE_T12B5,15",0.534067,0.4369,A8WJ47,Uncharacterized protein,14.5042,15.3782,14.5013,15.3233,14.8109,15.5414,13.3514,13.8669,0.4369,0.117166,0.534067,0.978363,
"CELE_Y17G7B,20",-2.71582,4.86023,A8XJ46;A8XJ47;H2KMJ1;H2KMJ2;Q8I4E8,Uncharacterized protein,12.2937,11.58,11.7251,11.8351,14.7184,14.8622,14.5253,14.1913,4.86023,8.29E-05,-2.71582,-12.8266,+
"CELE_E01A2,1",-0.77468,1.10712,A9CZN9;Q966L2,Uncharacterized protein,14.2146,13.1544,14.5077,14.4678,14.9249,14.4406,14.7667,15.3111,1.10712,0.0170357,-0.77468,-2.12131,+
"CELE_T02H6,1",-1.72625,2.98162,A9D0C6,Uncharacterized protein,13.995,13.5158,12.9306,13.2305,15.1008,15.6495,15.0623,14.7642,2.98162,0.000214136,-1.72625,-5.91081,+
"CELE_Y37E3,11",-0.414835,0.395386,A9D2X7;Q9BKU2;X5LPX5,Uncharacterized protein,17.0325,15.6411,17.5124,17.3968,17.48,16.9874,17.6836,17.0912,0.395386,0.135792,-0.414835,-0.900888,
"CELE_M03F8,3",-3.68458,4.75296,A9D4S6;O16376,Uncharacterized protein,12.9999,12.141,13.1681,12.821,16.0075,16.9219,16.6293,16.3096,4.75296,7.55E-05,-3.68458,-12.2925,+
"CELE_F55B12,10",2.84602,4.4224,A9QY28,Uncharacterized protein,17.7188,17.518,17.4603,17.5216,14.8927,15.3413,14.1751,14.4255,4.4224,0.000113101,2.84602,10.7738,+
pptr-2,-2.01533,3.51917,A9UJN4;H9G2X3;Q17948,Protein Phosphatase 2A (Two A) Regulatory subunit,13.7278,14.827,14.7624,14.6,16.5952,16.3914,16.2982,16.6937,3.51917,0.000134242,-2.01533,-7.44488,+
"maph-1,2",-2.0822,4.93531,A9UJN7,Microtubule-Associated Protein Homolog,16.0029,16.0209,15.5035,15.813,17.8579,18.2199,17.8032,17.788,4.93531,8.85E-05,-2.0822,-13.2133,+
"CELE_K09G1,1",-1.81583,3.38097,A9UJP1;D9N146;D9N147,Uncharacterized protein,12.4381,13.3186,13.4707,13.236,14.708,15.2566,14.8628,14.8993,3.38097,0.000154523,-1.81583,-7.02324,+
"B0303,7",-0.0302944,0.0283074,A9Z1J8;P34258,"Uncharacterized protein;Uncharacterized protein B0303,7",14.6689,14.7456,14.2943,15.8741,14.9251,15.1912,15.037,14.5508,0.0283074,0.827113,-0.0302944,-0.0825444,
"C23H3,3",-0.991475,1.78374,A9Z1L6,Uncharacterized protein,14.4044,13.9259,13.3902,13.7133,14.2365,15.2152,14.9493,14.9987,1.78374,0.00289422,-0.991475,-3.29777,+
"C17C3,1",0.16289,0.185706,B0M0L9;H2KYT6;Q9BIA9,Uncharacterized protein,14.7081,15.7549,14.512,15.0412,14.9903,15.3629,14.5287,14.4826,0.185706,0.323814,0.16289,0.474277,
glna-1,-2.79444,2.41114,B0M0N9;B0M0P0;B6VQ90;H2L2H2;H2L2H3;U4PRW7,GLutamiNAse,9.77481,11.9945,11.7347,11.8205,13.9504,14.9346,14.2388,13.3785,2.41114,0.000655556,-2.79444,-4.55281,+
"CELE_Y61A9LA,11",-3.01671,4.75712,B1GRJ8;H2L073,Uncharacterized protein,11.8056,11.9138,11.7407,12.0543,14.7313,15.514,14.9426,14.3934,4.75712,7.58E-05,-3.01671,-12.3129,+
"CELE_F41E6,5",1.19376,1.86403,B1GRK5;O16457,Uncharacterized protein,16.7119,15.975,15.1193,16.0961,14.5776,15.0198,14.6069,14.923,1.86403,0.00236703,1.19376,3.4474,+
"CELE_T25B2,2",-2.10437,2.00546,B1GRL0;H2KZ75,Uncharacterized protein,14.3402,16.1052,13.7766,14.4037,16.9741,17.321,16.1014,16.6465,2.00546,0.00197378,-2.10437,-3.71806,+
trpp-1,-2.79829,5.68203,B1GRL5,TRansport Protein Particle,12.0734,12.0534,11.7527,11.7332,14.7963,14.6621,14.9774,14.3701,5.68203,0.000229008,-2.79829,-17.7129,+
tsp-10,-3.23445,6.3658,B1Q241;H2KYX1,TetraSPanin family,11.9673,11.9419,11.765,12.0534,14.9913,15.2612,14.9342,15.4788,6.3658,0,-3.23445,-23.1061,+
ugt-26,-1.18717,3.06193,B1Q250;H2KYQ0,UDP-glucuronosyltransferase,16.7255,16.8912,16.9778,16.6827,18.0699,18.1958,17.4791,18.2811,3.06193,0.000221933,-1.18717,-6.12271,+
"C14H10,3",-3.19755,5.41234,B1Q254,Uncharacterized protein,13.7459,13.5908,13.8251,13.7747,16.693,17.3416,16.52,17.1721,5.41234,0.000153846,-3.19755,-15.9406,+
"CELE_D1086,10",3.41447,3.50436,B1Q273;Q5FC40,Uncharacterized protein,22.568,22.2263,20.6158,21.3815,18.7074,18.076,18.1411,18.2092,3.50436,0.000133195,3.41447,7.39873,+
poml-3,0.239484,0.285196,B1V898,PON (Paraoxonase) and MEC-6 Like,14.8705,15.7066,15.1552,14.8473,14.86,15.2344,14.1178,15.4095,0.285196,0.208063,0.239484,0.685595,
unc-57,-1.25794,4.19249,B1V8A0,Endophilin-A homolog,16.5005,16.6488,16.2658,16.1537,17.7561,17.6988,17.675,17.4706,4.19249,9.47E-05,-1.25794,-9.82104,+
szy-20,-0.309136,0.552519,B2D6L4;D2KT99;G5EEB4;G5EGU9;Q18094;Q565A8;Q9XVV8,Suppressor of ZYg-1;Suppressor of ZYg-1;SZY-20B;SZY-20A;Suppressor of ZYg-1;Suppressor of ZYg-1;Suppressor of ZYg-1,14.1406,15.1518,14.6364,14.3952,15.0405,15.1033,14.9562,14.4606,0.552519,0.0806086,-0.309136,-1.18667,
"CELE_T06E4,14",-2.74443,4.33292,B2D6L8,Uncharacterized protein,12.2209,12.0471,11.7263,12.0835,15.0454,14.1054,14.7059,15.1988,4.33292,0.000104621,-2.74443,-10.3934,+
"CELE_F13G3,10",-6.67133,5.22666,B2D6L9,Uncharacterized protein,12.2769,12.0666,11.4002,12.012,17.4085,18.9534,18.8462,19.2329,5.22666,0.000122449,-6.67133,-14.8208,+
rmd-2,-1.37127,3.5727,B2D6P1,Regulator of Microtubule Dynamics,15.9483,15.8675,16.1066,16.2368,17.0642,17.673,17.2134,17.6937,3.5727,0.000138229,-1.37127,-7.61371,+
smc-3,-1.52983,1.32681,B2FDA8,Structural maintenance of chromosomes protein 3,14.0905,14.8382,14.3363,16.7001,16.1521,16.9569,16.4016,16.5737,1.32681,0.00935236,-1.52983,-2.49068,+
ntl-2,-1.29522,4.21381,B2MZA9;Q10923;Q95QZ3;Q95QZ4,NOT-Like (Yeast CCR4/NOT complex component),13.1325,13.5858,13.1848,13.1494,14.3777,14.5764,14.5429,14.7363,4.21381,9.62E-05,-1.29522,-9.90608,+
gcn-1,-2.69436,5.69839,B3CJ34,GCN (Yeast General Control Nondrepressible) homolog,15.3476,15.2937,15.6422,15.8263,18.3538,17.9968,18.1898,18.3469,5.69839,0.000232558,-2.69436,-17.8263,+
urm-1,0.507957,0.782857,B3CKG1,Ubiquitin-related modifier 1 homolog,17.1774,18.0315,17.2854,18.3447,17.1371,17.2383,16.854,17.5778,0.782857,0.0413141,0.507957,1.5814,+
nono-1,-3.37698,4.60159,B3GWA1,"NONO (Conserved nuclear protein, aka PSF) homolog",15.1702,14.8948,15.4025,15.4066,18.2295,18.3985,18.3702,19.384,4.60159,0.000131291,-3.37698,-11.5741,+
atf-7,-2.97402,2.33879,B3GWA6;Q17801;Q86MD3;Q9U3R1,ATF (cAMP-dependent transcription factor) family,12.2061,10.1152,10.7511,12.0843,14.3542,13.2081,14.1275,15.3629,2.33879,0.000798362,-2.97402,-4.3969,+
vps-26,-0.172103,0.486195,B3GWB9;L8E6W6;L8E917;O01258,Related to yeast Vacuolar Protein Sorting factor;Related to yeast Vacuolar Protein Sorting factor;Related to yeast Vacuolar Protein Sorting factor;Vacuolar protein sorting-associated protein 26,14.858,15.0131,15.2171,15.5669,15.1977,15.3966,15.4195,15.3296,0.486195,0.0991498,-0.172103,-1.06837,
ndx-9,-0.770651,1.12038,B3GWC0;Q19427,NuDiX family;NADH pyrophosphatase,13.7658,14.0527,14.4328,14.3923,14.9628,15.3467,14.0072,15.4094,1.12038,0.0163608,-0.770651,-2.14342,+
"C14F11,4",-3.13324,5.06543,B3WFT8,Uncharacterized protein,16.6404,16.7444,16.0033,16.341,19.3452,19.5339,19.3795,20.0034,5.06543,0.000100334,-3.13324,-13.9097,+
abts-1,-2.5076,3.46795,B3WFV9;G5EC65;G5EDF4,Anion exchange protein,14.3159,15.2395,14.536,15.2902,16.7694,17.6623,17.1598,17.8204,3.46795,0.000130746,-2.5076,-7.28625,+
"CELE_ZK858,6",-2.92835,4.20822,B3WFW5;Q7YTF9,Transmembrane 9 superfamily member,15.0086,15.2149,15.0919,14.681,18.7459,17.6976,17.6105,17.6557,4.20822,9.56E-05,-2.92835,-9.88371,+
"C41G7,9",2.70097,3.88548,B3WFW9,Uncharacterized protein,17.9674,17.0747,18.113,18.2647,14.814,15.5012,14.9587,15.342,3.88548,0.000110256,2.70097,8.66659,+
