geneName,log2FC,pvalue,Leading.proteins,Proteins,Protein.names,Positions.within.proteins,Localization.prob,log2 N2_d15_01,log2 N2_d15_02,log2 N2_d15_03,log2 N2_d15_04,log2 N2_d5_01,log2 N2_d5_02,log2  N2_d5_03,log2 N2_d5_04, -Log.p.value, Student's T-test q-value N2_d15_N2_d5,log2FC,Student's T-test Test statistic N2_d15_N2_d5,Sign p-val: 0.05 
mrg-1,-1.20644,1.47728,Q9XWW2,Q9XWW2;A7DTF0,,238;240,1,19.2066,20.0383,21.0622,20.329,21.8746,21.5367,20.9151,21.1353,1.47728,0.0160167,-1.20644,-2.74933,+
mrg-1,1.72177,2.2123,Q9XWW2,Q9XWW2;A7DTF0,,276;278,1,23.1948,24.4294,22.7508,22.6426,21.433,21.69,21.3709,21.6366,2.2123,0.00367854,1.72177,4.13198,+
igcm-3,-1.45721,1.54522,A7LPD6,A7LPD6,,582,1,18.926,20.0805,18.5009,19.5047,21.6743,19.8499,20.6275,20.6893,1.54522,0.0136065,-1.45721,-2.86816,+
igcm-3,0.754914,1.13731,A7LPD6,A7LPD6;Q22096,,545;545,1,26.0879,24.9093,24.6182,25.1035,24.8229,24.2219,24.4056,24.2488,1.13731,0.034993,0.754914,2.17167,+
gpdh-2,-0.728653,0.808177,A7LPE6,A7LPE6;Q7JMU1;P34517;A7LPE5,Glycerol-3-phosphate dehydrogenase [NAD(+)];Probable glycerol-3-phosphate dehydrogenase 2,329;340;361;273,1,20.3762,19.4208,20.2701,21.31,21.5082,20.64,20.72,21.4235,0.808177,0.0766453,-0.728653,-1.62385,
,3.73993,3.26227,Q5FC71,Q5FC71;A7LPG5,,99;130,0.781755,24.7144,23.6264,24.8191,26.0258,20.5514,21.6184,20.6376,21.4186,3.26227,0.000527383,3.73993,6.67674,+
,-0.159745,0.341192,Q5FC71,Q5FC71;A7LPG5,,87;118,1,24.6505,24.6861,24.9436,24.4827,25.0205,24.5169,25.2637,24.6008,0.341192,0.305496,-0.159745,-0.796978,
,-1.01288,0.673963,Q5FC71,Q5FC71;A7LPG5,,50;81,1,26.0837,25.0074,23.2823,23.3559,25.4537,24.8747,25.349,26.1034,0.673963,0.113069,-1.01288,-1.39715,
,-1.76979,0.802014,Q5FC71,Q5FC71;A7LPG5,,63;94,1,25.5513,25.8081,27.8173,23.9464,29.3894,25.8352,26.9694,28.0083,0.802014,0.0779644,-1.76979,-1.61353,
,-1.24013,0.570032,Q5FC71,Q5FC71;A7LPG5,,64;95,0.970152,32.2679,33.0049,29.3953,29.1028,31.8317,31.9517,32.0767,32.8714,0.570032,0.152259,-1.24013,-1.21746,
,-2.20756,1.57674,Q5FC71,Q5FC71;A7LPG5,,74;105,1,17.368,19.1597,20.3166,20.673,21.8161,21.795,21.4124,21.324,1.57674,0.0128206,-2.20756,-2.92377,+
,0.0963407,0.0429059,A8WFH7,A8WFH7;H2KYT4;Q3HKC5,,312;391;427,0.970141,25.063,23.6007,22.0982,25.3421,24.3507,24.0027,24.0837,23.2815,0.0429059,0.858955,0.0963407,0.123257,
,4.03451,4.15261,A8WFH7,A8WFH7;H2KYT4;Q3HKC5,,313;392;428,1,25.7008,24.2427,25.4262,25.9514,21.6912,21.455,21.1615,20.8753,4.15261,0,4.03451,9.66375,+
,-0.971677,1.2446,A8WFH7,A8WFH7;H2KYT4;Q3HKC5,,322;401;437,0.982815,24.6478,24.9616,23.6429,24.1458,25.4484,24.5444,25.3189,25.973,1.2446,0.0277602,-0.971677,-2.35155,+
,-1.08092,1.04583,H2KYH9,H2KYH9;A8WFJ8,,63;63,0.70713,19.3879,20.8717,19.7479,19.0681,20.856,19.8511,21.1275,21.5647,1.04583,0.0439732,-1.08092,-2.01932,+
mdt-28,-1.15228,0.930805,A8WHP8;Q65ZB1,A8WHP8;Q65ZB1;Q23095,,79;79;79,0.983607,24.0634,23.4967,23.0104,24.4816,25.9795,23.7884,24.1989,25.6944,0.930805,0.0561517,-1.15228,-1.82825,
mdt-28,-1.26183,0.677274,A8WHP8;Q65ZB1,A8WHP8;Q65ZB1;Q23095,,57;57;57,1,17.1354,20.8986,20.093,20.5329,21.4067,20.6294,20.3271,21.3441,0.677274,0.111986,-1.26183,-1.4028,
mdt-28,-0.677035,0.733078,A8WHP8;Q65ZB1,A8WHP8;Q65ZB1;Q23095,,68;68;68,1,21.3205,20.2522,20.2152,19.3479,20.6801,20.7892,20.8094,21.5652,0.733078,0.0950072,-0.677035,-1.49756,
mdt-28,-0.767228,1.20854,A8WHP8;Q65ZB1,A8WHP8;Q65ZB1;Q23095,,347;344;344,0.649764,20.9376,20.4717,20.1587,20.062,20.5494,21.4381,20.9353,21.7761,1.20854,0.0297849,-0.767228,-2.29091,+
mdt-28,3.51636,3.01516,A8WHP8;Q65ZB1,A8WHP8;Q65ZB1;Q23095,,348;345;345,1,24.5639,23.7705,23.2198,25.8315,20.6053,21.1263,21.0482,20.5405,3.01516,0.000770227,3.51636,5.99863,+
mdt-28,-1.38585,2.09876,A8WHP8;Q65ZB1,A8WHP8;Q65ZB1;Q23095,,181;181;181,1,20.4907,19.6433,20.3711,19.3644,21.6531,21.7826,21.1732,20.804,2.09876,0.00479113,-1.38585,-3.90196,+
mdt-28,-5.20096,3.45582,A8WHP8;Q65ZB1,A8WHP8;Q65ZB1;Q23095,,154;154;154,1,21.0831,19.973,19.809,20.0161,27.3389,24.6685,24.4938,25.1839,3.45582,0.000351544,-5.20096,-7.24907,+
mdt-28,2.83876,2.98335,A8WHP8;Q65ZB1,A8WHP8;Q65ZB1;Q23095,,295;292;292,0.994255,23.7258,23.0494,24.1707,24.1196,19.8402,21.3724,20.8171,21.6808,2.98335,0.00082035,2.83876,5.91533,+
mdt-28,-1.06474,0.889225,A8WHP8;Q65ZB1,A8WHP8;Q65ZB1;Q23095,,297;294;294,1,20.4522,19.4025,21.5374,19.0613,20.9013,20.9918,20.9498,21.8694,0.889225,0.0618661,-1.06474,-1.7591,
mdt-28,-1.90828,1.25258,A8WHP8;Q65ZB1,A8WHP8;Q65ZB1;Q23095,,218;218;218,1,21.5143,19.4221,18.579,17.8617,21.6727,20.885,21.2466,21.206,1.25258,0.0270517,-1.90828,-2.365,+
,0.243981,0.13262,A9UJN7;Q7YXB8;Q18494,A9UJN7;Q7YXB8;P91859;H2FLK1;Q18494,,555;554;554;495;555,0.999996,23.5053,23.7493,23.0876,21.2754,23.6844,22.0823,21.9277,22.9472,0.13262,0.620755,0.243981,0.352029,
,-1.71166,1.63483,A9UJN7;Q7YXB8;Q18494,A9UJN7;Q7YXB8;P91859;H2FLK1;Q18494,,562;561;561;502;562,1,19.2311,20.6968,18.6077,19.3129,21.3487,20.1665,21.3505,21.8295,1.63483,0.0111651,-1.71166,-3.02715,+
,-2.4982,1.38183,A9UJP1,A9UJP1;D9N146;D9N147,,38;41;47,1,21.3933,19.4812,18.0198,17.034,21.7495,21.4073,20.976,21.7883,1.38183,0.0198389,-2.4982,-2.5846,+
,-3.22511,3.54662,A9UJP1;Q95ZR6;Q9XVL1,A9UJP1;D9N146;D9N147;Q95ZR6;Q9XVL1,,71;74;80;33;45,0.999667,19.2506,20.6364,20.4422,19.6897,22.4597,23.5879,23.175,23.6967,3.54662,0.00025974,-3.22511,-7.53106,+
,-0.65574,0.488963,A9UJP1;Q95ZR6,A9UJP1;D9N146;D9N147;Q95ZR6,,57;60;66;19,0.999999,21.3871,21.2699,20.2688,21.9666,22.7035,22.3939,20.4529,21.9649,0.488963,0.192952,-0.65574,-1.07337,
,2.6153,2.06559,A9UJP1;Q95ZR6;Q9XVL1,A9UJP1;D9N146;D9N147;Q95ZR6;Q9XVL1,,73;76;82;35;47,1,25.6334,26.8699,24.638,23.9589,22.8473,21.9395,23.1153,22.7369,2.06559,0.0050602,2.6153,3.83606,+
,2.51768,1.79731,A9Z1K9,A9Z1K9,,338,0.978501,21.5394,23.5686,23.0814,24.5124,19.9231,20.6072,20.2105,21.8903,1.79731,0.0080988,2.51768,3.32287,+
hsp-43,-0.269387,0.152263,B0M0L8;H2KYS1,B0M0L8;H2KYS1,,154;154,0.999989,25.3746,24.7047,25.5014,22.9531,25.0669,24.6252,24.1689,25.7503,0.152263,0.578283,-0.269387,-0.398198,
hsp-43,-2.04568,2.50591,B0M0L8;H2KYS1,B0M0L8;H2KYS1,,179;179,1,24.8394,24.8236,23.7881,25.6991,26.4042,26.784,27.2719,26.8728,2.50591,0.00169432,-2.04568,-4.76213,+
hsp-43,-1.3979,0.589271,B0M0L8;H2KYS1,B0M0L8;H2KYS1,,35;35,1,21.5699,21.4254,18.283,17.4387,21.771,21.5422,20.5958,20.3997,0.589271,0.144228,-1.3979,-1.25109,
hsp-43,3.56718,3.03066,B0M0L8;H2KYS1,B0M0L8;H2KYS1,,98;98,1,23.7064,23.9818,24.5245,24.5644,21.6254,21.426,19.2773,20.1796,3.03066,0.000702791,3.56718,6.03953,+
,1.58993,2.37821,B0M0N4,B0M0N4,,102,0.999887,22.921,23.0128,23.1922,22.0914,21.5457,20.9462,20.6301,21.7356,2.37821,0.00240969,1.58993,4.48144,+
,-0.361582,0.431504,B0M0N4,B0M0N4,,3,1,24.8491,24.2209,23.299,23.6631,24.3545,24.1015,24.2058,24.8165,0.431504,0.229734,-0.361582,-0.968385,
,-0.760897,1.31395,B0M0N4,B0M0N4,,88,0.999999,20.8989,20.4911,20.9516,19.9531,21.8675,21.4405,21.0146,21.0157,1.31395,0.0233689,-0.760897,-2.46883,+
aat-6,-1.69437,1.3029,B2D6M4,B2D6M4;Q22397,,494;504,1,25.0242,24.7169,22.3951,25.4842,26.2487,26.0746,26.1457,25.9289,1.3029,0.0242438,-1.69437,-2.45009,+
aat-6,-1.01272,0.93463,B2D6M4,B2D6M4;Q22397,,499;509,0.999884,20.3312,18.7969,18.3435,20.3708,20.7393,20.1756,20.1562,20.8222,0.93463,0.055494,-1.01272,-1.83461,
rmd-2,-1.57745,1.95349,B2D6P1,B2D6P1;P90762;Q8MQB5,,119;166;272,1,19.6455,19.1665,20.5828,19.0339,21.3708,20.4166,21.3986,21.5525,1.95349,0.00617445,-1.57745,-3.6175,+
rmd-2,-3.2072,2.02542,B2D6P1,B2D6P1;P90762;Q8MQB5,,97;144;250,0.971532,20.9456,18.1367,19.7739,19.7587,23.9889,21.1143,22.8276,23.5128,2.02542,0.00553571,-3.2072,-3.75703,+
urm-1,3.52606,4.08563,B3CKG1,B3CKG1,Ubiquitin-related modifier 1 homolog,24,1,25.5169,24.6765,24.299,25.4706,20.8366,21.7237,21.4584,21.8401,4.08563,0,3.52606,9.40461,+
,-2.76396,1.58718,B3WFT8,B3WFT8;H2KYS2,,10;10,0.769851,18.8906,21.6798,19.3382,21.1018,23.8234,24.3407,21.4686,22.4335,1.58718,0.0124535,-2.76396,-2.94227,+
,-1.33581,1.32981,E1B6S9,E1B6S9;B3WFV6,,25;30,1,18.5055,19.5159,20.471,20.5876,20.6909,21.0804,20.911,21.741,1.32981,0.0226392,-1.33581,-2.49579,+
abts-1,-1.0227,1.25582,G5EC65,G5EC65;G5EDF4;B3WFV9,Anion exchange protein,1032;1074;1128,0.999905,20.0137,18.961,20.0984,20.9006,21.3563,21.128,20.5632,21.017,1.25582,0.0270048,-1.0227,-2.37046,+
,-0.275149,0.24348,B3WFW7,B3WFW7;Q9XVT7,,70;207,1,21.6492,20.9017,20.363,19.6692,20.8087,21.4767,20.661,20.7372,0.24348,0.418134,-0.275149,-0.599374,
,-4.63289,6.43775,B3WFY5,B3WFY5,,28,0.893744,20.1471,19.9224,20.5159,20.0643,25.0722,24.9864,24.7046,24.418,6.43775,0,-4.63289,-23.7592,+
,-5.61139,4.27964,B3WFY5,B3WFY5,,29,1,20.6087,19.3633,18.5213,19.5588,25.6881,24.9888,24.1979,25.6228,4.27964,0,-5.61139,-10.1728,+
,-4.12909,2.80998,B3WFY5,B3WFY5,,30,1,20.3188,20.6144,18.0508,19.5831,25.0238,23.2217,22.8008,24.0372,2.80998,0.00108093,-4.12909,-5.47621,+
ifg-1,3.73524,2.33174,B5BM23,B5BM23;Q7JMF0;Q21531;B5BM24;B5BM25,,908;1021;1022;600;554,1,24.6554,28.001,26.9035,24.9911,23.2426,22.4601,22.0897,21.8175,2.33174,0.00279803,3.73524,4.3819,+
ret-1,-1.05772,0.859176,B5U8N2,B5U8N2;Q7JLB1;G5ECZ2;G5EDI2,Reticulon-like protein,48;124;2853;2853,1,20.9275,18.458,19.2809,19.8195,21.2931,21.1508,20.4474,19.8255,0.859176,0.0671624,-1.05772,-1.70905,
ret-1,-5.73704,4.32112,B5U8N2;Q23187;Q23188;Q7JLB0,B5U8N2;Q7JLB1;G5ECZ2;G5EDI2;Q23187;Q23188;Q7JLB0,Reticulon-like protein,360;436;3165;3169;118;88;70,0.999998,18.5891,19.3945,18.1408,19.2951,24.4357,23.3494,25.0926,25.4901,4.32112,0,-5.73704,-10.3442,+
ret-1,0.334986,0.230094,B5U8N2;Q23187;Q23188;Q7JLB0,B5U8N2;Q7JLB1;G5ECZ2;G5EDI2;Q23187;Q23188;Q7JLB0,Reticulon-like protein,491;567;3296;3300;249;219;201,0.894981,20.2823,22.04,22.2431,20.3698,21.2548,20.1523,20.9375,21.2505,0.230094,0.437455,0.334986,0.571024,
pgp-5,-2.3672,1.53713,B6VQ78,B6VQ78;Q17645,,562;654,0.991881,20.4379,21.6183,19.0797,21.4703,24.1792,21.6598,22.4392,23.7967,1.53713,0.0140655,-2.3672,-2.85393,+
pgp-5,-0.896744,0.352552,B6VQ78,B6VQ78;Q17645,,569;661,0.999978,20.8038,20.1511,20.7912,16.8367,21.911,20.9375,19.6359,19.6854,0.352552,0.293985,-0.896744,-0.819048,
pgp-5,0.740206,1.18943,B6VQ78,B6VQ78;Q17645,,172;264,0.998681,24.3378,23.3053,24.5415,24.1716,23.041,23.199,23.8769,23.2785,1.18943,0.0308451,0.740206,2.25885,+
pgp-5,-1.29117,1.41393,B6VQ78,B6VQ78;Q17645,,176;268,0.750922,19.6729,20.173,19.3842,21.3401,21.4422,21.7248,20.7787,21.7891,1.41393,0.0184525,-1.29117,-2.63973,+
,-0.442124,0.284109,D9PTN8,D9PTN8;B7FAR9;Q8I4D3;Q9XWX8,,403;427;28;28,0.963239,18.6103,21.5009,19.9923,20.8981,20.4434,21.1005,20.4689,20.7574,0.284109,0.364349,-0.442124,-0.683387,
T05H10.4,-0.88229,1.49085,B7WN71,B7WN71;Q09348,Uncharacterized protein T05H10.4,239;265,1,21.3051,20.4612,21.3318,20.9079,21.6426,21.3774,22.014,22.5013,1.49085,0.0155836,-0.88229,-2.77296,+
rpl-32,-5.10979,3.2476,B7WN95;Q22716,B7WN95;Q22716,,52;105,1,18.6339,18.9948,20.5597,19.0219,25.54,25.4733,23.0685,23.5677,3.2476,0.000516899,-5.10979,-6.63489,+
,-2.38275,1.22418,B7WNA1,B7WNA1;O17860,,64;175,1,18.9649,19.6399,16.1957,20.7917,21.9873,20.5899,20.9067,21.6393,1.22418,0.0288172,-2.38275,-2.31719,+
ztf-18,-2.45339,2.02439,B9ZSG9,B9ZSG9,,872,1,19.2492,21.4031,20.1159,21.6253,23.123,23.9696,22.4336,22.6807,2.02439,0.00553122,-2.45339,-3.755,+
uba-1,-8.83061,5.41079,C1P636,C1P636;Q27481;Q3S1J5,,683;684;599,1,19.3069,20.02,20.2565,18.1938,28.6917,28.3212,27.399,28.6877,5.41079,0,-8.83061,-15.9309,+
uba-1,-2.8118,2.4819,C1P636,C1P636;Q27481;Q3S1J5,,727;728;643,1,19.9231,20.8242,19.1974,20.7405,23.4633,22.0191,22.4369,24.013,2.4819,0.00172228,-2.8118,-4.70854,+
uba-1,1.1219,0.935788,C1P636,C1P636;Q27481;Q3S1J5,,864;865;780,1,29.0672,29.0811,26.665,28.3934,27.8327,27.0434,26.8239,27.0193,0.935788,0.0554414,1.1219,1.83653,
uba-1,-1.36865,1.0186,C1P636,C1P636;Q27481;Q3S1J5,,741;742;657,0.602507,24.2992,24.5216,22.8176,21.8888,25.2971,24.2513,24.2115,25.242,1.0186,0.0467007,-1.36865,-1.97408,+
uba-1,1.90966,1.56762,C1P636,C1P636;Q27481;Q3S1J5,,104;105;20,1,23.1656,24.346,23.0557,21.3466,21.7011,20.6463,20.9351,20.9927,1.56762,0.0130533,1.90966,2.90764,+
,-0.232722,0.17946,C6KRI9,C6KRI9;X5M900;Q22847;X5M5W2,,366;366;366;366,1,20.5404,19.9961,19.447,21.0194,19.4767,21.1637,20.9227,20.3708,0.17946,0.521569,-0.232722,-0.460294,
,-0.74689,0.519191,C6KRJ1,C6KRJ1,,158,1,25.8227,24.1202,22.8888,23.3619,24.4959,25.1803,24.5876,24.9174,0.519191,0.176646,-0.74689,-1.12758,
,-0.407975,0.246979,C6KRJ1,C6KRJ1,,190,0.854543,20.4345,20.0403,21.2073,19.0621,20.3136,19.3152,21.1426,21.6047,0.246979,0.413271,-0.407975,-0.606727,
,-1.00423,0.684257,C6KRL2,C6KRL2,,4,1,18.5006,18.7205,21.3008,19.9102,20.7115,19.9717,20.3784,21.3875,0.684257,0.109766,-1.00423,-1.41471,
,0.540843,0.214585,C6KRL2,C6KRL2,,14,0.998597,23.4956,24.7054,24.6075,27.8132,24.9609,23.8074,24.1593,25.5308,0.214585,0.461497,0.540843,0.537719,
,-1.27391,0.901067,C6KRL2,C6KRL2,,18,0.524179,19.3605,18.5214,20.1183,21.3487,20.601,21.7613,20.2862,21.7961,0.901067,0.0602747,-1.27391,-1.77881,
sao-1,-2.08918,2.04976,C6KRN1,C6KRN1,,3,1,20.1329,17.7984,19.8138,19.1514,21.8475,21.0194,21.1391,21.2472,2.04976,0.00526073,-2.08918,-3.80481,+
sao-1,-1.66022,1.22646,C6KRN1,C6KRN1,,24,0.999908,20.8556,18.1967,20.8979,20.3967,20.8672,22.2583,22.1751,21.6872,1.22646,0.028554,-1.66022,-2.32102,+
,-0.893914,1.51908,C7GIK1,C7GIK1,,69,1,23.5984,23.4143,23.2184,24.3659,24.1429,24.7102,24.3196,25.0001,1.51908,0.0146266,-0.893914,-2.82228,+
fln-1,-1.33614,1.9636,D0IMZ5;U4PM01,D0IMZ5;U4PR92;U4PM04;U4PBK4;U4PM01;U4PBJ9;D0IMZ7;U4PEE3;D0IMZ8;U4PB53;U4PB58;U4PEF1;U4PR97;U4PM09;U4PEE8;U4PRA0;D0IMZ6,,2153;2155;2019;2021;2155;2157;2102;2104;2104;2106;2021;2023;1968;1970;1970;1972;734,1,19.2979,19.2886,19.6966,19.6906,21.4059,21.4571,20.162,20.2933,1.9636,0.00608791,-1.33614,-3.63697,+
fln-1,-1.99251,1.07784,D0IMZ5;U4PM01,D0IMZ5;U4PR92;U4PM04;U4PBK4;U4PM01;U4PBJ9;D0IMZ7;U4PEE3;D0IMZ8;U4PB53;U4PB58;U4PEF1;U4PR97;U4PM09;U4PEE8;U4PRA0;H2KZT3;Q9TYW4,,269;271;135;137;269;271;269;271;269;271;135;137;135;137;135;137;269;269,1,19.5925,16.6559,21.1961,19.1623,21.0414,21.0617,20.7607,21.7131,1.07784,0.0406061,-1.99251,-2.07256,+
laf-1,-0.750032,0.401815,D0PV95,D0PV95,,599,1,18.8704,21.7591,20.52,18.4742,19.8041,20.6465,20.9017,21.2715,0.401815,0.252194,-0.750032,-0.912997,
sql-1,-2.05511,2.55802,D0Z5P0,D0Z5P0,,53,1,20.5393,20.9306,21.6536,21.1374,23.7733,23.368,22.1273,23.2128,2.55802,0.0015613,-2.05511,-4.87978,+
sql-1,-1.26907,0.825102,D0Z5P0,D0Z5P0,,541,1,20.1201,21.1421,19.0406,18.0569,21.5469,21.2464,19.8034,20.8392,0.825102,0.0727163,-1.26907,-1.65217,
sql-1,-2.67587,1.18025,D0Z5P0,D0Z5P0,,470,1,19.8864,19.7668,21.1806,16.021,23.0573,21.939,21.0128,21.549,1.18025,0.0311673,-2.67587,-2.24347,+
,0.495368,0.268103,Q22832,Q22832;D1MN75,,234;243,0.988613,24.0439,23.8433,25.3622,24.9494,25.3912,23.9264,22.2568,24.643,0.268103,0.384798,0.495368,0.650635,
,-1.64608,1.23156,Q22832,Q22832;D1MN75,,235;244,0.585098,19.7646,17.9543,20.127,21.2347,21.8129,20.9894,21.229,21.6336,1.23156,0.0282758,-1.64608,-2.3296,+
,0.0932631,0.0665091,Q22832,Q22832;D1MN75,,492;501,1,25.3624,25.2572,25.1702,23.4636,25.357,24.5592,24.4791,24.4851,0.0665091,0.789822,0.0932631,0.186755,
,-2.36667,1.93849,Q8WQB8,Q8WQB8;Q9U345;D2YW10;Q9U344;D2YW11,,183;177;177;183;183,1,18.4305,20.9784,19.6773,20.6198,21.8987,22.5055,23.1307,21.6378,1.93849,0.00656744,-2.36667,-3.58872,+
tag-349,1.67292,1.5444,D3NQB5,D3NQB5;D3NQB4;Q9NA31,,149;280;329,1,23.4123,24.1932,22.8003,21.5,21.4958,20.9836,21.5373,21.1974,1.5444,0.0136402,1.67292,2.86671,+
cfp-1,-2.2293,1.80223,D3YT77,D3YT77;Q86D13;E3W754;Q9XUE7,,49;117;168;236,0.838371,19.3097,18.3441,18.0231,20.7098,21.9146,21.4443,20.5281,21.4169,1.80223,0.00799716,-2.2293,-3.33198,+
cfp-1,1.61503,0.914948,D3YT77,D3YT77;Q86D13;E3W754;Q9XUE7,,57;125;176;244,0.662757,21.7809,22.3597,22.0871,25.3584,21.9542,21.7244,20.4784,20.969,0.914948,0.0581484,1.61503,1.80189,
dct-16,-0.309439,0.149672,D4YWC3;Q9XX57,D4YWC3;Q9XX57,,77;88,0.97423,23.8583,21.5727,23.4534,24.4968,22.8048,25.0214,23.4421,23.3507,0.149672,0.584089,-0.309439,-0.392175,
dct-16,-4.84687,2.86455,D4YWC3;Q9XX57,D4YWC3;Q9XX57,,78;89,0.87691,20.9687,18.2309,18.6762,20.0852,24.2399,22.7062,25.1807,25.2217,2.86455,0.00104721,-4.84687,-5.61178,+
dct-16,-5.90748,2.85891,D4YWC3;Q9XX57,D4YWC3;Q9XX57,,41;52,1,21.6598,18.83,21.4326,19.1028,27.6246,26.2535,24.1034,26.6736,2.85891,0.00104125,-5.90748,-5.59764,+
dct-16,-2.54007,2.65577,D4YWC3;Q9XX57,D4YWC3;Q9XX57,,51;62,1,19.5009,19.2418,20.1568,19.9743,22.4649,22.989,20.9466,22.6336,2.65577,0.00126113,-2.54007,-5.10563,+
dct-16,-3.76485,3.28554,D4YWC3;Q9XX57,D4YWC3;Q9XX57,,59;70,1,22.4403,21.7384,23.933,21.8328,25.8466,25.8495,26.585,26.7227,3.28554,0.000541667,-3.76485,-6.74355,+
dct-16,-4.32795,2.35648,D4YWC3;Q9XX57,D4YWC3;Q9XX57,,68;79,0.943327,21.0613,17.9171,20.3933,21.3056,23.2705,23.6943,25.44,25.5842,2.35648,0.002452,-4.32795,-4.43474,+
dct-16,-5.91559,5.31452,D4YWC3;Q9XX57,D4YWC3;Q9XX57,,69;80,1,18.6294,18.1736,18.6854,19.27,23.8391,24.4358,24.8236,25.3222,5.31452,0,-5.91559,-15.3409,+
larp-1,-0.101875,0.0415017,D5MCN2,D5MCN2,La-related protein 1,642,1,20.6012,18.8223,19.3996,21.9045,20.5319,20.6526,18.8036,21.1469,0.0415017,0.862114,-0.101875,-0.119391,
sup-26,0.362148,0.308537,D5MCQ2,D5MCQ2;D5MCQ6;D5MCQ9;D5MCQ3;Q21900;D5MCQ5;D5MCQ1;Q7JMB8;D5MCQ7;D5MCR4;D5MCR3;D5MCQ4;D5MCR5;D5MCQ8,,258;258;258;258;258;258;232;232;232;299;299;194;194;194,1,21.3981,22.3766,22.0579,20.421,20.5478,21.5307,21.1328,21.5937,0.308537,0.3376,0.362148,0.732578,
,-1.40196,1.37881,O17698,O17698;D5MCU1,,246;249,1,20.2875,19.6054,21.3499,18.9482,20.9375,21.6223,21.4829,21.7561,1.37881,0.0199683,-1.40196,-2.57943,+
mdt-9,-1.5551,1.4688,D5SGZ9,D5SGZ9,,55,1,19.6164,20.7472,18.8844,19.2969,21.5205,21.2703,20.0471,21.9273,1.4688,0.0162694,-1.5551,-2.73461,+
mdt-9,-1.26346,0.669161,D5SGZ9,D5SGZ9,,7,1,19.8607,21.7844,19.5964,17.5752,20.9487,21.4707,20.1499,21.3013,0.669161,0.114425,-1.26346,-1.38894,
mdt-9,-0.652672,0.438926,D5SGZ9,D5SGZ9,,3,1,20.7988,21.0275,19.3295,18.8729,21.8157,20.2852,20.0402,20.4983,0.438926,0.224525,-0.652672,-0.982101,
nstp-10;C50F4.14,-0.626443,0.324288,D6R8W5,D6R8W5;Q968A5,GDP-fucose transporter,331;345,0.971612,21.4353,19.3251,21.4841,18.4386,20.3161,20.9842,20.3432,21.5452,0.324288,0.320793,-0.626443,-0.763824,
math-38,1.09001,2.0041,D6VPA0,D6VPA0,,272,1,22.0731,22.3152,22.4858,22.2023,21.2065,21.7627,21.3279,20.4193,2.0041,0.00564366,1.09001,3.71541,+
,-4.08636,2.08879,D7SFI3,D7SFI3,,84,0.571039,21.8938,17.2162,21.0041,19.49,24.4316,23.9425,23.3125,24.263,2.08879,0.00496095,-4.08636,-3.8821,+
gsto-1,-1.76649,1.94553,D7SFI3;P34345,D7SFI3;P34345,Glutathione transferase omega-1,114;110,0.999999,24.4046,24.112,23.997,23.4052,26.227,24.6542,25.4407,26.663,1.94553,0.00630039,-1.76649,-3.60221,+
,-3.29833,1.93171,D7SFI3,D7SFI3,,13,1,21.9387,21.7323,19.3936,19.951,24.5447,23.395,22.6072,25.6621,1.93171,0.00668315,-3.29833,-3.57576,+
,-0.613533,0.639732,D7SFP5,D7SFP5;O02335;C6KRN3,Protein YIPF,20;37;45,1,19.7503,20.4103,21.265,20.8852,21.7262,20.711,20.5624,21.7654,0.639732,0.124747,-0.613533,-1.33847,
,-4.45279,1.93983,D7SFP5,D7SFP5;O02335;C6KRN3,Protein YIPF,70;87;95,1,16.4054,18.4077,21.2229,20.6242,23.706,22.1909,23.5963,24.9782,1.93983,0.00649185,-4.45279,-3.59129,+
cup-5,-1.88111,4.19708,D7UU24,D7UU24;H2KYK0;Q8WSP3;H2KYJ9;Q8T666,,368;390;368;368;372,1,19.7748,19.8578,19.3836,19.3676,21.4357,21.5622,21.1154,21.7949,4.19708,0,-1.88111,-9.83929,+
cup-5,-0.922865,0.470537,D7UU24,D7UU24;H2KYK0;Q8WSP3;H2KYJ9;Q8T666,,370;392;370;370;374,0.597603,21.6993,19.5355,17.6714,20.4648,21.117,20.5229,21.2674,20.1553,0.470537,0.203993,-0.922865,-1.03999,
myrf-2,-1.37808,2.53115,Q9U3I3,Q9U3I3;D9PTN4;Q8MQ67;G5EF12;D9PTN5,,603;649;652;654;714,0.822115,20.0896,19.7406,19.8324,20.4793,21.8622,21.3348,20.7942,21.663,2.53115,0.0016663,-1.37808,-4.81889,+
snx-6,-3.0546,1.92177,D9PTP5,D9PTP5;D9PTP7;D9PTP6,,209;79;112,0.5,19.9042,18.9178,16.2128,17.788,21.4337,21.7804,21.5345,20.2924,1.92177,0.00664719,-3.0546,-3.55678,+
snx-6,-2.01452,2.33679,D9PTP5,D9PTP5;D9PTP7;D9PTP6,,210;80;113,0.5,20.4092,19.2159,19.3386,18.297,21.5166,20.873,21.4638,21.4654,2.33679,0.00276954,-2.01452,-4.39265,+
snx-6,-0.925574,0.719234,D9PTP5,D9PTP5;D9PTP7;D9PTP6,,190;60;93,0.999992,19.6739,20.1947,19.1326,21.3461,21.3184,21.5273,19.7784,21.4255,0.719234,0.0988785,-0.925574,-1.47414,
,2.95571,2.2684,E0AHE1,E0AHE1,,13,1,23.0031,22.3217,24.0063,24.4271,21.6065,20.9979,19.3429,19.9882,2.2684,0.00330864,2.95571,4.2483,+
