geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 N2_d5_01,log2 N2_d5_02,log2 N2_d5_03,log2 N2_d5_04,log2 N2_d1_01,log2 N2_d1_02,log2 N2_d1_03,log2 N2_d1_04, -Log.p.value,Student's T-test q-value N2_d5_N2_d1,log2FC,Student's T-test Test statistic N2_d5_N2_d1,Sign p-val: 0.05 
ttr-34,-0.472075,1.0968,A3FPK9,TransThyretin-Related family domain,15.3741,15.2588,14.908,15.0004,15.2377,15.9983,15.8902,15.3033,1.0968,0.0490071,-0.472075,-2.10412,+
"CELE_Y49E10,29",1.38316,4.31703,A3FPL3,Uncharacterized protein,11.3481,11.0248,11.2461,11.6589,9.88784,9.90324,9.96685,9.98732,4.31703,0.000540541,1.38316,10.3272,+
cnnm-1,-1.84641,4.10571,A3QM97,Metal transporter cnnm-1,11.411,11.2274,11.1961,11.6333,13.485,12.7277,13.3425,13.2982,4.10571,0.000616216,-1.84641,-9.48165,+
col-138,2.42039,1.8354,A3QM98,COLlagen,15.8591,16.851,15.5253,18.1874,14.9514,14.7604,13.5275,13.502,1.8354,0.0100643,2.42039,3.39373,+
oac-59,0.321642,0.387521,A3QMB6,O-ACyltransferase homolog,12.6418,13.3357,13.0564,13.4907,13.155,13.3144,12.8476,11.921,0.387521,0.290918,0.321642,0.886015,
"C42C1,8",0.709753,0.671787,A3QMB7,Uncharacterized protein,14.9245,13.3711,12.8346,12.8782,13.0762,12.5553,12.5452,12.9929,0.671787,0.136245,0.709753,1.39343,
"C42C1,11;AP-1",0.244297,1.40962,A3QMC2;G5EFT4,Uncharacterized protein;Aminopeptidase-1,14.9792,14.5922,14.6963,14.9191,14.507,14.5696,14.5518,14.5812,1.40962,0.0243915,0.244297,2.63231,+
rpl-34,-2.09199,5.15184,A3QMC5,"Ribosomal Protein, Large subunit",17.6606,17.6059,17.3454,17.7866,19.574,20.0236,19.6242,19.5446,5.15184,0,-2.09199,-14.3912,+
erl-1,1.16482,2.12829,A3QMC6,ERLin (ER lipid raft associated protein) homolog,15.7521,14.6672,14.9154,15.4121,14.3086,13.6026,13.9195,14.2569,2.12829,0.00602171,1.16482,3.96109,+
tag-335,0.270973,1.0587,A3QMC8,Mannose-1-phosphate guanyltransferase beta,14.3896,13.9228,14.0622,14.2881,13.6554,13.9881,13.9747,13.9607,1.0587,0.053991,0.270973,2.04072,
fbxa-6,0.997896,2.24266,A4F303,F-box A protein,13.7188,13.7581,13.604,14.1455,13.1911,13.0923,12.6557,12.2958,2.24266,0.0049768,0.997896,4.19471,+
"CELE_cTel55X,1",-1.40478,2.58274,A4F305;H2KY55,Uncharacterized protein,13.1924,13.9341,13.8821,13.0292,14.5398,15.1367,15.2355,14.745,2.58274,0.0027562,-1.40478,-4.93626,+
"C44C10,9",-1.0916,2.70605,A4UVK2,Uncharacterized protein,13.5845,13.4246,12.6757,13.02,14.1886,14.2101,14.3073,14.3652,2.70605,0.00215598,-1.0916,-5.22447,+
"CELE_F14D7,12",-0.347531,0.151971,A4UVK9,Uncharacterized protein,14.2732,14.205,13.8225,14.4493,14.1236,12.8066,14.2791,16.9308,0.151971,0.589195,-0.347531,-0.397521,
"CELE_D1086,17",-1.01277,3.19155,A4UVL1,Uncharacterized protein,11.1719,11.1497,11.1886,11.6674,12.3931,12.0283,12.3626,12.4447,3.19155,0.00155335,-1.01277,-6.47689,+
"CELE_W06G6,15;CELE_Y70C5B,2",-1.30203,2.25415,A4UVL9;G5EG48,Uncharacterized protein,10.9531,10.6088,10.9725,11.5879,12.0945,11.9526,12.2859,12.9974,2.25415,0.00489351,-1.30203,-4.21858,+
"CELE_Y71F9AR,4",1.166,1.58091,A4UZ35,Uncharacterized protein,13.1568,13.1195,13.168,13.5543,11.4946,12.668,12.8227,11.3493,1.58091,0.0169604,1.166,2.93116,+
"CELE_Y47G6A,33",-0.0344727,0.0288581,A5A8P5,Uncharacterized protein,15.6643,15.3177,17.1308,16.2322,15.886,16.0881,16.1074,16.4014,0.0288581,0.900524,-0.0344727,-0.0841018,
"CELE_ZK813,7",3.28658,2.71755,A5HU91,Uncharacterized protein,19.179,19.4707,18.3275,18.8508,16.4209,15.4916,14.1158,16.6534,2.71755,0.00205774,3.28658,5.25192,+
"CELE_T28A11,2",1.0105,2.54514,A5HU97,Uncharacterized protein,16.073,15.7607,16.2293,16.6729,15.2786,14.9213,15.2094,15.2847,2.54514,0.0029572,1.0105,4.85054,+
guk-1,-0.0569973,0.228815,A5HU98;P91425,GUanylate Kinase,16.18,16.2084,15.9688,15.8316,15.9845,16.1979,16.1398,16.0946,0.228815,0.458133,-0.0569973,-0.568295,
"CELE_Y53C10A,6",0.755327,1.30175,A5HWA4;Q9XW51,Uncharacterized protein,11.3442,11.2562,11.979,11.5487,10.2654,11.2035,11.257,10.3809,1.30175,0.0308652,0.755327,2.44814,+
"CELE_Y48C3A,18",-1.18925,3.09402,A5HWA9;G2HK06;Q9NAF8,Uncharacterized protein,11.4874,11.2284,11.2632,11.7162,12.2969,12.4001,12.8513,12.904,3.09402,0.0015374,-1.18925,-6.20897,+
"CELE_Y39B6A,3",-0.288995,0.426359,A5HWB2;Q9NES9,Uncharacterized protein,13.5762,14.0513,13.1339,12.9822,13.5914,13.5708,13.474,14.2635,0.426359,0.260889,-0.288995,-0.958847,
dab-1,-0.12773,0.290059,A5JYR4;Q8I4G9;Q8I4H0;Q9U3A6,DAB (Drosophila disabled) homolog,14.1127,14.3318,13.8559,14.6614,14.2297,14.2801,14.4464,14.5165,0.290059,0.384255,-0.12773,-0.695453,
"CELE_F25H8,1",-0.61162,1.12277,A5JYS8;Q19789,Uncharacterized protein,12.9333,13.4584,13.7355,13.1334,14.4923,13.6965,13.469,14.0493,1.12277,0.0461919,-0.61162,-2.14741,+
swsn-9,1.18961,1.62527,A5JYT2;Q17581,SWI/SNF nucleosome remodeling complex component,14.7328,14.059,13.7612,15.4984,13.0938,13.4431,13.4506,13.3054,1.62527,0.0153764,1.18961,3.01005,+
"CELE_ZC434,7",0.564767,1.07054,A5JYU1,Uncharacterized protein,13.3508,13.2611,13.0395,14.1214,13.178,12.5662,12.727,13.0425,1.07054,0.0522447,0.564767,2.0604,
rad-50,2.10559,0.784865,A5JYU5;O44199,Uncharacterized protein;DNA repair protein rad-50,12.3686,14.7136,13.4037,9.81631,8.2136,11.2991,12.0417,10.3254,0.784865,0.103177,2.10559,1.58477,
"C25F9,11",-0.651863,0.285843,A5JYW3,Uncharacterized protein,14.2888,13.252,12.746,15.2662,12.7723,15.9069,15.7317,13.7496,0.285843,0.388793,-0.651863,-0.68691,
sin-3,3.67015,3.17262,A5JYW9,Paired amphipathic helix protein sin-3,15.1462,15.0276,16.9016,15.9831,12.7658,11.2803,11.6526,12.6792,3.17262,0.00159608,3.67015,6.42419,+
hmp-1,0.638322,1.4002,A5JYX3;I7J4D2;I7K4K5;I7LFF2;P90947,HuMPback (Dorsal lumps);HuMPback (Dorsal lumps);HuMPback (Dorsal lumps);HuMPback (Dorsal lumps);Alpha-catenin-like protein hmp-1,16.6114,16.1213,15.5416,16.3904,15.4073,15.6288,15.6941,15.3812,1.4002,0.0249516,0.638322,2.61612,+
dhs-3,0.108417,0.568321,A5JYX4,"DeHydrogenases, Short chain",16.3443,16.5117,16.6057,16.6913,16.3399,16.3486,16.5119,16.5189,0.568321,0.177128,0.108417,1.21446,
nra-2,-0.0792975,0.310912,A5JYX8;O18033,Nicalin,14.6302,14.7245,14.8715,14.9103,15.0574,14.8279,14.9195,14.649,0.310912,0.36101,-0.0792975,-0.737311,
"CELE_Y37H2A,14",1.45866,1.52207,A5PEY0,Uncharacterized protein,15.1477,14.3453,14.0399,15.5989,14.3593,12.5944,13.1906,13.153,1.52207,0.0191843,1.45866,2.82751,+
"CELE_F27E5,7",1.32035,2.52012,A5Z2S2,Uncharacterized protein,15.2246,15.1412,14.7026,15.6364,14.1489,13.4646,13.5682,14.2417,2.52012,0.00307739,1.32035,4.79402,+
saps-1,-0.197785,0.995543,A5Z2S4;B2D6K9;Q18696,SAPS (Phosphatase associated) domain protein,13.7714,13.9218,13.7667,14.057,13.9408,14.2913,14.0402,14.0357,0.995543,0.0631242,-0.197785,-1.93578,
"CELE_ZK809,8",2.26342,4.62458,A5Z2S9,Uncharacterized protein,11.606,12.2727,12.202,12.4795,10.0039,9.85719,9.76661,9.87878,4.62458,0.000159204,2.26342,11.6806,+
"CELE_D1081,7",0.28345,0.347394,A5Z2T6,Uncharacterized protein,13.3906,12.1633,12.6221,12.9695,12.8055,12.3297,11.9239,12.9526,0.347394,0.32707,0.28345,0.809047,
aph-2,1.03884,0.67155,A5Z2T7;Q23316,Uncharacterized protein;Nicastrin,12.7342,12.2502,12.7658,13.2952,12.1691,11.8876,13.1068,9.72659,0.67155,0.136277,1.03884,1.39303,
"CELE_F15B9,10",-0.0506673,0.0969951,A5Z2T9;I2HA81,Uncharacterized protein,13.942,14.2609,14.0652,14.2488,14.6877,13.995,14.1269,13.9099,0.0969951,0.707502,-0.0506673,-0.265048,
"C27A7,5",0.144471,0.0543752,A5Z2U5;A5Z2U6;P90758;Q9U3P0,Uncharacterized protein,11.4729,13.152,13.2071,15.9312,13.0158,13.659,13.4456,13.065,0.0543752,0.823682,0.144471,0.154453,
"CELE_F30A10,13",1.18324,3.29811,A5Z2U8;Q2XMZ1,Uncharacterized protein,14.2622,14.0627,14.3729,14.7592,13.3899,13.104,12.9573,13.2729,3.29811,0.001262,1.18324,6.77989,+
"CELE_F30A10,14",0.945548,3.08713,A5Z2U9,Uncharacterized protein,15.3249,15.077,15.024,15.2866,13.8963,14.5468,14.2609,14.2262,3.08713,0.00156881,0.945548,6.19037,+
"C04H5,7",1.31829,2.02319,A5Z2V2,Uncharacterized protein,14.225,13.9455,12.8637,12.9466,12.1988,12.0401,12.1341,12.3346,2.02319,0.00716733,1.31829,3.75267,+
"C13B4,1",1.4285,1.08743,A5Z2V3;O45247,Uncharacterized protein,14.3359,11.9927,12.8729,14.5257,12.7224,11.1998,11.8868,12.2042,1.08743,0.0502535,1.4285,2.08852,
"CELE_F02E9,10",1.50096,3.00343,A5Z2V7,Uncharacterized protein,14.5463,14.4202,14.1601,15.15,12.9656,13.2166,13.3601,12.7306,3.00343,0.00168602,1.50096,5.9678,+
"CELE_R13H4,2",-0.466363,0.553399,A5Z2W3,Uncharacterized protein,15.1472,14.348,15.9832,15.8149,15.8669,15.4715,15.7473,16.073,0.553399,0.184889,-0.466363,-1.18822,
"CELE_ZK228,4",0.30521,0.206898,A5Z2W6;K8FDY8;O46010,Uncharacterized protein,14.2064,14.0838,14.2406,14.998,13.6659,15.5929,13.014,14.0352,0.206898,0.492695,0.30521,0.52102,
"CELE_K02B7,3",1.3339,3.50714,A5Z2W7;O45637,Uncharacterized protein,17.0013,16.9305,17.4535,17.3347,15.4842,15.9717,15.8603,16.0683,3.50714,0.00073021,1.3339,7.40738,+
nuo-3,1.0683,2.20137,A5Z2X2,NADH Ubiquinone Oxidoreductase,15.9131,15.5007,14.9215,15.6052,14.6403,14.6561,14.3871,13.9839,2.20137,0.00525362,1.0683,4.10953,+
"C44E4,5",0.754265,1.68612,A6PVA1,Uncharacterized protein,13.4863,14.0119,14.5029,14.0746,13.0856,13.6019,13.0804,13.2907,1.68612,0.013306,0.754265,3.1194,+
"CELE_F49E2,2",0.547428,1.38142,A6ZJ46;Q20621,Uncharacterized protein,15.1251,15.1949,14.9224,15.817,14.9222,14.5115,14.6558,14.7803,1.38142,0.025936,0.547428,2.5839,+
"T07A5,7",-5.15625,6.3428,A6ZJ55,"Uncharacterized protein T07A5,7",11.4423,11.1743,11.2672,11.671,16.7599,16.6278,15.9673,16.8248,6.3428,0,-5.15625,-22.9011,+
"CELE_T04F8,7",-0.786794,1.88096,A6ZJ59;Q22166,Uncharacterized protein,14.102,14.1595,13.3515,13.4529,14.6368,14.4419,14.7348,14.3996,1.88096,0.00928159,-0.786794,-3.47932,+
"gpb5;CELE_T23B12,8",1.33308,4.10532,A7DT38;G5EEJ3,Putative glycoprotein hormone-beta5;Glycoprotein hormone beta 5,11.4447,11.0988,11.0074,11.5973,9.99526,9.93861,9.95365,9.92834,4.10532,0.000614555,1.33308,9.48015,+
"CELE_F49D11,10",-0.790135,3.35218,A7DT40,Uncharacterized protein,14.4571,14.3022,14.6854,14.7936,15.3927,15.2793,15.3868,15.34,3.35218,0.00122989,-0.790135,-6.93789,+
oxy-5,0.675174,1.3556,A7DT45,Uncharacterized protein,18.4646,18.2708,17.7188,18.3908,18.0946,17.3907,17.1208,17.5382,1.3556,0.0273158,0.675174,2.53974,+
mrg-1,0.379995,2.28653,A7DTF0;Q9XWW2,MRG (Mortality factor-Related Gene) related,15.661,15.4692,15.5499,15.747,15.3139,15.1146,15.3598,15.1187,2.28653,0.00472679,0.379995,4.2863,+
obr-1,-1.50578,3.05652,A7DTF2;G2HK04;Q95Q23;Q9U2C7,Oxysterol-binding protein,11.4452,11.1996,10.9888,11.5608,13.3456,12.3222,12.7199,12.8299,3.05652,0.00164103,-1.50578,-6.10824,+
igcm-3,1.58587,1.99196,A7LPD6;Q22096,ImmunoGlobulin-like Cell adhesion Molecule family,14.8029,13.817,14.2832,15.749,13.0148,13.3857,13.068,12.8401,1.99196,0.00762646,1.58587,3.69181,+
unc-16,0.942985,1.14457,A7LPE4;C0P271;P34609,Uncharacterized protein;Uncharacterized protein;JNK-interacting protein,12.5929,14.2998,14.3115,13.6789,12.3277,12.9536,12.9791,12.8507,1.14457,0.0438277,0.942985,2.1838,+
gpdh-2,0.614765,2.26062,A7LPE6;P34517;Q7JMU1,Glycerol-3-phosphate dehydrogenase [NAD(+)];Probable glycerol-3-phosphate dehydrogenase 2;Glycerol-3-phosphate dehydrogenase [NAD(+)],18.375,18.5566,17.8789,18.2525,17.6922,17.6101,17.6925,17.6092,2.26062,0.0048454,0.614765,4.23206,+
sly-1,0.311895,1.66928,A7LPF3;Q20364,SLY1 homolog,15.0145,14.9461,14.8569,14.7293,14.4503,14.5752,14.8006,14.4731,1.66928,0.0138708,0.311895,3.08901,+
"B0393,9",0.725023,0.869015,A7LPF5,Uncharacterized protein,14.5593,15.0219,14.6072,14.962,13.3019,14.9448,14.5423,13.4613,0.869015,0.0847959,0.725023,1.72545,
cisd-1,0.14625,0.326732,A7LPG5;Q5FC71,CDGSH Iron Sulfur Domain protein homolog,18.4001,17.7913,18.4195,18.4092,17.8053,18.3354,18.1713,18.1231,0.326732,0.346,0.14625,0.768641,
"CELE_F09E8,2",0.606778,2.47982,A7LPH5,Uncharacterized protein,15.0054,14.9074,14.9185,15.1991,14.458,14.2843,14.1791,14.6819,2.47982,0.00339013,0.606778,4.70391,+
lsy-22,1.23032,2.52772,A7LPI4;Q93616,Uncharacterized protein,14.3713,14.4334,13.9431,15.1512,13.377,13.2583,13.2143,13.1283,2.52772,0.00309161,1.23032,4.81115,+
"C24H11,5",-0.403153,0.311737,A7LPI7,Uncharacterized protein,11.589,13.659,12.9947,11.5771,12.4559,13.2339,12.8121,12.9305,0.311737,0.360217,-0.403153,-0.738954,
"CELE_F10A3,17",0.629985,0.563754,A7LPJ5,Uncharacterized protein,15.2377,14.1142,15.1789,15.2347,13.1422,14.7696,14.1531,15.1806,0.563754,0.179469,0.629985,1.20644,
pnc-1,0.380503,0.714825,A7WK39;Q9N426,Pyrazinamidase and NiCotinamidase,15.2759,14.5904,14.9831,15.5881,14.7789,14.7761,14.3224,15.038,0.714825,0.123394,0.380503,1.46667,
"CELE_Y94H6A,12",2.3239,3.568,A7WK43,Uncharacterized protein,14.6888,13.9926,13.319,14.0453,11.6805,11.4467,11.5949,12.0279,3.568,0.000762226,2.3239,7.59878,+
"CELE_F56C9,6",0.642562,1.13731,A8WFF4;H2KY87;H2KY89,Uncharacterized protein,14.1465,15.1786,14.6447,13.9069,14.0667,13.6587,13.8529,13.7281,1.13731,0.0447365,0.642562,2.17167,+
"CELE_T28D9,4;T28D9,4",0.606495,1.02185,A8WFI3;Q10023,"Uncharacterized protein;Uncharacterized protein T28D9,4",14.5185,13.9334,13.6613,14.6451,12.9984,13.6995,13.7932,13.8411,1.02185,0.0587226,0.606495,1.97947,
"C28G1,5",-0.414715,1.60094,A8WFJ8,Uncharacterized protein,13.7689,13.5299,13.7634,13.7381,14.4773,13.8987,13.9844,14.0987,1.60094,0.0161201,-0.414715,-2.96669,+
gpx-7,-0.513937,0.137592,A8WFK6,Glutathione peroxidase,17.5711,14.042,11.4599,11.7626,14.358,14.1993,14.0155,14.3187,0.137592,0.617626,-0.513937,-0.363827,
"CELE_F41D9,2",0.239067,0.580251,A8WFM5;H2KZN7,Uncharacterized protein,14.8485,15.3133,15.4241,15.6724,14.8643,15.0976,15.0492,15.2909,0.580251,0.171876,0.239067,1.23535,
"CELE_T04F8,8",1.21957,1.06956,A8WHM5;Q22168,Uncharacterized protein,15.7096,14.9384,13.4929,15.4548,13.8098,13.2427,13.1213,14.5437,1.06956,0.0524317,1.21957,2.05878,
"CELE_ZK856,16",1.70335,1.58437,A8WHN5,Uncharacterized protein,15.1809,15.3016,14.2294,16.5685,12.9929,13.4236,13.5214,14.529,1.58437,0.0169041,1.70335,2.93729,+
"CELE_F23B12,4",-0.78445,0.803107,A8WHS3,Uncharacterized protein,13.9083,12.6464,12.8699,12.7196,13.4876,14.3685,14.5362,12.8898,0.803107,0.098683,-0.78445,-1.61536,
"CELE_K09A9,6",-0.596435,0.976659,A8WHT8;A8WHT9;G5EEF4,Uncharacterized protein,12.1615,12.4953,11.5399,12.4925,13.1426,12.309,12.4836,13.1397,0.976659,0.0663495,-0.596435,-1.90442,
"CELE_H14N18,4",0.0581048,0.0794492,A8WIT0;H2L0B7,Uncharacterized protein,11.0328,11.2223,11.0364,11.7101,11.4303,11.1645,11.5609,10.6135,0.0794492,0.753021,0.0581048,0.220465,
"CELE_T12B5,15",-0.95881,0.824492,A8WJ47,Uncharacterized protein,11.3657,11.1951,11.2648,11.7018,11.2055,12.5851,11.7492,13.8229,0.824492,0.0938165,-0.95881,-1.65115,
"CELE_Y17G7B,20",4.18401,7.71502,A8XJ46;A8XJ47;H2KMJ1;H2KMJ2;Q8I4E8,Uncharacterized protein,14.0756,13.7817,14.1696,13.957,9.85731,9.87799,9.90167,9.61092,7.71502,0,4.18401,38.9018,+
"CELE_E01A2,1",-0.522103,0.551948,A9CZN9;Q966L2,Uncharacterized protein,12.6138,14.1934,12.6726,12.5219,13.7286,13.9444,13.2135,13.2037,0.551948,0.185499,-0.522103,-1.18567,
"CELE_T02H6,1",-0.516682,1.44984,A9D0C6,Uncharacterized protein,13.975,13.7147,13.8629,14.0815,14.5863,14.1016,14.1741,14.8389,1.44984,0.0224983,-0.516682,-2.70173,+
"CELE_Y37E3,11",0.583095,0.671098,A9D2X7;Q9BKU2;X5LPX5,Uncharacterized protein,16.4862,15.1082,14.6326,15.4832,14.7166,14.5037,15.031,15.1267,0.671098,0.136361,0.583095,1.39225,
"CELE_M03F8,3",-1.05658,1.74227,A9D4S6;O16376,Uncharacterized protein,13.8431,14.0846,13.4157,12.6564,14.6944,14.743,14.4499,14.3389,1.74227,0.0118145,-1.05658,-3.22154,+
"CELE_F55B12,10",0.343134,0.231616,A9QY28,Uncharacterized protein,14.0504,14.5195,14.2264,13.4726,14.5527,14.3034,13.9385,12.1016,0.231616,0.454254,0.343134,0.574266,
pptr-2,0.0960371,0.179682,A9UJN4;H9G2X3;Q17948,Protein Phosphatase 2A (Two A) Regulatory subunit,14.9798,14.4007,14.3091,14.0341,14.2601,14.5078,14.3429,14.2287,0.179682,0.53957,0.0960371,0.460791,
"maph-1,2",0.997942,2.62276,A9UJN7,Microtubule-Associated Protein Homolog,16.305,15.8908,15.7928,16.4358,15.0371,15.2104,15.3788,14.8064,2.62276,0.00237122,0.997942,5.0286,+
"CELE_K09G1,1",-1.01023,1.62376,A9UJP1;D9N146;D9N147,Uncharacterized protein,12.2552,12.8451,12.5611,12.0781,13.9074,12.9143,12.9731,13.9855,1.62376,0.015407,-1.01023,-3.00735,+
"B0303,7",1.23325,1.5284,A9Z1J8;P34258,"Uncharacterized protein;Uncharacterized protein B0303,7",15.59,15.0902,14.845,15.0644,14.6485,14.0339,12.7628,14.2114,1.5284,0.0187958,1.23325,2.83861,+
"C23H3,3",-1.04236,2.09272,A9Z1L6,Uncharacterized protein,13.7357,12.6212,13.1505,13.6813,14.3149,14.3413,14.4969,14.2052,2.09272,0.00630733,-1.04236,-3.88992,+
"C17C3,1",-0.482873,2.25145,B0M0L9;H2KYT6;Q9BIA9,Uncharacterized protein,13.8795,14.3428,14.2842,14.3652,14.6908,14.7183,14.6748,14.7192,2.25145,0.00488399,-0.482873,-4.21297,+
glna-1,-1.0255,1.2203,B0M0N9;B0M0P0;B6VQ90;H2L2H2;H2L2H3;U4PRW7,GLutamiNAse,11.4708,11.0175,11.2093,11.6717,11.9353,12.9477,11.405,13.1833,1.2203,0.0371139,-1.0255,-2.31066,+
"CELE_Y61A9LA,11",0.873905,1.16827,B1GRJ8;H2L073,Uncharacterized protein,13.5688,12.7531,13.5933,14.3852,13.288,12.6681,12.3175,12.5312,1.16827,0.0415796,0.873905,2.22341,+
"CELE_F41E6,5",-1.1983,0.948876,B1GRK5;O16457,Uncharacterized protein,12.5618,11.7534,12.5495,12.7107,15.3765,12.9364,12.7312,13.3244,0.948876,0.0708526,-1.1983,-1.85827,
"CELE_T25B2,2",0.519208,0.263518,B1GRL0;H2KZ75,Uncharacterized protein,15.2928,12.8713,13.0416,16.0681,13.5756,14.0091,13.9469,13.6654,0.263518,0.415237,0.519208,0.641172,
trpp-1,-0.985197,1.57422,B1GRL5,TRansport Protein Particle,11.3641,11.1781,11.2525,11.5066,12.403,11.6782,11.9675,13.1933,1.57422,0.0172038,-0.985197,-2.91931,+
tsp-10,0.0865431,0.0918118,B1Q241;H2KYX1,TetraSPanin family,12.3055,12.4856,12.4437,13.6292,12.9234,12.5222,12.8279,12.2444,0.0918118,0.720316,0.0865431,0.252006,
ugt-26,1.89514,5.37841,B1Q250;H2KYQ0,UDP-glucuronosyltransferase,16.4473,16.645,16.5788,16.9456,14.644,14.7264,14.9209,14.7448,5.37841,0,1.89514,15.7301,+
"C14H10,3",-0.478865,2.08851,B1Q254,Uncharacterized protein,13.8898,13.7291,13.4312,13.423,14.1806,14.1045,14.1304,13.9731,2.08851,0.0063646,-0.478865,-3.88152,+
"CELE_D1086,10",-0.25162,0.345653,B1Q273;Q5FC40,Uncharacterized protein,19.3954,19.0315,18.9308,18.6272,19.0112,19.0841,18.8536,20.0424,0.345653,0.32879,-0.25162,-0.805663,
poml-3,0.175373,0.175515,B1V898,PON (Paraoxonase) and MEC-6 Like,14.3338,14.2494,13.8992,15.5383,14.4277,14.2755,13.9416,14.6743,0.175515,0.547376,0.175373,0.45141,
unc-57,0.804178,2.51944,B1V8A0,Endophilin-A homolog,16.209,16.0865,16.051,16.4387,15.4671,15.1045,15.2389,15.7581,2.51944,0.00307269,0.804178,4.79249,+
szy-20,1.46087,2.31964,B2D6L4;D2KT99;G5EEB4;G5EGU9;Q18094;Q565A8;Q9XVV8,Suppressor of ZYg-1;Suppressor of ZYg-1;SZY-20B;SZY-20A;Suppressor of ZYg-1;Suppressor of ZYg-1;Suppressor of ZYg-1,16.6646,15.8838,15.7374,15.7368,14.5756,14.2856,15.2343,14.0836,2.31964,0.00453225,1.46087,4.35619,+
"CELE_T06E4,14",1.41477,4.28509,B2D6L8,Uncharacterized protein,11.3308,10.9042,11.2195,11.4486,9.60603,9.85538,9.96232,9.82036,4.28509,0.000521173,1.41477,10.1952,+
"CELE_F13G3,10",-4.14779,4.49429,B2D6L9,Uncharacterized protein,11.3141,11.1449,12.3911,11.3731,16.3229,15.3463,15.2767,15.8685,4.49429,0.000551724,-4.14779,-11.0885,+
rmd-2,0.62657,3.23161,B2D6P1,Regulator of Microtubule Dynamics,16.0437,16.0568,16.1528,16.1071,15.3707,15.3243,15.4278,15.7313,3.23161,0.00131436,0.62657,6.5895,+
smc-3,0.499847,2.05254,B2FDA8,Structural maintenance of chromosomes protein 3,14.6819,15.0386,15.1898,14.7674,14.4188,14.4406,14.2699,14.549,2.05254,0.00676532,0.499847,3.81029,+
ntl-2,0.38309,1.50246,B2MZA9;Q10923;Q95QZ3;Q95QZ4,NOT-Like (Yeast CCR4/NOT complex component),14.1789,14.4401,14.5377,14.1725,14.214,13.8943,13.7265,13.962,1.50246,0.0200311,0.38309,2.7932,+
gcn-1,-0.489025,2.17693,B3CJ34,GCN (Yeast General Control Nondrepressible) homolog,15.752,15.9117,15.9622,15.5573,16.0712,16.36,16.2725,16.4357,2.17693,0.00552605,-0.489025,-4.05956,+
urm-1,0.660047,2.85946,B3CKG1,Ubiquitin-related modifier 1 homolog,17.8233,18.1964,17.9227,18.313,17.4415,17.3722,17.3423,17.4593,2.85946,0.00175432,0.660047,5.59904,+
nono-1,-0.0108526,0.0393081,B3GWA1,"NONO (Conserved nuclear protein, aka PSF) homolog",15.3171,15.5952,15.4526,15.4454,15.4462,15.6163,15.5342,15.257,0.0393081,0.869889,-0.0108526,-0.113331,
atf-7,0.30969,0.313727,B3GWA6;Q17801;Q86MD3;Q9U3R1,ATF (cAMP-dependent transcription factor) family,10.2368,11.6118,11.8959,10.9052,10.6546,10.8814,10.5085,11.3664,0.313727,0.358136,0.30969,0.742912,
vps-26,0.30932,0.612493,B3GWB9;L8E6W6;L8E917;O01258,Related to yeast Vacuolar Protein Sorting factor;Related to yeast Vacuolar Protein Sorting factor;Related to yeast Vacuolar Protein Sorting factor;Vacuolar protein sorting-associated protein 26,15.0507,15.1223,15.1306,15.18,14.3065,15.4272,14.8972,14.6155,0.612493,0.157865,0.30932,1.29145,
ndx-9,0.49368,3.18297,B3GWC0;Q19427,NuDiX family;NADH pyrophosphatase,15.5459,15.4328,15.3957,15.3698,15.1375,14.8531,14.9049,14.874,3.18297,0.00154377,0.49368,6.45295,+
"C14F11,4",-0.563435,2.92578,B3WFT8,Uncharacterized protein,16.5888,16.4148,16.4312,16.3339,17.2075,16.8153,16.9587,17.0409,2.92578,0.0017665,-0.563435,-5.76674,+
abts-1,-0.617835,2.68305,B3WFV9;G5EC65;G5EDF4,Anion exchange protein,14.6455,14.5903,14.3627,14.1869,15.0193,15.2007,15.0953,14.9414,2.68305,0.00220221,-0.617835,-5.16988,+
"CELE_ZK858,6",-0.322247,1.03837,B3WFW5;Q7YTF9,Transmembrane 9 superfamily member,14.978,14.4906,14.3168,14.3482,14.7419,14.9481,14.9253,14.8074,1.03837,0.0568312,-0.322247,-2.00692,
"C41G7,9",0.464232,0.326547,B3WFW9,Uncharacterized protein,17.5717,16.7591,19.1556,17.2968,17.9506,16.4176,17.1945,17.3637,0.326547,0.346199,0.464232,0.768277,
lin-10,0.390822,1.79845,B3WFX4;O17583,Uncharacterized protein;Protein lin-10,14.8645,14.6701,14.8594,14.9565,14.5686,14.6224,14.1706,14.4257,1.79845,0.0106613,0.390822,3.32497,+
"CELE_M04C9,3",-2.65084,2.03537,B3WFY7;P90933,Uncharacterized protein,11.3932,9.55992,11.2762,11.5651,13.8784,14.2127,14.2595,12.0472,2.03537,0.00692343,-2.65084,-3.77652,+
"C31H5,6",-2.01635,2.33882,B3WFZ3,Uncharacterized protein,11.4013,11.1343,11.1502,11.6101,12.5636,14.4135,13.7261,12.658,2.33882,0.00441075,-2.01635,-4.39696,+
"CELE_ZK355,8",3.31359,5.01642,B4DCT1,Uncharacterized protein,16.4887,16.4969,16.4243,16.1475,13.0473,13.7308,12.7778,12.7471,5.01642,0,3.31359,13.6434,+
