geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 daf2_d10_01,log2 daf2_d10_02,log2 daf2_d10_03,log2 daf2_d10_04,log2 eat2_d10_01,log2 eat2_d10_02,log2 eat2_d10_03,log2 eat2_d10_04, -Log.p.value,Student's T-test q-value daf2_d10_eat2_d10,log2FC,Student's T-test Test statistic daf2_d10_eat2_d10,Sign p-val: 0.05 
"CELE_H29C22,1",-2.26193,2.91689,A2V8C8,Uncharacterized protein,16.1294,16.303,17.1634,17.2066,19.1467,18.3187,18.7729,19.6119,2.91689,0.000687192,-2.26193,-5.74406,+
"CELE_F07G6,10",-4.17684,2.65733,A3FPJ3,Uncharacterized protein,10.6033,10.7569,11.2922,10.2263,13.2493,14.0597,16.8222,15.455,2.65733,0.00104577,-4.17684,-5.10927,+
ttr-34,0.495372,0.996694,A3FPK9,TransThyretin-Related family domain,15.6434,15.1885,15.8131,15.2585,14.8987,14.5197,15.5224,14.9811,0.996694,0.0359456,0.495372,1.93769,+
"CELE_Y49E10,29",-2.31364,5.93929,A3FPL3,Uncharacterized protein,10.6375,10.6754,10.8052,10.819,13.2316,12.9968,12.761,13.2022,5.93929,0,-2.31364,-19.5801,+
cnnm-1,-0.188997,0.108946,A3QM97,Metal transporter cnnm-1,13.2688,11.0677,13.256,13.951,13.2965,13.0206,12.7222,13.2602,0.108946,0.594857,-0.188997,-0.294727,
col-138,3.44629,5.41485,A3QM98,COLlagen,16.7407,16.2367,16.8639,16.3327,13.2213,13.2175,12.6434,13.3066,5.41485,0,3.44629,15.9563,+
oac-59,-2.37105,7.4508,A3QMB6,O-ACyltransferase homolog,10.6554,10.5949,10.6706,10.649,12.9371,12.9895,12.9224,13.205,7.4508,0,-2.37105,-35.1368,+
"C42C1,8",-2.59446,2.95921,A3QMB7,Uncharacterized protein,12.5064,12.1099,12.1582,13.5714,15.3276,15.8413,14.4709,15.0838,2.95921,0.000636652,-2.59446,-5.85269,+
"C42C1,11;AP-1",-0.115395,0.141726,A3QMC2;G5EFT4,Uncharacterized protein;Aminopeptidase-1,15.0463,15.5012,14.4777,14.7807,15.6315,15.2001,14.7115,14.7244,0.141726,0.516168,-0.115395,-0.373579,
rpl-34,-0.298748,0.846369,A3QMC5,"Ribosomal Protein, Large subunit",17.8199,17.7072,18.3771,17.7162,18.3644,18.0717,18.3068,18.0725,0.846369,0.0540928,-0.298748,-1.68769,
erl-1,-0.52384,1.69769,A3QMC6,ERLin (ER lipid raft associated protein) homolog,15.0312,15.2968,14.8251,15.5592,15.7567,15.806,15.591,15.6539,1.69769,0.00660845,-0.52384,-3.14034,+
tag-335,-1.59258,1.3443,A3QMC8,Mannose-1-phosphate guanyltransferase beta,13.673,13.8144,13.6703,13.9568,15.8443,16.8781,14.0068,14.7557,1.3443,0.0147776,-1.59258,-2.52047,+
fbxa-6,-2.49971,3.96573,A4F303,F-box A protein,10.4076,10.8169,10.6549,10.104,13.2911,13.2543,12.3078,13.1291,3.96573,8.43E-05,-2.49971,-8.95611,+
"CELE_cTel55X,1",-1.63611,2.08157,A4F305;H2KY55,Uncharacterized protein,14.3083,13.7551,15.3687,15.0028,16.3365,15.5901,16.5265,16.5262,2.08157,0.00295815,-1.63611,-3.86773,+
"C44C10,9",-0.24611,1.44297,A4UVK2,Uncharacterized protein,15.4189,15.3607,15.1853,15.2345,15.6477,15.6407,15.3325,15.5629,1.44297,0.0115958,-0.24611,-2.68984,+
"CELE_F14D7,12",3.05887,2.85838,A4UVK9,Uncharacterized protein,16.0842,17.0168,14.782,17.064,13.2723,13.3002,12.8401,13.2989,2.85838,0.000729216,3.05887,5.59634,+
"CELE_D1086,17",-2.34911,4.30719,A4UVL1,Uncharacterized protein,10.6674,10.7817,10.7875,10.6035,13.2886,13.3181,12.3891,13.2407,4.30719,0,-2.34911,-10.2864,+
"CELE_W06G6,15;CELE_Y70C5B,2",-1.2973,3.19028,A4UVL9;G5EG48,Uncharacterized protein,11.583,12.3026,11.9184,11.5538,13.3462,13.2587,12.9831,12.9591,3.19028,0.000317091,-1.2973,-6.47335,+
"CELE_Y71F9AR,4",0.230015,0.338294,A4UZ35,Uncharacterized protein,13.6564,12.6287,13.1627,12.9211,13.2802,13.0755,12.6632,12.4302,0.338294,0.248521,0.230015,0.79132,
"CELE_Y47G6A,33",0.204784,0.199867,A5A8P5,Uncharacterized protein,15.1976,15.5841,15.0771,15.4751,15.9346,15.6335,14.6115,14.3353,0.199867,0.407117,0.204784,0.505629,
"CELE_ZK813,7",-2.04322,2.28974,A5HU91,Uncharacterized protein,17.0725,16.7068,17.7675,17.6655,19.0258,18.3505,20.0342,19.9746,2.28974,0.00180936,-2.04322,-4.29305,+
"CELE_T28A11,2",-0.22656,0.481796,A5HU97,Uncharacterized protein,17.5458,17.6282,17.4009,17.7909,18.0888,18.208,17.377,17.5982,0.481796,0.155807,-0.22656,-1.06042,
guk-1,-0.202607,0.171984,A5HU98;P91425,GUanylate Kinase,16.2231,16.0825,15.6822,16.6219,17.1542,16.9726,15.7694,15.5239,0.171984,0.45539,-0.202607,-0.443423,
"CELE_Y53C10A,6",-2.45572,5.54081,A5HWA4;Q9XW51,Uncharacterized protein,10.4579,10.8296,10.703,10.8259,13.2496,13.2332,12.8141,13.3425,5.54081,0,-2.45572,-16.7624,+
"CELE_Y48C3A,18",-2.43869,5.26196,A5HWA9;G2HK06;Q9NAF8,Uncharacterized protein,10.669,10.7581,10.6016,10.7127,13.249,13.2403,12.6538,13.353,5.26196,0,-2.43869,-15.0278,+
"CELE_Y39B6A,3",-0.109953,0.0720891,A5HWB2;Q9NES9,Uncharacterized protein,12.1348,12.4092,12.3944,13.4929,13.2745,11.3815,12.9004,13.3146,0.0720891,0.706139,-0.109953,-0.201382,
dab-1,0.279777,1.50131,A5JYR4;Q8I4G9;Q8I4H0;Q9U3A6,DAB (Drosophila disabled) homolog,15.0153,14.9748,14.7424,15.0209,14.7244,14.8236,14.6135,14.4728,1.50131,0.010097,0.279777,2.7912,+
"CELE_F25H8,1",-1.98406,3.87537,A5JYS8;Q19789,Uncharacterized protein,13.8318,14.0217,13.0876,13.3453,15.363,15.4902,15.6418,15.7276,3.87537,7.83E-05,-1.98406,-8.63067,+
swsn-9,0.284658,0.689796,A5JYT2;Q17581,SWI/SNF nucleosome remodeling complex component,14.8845,15.2054,14.3167,14.9389,14.7196,14.4162,14.6171,14.4539,0.689796,0.0841725,0.284658,1.42415,
"CELE_ZC434,7",0.144775,0.418809,A5JYU1,Uncharacterized protein,13.2935,13.5404,12.9317,13.1468,12.9067,13.1539,12.9886,13.2841,0.418809,0.190461,0.144775,0.944804,
rad-50,-5.34625,1.08348,A5JYU5;O44199,Uncharacterized protein;DNA repair protein rad-50,8.83031,0,10.4373,10.7923,13.1622,13.287,11.7532,13.2424,1.08348,0.0285718,-5.34625,-2.08194,+
"C25F9,11",0.520485,0.280814,A5JYW3,Uncharacterized protein,16.5789,17.0016,17.0212,13.9087,16.1613,15.4073,15.437,15.4228,0.280814,0.301617,0.520485,0.67668,
sin-3,-6.1477,5.99332,A5JYW9,Paired amphipathic helix protein sin-3,10.3304,10.5745,10.6549,11.4573,16.9193,16.6461,17.4238,16.6188,5.99332,0,-6.1477,-19.9959,+
hmp-1,2.17451,3.72077,A5JYX3;I7J4D2;I7K4K5;I7LFF2;P90947,HuMPback (Dorsal lumps);HuMPback (Dorsal lumps);HuMPback (Dorsal lumps);HuMPback (Dorsal lumps);Alpha-catenin-like protein hmp-1,15.6936,15.9511,15.6748,14.8951,13.2991,13.7584,13.0805,13.3786,3.72077,6.94E-05,2.17451,8.09765,+
dhs-3,-0.762794,1.5874,A5JYX4,"DeHydrogenases, Short chain",16.9293,17.0178,16.9637,17.076,18.2615,17.1974,18.1243,17.4547,1.5874,0.00803928,-0.762794,-2.94265,+
nra-2,-0.23683,0.370118,A5JYX8;O18033,Nicalin,14.8552,14.8643,14.7143,14.6075,14.4125,14.9271,15.7239,14.9251,0.370118,0.223754,-0.23683,-0.852864,
"CELE_Y37H2A,14",0.291781,0.108893,A5PEY0,Uncharacterized protein,12.9878,15.3516,12.6733,12.9114,13.2445,14.6497,13.8039,11.0589,0.108893,0.594801,0.291781,0.294598,
"CELE_F27E5,7",-1.33132,1.75784,A5Z2S2,Uncharacterized protein,14.202,14.3069,13.5915,13.7017,15.6336,16.1167,14.4566,14.9204,1.75784,0.00566607,-1.33132,-3.25008,+
saps-1,-1.59185,3.73054,A5Z2S4;B2D6K9;Q18696,SAPS (Phosphatase associated) domain protein,13.7874,14.1373,13.8294,13.7102,15.7251,15.3591,15.0136,15.7338,3.73054,7.03E-05,-1.59185,-8.13046,+
"CELE_ZK809,8",-2.39429,6.24263,A5Z2S9,Uncharacterized protein,10.6903,10.8089,10.6608,10.7692,13.0224,13.2431,12.8933,13.3476,6.24263,0,-2.39429,-22.0286,+
"CELE_D1081,7",-0.599725,1.21479,A5Z2T6,Uncharacterized protein,12.4648,11.7234,12.4018,12.8106,13.0732,13.2231,12.8649,12.6382,1.21479,0.0207752,-0.599725,-2.3014,+
aph-2,-0.4563,0.236308,A5Z2T7;Q23316,Uncharacterized protein;Nicastrin,13.5112,13.799,12.6994,10.3873,13.0647,13.1952,12.7404,13.2218,0.236308,0.354604,-0.4563,-0.584227,
"CELE_F15B9,10",-0.608865,0.56511,A5Z2T9;I2HA81,Uncharacterized protein,15.9077,16.0068,15.2947,15.1342,16.6778,17.2347,15.4357,15.4306,0.56511,0.120266,-0.608865,-1.20882,
"C27A7,5",-0.0984328,0.0807493,A5Z2U5;A5Z2U6;P90758;Q9U3P0,Uncharacterized protein,14.0155,13.9183,13.725,13.1569,14.291,14.4181,12.6798,13.8205,0.0807493,0.677354,-0.0984328,-0.223812,
"CELE_F30A10,13",2.53137,3.84127,A5Z2U8;Q2XMZ1,Uncharacterized protein,15.7141,16.0662,15.0562,15.0871,13.1104,12.517,12.886,13.2846,3.84127,7.61E-05,2.53137,8.51058,+
"CELE_F30A10,14",-1.30343,1.93659,A5Z2U9,Uncharacterized protein,17.0158,17.3673,16.8701,16.965,19.0092,18.3654,17.3947,18.6626,1.93659,0.00387827,-1.30343,-3.5851,+
"C04H5,7",-1.37854,0.954474,A5Z2V2,Uncharacterized protein,13.6585,12.0649,11.2556,14.3334,13.8741,14.1481,13.9915,14.8128,0.954474,0.0402754,-1.37854,-1.86757,+
"C13B4,1",-0.426716,0.329522,A5Z2V3;O45247,Uncharacterized protein,13.2646,13.4733,12.9649,12.6609,13.8441,14.8129,12.4156,12.998,0.329522,0.255788,-0.426716,-0.77413,
"CELE_F02E9,10",-1.32188,4.19637,A5Z2V7,Uncharacterized protein,14.0445,14.1022,13.5843,13.7877,15.0244,15.2558,15.228,15.298,4.19637,0,-1.32188,-9.83645,+
"CELE_R13H4,2",0.174267,0.271764,A5Z2W3,Uncharacterized protein,17.4818,17.4529,17.5816,17.8936,16.7394,17.8288,17.4262,17.7185,0.271764,0.311829,0.174267,0.658165,
"CELE_ZK228,4",-1.25582,3.35686,A5Z2W6;K8FDY8;O46010,Uncharacterized protein,15.1305,15.0214,14.6808,15.1463,16.5226,16.4706,16.0658,15.9434,3.35686,0.000215955,-1.25582,-6.95171,+
"CELE_K02B7,3",-1.26355,3.1323,A5Z2W7;O45637,Uncharacterized protein,16.7497,16.8204,17.4846,16.9009,18.0143,18.138,18.4982,18.3592,3.1323,0.000444755,-1.26355,-6.31308,+
nuo-3,-3.13988,3.73998,A5Z2X2,NADH Ubiquinone Oxidoreductase,14.3175,15.3477,13.7404,13.8527,17.2967,17.5721,17.2238,17.7254,3.73998,7.08E-05,-3.13988,-8.16228,+
"C44E4,5",-1.43097,2.65196,A6PVA1,Uncharacterized protein,13.7961,13.7704,13.5072,14.2131,15.9708,15.0515,15.0122,14.9761,2.65196,0.00104029,-1.43097,-5.09669,+
"CELE_F49E2,2",-0.816497,2.1182,A6ZJ46;Q20621,Uncharacterized protein,15.7506,15.8411,15.3595,15.399,16.7756,16.5983,16.0999,16.1424,2.1182,0.0027954,-0.816497,-3.94083,+
"T07A5,7",-1.01888,1.88193,A6ZJ55,"Uncharacterized protein T07A5,7",12.7322,13.4579,13.3737,12.5896,13.7135,14.0105,13.9004,14.6045,1.88193,0.00446368,-1.01888,-3.48115,+
"CELE_T04F8,7",-1.36481,2.1195,A6ZJ59;Q22166,Uncharacterized protein,14.5507,14.1832,13.8707,14.2279,16.21,15.8824,15.4572,14.7422,2.1195,0.00280115,-1.36481,-3.94345,+
"gpb5;CELE_T23B12,8",-3.63146,3.14066,A7DT38;G5EEJ3,Putative glycoprotein hormone-beta5;Glycoprotein hormone beta 5,10.6472,10.8665,10.5355,10.8043,14.7254,15.7025,13.0426,13.9088,3.14066,0.000416022,-3.63146,-6.33599,+
"CELE_F49D11,10",-0.686127,1.87389,A7DT40,Uncharacterized protein,14.4928,14.4135,14.2292,13.837,14.6906,14.9247,15.303,14.7987,1.87389,0.00447015,-0.686127,-3.46597,+
oxy-5,-0.450379,0.487135,A7DT45,Uncharacterized protein,18.3476,18.7038,18.2102,18.0355,19.3162,19.4998,18.5043,17.7783,0.487135,0.153114,-0.450379,-1.07007,
mrg-1,-0.8686,2.1271,A7DTF0;Q9XWW2,MRG (Mortality factor-Related Gene) related,15.6184,15.6705,15.5293,15.9406,16.5053,17.0573,16.5924,16.0781,2.1271,0.00280809,-0.8686,-3.9587,+
obr-1,-2.95129,3.73275,A7DTF2;G2HK04;Q95Q23;Q9U2C7,Oxysterol-binding protein,10.6889,10.8552,10.2627,10.8234,13.4602,12.74,13.9437,14.2913,3.73275,7.04E-05,-2.95129,-8.13789,+
igcm-3,1.60589,4.84944,A7LPD6;Q22096,ImmunoGlobulin-like Cell adhesion Molecule family,14.7416,14.8516,14.7415,14.6944,13.3174,13.2912,12.7954,13.2015,4.84944,0,1.60589,12.7719,+
unc-16,-2.2251,1.52344,A7LPE4;C0P271;P34609,Uncharacterized protein;Uncharacterized protein;JNK-interacting protein,14.1091,12.8403,11.0675,14.4486,15.8483,15.0344,15.3239,15.1594,1.52344,0.00938365,-2.2251,-2.8299,+
gpdh-2,-1.14744,3.92318,A7LPE6;P34517;Q7JMU1,Glycerol-3-phosphate dehydrogenase [NAD(+)];Probable glycerol-3-phosphate dehydrogenase 2;Glycerol-3-phosphate dehydrogenase [NAD(+)],17.7812,17.6901,17.8755,18.0597,18.7883,18.8951,19.0463,19.2666,3.92318,8.14E-05,-1.14744,-8.80156,+
sly-1,-1.3671,2.60537,A7LPF3;Q20364,SLY1 homolog,14.5229,14.2945,14.5879,14.6917,16.6694,15.5723,15.6174,15.7063,2.60537,0.00109444,-1.3671,-4.98834,+
"B0393,9",-0.966765,3.19648,A7LPF5,Uncharacterized protein,14.7314,15.2138,14.8086,14.6689,15.8752,15.8129,15.5988,16.0029,3.19648,0.000318016,-0.966765,-6.49068,+
cisd-1,-1.47502,4.79589,A7LPG5;Q5FC71,CDGSH Iron Sulfur Domain protein homolog,17.647,17.6395,17.611,18.0627,19.2043,19.1597,19.143,19.3533,4.79589,0,-1.47502,-12.5038,+
"CELE_F09E8,2",-1.00266,3.46507,A7LPH5,Uncharacterized protein,14.2334,14.427,14.5085,14.6907,15.5489,15.5364,15.1719,15.613,3.46507,0.00022906,-1.00266,-7.2774,+
lsy-22,1.73347,2.61593,A7LPI4;Q93616,Uncharacterized protein,14.4334,14.4369,13.9191,13.8471,13.0688,12.8285,11.8535,11.9519,2.61593,0.00107392,1.73347,5.01277,+
"C24H11,5",-1.92407,3.68545,A7LPI7,Uncharacterized protein,11.4489,11.5484,12.4313,12.1009,13.6891,13.9348,13.8979,13.704,3.68545,6.76E-05,-1.92407,-7.9799,+
"CELE_F10A3,17",-1.94601,2.31512,A7LPJ5,Uncharacterized protein,15.0389,13.9185,14.444,15.3967,15.8472,16.8581,16.5678,17.309,2.31512,0.00177956,-1.94601,-4.3466,+
pnc-1,2.44207,3.17491,A7WK39;Q9N426,Pyrazinamidase and NiCotinamidase,15.6325,15.5807,14.5562,16.2841,13.3123,13.1974,12.7141,13.0614,3.17491,0.000313895,2.44207,6.43056,+
"CELE_Y94H6A,12",-1.51002,2.50046,A7WK43,Uncharacterized protein,11.7654,11.467,10.7426,12.1749,12.969,13.1549,12.8098,13.2563,2.50046,0.00136944,-1.51002,-4.74993,+
"CELE_F56C9,6",0.598746,1.35574,A8WFF4;H2KY87;H2KY89,Uncharacterized protein,13.4377,13.4021,13.6719,13.9255,12.8536,13.3203,12.5109,13.3574,1.35574,0.0144178,0.598746,2.53998,+
"CELE_T28D9,4;T28D9,4",-1.95746,1.31982,A8WFI3;Q10023,"Uncharacterized protein;Uncharacterized protein T28D9,4",12.7624,11.2791,13.2922,14.559,14.6577,13.9103,15.5948,15.5596,1.31982,0.0157073,-1.95746,-2.47881,+
"C28G1,5",-0.918197,2.91403,A8WFJ8,Uncharacterized protein,13.5785,13.6865,13.3766,13.1973,14.2516,14.2197,14.3145,14.7259,2.91403,0.000685925,-0.918197,-5.73678,+
gpx-7,1.43957,2.04637,A8WFK6,Glutathione peroxidase,14.553,14.6866,14.5368,14.5027,13.9721,13.2056,12.1381,13.205,2.04637,0.00311004,1.43957,3.79814,+
"CELE_F41D9,2",-0.0852418,0.117362,A8WFM5;H2KZN7,Uncharacterized protein,14.5256,14.0338,14.6757,15.098,15.0944,14.4648,14.7166,14.3982,0.117362,0.573485,-0.0852418,-0.315317,
"CELE_T04F8,8",-2.43166,6.90423,A8WHM5;Q22168,Uncharacterized protein,10.6828,10.6729,10.6384,10.5856,13.1724,13.1355,12.8301,13.1684,6.90423,0,-2.43166,-28.4568,+
"CELE_ZK856,16",1.91779,4.92277,A8WHN5,Uncharacterized protein,14.9627,15.227,14.8815,14.7923,13.0885,12.8471,12.9105,13.3463,4.92277,0,1.91779,13.148,+
"CELE_F23B12,4",-0.391942,0.419337,A8WHS3,Uncharacterized protein,12.5011,13.6572,12.0769,11.9466,13.2831,13.0581,12.7333,12.675,0.419337,0.190151,-0.391942,-0.945789,
"CELE_K09A9,6",-1.71883,1.94731,A8WHT8;A8WHT9;G5EEF4,Uncharacterized protein,14.1828,14.235,13.8004,14.2985,15.3902,15.5796,15.2034,17.2188,1.94731,0.00383443,-1.71883,-3.60564,+
"CELE_H14N18,4",-1.8313,1.64596,A8WIT0;H2L0B7,Uncharacterized protein,12.7542,10.503,10.0652,11.2943,12.8771,13.3032,12.9525,12.8091,1.64596,0.00727939,-1.8313,-3.04708,+
"CELE_T12B5,15",-2.0533,3.88249,A8WJ47,Uncharacterized protein,10.7187,10.8537,10.7561,10.7805,13.3286,13.0099,12.7709,12.2127,3.88249,7.93E-05,-2.0533,-8.65596,+
"CELE_Y17G7B,20",-0.354321,0.979926,A8XJ46;A8XJ47;H2KMJ1;H2KMJ2;Q8I4E8,Uncharacterized protein,12.5087,13.0675,12.3647,12.9599,13.0603,13.1315,12.8896,13.237,0.979926,0.0378053,-0.354321,-1.90984,+
"CELE_E01A2,1",0.128811,0.124639,A9CZN9;Q966L2,Uncharacterized protein,12.7222,14.3368,12.7862,13.1676,13.3334,13.2436,12.9994,12.9212,0.124639,0.556692,0.128811,0.332922,
"CELE_T02H6,1",-0.38991,0.909991,A9D0C6,Uncharacterized protein,14.338,14.4176,14.0375,14.6654,15.0115,14.9353,14.8286,14.2428,0.909991,0.0452288,-0.38991,-1.79365,+
"CELE_Y37E3,11",-1.98593,2.4007,A9D2X7;Q9BKU2;X5LPX5,Uncharacterized protein,14.9545,14.8815,14.4403,15.1634,16.6092,17.9941,16.0447,16.7355,2.4007,0.00155556,-1.98593,-4.53011,+
"CELE_M03F8,3",-0.087723,0.0814717,A9D4S6;O16376,Uncharacterized protein,12.6373,12.7728,13.2635,12.4136,12.9636,13.2735,11.8559,13.3451,0.0814717,0.674944,-0.087723,-0.225668,
"CELE_F55B12,10",1.54879,3.42065,A9QY28,Uncharacterized protein,17.7885,17.8613,17.4763,17.4445,16.2389,15.5294,16.2845,16.3225,3.42065,0.00022408,1.54879,7.14224,+
pptr-2,-0.743993,1.98002,A9UJN4;H9G2X3;Q17948,Protein Phosphatase 2A (Two A) Regulatory subunit,14.0889,14.3745,14.458,14.3413,14.5079,15.321,15.2421,15.1676,1.98002,0.00352426,-0.743993,-3.66867,+
"maph-1,2",-1.37993,2.55632,A9UJN7,Microtubule-Associated Protein Homolog,15.4855,15.2556,15.1664,16.2439,17.2143,17.006,16.5349,16.9159,2.55632,0.00121272,-1.37993,-4.87592,+
"CELE_K09G1,1",-1.48751,2.67607,A9UJP1;D9N146;D9N147,Uncharacterized protein,12.503,12.7928,12.5071,12.8549,14.747,13.8468,13.5559,14.4582,2.67607,0.00100106,-1.48751,-5.15338,+
"B0303,7",-1.22965,1.34339,A9Z1J8;P34258,"Uncharacterized protein;Uncharacterized protein B0303,7",15.0195,13.7671,13.8992,13.5717,15.8845,15.959,14.7376,14.5951,1.34339,0.0147983,-1.22965,-2.51892,+
"C23H3,3",1.49352,3.42605,A9Z1L6,Uncharacterized protein,14.4125,14.8828,14.1226,14.9195,13.3244,12.9985,12.9698,13.0706,3.42605,0.000225021,1.49352,7.15857,+
"C17C3,1",1.47079,1.40269,B0M0L9;H2KYT6;Q9BIA9,Uncharacterized protein,14.2697,14.9136,14.9156,14.7399,12.2734,12.5553,14.6729,13.454,1.40269,0.0127531,1.47079,2.6204,+
glna-1,-3.02457,2.75146,B0M0N9;B0M0P0;B6VQ90;H2L2H2;H2L2H3;U4PRW7,GLutamiNAse,11.6903,11.8876,12.7151,11.2661,14.5978,13.7007,15.7313,15.6276,2.75146,0.000863309,-3.02457,-5.33344,+
"CELE_Y61A9LA,11",-0.154445,0.198486,B1GRJ8;H2L073,Uncharacterized protein,12.8768,13.579,12.4713,12.7239,13.3422,13.3383,12.5119,13.0764,0.198486,0.409393,-0.154445,-0.502593,
"CELE_F41E6,5",-2.64702,4.12846,B1GRK5;O16457,Uncharacterized protein,12.3485,11.746,12.1374,12.811,15.0966,15.2645,14.5464,14.7235,4.12846,0,-2.64702,-9.56958,+
"CELE_T25B2,2",-1.07864,1.15572,B1GRL0;H2KZ75,Uncharacterized protein,13.9593,14.0549,12.1684,13.2026,14.2653,14.4033,15.0399,13.9912,1.15572,0.0236763,-1.07864,-2.20243,+
trpp-1,0.711167,1.21705,B1GRL5,TRansport Protein Particle,14.1966,13.8102,13.0076,14.2076,13.2898,13.3296,12.9264,12.8315,1.21705,0.0207045,0.711167,2.30521,+
tsp-10,-1.13451,1.63303,B1Q241;H2KYX1,TetraSPanin family,11.9547,11.6915,11.2479,12.8032,13.1729,13.3499,12.5215,13.1911,1.63303,0.00741856,-1.13451,-3.02392,+
ugt-26,-1.35933,4.07858,B1Q250;H2KYQ0,UDP-glucuronosyltransferase,17.0391,17.1149,17.2038,17.303,18.653,18.5742,18.1368,18.7341,4.07858,0,-1.35933,-9.3777,+
"C14H10,3",-0.659352,1.66423,B1Q254,Uncharacterized protein,14.1944,14.0609,14.0414,14.4162,15.0018,15.0883,14.2528,15.0074,1.66423,0.00715746,-0.659352,-3.07991,+
"CELE_D1086,10",-1.31041,1.3934,B1Q273;Q5FC40,Uncharacterized protein,20.3058,20.4037,18.866,19.4016,21.4035,21.846,20.4638,20.5053,1.3934,0.0130051,-1.31041,-2.60444,+
poml-3,0.14086,0.173581,B1V898,PON (Paraoxonase) and MEC-6 Like,15.4793,15.8018,15.1769,15.7905,15.6342,15.8014,14.5952,15.6543,0.173581,0.452715,0.14086,0.44704,
unc-57,0.0894175,0.254937,B1V8A0,Endophilin-A homolog,16.3516,16.5352,16.1279,16.5634,16.4411,16.4026,16.0007,16.376,0.254937,0.330176,0.0894175,0.623363,
szy-20,-1.49202,1.99205,B2D6L4;D2KT99;G5EEB4;G5EGU9;Q18094;Q565A8;Q9XVV8,Suppressor of ZYg-1;Suppressor of ZYg-1;SZY-20B;SZY-20A;Suppressor of ZYg-1;Suppressor of ZYg-1;Suppressor of ZYg-1,14.3462,13.377,13.5983,13.0394,15.2969,15.8034,14.747,14.4816,1.99205,0.00343553,-1.49202,-3.69198,+
"CELE_T06E4,14",-0.846765,1.15862,B2D6L8,Uncharacterized protein,13.1811,11.9316,12.5748,11.4721,13.2903,12.9705,12.9977,13.2881,1.15862,0.0235705,-0.846765,-2.20727,+
"CELE_F13G3,10",-7.17882,7.52733,B2D6L9,Uncharacterized protein,10.4874,10.4441,10.7908,10.8115,18.0397,18.1535,17.408,17.6479,7.52733,0,-7.17882,-36.1885,+
rmd-2,-2.50673,5.75452,B2D6P1,Regulator of Microtubule Dynamics,15.5387,15.5086,15.7668,15.7614,18.4506,18.2276,17.9317,17.9926,5.75452,0,-2.50673,-18.2207,+
smc-3,-0.676885,1.8427,B2FDA8,Structural maintenance of chromosomes protein 3,14.5495,14.7219,14.3965,14.9154,15.6497,15.5603,15.0198,15.061,1.8427,0.00475463,-0.676885,-3.40737,+
ntl-2,-0.812575,0.922529,B2MZA9;Q10923;Q95QZ3;Q95QZ4,NOT-Like (Yeast CCR4/NOT complex component),12.3602,13.7178,13.4293,13.6202,14.1531,14.9312,13.3955,13.898,0.922529,0.0439621,-0.812575,-1.81449,+
gcn-1,-1.33992,4.75444,B3CJ34,GCN (Yeast General Control Nondrepressible) homolog,15.6725,15.6177,15.5372,15.9504,17.0974,17.0294,17.1469,16.8637,4.75444,0,-1.33992,-12.2998,+
urm-1,-1.06153,4.69988,B3CKG1,Ubiquitin-related modifier 1 homolog,17.4407,17.5451,17.3815,17.5188,18.6886,18.5994,18.3139,18.5302,4.69988,0,-1.06153,-12.036,+
nono-1,-0.332515,0.734755,B3GWA1,"NONO (Conserved nuclear protein, aka PSF) homolog",15.8923,15.3204,15.4278,16.0133,15.7863,15.7696,16.0541,16.3739,0.734755,0.0740062,-0.332515,-1.5004,
atf-7,-1.61112,4.48554,B3GWA6;Q17801;Q86MD3;Q9U3R1,ATF (cAMP-dependent transcription factor) family,11.4206,11.4993,11.7524,11.3973,13.0479,13.3191,12.8217,13.3255,4.48554,0,-1.61112,-11.0498,+
vps-26,-1.1242,3.30846,B3GWB9;L8E6W6;L8E917;O01258,Related to yeast Vacuolar Protein Sorting factor;Related to yeast Vacuolar Protein Sorting factor;Related to yeast Vacuolar Protein Sorting factor;Vacuolar protein sorting-associated protein 26,14.4625,14.7184,14.5022,14.6179,15.8062,15.7659,15.2552,15.9705,3.30846,0.000250391,-1.1242,-6.80991,+
ndx-9,-0.0186768,0.0351632,B3GWC0;Q19427,NuDiX family;NADH pyrophosphatase,14.7556,14.7325,14.5485,14.2404,14.6786,14.7689,14.7314,14.1728,0.0351632,0.845296,-0.0186768,-0.10181,
"C14F11,4",-1.9577,3.9121,B3WFT8,Uncharacterized protein,16.2462,16.342,15.6062,15.9984,18.3731,18.087,17.6517,17.9118,3.9121,8.08E-05,-1.9577,-8.76171,+
abts-1,-0.608818,2.0458,B3WFV9;G5EC65;G5EDF4,Anion exchange protein,15.6927,15.9798,15.6691,15.652,16.435,16.6692,15.9936,16.3312,2.0458,0.00310756,-0.608818,-3.79702,+
"CELE_ZK858,6",-1.31603,4.34138,B3WFW5;Q7YTF9,Transmembrane 9 superfamily member,14.5591,15.0077,14.8258,14.6235,16.0748,16.0339,15.9059,16.2657,4.34138,0,-1.31603,-10.4289,+
"C41G7,9",-0.995997,1.28909,B3WFW9,Uncharacterized protein,17.8841,17.4669,17.7681,19.2821,19.2168,19.2277,18.9312,19.0097,1.28909,0.0168759,-0.995997,-2.42668,+
lin-10,-0.716493,1.19882,B3WFX4;O17583,Uncharacterized protein;Protein lin-10,13.7745,14.1221,13.4233,14.055,14.3934,14.924,13.867,15.0565,1.19882,0.0215654,-0.716493,-2.27459,+
