geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 daf2_d5_01,log2 daf2_d5_02,log2 daf2_d5_03,log2 daf2_d5_04,log2 N2_d5_01,log2 N2_d5_02,log2 N2_d5_03,log2 N2_d5_04, -Log.p.value,Student's T-test q-value daf2_d5_N2_d5,log2FC,Student's T-test Test statistic daf2_d5_N2_d5,Sign p-val: 0.05 
ttr-34,-2.18396,5.79448,A3FPK9,TransThyretin-Related family domain,12.9425,12.8395,13.0623,12.961,15.3741,15.2588,14.908,15.0004,5.79448,0,-2.18396,-18.5068,+
"CELE_Y49E10,29",1.48835,3.75833,A3FPL3,Uncharacterized protein,12.7177,12.988,12.4982,13.0275,11.3481,11.0248,11.2461,11.6589,3.75833,0.000262172,1.48835,8.22444,+
cnnm-1,1.41482,2.77355,A3QM97,Metal transporter cnnm-1,12.7167,13.3943,12.2106,12.8055,11.411,11.2274,11.1961,11.6333,2.77355,0.00124569,1.41482,5.38702,+
col-138,-3.63949,2.89276,A3QM98,COLlagen,13.0527,13.4347,13.0455,12.332,15.8591,16.851,15.5253,18.1874,2.89276,0.000957295,-3.63949,-5.68279,+
oac-59,-0.193953,0.358986,A3QMB6,O-ACyltransferase homolog,13.1444,13.2048,12.6314,12.7681,12.6418,13.3357,13.0564,13.4907,0.358986,0.292362,-0.193953,-0.831476,
"C42C1,8",0.927429,0.708716,A3QMB7,Uncharacterized protein,13.6985,15.0083,13.7606,15.2508,14.9245,13.3711,12.8346,12.8782,0.708716,0.110656,0.927429,1.45631,
"C42C1,11;AP-1",0.448975,1.47931,A3QMC2;G5EFT4,Uncharacterized protein;Aminopeptidase-1,15.1091,15.6009,14.9778,15.2949,14.9792,14.5922,14.6963,14.9191,1.47931,0.0179324,0.448975,2.75286,+
rpl-34,-0.182465,0.272637,A3QMC5,"Ribosomal Protein, Large subunit",17.1285,16.8625,17.655,18.0225,17.6606,17.6059,17.3454,17.7866,0.272637,0.38048,-0.182465,-0.659958,
erl-1,0.919815,1.66737,A3QMC6,ERLin (ER lipid raft associated protein) homolog,15.6124,16.4046,16.1948,16.2143,15.7521,14.6672,14.9154,15.4121,1.66737,0.0118375,0.919815,3.08556,+
tag-335,0.936885,2.64196,A3QMC8,Mannose-1-phosphate guanyltransferase beta,15.3179,15.1994,15.238,14.655,14.3896,13.9228,14.0622,14.2881,2.64196,0.00151766,0.936885,5.0733,+
fbxa-6,-0.155858,0.350627,A4F303,F-box A protein,14.0005,13.6527,13.2647,13.6851,13.7188,13.7581,13.604,14.1455,0.350627,0.299988,-0.155858,-0.815319,
"CELE_cTel55X,1",-0.650478,1.23678,A4F305;H2KY55,Uncharacterized protein,12.8093,13.302,12.6293,12.6953,13.1924,13.9341,13.8821,13.0292,1.23678,0.0306504,-0.650478,-2.33837,+
"C44C10,9",0.92616,1.82087,A4UVK2,Uncharacterized protein,14.3795,14.4339,13.9266,13.6695,13.5845,13.4246,12.6757,13.02,1.82087,0.00797996,0.92616,3.36663,+
"CELE_F14D7,12",-1.32453,3.76532,A4UVK9,Uncharacterized protein,12.7957,13.016,12.6351,13.0049,14.2732,14.205,13.8225,14.4493,3.76532,0.000265655,-1.32453,-8.24825,+
"CELE_D1086,17",1.74831,4.37377,A4UVL1,Uncharacterized protein,13.0042,13.3308,13.0335,12.8024,11.1719,11.1497,11.1886,11.6674,4.37377,0,1.74831,10.5655,+
"CELE_W06G6,15;CELE_Y70C5B,2",1.96161,4.00676,A4UVL9;G5EG48,Uncharacterized protein,12.9708,13.156,12.8178,13.0243,10.9531,10.6088,10.9725,11.5879,4.00676,0.0001247,1.96161,9.10744,+
"CELE_Y71F9AR,4",-0.501724,1.09918,A4UZ35,Uncharacterized protein,12.5769,13.3474,12.3411,12.7264,13.1568,13.1195,13.168,13.5543,1.09918,0.0413307,-0.501724,-2.10809,+
"CELE_Y47G6A,33",0.319867,0.304307,A5A8P5,Uncharacterized protein,16.7815,16.182,15.9714,16.6896,15.6643,15.3177,17.1308,16.2322,0.304307,0.34486,0.319867,0.724126,
"CELE_ZK813,7",1.46515,2.31461,A5HU91,Uncharacterized protein,19.9388,20.1218,20.893,20.7351,19.179,19.4707,18.3275,18.8508,2.31461,0.00276231,1.46515,4.34553,+
"CELE_T28A11,2",0.435428,0.950913,A5HU97,Uncharacterized protein,16.3293,16.4814,16.7128,16.9541,16.073,15.7607,16.2293,16.6729,0.950913,0.0586362,0.435428,1.86166,
guk-1,0.678885,1.81596,A5HU98;P91425,GUanylate Kinase,16.2039,16.8,16.8613,17.0391,16.18,16.2084,15.9688,15.8316,1.81596,0.00810177,0.678885,3.35748,+
"CELE_Y53C10A,6",1.35788,3.493,A5HWA4;Q9XW51,Uncharacterized protein,12.6442,12.8762,13.0543,12.9848,11.3442,11.2562,11.979,11.5487,3.493,0.000338594,1.35788,7.36346,+
"CELE_Y48C3A,18",1.231,3.32058,A5HWA9;G2HK06;Q9NAF8,Uncharacterized protein,12.4206,12.429,12.9918,12.7778,11.4874,11.2284,11.2632,11.7162,3.32058,0.000456442,1.231,6.84519,+
"CELE_Y39B6A,3",0.992294,1.4022,A5HWB2;Q9NES9,Uncharacterized protein,13.722,14.2463,15.0963,14.6482,13.5762,14.0513,13.1339,12.9822,1.4022,0.0217378,0.992294,2.61956,+
dab-1,1.34105,1.92886,A5JYR4;Q8I4G9;Q8I4H0;Q9U3A6,DAB (Drosophila disabled) homolog,15.0229,15.5429,16.5326,15.2277,14.1127,14.3318,13.8559,14.6614,1.92886,0.00639227,1.34105,3.5703,+
"CELE_F25H8,1",-0.283203,0.745734,A5JYS8;Q19789,Uncharacterized protein,13.0852,13.171,12.9509,12.9207,12.9333,13.4584,13.7355,13.1334,0.745734,0.0999061,-0.283203,-1.51893,
swsn-9,1.50155,1.70134,A5JYT2;Q17581,SWI/SNF nucleosome remodeling complex component,16.1223,16.7127,15.3695,15.853,14.7328,14.059,13.7612,15.4984,1.70134,0.0107807,1.50155,3.14696,+
"CELE_ZC434,7",1.94853,3.23682,A5JYU1,Uncharacterized protein,15.0436,15.5575,15.1552,15.8105,13.3508,13.2611,13.0395,14.1214,3.23682,0.00062844,1.94853,6.60428,+
rad-50,0.479455,0.179637,A5JYU5;O44199,Uncharacterized protein;DNA repair protein rad-50,12.9569,13.3048,12.9959,12.9625,12.3686,14.7136,13.4037,9.81631,0.179637,0.520424,0.479455,0.460691,
"C25F9,11",0.262023,0.160201,A5JYW3,Uncharacterized protein,13.5509,14.9179,14.1587,13.9736,14.2888,13.252,12.746,15.2662,0.160201,0.557604,0.262023,0.416532,
sin-3,-2.88815,3.07486,A5JYW9,Paired amphipathic helix protein sin-3,12.8229,13.3883,12.6937,12.601,15.1462,15.0276,16.9016,15.9831,3.07486,0.000823893,-2.88815,-6.15736,+
hmp-1,-0.157109,0.0823138,A5JYX3;I7J4D2;I7K4K5;I7LFF2;P90947,HuMPback (Dorsal lumps);HuMPback (Dorsal lumps);HuMPback (Dorsal lumps);HuMPback (Dorsal lumps);Alpha-catenin-like protein hmp-1,15.0407,14.7433,17.0032,17.2491,16.6114,16.1213,15.5416,16.3904,0.0823138,0.737808,-0.157109,-0.22783,
dhs-3,0.967801,4.38024,A5JYX4,"DeHydrogenases, Short chain",17.5699,17.4296,17.4031,17.6217,16.3443,16.5117,16.6057,16.6913,4.38024,0,0.967801,10.593,+
nra-2,0.443213,2.30542,A5JYX8;O18033,Nicalin,15.1105,15.4396,15.1025,15.2569,14.6302,14.7245,14.8715,14.9103,2.30542,0.00282126,0.443213,4.3261,+
"CELE_Y37H2A,14",0.633029,0.766582,A5PEY0,Uncharacterized protein,15.321,15.9662,15.3175,15.0593,15.1477,14.3453,14.0399,15.5989,0.766582,0.0942538,0.633029,1.55405,
"CELE_F27E5,7",0.531168,0.465741,A5Z2S2,Uncharacterized protein,16.0243,16.7885,14.5097,15.507,15.2246,15.1412,14.7026,15.6364,0.465741,0.211433,0.531168,1.03126,
saps-1,1.01328,1.55984,A5Z2S4;B2D6K9;Q18696,SAPS (Phosphatase associated) domain protein,14.2699,14.7796,14.6508,15.8696,13.7714,13.9218,13.7667,14.057,1.55984,0.0147612,1.01328,2.89391,+
"CELE_ZK809,8",0.893258,2.02401,A5Z2S9,Uncharacterized protein,12.9802,13.4272,12.719,13.0068,11.606,12.2727,12.202,12.4795,2.02401,0.00542119,0.893258,3.75426,+
"CELE_D1081,7",0.297323,0.495029,A5Z2T6,Uncharacterized protein,13.1119,13.2847,12.8668,13.0715,13.3906,12.1633,12.6221,12.9695,0.495029,0.194633,0.297323,1.0843,
aph-2,0.357544,0.790819,A5Z2T7;Q23316,Uncharacterized protein;Nicastrin,13.0445,13.3234,13.0667,13.0411,12.7342,12.2502,12.7658,13.2952,0.790819,0.0886367,0.357544,1.59476,
"CELE_F15B9,10",1.68233,1.72159,A5Z2T9;I2HA81,Uncharacterized protein,14.5628,17.1171,15.6987,15.8676,13.942,14.2609,14.0652,14.2488,1.72159,0.0101625,1.68233,3.18378,+
"C27A7,5",-0.620951,0.27278,A5Z2U5;A5Z2U6;P90758;Q9U3P0,Uncharacterized protein,13.1401,12.9968,12.8392,12.3034,11.4729,13.152,13.2071,15.9312,0.27278,0.38035,-0.620951,-0.660251,
"CELE_F30A10,13",1.66424,2.53693,A5Z2U8;Q2XMZ1,Uncharacterized protein,16.5538,16.5783,15.4204,15.5615,14.2622,14.0627,14.3729,14.7592,2.53693,0.00195506,1.66424,4.83195,+
"CELE_F30A10,14",2.6257,5.19191,A5Z2U9,Uncharacterized protein,17.3493,17.8046,17.959,18.1023,15.3249,15.077,15.024,15.2866,5.19191,0,2.6257,14.6198,+
"C04H5,7",-0.669205,0.819536,A5Z2V2,Uncharacterized protein,13.142,13.2514,12.4691,12.4414,14.225,13.9455,12.8637,12.9466,0.819536,0.0826947,-0.669205,-1.64286,
"C13B4,1",2.95341,2.49232,A5Z2V3;O45247,Uncharacterized protein,16.483,16.7528,16.2636,16.0414,14.3359,11.9927,12.8729,14.5257,2.49232,0.00228571,2.95341,4.73175,+
"CELE_F02E9,10",0.47142,0.9228,A5Z2V7,Uncharacterized protein,14.8329,15.3626,14.7295,15.2374,14.5463,14.4202,14.1601,15.15,0.9228,0.0632896,0.47142,1.81495,
"CELE_R13H4,2",-0.335702,0.356527,A5Z2W3,Uncharacterized protein,15.3467,14.5551,15.0076,15.0411,15.1472,14.348,15.9832,15.8149,0.356527,0.294406,-0.335702,-0.826732,
"CELE_ZK228,4",-1.3228,2.86413,A5Z2W6;K8FDY8;O46010,Uncharacterized protein,12.9336,13.3772,12.8842,13.0426,14.2064,14.0838,14.2406,14.998,2.86413,0.0010925,-1.3228,-5.61072,+
"CELE_K02B7,3",-0.0306253,0.0747926,A5Z2W7;O45637,Uncharacterized protein,16.9592,17.3141,17.1982,17.1259,17.0013,16.9305,17.4535,17.3347,0.0747926,0.758641,-0.0306253,-0.208419,
nuo-3,0.403096,0.433563,A5Z2X2,NADH Ubiquinone Oxidoreductase,16.1672,16.4317,14.8305,16.1235,15.9131,15.5007,14.9215,15.6052,0.433563,0.234354,0.403096,0.972194,
"C44E4,5",-0.290925,0.287789,A6PVA1,Uncharacterized protein,13.1601,13.0714,14.5676,14.113,13.4863,14.0119,14.5029,14.0746,0.287789,0.362728,-0.290925,-0.690856,
"CELE_F49E2,2",0.817417,0.939367,A6ZJ46;Q20621,Uncharacterized protein,16.1032,17.0594,15.1026,16.064,15.1251,15.1949,14.9224,15.817,0.939367,0.0604409,0.817417,1.84248,
"T07A5,7",1.59358,4.46912,A6ZJ55,"Uncharacterized protein T07A5,7",13.1318,13.1353,12.736,12.926,11.4423,11.1743,11.2672,11.671,4.46912,0,1.59358,10.9774,+
"CELE_T04F8,7",-0.754746,1.78411,A6ZJ59;Q22166,Uncharacterized protein,12.9389,13.2706,12.9413,12.8962,14.102,14.1595,13.3515,13.4529,1.78411,0.00866488,-0.754746,-3.29845,+
"gpb5;CELE_T23B12,8",2.09201,3.14751,A7DT38;G5EEJ3,Putative glycoprotein hormone-beta5;Glycoprotein hormone beta 5,12.7291,13.6358,14.0757,13.0755,11.4447,11.0988,11.0074,11.5973,3.14751,0.000687568,2.09201,6.35481,+
"CELE_F49D11,10",1.68946,3.09405,A7DT40,Uncharacterized protein,16.8063,16.5166,15.9331,15.74,14.4571,14.3022,14.6854,14.7936,3.09405,0.00083682,1.68946,6.20905,+
oxy-5,0.518753,1.02825,A7DT45,Uncharacterized protein,18.813,19.1901,18.2274,18.6896,18.4646,18.2708,17.7188,18.3908,1.02825,0.0487217,0.518753,1.99011,+
mrg-1,0.241575,1.00596,A7DTF0;Q9XWW2,MRG (Mortality factor-Related Gene) related,15.8274,15.5545,16.0409,15.9705,15.661,15.4692,15.5499,15.747,1.00596,0.0514394,0.241575,1.95309,
obr-1,1.53442,2.84147,A7DTF2;G2HK04;Q95Q23;Q9U2C7,Oxysterol-binding protein,13.0332,13.268,12.8954,12.1354,11.4452,11.1996,10.9888,11.5608,2.84147,0.00107653,1.53442,5.55415,+
igcm-3,0.259882,0.239246,A7LPD6;Q22096,ImmunoGlobulin-like Cell adhesion Molecule family,14.6854,14.9583,14.7177,15.3303,14.8029,13.817,14.2832,15.749,0.239246,0.424984,0.259882,0.590445,
unc-16,-0.213972,0.192295,A7LPE4;C0P271;P34609,Uncharacterized protein;Uncharacterized protein;JNK-interacting protein,13.8726,13.1919,13.2512,13.7115,12.5929,14.2998,14.3115,13.6789,0.192295,0.497723,-0.213972,-0.488925,
gpdh-2,0.206643,0.681694,A7LPE6;P34517;Q7JMU1,Glycerol-3-phosphate dehydrogenase [NAD(+)];Probable glycerol-3-phosphate dehydrogenase 2;Glycerol-3-phosphate dehydrogenase [NAD(+)],18.5633,18.4478,18.4301,18.4484,18.375,18.5566,17.8789,18.2525,0.681694,0.118818,0.206643,1.41034,
sly-1,0.73344,1.75972,A7LPF3;Q20364,SLY1 homolog,16.0324,15.9459,15.162,15.3402,15.0145,14.9461,14.8569,14.7293,1.75972,0.00929323,0.73344,3.25352,+
"B0393,9",0.397882,1.27521,A7LPF5,Uncharacterized protein,15.3762,14.8583,15.3091,15.1983,14.5593,15.0219,14.6072,14.962,1.27521,0.0280666,0.397882,2.40321,+
cisd-1,1.03292,2.71677,A7LPG5;Q5FC71,CDGSH Iron Sulfur Domain protein homolog,18.9913,19.2481,19.3309,19.5815,18.4001,17.7913,18.4195,18.4092,2.71677,0.00129764,1.03292,5.25006,+
"CELE_F09E8,2",0.730312,2.35038,A7LPH5,Uncharacterized protein,15.4541,15.6355,16.1624,15.6997,15.0054,14.9074,14.9185,15.1991,2.35038,0.00262508,0.730312,4.42167,+
lsy-22,2.25804,2.36548,A7LPI4;Q93616,Uncharacterized protein,16.5937,17.897,15.7558,16.6846,14.3713,14.4334,13.9431,15.1512,2.36548,0.00257125,2.25804,4.45404,+
"C24H11,5",0.602648,0.5191,A7LPI7,Uncharacterized protein,13.0818,13.3426,13.0405,12.7657,11.589,13.659,12.9947,11.5771,0.5191,0.182073,0.602648,1.12742,
"CELE_F10A3,17",0.618105,1.02699,A7LPJ5,Uncharacterized protein,15.9852,15.4612,15.4171,15.3744,15.2377,14.1142,15.1789,15.2347,1.02699,0.0488138,0.618105,1.98801,+
pnc-1,1.63089,2.1859,A7WK39;Q9N426,Pyrazinamidase and NiCotinamidase,16.5974,17.7286,16.2115,16.4234,15.2759,14.5904,14.9831,15.5881,2.1859,0.00354044,1.63089,4.07786,+
"CELE_Y94H6A,12",-0.987202,1.71013,A7WK43,Uncharacterized protein,12.8606,13.4104,13.0322,12.7936,14.6888,13.9926,13.319,14.0453,1.71013,0.0104944,-0.987202,-3.16293,+
"CELE_F56C9,6",1.05144,1.38112,A8WFF4;H2KY87;H2KY89,Uncharacterized protein,15.6014,16.2499,14.8267,15.4045,14.1465,15.1786,14.6447,13.9069,1.38112,0.0227547,1.05144,2.58339,+
"CELE_T28D9,4;T28D9,4",0.631733,0.658506,A8WFI3;Q10023,"Uncharacterized protein;Uncharacterized protein T28D9,4",14.7436,13.7647,15.1409,15.6361,14.5185,13.9334,13.6613,14.6451,0.658506,0.126754,0.631733,1.37071,
"C28G1,5",1.37105,3.63696,A8WFJ8,Uncharacterized protein,14.8929,14.8659,14.961,15.5647,13.7689,13.5299,13.7634,13.7381,3.63696,0.000236887,1.37105,7.82063,+
gpx-7,-0.201101,0.0491748,A8WFK6,Glutathione peroxidase,12.7785,13.8817,13.6017,13.7694,17.5711,14.042,11.4599,11.7626,0.0491748,0.833105,-0.201101,-0.14039,
"CELE_F41D9,2",-0.136757,0.0676349,A8WFM5;H2KZN7,Uncharacterized protein,14.8782,15.9473,13.3482,16.5375,14.8485,15.3133,15.4241,15.6724,0.0676349,0.778468,-0.136757,-0.189718,
"CELE_T04F8,8",1.38428,1.33129,A8WHM5;Q22168,Uncharacterized protein,15.6791,16.1589,16.4309,16.864,15.7096,14.9384,13.4929,15.4548,1.33129,0.0252012,1.38428,2.49831,+
"CELE_ZK856,16",1.33606,1.23293,A8WHN5,Uncharacterized protein,16.0173,16.253,17.007,17.3473,15.1809,15.3016,14.2294,16.5685,1.23293,0.0307962,1.33606,2.3319,+
"CELE_F23B12,4",-0.00669527,0.00669238,A8WHS3,Uncharacterized protein,13.1341,13.4257,12.696,12.8617,13.9083,12.6464,12.8699,12.7196,0.00669238,0.975382,-0.00669527,-0.0199785,
"CELE_K09A9,6",0.84428,1.7961,A8WHT8;A8WHT9;G5EEF4,Uncharacterized protein,13.0836,13.3216,12.8632,12.7979,12.1615,12.4953,11.5399,12.4925,1.7961,0.00841007,0.84428,3.32062,+
"CELE_H14N18,4",1.64198,3.03214,A8WIT0;H2L0B7,Uncharacterized protein,12.3351,13.3813,12.8068,13.0463,11.0328,11.2223,11.0364,11.7101,3.03214,0.0008335,1.64198,6.04346,+
"CELE_T12B5,15",1.53837,3.89607,A8WJ47,Uncharacterized protein,12.86,13.2781,12.9257,12.6171,11.3657,11.1951,11.2648,11.7018,3.89607,0.000302376,1.53837,8.70432,+
"CELE_Y17G7B,20",0.937732,2.32491,A8XJ46;A8XJ47;H2KMJ1;H2KMJ2;Q8I4E8,Uncharacterized protein,14.8047,15.1124,14.4509,15.3668,14.0756,13.7817,14.1696,13.957,2.32491,0.00267728,0.937732,4.36736,+
"CELE_E01A2,1",-0.096709,0.0773706,A9CZN9;Q966L2,Uncharacterized protein,13.5055,12.7029,12.5736,12.8329,12.6138,14.1934,12.6726,12.5219,0.0773706,0.75116,-0.096709,-0.215099,
"CELE_T02H6,1",0.18026,0.240174,A9D0C6,Uncharacterized protein,14.0975,14.9118,13.7559,13.5899,13.975,13.7147,13.8629,14.0815,0.240174,0.423955,0.18026,0.592406,
"CELE_Y37E3,11",1.13034,1.2402,A9D2X7;Q9BKU2;X5LPX5,Uncharacterized protein,16.8137,16.2133,17.2123,15.9924,16.4862,15.1082,14.6326,15.4832,1.2402,0.0303941,1.13034,2.34415,+
"CELE_M03F8,3",-0.467186,0.678126,A9D4S6;O16376,Uncharacterized protein,12.896,13.3659,12.9565,12.9126,13.8431,14.0846,13.4157,12.6564,0.678126,0.120044,-0.467186,-1.40426,
"CELE_F55B12,10",1.32204,2.02981,A9QY28,Uncharacterized protein,15.7405,14.6986,15.2145,15.9035,14.0504,14.5195,14.2264,13.4726,2.02981,0.00530625,1.32204,3.76563,+
pptr-2,0.0921946,0.124685,A9UJN4;H9G2X3;Q17948,Protein Phosphatase 2A (Two A) Regulatory subunit,14.3601,14.1521,15.0532,14.5272,14.9798,14.4007,14.3091,14.0341,0.124685,0.632486,0.0921946,0.333034,
"maph-1,2",0.551308,1.58353,A9UJN7,Microtubule-Associated Protein Homolog,16.4752,16.8223,16.4792,16.853,16.305,15.8908,15.7928,16.4358,1.58353,0.0141876,0.551308,2.9358,+
"CELE_K09G1,1",0.4,0.783901,A9UJP1;D9N146;D9N147,Uncharacterized protein,12.7793,13.2196,12.3409,12.9997,12.2552,12.8451,12.5611,12.0781,0.783901,0.0899031,0.4,1.58316,
"B0303,7",0.995996,2.72131,A9Z1J8;P34258,"Uncharacterized protein;Uncharacterized protein B0303,7",16.2117,16.3816,16.1003,15.88,15.59,15.0902,14.845,15.0644,2.72131,0.0013038,0.995996,5.26091,+
"C23H3,3",0.614016,1.02903,A9Z1L6,Uncharacterized protein,13.9686,14.0559,13.4374,14.183,13.7357,12.6212,13.1505,13.6813,1.02903,0.0486212,0.614016,1.99141,+
"C17C3,1",-0.735942,2.96485,B0M0L9;H2KYT6;Q9BIA9,Uncharacterized protein,13.3619,13.5964,13.4345,13.5351,13.8795,14.3428,14.2842,14.3652,2.96485,0.000916745,-0.735942,-5.86727,+
glna-1,1.75065,4.33493,B0M0N9;B0M0P0;B6VQ90;H2L2H2;H2L2H3;U4PRW7,GLutamiNAse,12.9859,13.3544,13.0117,13.0199,11.4708,11.0175,11.2093,11.6717,4.33493,0,1.75065,10.4019,+
"CELE_Y61A9LA,11",-0.61679,0.741565,B1GRJ8;H2L073,Uncharacterized protein,13.0439,13.4257,12.3035,13.0602,13.5688,12.7531,13.5933,14.3852,0.741565,0.101049,-0.61679,-1.5119,
"CELE_F41E6,5",0.594243,1.12269,B1GRK5;O16457,Uncharacterized protein,12.5598,13.3938,13.0617,12.937,12.5618,11.7534,12.5495,12.7107,1.12269,0.039372,0.594243,2.14728,+
"CELE_T25B2,2",2.72967,1.80414,B1GRL0;H2KZ75,Uncharacterized protein,17.0805,16.6036,17.1596,17.3488,15.2928,12.8713,13.0416,16.0681,1.80414,0.00820189,2.72967,3.33553,+
trpp-1,1.6455,5.39258,B1GRL5,TRansport Protein Particle,13.0291,13.15,12.901,12.8031,11.3641,11.1781,11.2525,11.5066,5.39258,0,1.6455,15.8177,+
tsp-10,0.253258,0.331331,B1Q241;H2KYX1,TetraSPanin family,13.0789,13.2041,12.7063,12.8878,12.3055,12.4856,12.4437,13.6292,0.331331,0.317688,0.253258,0.777684,
ugt-26,-0.294835,0.684531,B1Q250;H2KYQ0,UDP-glucuronosyltransferase,16.1929,16.2029,16.1446,16.897,16.4473,16.645,16.5788,16.9456,0.684531,0.117979,-0.294835,-1.41518,
"C14H10,3",0.90493,1.07865,B1Q254,Uncharacterized protein,14.6345,15.5736,14.3517,13.533,13.8898,13.7291,13.4312,13.423,1.07865,0.0431567,0.90493,2.07391,+
"CELE_D1086,10",0.8684,2.51526,B1Q273;Q5FC40,Uncharacterized protein,19.9963,20.0103,19.6325,19.8193,19.3954,19.0315,18.9308,18.6272,2.51526,0.00212613,0.8684,4.78312,+
poml-3,1.88852,2.42673,B1V898,PON (Paraoxonase) and MEC-6 Like,16.8777,16.3685,15.8772,16.4513,14.3338,14.2494,13.8992,15.5383,2.42673,0.00239426,1.88852,4.58685,+
unc-57,0.948484,3.11632,B1V8A0,Endophilin-A homolog,17.1517,17.4588,16.857,17.1118,16.209,16.0865,16.051,16.4387,3.11632,0.000844773,0.948484,6.26947,+
szy-20,0.77531,0.814886,B2D6L4;D2KT99;G5EEB4;G5EGU9;Q18094;Q565A8;Q9XVV8,Suppressor of ZYg-1;Suppressor of ZYg-1;SZY-20B;SZY-20A;Suppressor of ZYg-1;Suppressor of ZYg-1;Suppressor of ZYg-1,15.9856,16.6144,17.9625,16.5612,16.6646,15.8838,15.7374,15.7368,0.814886,0.0833458,0.77531,1.63508,
"CELE_T06E4,14",1.64492,4.07197,B2D6L8,Uncharacterized protein,13.0774,12.9902,12.4875,12.9277,11.3308,10.9042,11.2195,11.4486,4.07197,0,1.64492,9.35252,+
"CELE_F13G3,10",1.25585,2.19605,B2D6L9,Uncharacterized protein,12.5129,12.9887,13.0143,12.7307,11.3141,11.1449,12.3911,11.3731,2.19605,0.00349299,1.25585,4.09862,+
rmd-2,2.12109,5.1268,B2D6P1,Regulator of Microtubule Dynamics,18.1434,17.8381,18.525,18.3382,16.0437,16.0568,16.1528,16.1071,5.1268,0,2.12109,14.25,+
smc-3,0.667357,1.67794,B2FDA8,Structural maintenance of chromosomes protein 3,15.6024,15.7746,15.078,15.8921,14.6819,15.0386,15.1898,14.7674,1.67794,0.0115219,0.667357,3.10462,+
ntl-2,0.247398,0.733568,B2MZA9;Q10923;Q95QZ3;Q95QZ4,NOT-Like (Yeast CCR4/NOT complex component),14.5941,14.8531,14.2035,14.668,14.1789,14.4401,14.5377,14.1725,0.733568,0.103173,0.247398,1.49839,
gcn-1,-0.0431223,0.140798,B3CJ34,GCN (Yeast General Control Nondrepressible) homolog,15.7754,15.5507,15.7951,15.8896,15.752,15.9117,15.9622,15.5573,0.140798,0.597247,-0.0431223,-0.371392,
urm-1,0.295835,0.863568,B3CKG1,Ubiquitin-related modifier 1 homolog,18.1438,18.1976,18.3832,18.7141,17.8233,18.1964,17.9227,18.313,0.863568,0.0737087,0.295835,1.71637,
nono-1,0.814902,2.80338,B3GWA1,"NONO (Conserved nuclear protein, aka PSF) homolog",16.4315,16.2988,15.8685,16.4711,15.3171,15.5952,15.4526,15.4454,2.80338,0.00115436,0.814902,5.45997,+
atf-7,1.93989,2.64597,B3GWA6;Q17801;Q86MD3;Q9U3R1,ATF (cAMP-dependent transcription factor) family,13.1239,13.312,12.9029,13.0705,10.2368,11.6118,11.8959,10.9052,2.64597,0.00148683,1.93989,5.08268,+
vps-26,0.496747,0.855892,B3GWB9;L8E6W6;L8E917;O01258,Related to yeast Vacuolar Protein Sorting factor;Related to yeast Vacuolar Protein Sorting factor;Related to yeast Vacuolar Protein Sorting factor;Vacuolar protein sorting-associated protein 26,15.0307,15.2588,15.877,16.3041,15.0507,15.1223,15.1306,15.18,0.855892,0.0750972,0.496747,1.70357,
ndx-9,0.767843,1.67308,B3GWC0;Q19427,NuDiX family;NADH pyrophosphatase,16.5558,16.6943,15.76,15.8055,15.5459,15.4328,15.3957,15.3698,1.67308,0.0116992,0.767843,3.09585,+
"C14F11,4",0.278767,0.416536,B3WFT8,Uncharacterized protein,16.9351,17.4484,16.223,16.2772,16.5888,16.4148,16.4312,16.3339,0.416536,0.246187,0.278767,0.940566,
abts-1,0.8264,1.80824,B3WFV9;G5EC65;G5EDF4,Anion exchange protein,14.9082,15.726,15.5864,14.8705,14.6455,14.5903,14.3627,14.1869,1.80824,0.0081773,0.8264,3.34313,+
"CELE_ZK858,6",0.282907,0.697943,B3WFW5;Q7YTF9,Transmembrane 9 superfamily member,14.7834,15.139,14.8066,14.5363,14.978,14.4906,14.3168,14.3482,0.697943,0.113478,0.282907,1.43801,
"C41G7,9",1.23652,0.811087,B3WFW9,Uncharacterized protein,19.4722,20.1656,18.4635,17.628,17.5717,16.7591,19.1556,17.2968,0.811087,0.084301,1.23652,1.62872,
lin-10,-0.25325,0.8925,B3WFX4;O17583,Uncharacterized protein;Protein lin-10,14.7805,14.7908,14.2388,14.5273,14.8645,14.6701,14.8594,14.9565,0.8925,0.0682948,-0.25325,-1.76455,
"CELE_M04C9,3",2.13409,2.35206,B3WFY7;P90933,Uncharacterized protein,13.0603,13.408,12.8191,13.0433,11.3932,9.55992,11.2762,11.5651,2.35206,0.00262672,2.13409,4.42527,+
"C31H5,6",1.75676,4.31056,B3WFZ3,Uncharacterized protein,13.0798,13.4121,13.0392,12.7918,11.4013,11.1343,11.1502,11.6101,4.31056,0,1.75676,10.3003,+
"CELE_ZK355,8",3.07667,4.58307,B4DCT1,Uncharacterized protein,18.7249,19.5607,19.7109,19.8675,16.4887,16.4969,16.4243,16.1475,4.58307,0,3.07667,11.4889,+
spds-1,1.1083,1.18132,B4E3X6;G5EFG3,SPermiDine Synthase,16.1867,15.689,16.6937,16.5207,14.4535,15.1165,16.4215,14.6654,1.18132,0.0345679,1.1083,2.24525,+
